season,season_id,school_id,division,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2022,15860,116,1.0,1929.0,1397,461,71,2,22,100,25,101,0,0.9631933644375325,0.25
2022,15860,118,3.0,1128.0,782,293,53,0,9,94,27,37,0,0.9530141843971631,0.2872340425531915
2022,15860,120,3.0,1418.0,1001,352,65,0,15,162,33,44,0,0.9541607898448519,0.2037037037037037
2022,15860,121,3.0,1384.0,970,350,64,0,24,138,32,55,0,0.953757225433526,0.2318840579710145
2022,15860,122,3.0,1525.0,1055,415,55,0,13,130,44,103,0,0.9639344262295082,0.3384615384615385
2022,15860,123,3.0,1082.0,751,282,49,0,9,134,27,73,0,0.9547134935304991,0.20149253731343283
2022,15860,124,3.0,1841.0,1290,457,94,1,30,128,36,80,0,0.948940793047257,0.28125
2022,15860,125,3.0,1688.0,1159,471,58,0,7,98,32,94,0,0.9656398104265402,0.32653061224489793
2022,15860,126,3.0,1378.0,936,371,71,0,18,92,34,70,0,0.9484760522496372,0.3695652173913043
2022,15860,128,1.0,2180.0,1567,552,61,0,18,124,28,123,0,0.9720183486238532,0.22580645161290322
2022,15860,129,1.0,2088.0,1538,494,56,0,19,102,36,73,0,0.9731800766283525,0.35294117647058826
2022,15860,130,2.0,1991.0,1412,525,54,0,13,74,16,89,0,0.9728779507785033,0.21621621621621623
2022,15860,132,3.0,1518.0,1036,414,68,0,23,106,29,91,0,0.9552042160737813,0.27358490566037735
2022,15860,134,3.0,1817.0,1292,455,70,0,19,176,35,87,0,0.96147495872317,0.19886363636363635
2022,15860,137,3.0,1430.0,988,368,74,0,5,90,29,46,0,0.9482517482517483,0.32222222222222224
2022,15860,139,3.0,1483.0,1090,342,51,0,11,100,24,70,0,0.9656102494942683,0.24
2022,15860,140,1.0,1994.0,1408,526,60,0,13,96,39,109,0,0.9699097291875627,0.40625
2022,15860,141,1.0,2098.0,1486,526,86,4,8,81,31,114,0,0.9590085795996187,0.38271604938271603
2022,15860,142,3.0,1364.0,979,327,58,1,19,102,19,68,0,0.9574780058651027,0.18627450980392157
2022,15860,143,2.0,1339.0,962,302,75,0,25,212,41,45,0,0.9439880507841673,0.19339622641509435
2022,15860,144,2.0,1280.0,884,291,105,2,31,166,21,64,0,0.91796875,0.12650602409638553
2022,15860,145,3.0,1267.0,869,341,57,0,10,104,20,75,0,0.9550118389897395,0.19230769230769232
2022,15860,146,3.0,1065.0,747,284,34,0,10,58,24,45,0,0.968075117370892,0.41379310344827586
2022,15860,147,1.0,2125.0,1532,536,57,0,12,109,44,115,0,0.9731764705882353,0.4036697247706422
2022,15860,149,1.0,2189.0,1554,578,57,1,10,98,32,144,0,0.9739607126541799,0.32653061224489793
2022,15860,150,3.0,1603.0,1111,425,67,1,14,78,42,104,0,0.958203368683718,0.5384615384615384
2022,15860,151,3.0,1328.0,934,335,59,0,21,120,28,86,0,0.9555722891566265,0.23333333333333334
2022,15860,152,3.0,1126.0,774,287,65,0,20,140,20,36,0,0.9422735346358793,0.14285714285714285
2022,15860,155,2.0,1743.0,1251,436,56,0,5,60,25,82,0,0.9678714859437751,0.4166666666666667
2022,15860,158,1.0,1825.0,1297,472,56,1,11,44,33,89,0,0.9693150684931506,0.75
2022,15860,159,2.0,2086.0,1485,538,63,0,4,85,19,143,0,0.9697986577181208,0.2235294117647059
2022,15860,160,3.0,1479.0,1024,369,86,0,18,100,26,69,0,0.9418526031102096,0.26
2022,15860,161,3.0,1025.0,725,259,41,0,4,64,14,48,0,0.96,0.21875
2022,15860,164,1.0,2337.0,1777,499,61,0,7,96,48,96,0,0.9738981600342319,0.5
2022,15860,165,1.0,1860.0,1320,470,70,0,14,256,38,91,0,0.9623655913978495,0.1484375
2022,15860,166,3.0,1567.0,1052,430,85,1,23,108,39,67,0,0.9457562220804084,0.3611111111111111
2022,15860,167,1.0,1316.0,931,325,60,1,20,138,21,52,0,0.9544072948328267,0.15217391304347827
2022,15860,168,3.0,1729.0,1220,464,45,1,13,65,23,108,0,0.9739733950260266,0.35384615384615387
2022,15860,169,1.0,1788.0,1290,449,49,0,18,110,31,58,0,0.9725950782997763,0.2818181818181818
2022,15860,170,3.0,1279.0,931,313,35,0,13,86,25,50,0,0.9726348709929633,0.29069767441860467
2022,15860,172,1.0,1535.0,1122,368,45,0,12,110,19,51,0,0.9706840390879479,0.17272727272727273
2022,15860,173,1.0,2042.0,1491,497,54,0,10,42,23,80,0,0.9735553379040157,0.5476190476190477
2022,15860,174,2.0,1247.0,874,298,75,3,16,148,20,32,0,0.9398556535685646,0.13513513513513514
2022,15860,175,1.0,1812.0,1302,422,88,4,21,124,36,83,0,0.9514348785871964,0.2903225806451613
2022,15860,177,3.0,1330.0,964,302,64,0,14,144,18,49,0,0.9518796992481203,0.125
2022,15860,178,1.0,1582.0,1112,403,67,0,17,166,49,61,0,0.9576485461441213,0.29518072289156627
2022,15860,179,3.0,1318.0,915,332,71,1,10,135,27,46,0,0.9461305007587253,0.2
2022,15860,180,1.0,1866.0,1333,474,59,1,15,98,33,101,0,0.9683815648445874,0.336734693877551
2022,15860,181,2.0,1648.0,1205,404,39,1,6,84,19,95,0,0.9763349514563107,0.2261904761904762
2022,15860,182,3.0,1712.0,1190,465,57,0,11,69,52,87,0,0.9667056074766355,0.7536231884057971
2022,15860,185,3.0,1340.0,944,325,71,0,18,122,25,75,0,0.9470149253731344,0.20491803278688525
2022,15860,190,3.0,1437.0,975,393,69,0,17,210,39,83,0,0.9519832985386222,0.18571428571428572
2022,15860,192,3.0,1482.0,1018,400,64,1,12,66,29,59,0,0.9568151147098516,0.4393939393939394
2022,15860,193,1.0,1933.0,1434,449,50,0,10,68,17,67,0,0.9741334712881531,0.25
2022,15860,195,3.0,1483.0,1034,390,59,0,17,102,28,51,0,0.9602157788267026,0.27450980392156865
2022,15860,196,1.0,2395.0,1792,564,39,0,17,140,43,121,0,0.9837160751565762,0.30714285714285716
2022,15860,197,2.0,2052.0,1483,511,58,0,7,104,39,111,0,0.9717348927875243,0.375
2022,15860,198,1.0,1895.0,1347,489,59,0,5,80,36,65,0,0.9688654353562005,0.45
2022,15860,200,3.0,1914.0,1356,507,51,0,10,62,33,97,0,0.9733542319749217,0.532258064516129
2022,15860,202,1.0,2102.0,1531,519,52,1,10,94,26,126,0,0.9752616555661275,0.2765957446808511
2022,15860,203,3.0,1293.0,927,309,57,1,19,132,46,43,0,0.9559164733178654,0.3484848484848485
2022,15860,204,1.0,1888.0,1362,473,53,1,20,84,44,79,0,0.971927966101695,0.5238095238095238
2022,15860,205,2.0,1743.0,1249,414,80,0,16,100,19,84,0,0.9541021227768216,0.19
2022,15860,206,2.0,1544.0,1103,362,79,0,21,130,23,94,0,0.9488341968911918,0.17692307692307693
2022,15860,208,2.0,1872.0,1304,510,58,0,6,124,31,106,0,0.969017094017094,0.25
2022,15860,211,3.0,1568.0,1118,382,68,0,16,146,30,53,0,0.9566326530612245,0.2054794520547945
2022,15860,212,3.0,1252.0,873,330,49,1,17,130,21,40,0,0.9608626198083067,0.16153846153846155
2022,15860,213,3.0,1241.0,859,327,55,1,18,135,25,58,0,0.9556809024979855,0.18518518518518517
2022,15860,214,3.0,1142.0,794,289,59,1,12,133,16,62,0,0.9483362521891419,0.12030075187969924
2022,15860,216,2.0,1139.0,815,275,49,0,4,146,24,36,0,0.9569798068481123,0.1643835616438356
2022,15860,217,3.0,1405.0,969,366,70,0,13,186,17,66,0,0.9501779359430605,0.0913978494623656
2022,15860,218,3.0,1274.0,909,307,58,0,22,126,17,45,0,0.9544740973312402,0.1349206349206349
2022,15860,219,1.0,2000.0,1444,508,48,0,15,108,16,139,0,0.976,0.14814814814814814
2022,15860,220,1.0,1903.0,1376,468,59,0,9,117,34,104,0,0.9689963215974776,0.2905982905982906
2022,15860,221,3.0,1400.0,958,390,52,0,7,68,42,46,0,0.9628571428571429,0.6176470588235294
2022,15860,222,1.0,1986.0,1421,495,70,0,11,98,35,115,0,0.9647532729103726,0.35714285714285715
2022,15860,225,3.0,1496.0,1040,384,72,0,6,82,41,78,0,0.9518716577540107,0.5
2022,15860,227,3.0,1260.0,889,280,91,3,18,152,20,38,0,0.9277777777777778,0.13157894736842105
2022,15860,228,1.0,2104.0,1509,504,91,1,18,124,40,71,0,0.9567490494296578,0.3225806451612903
2022,15860,229,1.0,2057.0,1540,466,51,0,6,66,37,74,0,0.9752066115702479,0.5606060606060606
2022,15860,230,2.0,1828.0,1319,458,51,0,4,96,48,85,0,0.9721006564551422,0.5
2022,15860,231,1.0,1786.0,1332,391,63,0,22,176,30,95,0,0.9647256438969765,0.17045454545454544
2022,15860,233,2.0,1817.0,1323,430,64,0,12,158,32,94,0,0.9647771051183269,0.20253164556962025
2022,15860,234,1.0,2179.0,1602,504,73,2,30,38,27,84,0,0.9664983937586049,0.7105263157894737
2022,15860,235,1.0,2396.0,1761,590,45,1,10,82,20,125,0,0.9812186978297162,0.24390243902439024
2022,15860,236,1.0,1877.0,1353,467,57,1,13,126,39,96,0,0.9696323921150772,0.30952380952380953
2022,15860,238,3.0,1217.0,866,278,73,0,16,153,29,67,0,0.9400164338537387,0.1895424836601307
2022,15860,239,3.0,1341.0,974,311,56,0,7,132,11,44,0,0.9582401193139448,0.08333333333333333
2022,15860,241,2.0,1670.0,1183,413,74,1,15,104,25,71,0,0.9556886227544911,0.2403846153846154
2022,15860,242,3.0,1164.0,780,319,65,0,16,136,45,71,0,0.9441580756013745,0.33088235294117646
2022,15860,245,3.0,1295.0,864,300,131,1,47,167,17,42,0,0.8988416988416988,0.10179640718562874
2022,15860,246,2.0,1418.0,1041,330,47,2,5,70,41,44,0,0.9668547249647391,0.5857142857142857
2022,15860,248,1.0,2047.0,1467,512,68,0,13,168,24,137,0,0.966780654616512,0.14285714285714285
2022,15860,249,1.0,1892.0,1363,464,65,0,20,88,41,67,0,0.9656448202959831,0.4659090909090909
2022,15860,251,1.0,2068.0,1485,517,66,0,12,94,32,93,0,0.9680851063829787,0.3404255319148936
2022,15860,253,1.0,2267.0,1617,609,41,0,7,106,27,118,0,0.9819144243493604,0.25471698113207547
2022,15860,254,1.0,2038.0,1486,480,72,1,14,98,45,88,0,0.9646712463199215,0.45918367346938777
2022,15860,255,1.0,2118.0,1591,459,68,1,12,92,25,75,0,0.9678942398489141,0.2717391304347826
2022,15860,257,1.0,2074.0,1557,472,45,0,10,86,26,98,0,0.9783027965284474,0.3023255813953488
2022,15860,258,3.0,1389.0,957,360,72,1,14,86,40,49,0,0.9481641468682506,0.46511627906976744
2022,15860,259,3.0,1613.0,1141,408,64,0,7,72,20,83,0,0.9603223806571606,0.2777777777777778
2022,15860,260,1.0,2033.0,1513,477,43,0,11,118,38,93,0,0.9788489916379735,0.3220338983050847
2022,15860,261,1.0,1976.0,1396,474,106,0,33,120,44,78,3,0.9463562753036437,0.36666666666666664
2022,15860,262,2.0,1702.0,1212,431,59,0,10,108,22,59,0,0.9653349001175088,0.2037037037037037
2022,15860,263,3.0,1335.0,929,326,80,0,8,144,17,41,0,0.9400749063670412,0.11805555555555555
2022,15860,264,3.0,1249.0,866,305,78,0,20,123,22,39,0,0.9375500400320256,0.17886178861788618
2022,15860,265,3.0,1518.0,1063,392,63,0,12,86,12,75,0,0.958498023715415,0.13953488372093023
2022,15860,267,3.0,1239.0,921,282,36,0,8,120,22,42,0,0.9709443099273608,0.18333333333333332
2022,15860,268,3.0,1272.0,901,319,52,0,16,106,34,42,0,0.9591194968553459,0.32075471698113206
2022,15860,269,3.0,1422.0,1007,353,62,0,9,110,22,55,0,0.9563994374120957,0.2
2022,15860,271,3.0,1538.0,1054,413,71,0,7,90,30,94,0,0.9538361508452535,0.3333333333333333
2022,15860,272,1.0,1891.0,1290,515,86,6,24,182,45,79,0,0.9545214172395557,0.24725274725274726
2022,15860,275,1.0,1429.0,1071,309,49,0,15,108,42,51,0,0.9657102869139258,0.3888888888888889
2022,15860,276,3.0,1343.0,942,339,62,0,14,128,28,71,0,0.9538346984363366,0.21875
2022,15860,277,1.0,1971.0,1394,520,57,1,15,56,29,120,0,0.9710806697108066,0.5178571428571429
2022,15860,278,3.0,1506.0,1039,410,57,0,16,147,44,93,0,0.9621513944223108,0.29931972789115646
2022,15860,279,3.0,700.0,501,142,57,0,20,142,24,22,0,0.9185714285714286,0.16901408450704225
2022,15860,280,2.0,1615.0,1132,400,83,0,14,126,22,110,0,0.9486068111455108,0.1746031746031746
2022,15860,281,3.0,1351.0,942,318,91,0,11,108,24,41,0,0.9326424870466321,0.2222222222222222
2022,15860,283,1.0,1967.0,1413,502,52,0,17,152,50,103,0,0.9735638027452974,0.32894736842105265
2022,15860,285,1.0,1904.0,1332,483,89,0,11,132,37,102,0,0.9532563025210085,0.2803030303030303
2022,15860,287,1.0,1871.0,1339,443,89,0,19,142,34,71,0,0.9524318546231961,0.23943661971830985
2022,15860,288,1.0,2260.0,1617,607,36,0,9,74,54,106,0,0.984070796460177,0.7297297297297297
2022,15860,296,3.0,1346.0,985,318,43,2,13,90,23,68,0,0.9680534918276374,0.25555555555555554
2022,15860,297,3.0,1451.0,1037,375,39,0,14,114,29,59,0,0.9731219848380427,0.2543859649122807
2022,15860,299,1.0,1818.0,1349,424,45,0,9,114,30,89,0,0.9752475247524752,0.2631578947368421
2022,15860,300,3.0,1268.0,893,328,47,0,12,118,31,48,0,0.9629337539432177,0.2627118644067797
2022,15860,301,1.0,1936.0,1406,484,46,0,10,52,28,97,0,0.9762396694214877,0.5384615384615384
2022,15860,302,1.0,1711.0,1206,446,59,2,4,56,27,120,0,0.9655172413793104,0.48214285714285715
2022,15860,303,3.0,1577.0,1107,385,85,0,10,84,24,74,0,0.9461001902346227,0.2857142857142857
2022,15860,305,1.0,1780.0,1296,436,48,0,21,74,34,71,0,0.9730337078651685,0.4594594594594595
2022,15860,306,1.0,2057.0,1538,456,63,0,14,104,19,86,0,0.9693728731161886,0.18269230769230768
2022,15860,307,2.0,1396.0,1046,303,47,1,23,106,41,64,0,0.9663323782234957,0.3867924528301887
2022,15860,308,1.0,1901.0,1356,475,70,1,12,125,47,107,0,0.9631772751183587,0.376
2022,15860,309,2.0,1739.0,1231,433,75,0,14,184,44,69,0,0.9568717653824037,0.2391304347826087
2022,15860,310,1.0,1612.0,1165,367,80,2,30,238,40,46,0,0.9503722084367245,0.16806722689075632
2022,15860,312,1.0,1975.0,1468,456,51,1,11,72,13,75,0,0.9741772151898734,0.18055555555555555
2022,15860,313,3.0,1753.0,1227,454,72,0,15,124,42,99,0,0.9589275527666857,0.3387096774193548
2022,15860,314,1.0,1907.0,1405,423,79,1,14,203,51,59,0,0.9585736759307814,0.2512315270935961
2022,15860,315,1.0,2113.0,1463,591,59,0,8,78,45,141,0,0.972077614765736,0.5769230769230769
2022,15860,316,1.0,2026.0,1476,492,58,3,27,160,41,100,0,0.9713721618953604,0.25625
2022,15860,317,1.0,1947.0,1386,505,56,0,10,136,31,98,0,0.9712378017462763,0.22794117647058823
2022,15860,320,3.0,1355.0,962,344,49,0,17,160,41,79,0,0.9638376383763838,0.25625
2022,15860,321,3.0,1089.0,763,266,60,0,11,242,36,60,0,0.9449035812672176,0.1487603305785124
2022,15860,322,3.0,1419.0,992,371,56,0,11,98,38,52,0,0.9605355884425651,0.3877551020408163
2022,15860,325,3.0,1276.0,880,315,81,1,22,148,27,73,0,0.9365203761755486,0.18243243243243243
2022,15860,327,1.0,2128.0,1520,537,71,0,13,124,36,92,0,0.9666353383458647,0.2903225806451613
2022,15860,328,1.0,2020.0,1424,540,56,0,19,106,34,120,0,0.9722772277227723,0.32075471698113206
2022,15860,329,3.0,1690.0,1178,459,53,0,13,60,35,114,0,0.9686390532544379,0.5833333333333334
2022,15860,330,3.0,1183.0,842,263,78,0,17,161,30,30,0,0.9340659340659341,0.18633540372670807
2022,15860,331,1.0,1882.0,1333,489,60,0,8,84,33,86,0,0.9681190223166843,0.39285714285714285
2022,15860,332,2.0,1462.0,997,362,103,0,10,167,41,33,0,0.9295485636114911,0.24550898203592814
2022,15860,333,2.0,1701.0,1254,382,65,0,17,138,39,83,0,0.9617871840094062,0.2826086956521739
2022,15860,334,1.0,2061.0,1539,474,48,1,7,90,19,95,0,0.9767103347889374,0.2111111111111111
2022,15860,335,3.0,1204.0,867,292,45,0,11,100,28,78,0,0.9626245847176079,0.28
2022,15860,336,3.0,1082.0,758,275,49,1,13,78,28,47,0,0.9547134935304991,0.358974358974359
2022,15860,337,3.0,1219.0,840,283,96,1,12,186,22,45,0,0.9212469237079574,0.11827956989247312
2022,15860,339,2.0,1445.0,1059,315,71,2,24,254,27,46,0,0.9508650519031142,0.1062992125984252
2022,15860,341,3.0,1585.0,1109,408,68,0,15,38,28,90,0,0.9570977917981073,0.7368421052631579
2022,15860,342,1.0,1665.0,1209,381,75,0,17,152,20,63,3,0.954954954954955,0.13157894736842105
2022,15860,346,1.0,2130.0,1536,530,64,1,11,74,37,89,0,0.9699530516431925,0.5
2022,15860,347,2.0,1092.0,741,258,93,0,9,216,31,42,0,0.9148351648351648,0.14351851851851852
2022,15860,348,3.0,1404.0,969,373,62,0,16,90,24,96,0,0.9558404558404558,0.26666666666666666
2022,15860,349,2.0,1604.0,1155,396,53,0,3,126,29,78,0,0.9669576059850374,0.23015873015873015
2022,15860,350,2.0,907.0,634,195,78,2,18,240,21,22,0,0.9140022050716649,0.0875
2022,15860,351,3.0,1731.0,1190,432,109,1,11,136,35,103,0,0.9370306181398036,0.25735294117647056
2022,15860,352,1.0,1796.0,1233,498,65,1,11,110,41,98,0,0.9638084632516704,0.37272727272727274
