season,season_id,school_id,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2017,12560,422,382.0,301,63,18,0,0,0,1,10,0,0.9528795811518325,
2017,12560,423,271.0,120,119,32,0,0,0,0,20,0,0.8819188191881919,
2017,12560,426,14.0,132,142,4,0,0,12,6,1,0,0.9856115107913669,0.5
2017,12560,427,118.0,25,79,14,0,1,11,4,2,0,0.8813559322033898,0.36363636363636365
2017,12560,428,225.0,105,109,11,0,0,13,5,10,0,0.9511111111111111,0.38461538461538464
2017,12560,429,693.0,467,195,31,0,15,65,22,22,0,0.9552669552669553,0.3384615384615385
2017,12560,430,208.0,100,97,11,0,0,23,6,12,0,0.9471153846153846,0.2608695652173913
2017,12560,432,819.0,564,211,44,0,23,94,13,20,0,0.9462759462759462,0.13829787234042554
2017,12560,433,547.0,296,226,25,0,0,2,7,52,0,0.9542961608775137,3.5
2017,12560,434,1350.0,980,329,41,4,10,84,29,57,0,0.9696296296296296,0.34523809523809523
2017,12560,435,648.0,413,206,29,0,0,13,7,54,0,0.9552469135802469,0.5384615384615384
2017,12560,436,116.0,99,11,6,0,0,4,1,1,0,0.9482758620689655,0.25
2017,12560,437,470.0,356,101,13,2,6,102,28,8,0,0.9723404255319149,0.27450980392156865
2017,12560,438,385.0,275,96,14,1,11,65,20,13,0,0.9636363636363636,0.3076923076923077
2017,12560,439,333.0,238,74,21,0,2,34,2,10,0,0.9369369369369369,0.058823529411764705
2017,12560,442,710.0,485,500,49,0,4,97,22,51,0,0.9526112185686654,0.2268041237113402
2017,12560,443,365.0,247,112,6,0,0,7,1,14,0,0.9835616438356164,0.14285714285714285
2017,12560,444,183.0,58,109,16,0,0,3,2,16,0,0.912568306010929,0.6666666666666666
2017,12560,445,266.0,177,69,20,0,2,39,3,11,0,0.924812030075188,0.07692307692307693
2017,12560,450,357.0,126,199,32,0,0,27,3,28,0,0.9103641456582633,0.1111111111111111
2017,12560,451,740.0,551,278,51,0,7,161,37,11,0,0.9420454545454545,0.22981366459627328
2017,12560,452,1101.0,899,637,47,0,5,50,11,66,3,0.9703095388502843,0.22
2017,12560,453,407.0,178,198,31,0,0,60,9,16,0,0.9238329238329238,0.15
2017,12560,454,325.0,295,28,2,0,2,20,3,7,0,0.9938461538461538,0.15
2017,12560,455,200.0,83,109,8,0,0,0,0,21,0,0.96,
2017,12560,456,176.0,160,13,3,0,0,10,4,3,0,0.9829545454545454,0.4
2017,12560,457,984.0,611,348,25,0,0,19,7,70,0,0.9745934959349594,0.3684210526315789
2017,12560,458,426.0,239,175,12,0,1,21,9,34,0,0.971830985915493,0.42857142857142855
2017,12560,459,1284.0,999,265,20,1,17,52,19,63,3,0.9844236760124611,0.36538461538461536
2017,12560,460,590.0,483,96,11,0,0,27,8,43,0,0.9813559322033898,0.2962962962962963
2017,12560,462,574.0,415,146,13,0,0,17,4,45,0,0.9773519163763066,0.23529411764705882
2017,12560,463,242.0,94,135,13,0,0,0,0,31,0,0.9462809917355371,
2017,12560,464,592.0,517,59,16,0,2,25,6,20,0,0.972972972972973,0.24
2017,12560,465,677.0,568,93,16,0,0,4,2,44,0,0.9763663220088626,0.5
2017,12560,466,1140.0,842,267,31,0,5,37,15,80,0,0.9728070175438597,0.40540540540540543
2017,12560,467,672.0,382,236,54,1,10,72,14,34,0,0.9196428571428571,0.19444444444444445
2017,12560,468,243.0,189,43,11,0,0,12,4,23,0,0.9547325102880658,0.3333333333333333
2017,12560,470,133.0,104,24,5,0,0,20,1,2,0,0.9624060150375939,0.05
2017,12560,471,886.0,631,223,32,0,5,41,8,39,0,0.963882618510158,0.1951219512195122
2017,12560,473,262.0,179,78,5,1,4,23,5,15,0,0.9809160305343512,0.21739130434782608
2017,12560,474,1519.0,1130,355,34,0,8,141,32,78,0,0.97761685319289,0.22695035460992907
2017,12560,475,253.0,201,45,7,0,2,5,0,10,0,0.9723320158102767,0.0
2017,12560,477,351.0,269,66,16,0,4,55,21,4,0,0.9544159544159544,0.38181818181818183
2017,12560,478,607.0,271,299,37,0,0,40,13,51,0,0.9390444810543658,0.325
2017,12560,479,287.0,445,471,21,2,10,74,17,35,0,0.9775880469583778,0.22972972972972974
2017,12560,480,307.0,184,103,20,3,26,87,8,15,0,0.9348534201954397,0.09195402298850575
2017,12560,482,742.0,642,88,12,0,9,49,13,40,0,0.9838274932614556,0.2653061224489796
2017,12560,483,128.0,45,72,11,0,0,13,7,3,0,0.9140625,0.5384615384615384
2017,12560,484,929.0,610,287,32,0,0,12,2,73,0,0.9655543595263725,0.16666666666666666
2017,12560,485,817.0,564,210,43,0,6,40,14,44,0,0.9473684210526315,0.35
2017,12560,486,399.0,279,94,26,0,9,92,7,12,0,0.9348370927318296,0.07608695652173914
2017,12560,487,538.0,367,152,19,2,10,50,27,26,0,0.9646840148698885,0.54
2017,12560,488,473.0,407,56,10,0,0,32,9,39,0,0.9788583509513742,0.28125
2017,12560,489,287.0,105,161,21,0,2,20,3,21,0,0.926829268292683,0.15
2017,12560,490,47.0,7,36,4,0,0,17,7,0,0,0.9148936170212766,0.4117647058823529
2017,12560,491,371.0,213,141,17,1,8,46,12,12,0,0.954177897574124,0.2608695652173913
2017,12560,492,375.0,478,404,27,0,9,58,17,15,0,0.9702970297029703,0.29310344827586204
2017,12560,493,214.0,194,13,7,0,0,8,1,3,0,0.9672897196261683,0.125
2017,12560,496,576.0,528,45,3,0,1,16,4,20,0,0.9947916666666666,0.25
2017,12560,498,253.0,79,153,21,0,0,22,9,15,0,0.9169960474308301,0.4090909090909091
2017,12560,499,261.0,117,129,15,0,0,3,0,20,0,0.9425287356321839,0.0
2017,12560,500,288.0,98,176,14,0,1,14,3,48,0,0.9513888888888888,0.21428571428571427
2017,12560,502,65.0,26,29,10,0,1,25,10,2,0,0.8461538461538461,0.4
2017,12560,503,422.0,363,47,12,0,2,40,20,4,0,0.9715639810426541,0.5
2017,12560,505,170.0,149,18,3,0,0,13,1,0,0,0.9823529411764705,0.07692307692307693
2017,12560,507,1576.0,1201,336,39,0,6,68,21,68,0,0.975253807106599,0.3088235294117647
2017,12560,508,244.0,141,99,4,0,0,5,0,9,0,0.9836065573770492,0.0
2017,12560,509,339.0,309,27,3,0,0,10,2,24,0,0.9911504424778761,0.2
2017,12560,510,1290.0,1108,152,30,0,19,51,17,31,0,0.9767441860465116,0.3333333333333333
2017,12560,511,239.0,133,88,18,0,3,41,6,6,0,0.9246861924686193,0.14634146341463414
2017,12560,513,18.0,4,10,4,0,0,13,4,0,0,0.7777777777777778,0.3076923076923077
2017,12560,514,11.0,6,4,1,0,0,15,4,0,0,0.9090909090909091,0.26666666666666666
2017,12560,516,567.0,455,94,18,0,15,35,15,21,0,0.9682539682539683,0.42857142857142855
2017,12560,517,481.0,449,24,8,0,0,2,0,18,0,0.9833679833679834,0.0
2017,12560,518,1210.0,1029,147,34,0,11,46,11,36,0,0.971900826446281,0.2391304347826087
2017,12560,519,486.0,329,149,8,0,12,29,10,32,0,0.9835390946502057,0.3448275862068966
2017,12560,520,3.0,2,1,0,0,0,0,0,0,0,1.0,
2017,12560,521,692.0,252,400,40,0,0,27,11,52,0,0.9421965317919075,0.4074074074074074
2017,12560,522,96.0,82,10,4,0,0,2,1,1,0,0.9583333333333334,0.5
2017,12560,523,508.0,440,54,14,1,3,43,7,2,0,0.9724409448818898,0.16279069767441862
2017,12560,525,602.0,375,177,50,0,2,60,21,17,0,0.9169435215946844,0.35
2017,12560,526,16.0,14,1,1,1,0,2,0,0,0,0.9375,0.0
2017,12560,527,263.0,225,30,8,0,0,3,6,2,0,0.9695817490494296,2.0
2017,12560,528,315.0,274,26,15,0,0,1,1,3,0,0.9523809523809523,1.0
2017,12560,529,405.0,355,38,12,0,0,9,4,5,0,0.9703703703703703,0.4444444444444444
2017,12560,530,315.0,253,50,12,0,4,32,8,2,0,0.9619047619047619,0.25
2017,12560,531,908.0,964,744,54,1,7,73,15,89,0,0.9693530079455165,0.2054794520547945
2017,12560,532,231.0,202,29,0,0,1,43,14,0,0,1.0,0.32558139534883723
2017,12560,533,17.0,2,13,2,0,0,5,5,0,0,0.8823529411764706,1.0
2017,12560,534,465.0,401,49,15,1,9,88,21,6,0,0.967741935483871,0.23863636363636365
2017,12560,536,404.0,205,183,16,0,0,20,8,29,0,0.9603960396039604,0.4
2017,12560,537,306.0,291,13,2,0,0,0,0,18,0,0.9934640522875817,
2017,12560,538,724.0,554,148,22,1,3,16,2,37,0,0.9696132596685083,0.125
2017,12560,539,21.0,3,18,0,0,0,28,5,1,0,1.0,0.17857142857142858
2017,12560,540,200.0,94,103,3,0,0,9,2,25,0,0.985,0.2222222222222222
2017,12560,541,639.0,479,144,16,2,12,48,25,13,0,0.974960876369327,0.5208333333333334
2017,12560,542,532.0,375,141,16,0,5,61,14,21,0,0.9699248120300752,0.22950819672131148
2017,12560,543,153.0,91,52,10,0,0,9,4,3,0,0.934640522875817,0.4444444444444444
2017,12560,545,355.0,121,220,14,0,0,0,0,27,0,0.9605633802816902,
2017,12560,546,29.0,21,7,1,0,0,0,0,0,0,0.9655172413793104,
2017,12560,547,651.0,408,216,27,0,0,22,7,33,0,0.9585253456221198,0.3181818181818182
2017,12560,548,148.0,111,31,6,0,0,24,11,6,0,0.9594594594594594,0.4583333333333333
2017,12560,549,5.0,1,6,0,0,0,2,0,1,0,1.0,0.0
2017,12560,551,432.0,341,81,10,0,3,33,12,5,0,0.9768518518518519,0.36363636363636365
2017,12560,553,1074.0,844,184,46,0,16,166,36,45,0,0.957169459962756,0.21686746987951808
2017,12560,554,376.0,354,17,5,0,0,0,0,22,0,0.9867021276595744,
2017,12560,555,150.0,144,3,3,0,0,18,0,3,0,0.98,0.0
2017,12560,557,367.0,397,400,22,0,17,58,10,23,0,0.9731379731379731,0.1724137931034483
2017,12560,559,607.0,524,71,12,1,14,84,28,7,0,0.9802306425041186,0.3333333333333333
2017,12560,560,259.0,131,99,29,1,3,70,14,4,0,0.888030888030888,0.2
2017,12560,561,152.0,135,10,7,0,0,6,2,4,0,0.9539473684210527,0.3333333333333333
2017,12560,562,525.0,301,205,19,1,7,45,21,35,0,0.9638095238095238,0.4666666666666667
2017,12560,563,335.0,129,189,17,0,0,1,1,39,0,0.9492537313432836,1.0
2017,12560,564,10.0,3,7,0,0,0,8,2,0,0,1.0,0.25
2017,12560,565,415.0,206,180,29,0,0,7,2,34,0,0.9301204819277108,0.2857142857142857
2017,12560,567,262.0,236,25,1,0,8,10,8,2,0,0.9961832061068703,0.8
2017,12560,568,781.0,591,166,24,0,6,12,1,79,0,0.969270166453265,0.08333333333333333
2017,12560,570,122.0,178,204,12,0,0,20,0,10,0,0.9695431472081218,0.0
2017,12560,571,454.0,379,55,20,0,4,79,16,4,0,0.9559471365638766,0.20253164556962025
2017,12560,572,80.0,70,9,1,0,7,21,0,0,0,0.9875,0.0
2017,12560,573,93.0,237,343,13,0,0,14,13,15,0,0.9780775716694773,0.9285714285714286
2017,12560,574,746.0,639,85,22,1,11,93,16,5,0,0.9705093833780161,0.17204301075268819
2017,12560,575,1233.0,766,419,48,1,1,72,30,85,0,0.9610705596107056,0.4166666666666667
2017,12560,576,462.0,398,55,9,0,0,12,3,27,0,0.9805194805194806,0.25
2017,12560,577,368.0,218,125,25,0,7,29,21,6,0,0.9320652173913043,0.7241379310344828
2017,12560,578,695.0,504,220,25,0,1,28,19,48,0,0.9666221628838452,0.6785714285714286
2017,12560,580,37.0,10,24,3,0,0,0,0,5,0,0.918918918918919,
2017,12560,581,451.0,322,116,13,0,0,11,8,35,0,0.9711751662971175,0.7272727272727273
2017,12560,582,190.0,117,61,12,0,0,10,5,10,0,0.9368421052631579,0.5
2017,12560,583,612.0,443,143,26,0,8,69,36,25,0,0.9575163398692811,0.5217391304347826
2017,12560,584,423.0,174,217,32,0,0,21,4,27,0,0.9243498817966903,0.19047619047619047
2017,12560,585,12.0,6,12,2,0,0,8,2,1,0,0.9,0.25
2017,12560,587,53.0,40,11,2,0,0,15,3,0,0,0.9622641509433962,0.2
2017,12560,588,445.0,402,29,14,0,0,8,3,22,0,0.9685393258426966,0.375
2017,12560,589,450.0,231,186,33,0,1,14,4,24,0,0.9266666666666666,0.2857142857142857
2017,12560,590,903.0,637,238,28,0,9,61,24,21,0,0.9689922480620154,0.39344262295081966
2017,12560,591,816.0,624,157,35,2,18,60,14,21,0,0.9571078431372549,0.23333333333333334
2017,12560,593,884.0,677,190,17,0,4,50,19,63,0,0.9807692307692307,0.38
2017,12560,596,1045.0,747,274,24,0,11,41,17,48,1,0.9770334928229665,0.4146341463414634
2017,12560,601,547.0,493,114,8,0,0,24,9,30,0,0.9869918699186991,0.375
2017,12560,603,16.0,11,3,2,0,0,9,4,0,0,0.875,0.4444444444444444
2017,12560,605,84.0,242,340,14,0,0,6,2,14,0,0.9765100671140939,0.3333333333333333
2017,12560,606,694.0,527,157,10,0,0,5,7,67,2,0.9855907780979827,1.4
2017,12560,607,144.0,119,21,4,1,11,49,8,1,0,0.9722222222222222,0.16326530612244897
2017,12560,608,638.0,366,234,38,1,4,36,26,44,0,0.9404388714733543,0.7222222222222222
2017,12560,609,156.0,143,8,5,0,0,5,1,1,0,0.967948717948718,0.2
2017,12560,610,827.0,544,259,24,0,0,0,0,64,0,0.9709794437726723,
2017,12560,611,234.0,470,420,14,0,4,81,16,23,0,0.9845132743362832,0.19753086419753085
2017,12560,612,738.0,585,136,17,0,3,32,13,36,0,0.9769647696476965,0.40625
2017,12560,613,16.0,57,64,3,0,0,12,1,1,0,0.9758064516129032,0.08333333333333333
2017,12560,614,802.0,716,73,13,1,3,29,11,33,0,0.983790523690773,0.3793103448275862
2017,12560,617,6.0,1,5,0,0,0,23,9,1,0,1.0,0.391304347826087
2017,12560,618,633.0,462,156,15,0,2,48,13,28,0,0.976303317535545,0.2708333333333333
2017,12560,621,440.0,339,87,14,0,13,36,7,5,1,0.9681818181818181,0.19444444444444445
2017,12560,622,487.0,222,241,24,0,0,0,0,39,0,0.9507186858316222,
2017,12560,623,18.0,17,28,1,0,0,4,2,0,0,0.9782608695652174,0.5
2017,12560,624,312.0,112,185,15,0,0,10,9,32,1,0.9519230769230769,0.9
2017,12560,625,163.0,122,36,5,0,2,28,15,3,0,0.9693251533742331,0.5357142857142857
2017,12560,626,529.0,348,160,21,0,0,9,8,20,0,0.9603024574669187,0.8888888888888888
2017,12560,627,513.0,358,138,17,0,4,15,10,15,0,0.9668615984405458,0.6666666666666666
2017,12560,628,540.0,341,174,25,0,0,21,4,21,0,0.9537037037037037,0.19047619047619047
2017,12560,629,387.0,173,208,6,0,0,10,15,37,0,0.9844961240310077,1.5
2017,12560,630,360.0,120,214,26,0,0,15,8,16,0,0.9277777777777778,0.5333333333333333
2017,12560,631,966.0,661,277,28,0,2,31,15,65,0,0.9710144927536232,0.4838709677419355
2017,12560,632,1158.0,923,189,46,0,10,44,12,57,0,0.9602763385146805,0.2727272727272727
2017,12560,633,375.0,292,72,11,0,2,38,15,8,0,0.9706666666666667,0.39473684210526316
2017,12560,635,696.0,488,190,18,2,4,41,22,29,0,0.9741379310344828,0.5365853658536586
2017,12560,637,1116.0,949,872,75,0,1,50,15,90,0,0.9604430379746836,0.3
2017,12560,638,405.0,360,38,7,0,3,43,9,2,0,0.9827160493827161,0.20930232558139536
2017,12560,639,242.0,104,120,18,0,0,19,8,19,0,0.9256198347107438,0.42105263157894735
2017,12560,641,181.0,109,61,11,0,0,3,1,4,0,0.9392265193370166,0.3333333333333333
2017,12560,642,36.0,7,25,4,0,0,16,6,0,0,0.8888888888888888,0.375
2017,12560,643,264.0,134,112,18,0,0,29,13,22,0,0.9318181818181818,0.4482758620689655
2017,12560,645,316.0,225,84,7,0,7,30,8,7,0,0.9778481012658228,0.26666666666666666
2017,12560,646,506.0,400,103,3,0,1,39,18,11,0,0.9940711462450593,0.46153846153846156
2017,12560,648,284.0,166,107,11,0,0,18,4,8,0,0.9612676056338029,0.2222222222222222
2017,12560,651,491.0,458,27,6,0,14,33,15,2,0,0.9877800407331976,0.45454545454545453
2017,12560,652,218.0,69,123,26,0,0,0,0,16,0,0.8807339449541285,
2017,12560,654,416.0,128,255,33,0,0,9,1,48,0,0.9206730769230769,0.1111111111111111
2017,12560,655,833.0,439,359,35,0,0,8,8,72,0,0.957983193277311,1.0
2017,12560,656,643.0,481,136,26,1,3,59,13,37,0,0.9595645412130638,0.22033898305084745
2017,12560,657,397.0,282,102,13,0,0,27,12,13,0,0.9672544080604534,0.4444444444444444
2017,12560,658,24.0,7,38,7,0,0,15,9,0,0,0.8653846153846154,0.6
2017,12560,659,424.0,392,26,6,0,0,8,4,34,0,0.9858490566037735,0.5
2017,12560,660,33.0,29,3,1,0,0,2,1,1,0,0.9696969696969697,0.5
2017,12560,662,123.0,40,75,8,0,0,0,0,4,0,0.9349593495934959,
2017,12560,664,631.0,317,282,32,0,2,19,7,47,0,0.9492868462757528,0.3684210526315789
2017,12560,665,666.0,442,186,38,0,19,170,28,15,0,0.9429429429429429,0.16470588235294117
2017,12560,669,307.0,163,127,17,0,0,9,2,18,0,0.9446254071661238,0.2222222222222222
2017,12560,670,929.0,666,231,32,0,2,68,22,33,0,0.9655543595263725,0.3235294117647059
2017,12560,671,606.0,308,278,20,0,2,24,15,48,0,0.966996699669967,0.625
2017,12560,673,251.0,132,91,28,0,2,27,10,10,0,0.8884462151394422,0.37037037037037035
2017,12560,674,174.0,147,23,4,0,1,4,2,0,0,0.9770114942528736,0.5
2017,12560,676,451.0,324,108,19,1,1,15,1,19,0,0.9578713968957872,0.06666666666666667
2017,12560,678,372.0,219,131,22,0,0,25,5,29,0,0.9408602150537635,0.2
2017,12560,681,175.0,65,95,15,0,0,14,5,17,0,0.9142857142857143,0.35714285714285715
2017,12560,682,117.0,107,8,2,0,0,0,0,3,0,0.9829059829059829,
2017,12560,683,367.0,357,10,0,0,0,0,1,29,0,1.0,
2017,12560,684,747.0,603,126,18,0,12,81,15,42,0,0.9759036144578314,0.18518518518518517
2017,12560,685,185.0,118,62,5,0,0,9,1,7,0,0.972972972972973,0.1111111111111111
2017,12560,686,374.0,312,53,9,0,0,0,1,24,0,0.9759358288770054,
2017,12560,689,29.0,6,21,2,0,0,5,0,0,0,0.9310344827586207,0.0
2017,12560,692,1024.0,945,74,5,0,11,56,12,42,0,0.9951171875,0.21428571428571427
2017,12560,694,419.0,311,96,12,0,0,25,7,9,0,0.9713603818615751,0.28
2017,12560,695,556.0,293,237,26,0,0,28,9,45,0,0.9532374100719424,0.32142857142857145
2017,12560,696,287.0,251,32,4,3,7,35,11,1,0,0.9860627177700348,0.3142857142857143
2017,12560,697,393.0,336,56,1,1,7,37,13,3,0,0.9974554707379135,0.35135135135135137
2017,12560,698,409.0,251,145,13,0,0,9,4,17,0,0.9682151589242054,0.4444444444444444
2017,12560,699,161.0,45,101,15,0,0,14,4,19,0,0.906832298136646,0.2857142857142857
2017,12560,700,1000.0,658,320,22,1,12,55,19,60,0,0.978,0.34545454545454546
2017,12560,702,440.0,279,139,22,0,0,23,9,17,0,0.95,0.391304347826087
2017,12560,703,1619.0,1111,483,25,0,4,32,13,165,0,0.9845583693638048,0.40625
2017,12560,707,12.0,9,2,1,0,0,2,2,2,0,0.9166666666666666,1.0
2017,12560,712,77.0,20,46,11,0,0,1,1,2,0,0.8571428571428571,1.0
2017,12560,713,162.0,100,105,21,0,0,8,6,8,0,0.9070796460176991,0.75
2017,12560,715,385.0,319,161,15,1,12,32,15,2,0,0.9696969696969697,0.46875
2017,12560,716,104.0,76,27,1,0,0,12,4,5,0,0.9903846153846154,0.3333333333333333
2017,12560,717,602.0,559,39,8,0,5,40,5,28,0,0.9867986798679867,0.125
2017,12560,718,152.0,124,20,8,1,5,33,9,2,0,0.9473684210526315,0.2727272727272727
2017,12560,720,228.0,122,195,33,0,0,17,4,16,0,0.9057142857142857,0.23529411764705882
2017,12560,721,443.0,355,74,14,2,6,50,30,5,0,0.9683972911963883,0.6
2017,12560,722,141.0,69,62,10,0,0,0,0,12,0,0.9290780141843972,
2017,12560,724,716.0,553,130,33,0,15,66,13,22,0,0.9539106145251397,0.19696969696969696
2017,12560,725,3.0,0,3,0,0,0,3,1,1,0,1.0,0.3333333333333333
2017,12560,726,908.0,602,286,20,0,2,30,12,47,0,0.9779735682819384,0.4
2017,12560,727,667.0,496,151,20,0,0,15,3,33,0,0.9700149925037481,0.2
2017,12560,728,985.0,760,180,45,0,8,94,19,38,0,0.9543147208121827,0.20212765957446807
2017,12560,730,13.0,8,5,0,0,0,0,0,0,0,1.0,
2017,12560,732,235.0,87,136,12,0,0,3,3,8,0,0.948936170212766,1.0
2017,12560,733,75.0,52,18,5,0,0,26,7,0,0,0.9333333333333333,0.2692307692307692
2017,12560,734,925.0,683,223,19,0,10,50,24,44,0,0.9794594594594594,0.48
2017,12560,735,313.0,192,115,6,0,0,4,0,25,0,0.9808306709265175,0.0
2017,12560,736,178.0,153,19,6,0,0,4,7,2,0,0.9662921348314607,1.75
2017,12560,737,550.0,282,237,31,0,2,35,19,40,0,0.9436363636363636,0.5428571428571428
2017,12560,739,5.0,0,5,0,0,0,8,0,0,0,1.0,0.0
2017,12560,740,756.0,509,223,24,0,0,2,0,64,0,0.9682539682539683,0.0
2017,12560,741,77.0,44,28,5,0,0,22,9,4,0,0.935064935064935,0.4090909090909091
2017,12560,742,803.0,582,193,28,0,10,44,23,21,0,0.9651307596513076,0.5227272727272727
2017,12560,743,158.0,100,43,15,0,0,48,4,5,0,0.9050632911392406,0.08333333333333333
2017,12560,745,686.0,568,95,23,0,1,7,5,34,0,0.9664723032069971,0.7142857142857143
2017,12560,746,81.0,55,25,1,0,3,11,5,0,0,0.9876543209876543,0.45454545454545453
2017,12560,747,528.0,368,138,22,0,0,9,7,40,0,0.9583333333333334,0.7777777777777778
2017,12560,748,1104.0,890,183,31,1,9,91,14,63,0,0.9719202898550725,0.15384615384615385
2017,12560,749,508.0,329,168,11,0,10,13,7,10,0,0.9783464566929134,0.5384615384615384
2017,12560,750,155.0,49,100,10,0,0,2,3,4,0,0.9371069182389937,1.5
2017,12560,751,142.0,102,29,11,0,0,1,1,2,0,0.9225352112676056,1.0
2017,12560,752,218.0,93,117,8,0,0,8,4,20,0,0.963302752293578,0.5
2017,12560,753,323.0,147,158,18,0,0,14,6,34,0,0.9442724458204335,0.42857142857142855
2017,12560,754,1144.0,574,518,52,0,6,66,28,88,0,0.9545454545454546,0.42424242424242425
2017,12560,755,676.0,470,392,30,1,1,23,4,48,0,0.9663677130044843,0.17391304347826086
2017,12560,756,123.0,69,51,3,0,0,6,7,5,0,0.975609756097561,1.1666666666666667
2017,12560,757,423.0,218,185,20,0,0,5,3,39,0,0.9527186761229315,0.6
2017,12560,759,59.0,100,68,5,2,3,1,1,1,0,0.9710982658959537,1.0
2017,12560,761,1223.0,791,359,73,0,9,84,33,39,0,0.9403107113654947,0.39285714285714285
2017,12560,762,131.0,43,76,12,0,0,2,4,8,0,0.9083969465648855,2.0
2017,12560,764,334.0,363,257,24,0,1,20,6,40,0,0.9627329192546584,0.3
2017,12560,765,175.0,139,35,1,0,1,7,5,4,0,0.9942857142857143,0.7142857142857143
2017,12560,766,415.0,330,71,14,0,1,13,4,25,0,0.9662650602409638,0.3076923076923077
2017,12560,767,1092.0,865,199,28,1,9,51,25,27,0,0.9743589743589743,0.49019607843137253
2017,12560,768,198.0,71,115,12,0,0,0,0,11,0,0.9393939393939394,
2017,12560,769,254.0,142,103,9,0,0,12,7,14,0,0.9645669291338582,0.5833333333333334
2017,12560,770,246.0,85,136,25,0,0,13,3,22,0,0.8983739837398373,0.23076923076923078
2017,12560,771,1.0,1,0,0,0,0,1,1,0,0,1.0,1.0
2017,12560,772,181.0,61,103,17,0,0,25,9,8,0,0.9060773480662984,0.36
2017,12560,773,110.0,255,211,4,0,0,31,6,9,0,0.9914893617021276,0.1935483870967742
2017,12560,774,135.0,131,2,2,0,0,0,0,0,0,0.9851851851851852,
2017,12560,775,110.0,123,230,9,0,0,17,3,20,0,0.9751381215469613,0.17647058823529413
2017,12560,777,322.0,265,169,12,0,8,55,16,8,0,0.9730941704035875,0.2909090909090909
2017,12560,778,340.0,124,181,35,0,0,21,12,24,0,0.8970588235294118,0.5714285714285714
2017,12560,779,124.0,31,122,15,0,0,4,3,11,0,0.9107142857142857,0.75
2017,12560,780,251.0,159,85,7,0,4,43,12,10,0,0.9721115537848606,0.27906976744186046
2017,12560,782,833.0,553,255,25,0,8,33,10,40,1,0.9699879951980792,0.30303030303030304
2017,12560,783,213.0,181,22,10,1,8,23,5,1,0,0.9530516431924883,0.21739130434782608
2017,12560,784,62.0,398,474,14,0,7,45,5,7,0,0.9841986455981941,0.1111111111111111
2017,12560,785,425.0,292,126,7,0,4,13,2,28,0,0.9835294117647059,0.15384615384615385
2017,12560,786,138.0,123,13,2,0,0,3,1,0,0,0.9855072463768116,0.3333333333333333
2017,12560,787,54.0,45,7,2,0,0,0,0,2,0,0.9629629629629629,
2017,12560,789,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,790,444.0,386,51,7,0,3,50,15,12,0,0.9842342342342343,0.3
2017,12560,792,494.0,301,176,17,0,0,20,4,39,0,0.9655870445344129,0.2
2017,12560,795,378.0,317,331,22,0,0,29,11,34,0,0.9671641791044776,0.3793103448275862
2017,12560,797,715.0,508,182,25,0,0,1,2,50,0,0.965034965034965,2.0
2017,12560,798,446.0,419,18,9,0,0,1,0,21,0,0.9798206278026906,0.0
2017,12560,799,61.0,57,2,2,0,0,0,0,1,0,0.9672131147540983,
2017,12560,800,378.0,143,212,23,0,9,28,12,25,1,0.9391534391534392,0.42857142857142855
2017,12560,803,64.0,61,2,1,0,0,0,0,2,0,0.984375,
2017,12560,804,363.0,227,114,22,0,4,19,2,16,0,0.9393939393939394,0.10526315789473684
2017,12560,805,878.0,606,238,34,0,8,10,13,48,0,0.9612756264236902,1.3
2017,12560,807,323.0,181,130,12,0,0,0,0,28,0,0.9628482972136223,
2017,12560,808,6.0,1,5,0,0,0,3,2,0,0,1.0,0.6666666666666666
2017,12560,810,33.0,32,0,1,0,0,1,0,0,0,0.9696969696969697,0.0
2017,12560,812,1153.0,662,459,32,0,0,5,3,109,0,0.9722463139635733,0.6
2017,12560,813,81.0,58,21,2,0,3,17,6,2,0,0.9753086419753086,0.35294117647058826
2017,12560,814,101.0,57,26,18,0,0,30,2,5,0,0.8217821782178217,0.06666666666666667
2017,12560,815,801.0,593,181,35,0,0,17,4,50,0,0.9567367119901112,0.23529411764705882
2017,12560,817,203.0,175,23,5,0,0,12,5,5,0,0.9753694581280788,0.4166666666666667
2017,12560,934,691.0,493,172,26,0,0,9,5,47,2,0.9623733719247467,0.5555555555555556
2017,12560,938,329.0,293,31,5,0,1,16,4,13,1,0.9848024316109423,0.25
2017,12560,939,284.0,148,113,23,0,0,30,4,17,0,0.9190140845070423,0.13333333333333333
2017,12560,947,40.0,7,32,1,0,0,13,6,3,0,0.975,0.46153846153846156
2017,12560,958,401.0,356,33,12,0,0,23,1,12,0,0.970074812967581,0.043478260869565216
2017,12560,962,46.0,44,0,2,0,1,9,0,5,0,0.9565217391304348,0.0
2017,12560,966,751.0,550,171,30,1,13,48,15,26,0,0.9600532623169108,0.3125
2017,12560,973,111.0,153,282,18,0,0,34,6,15,0,0.9602649006622517,0.17647058823529413
2017,12560,984,201.0,165,29,7,0,9,38,11,2,0,0.9651741293532339,0.2894736842105263
2017,12560,985,941.0,556,335,50,0,8,38,4,68,0,0.946865037194474,0.10526315789473684
2017,12560,987,44.0,27,15,2,0,0,17,5,1,0,0.9545454545454546,0.29411764705882354
2017,12560,996,548.0,449,77,22,0,6,60,17,13,0,0.9598540145985401,0.2833333333333333
