season,season_id,school_id,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2021,15580,107,2073.0,1459,552,62,1,9,122,45,123,0,0.97009165460685,0.36885245901639346
2021,15580,108,2111.0,1482,557,72,0,16,124,50,96,0,0.9658929417337755,0.4032258064516129
2021,15580,109,2210.0,1618,540,52,2,14,88,30,114,0,0.9764705882352941,0.3409090909090909
2021,15580,110,2079.0,1524,512,43,0,8,50,28,93,0,0.9793169793169794,0.56
2021,15580,111,1884.0,1317,497,70,0,7,164,38,71,0,0.9628450106157113,0.23170731707317074
2021,15580,112,1948.0,1365,515,68,0,7,104,62,85,0,0.9650924024640657,0.5961538461538461
2021,15580,114,1322.0,874,376,72,1,13,94,16,81,0,0.9455370650529501,0.1702127659574468
2021,15580,115,2020.0,1434,522,64,0,10,96,19,136,0,0.9683168316831683,0.19791666666666666
2021,15580,116,1172.0,843,300,29,0,15,52,22,43,0,0.9752559726962458,0.4230769230769231
2021,15580,117,1168.0,810,290,68,0,14,119,24,35,0,0.9417808219178082,0.20168067226890757
2021,15580,118,999.0,694,257,48,1,8,85,17,58,0,0.9519519519519519,0.2
2021,15580,120,1644.0,1115,450,79,0,14,108,28,84,0,0.9519464720194647,0.25925925925925924
2021,15580,121,1492.0,1042,382,68,0,9,118,24,64,0,0.9544235924932976,0.2033898305084746
2021,15580,122,1102.0,760,299,43,0,8,94,20,73,0,0.9609800362976406,0.2127659574468085
2021,15580,123,1110.0,783,261,66,2,14,126,29,69,0,0.9405405405405406,0.23015873015873015
2021,15580,124,894.0,613,241,40,0,15,70,24,36,0,0.9552572706935123,0.34285714285714286
2021,15580,125,1513.0,1059,411,43,0,9,91,22,101,0,0.9715796430931923,0.24175824175824176
2021,15580,126,1362.0,949,334,79,0,18,128,40,49,0,0.9419970631424376,0.3125
2021,15580,127,1633.0,1148,452,33,0,5,108,38,71,0,0.9797917942437232,0.35185185185185186
2021,15580,128,2221.0,1587,562,72,0,13,114,34,101,0,0.9675821701936065,0.2982456140350877
2021,15580,129,1935.0,1428,456,51,2,8,66,27,97,0,0.9736434108527132,0.4090909090909091
2021,15580,130,1920.0,1385,495,40,0,14,66,26,93,0,0.9791666666666666,0.3939393939393939
2021,15580,132,1172.0,802,313,57,2,10,82,19,46,0,0.9513651877133106,0.23170731707317074
2021,15580,134,799.0,553,218,28,0,3,102,23,37,0,0.9649561952440551,0.22549019607843138
2021,15580,137,1014.0,727,234,53,0,5,54,30,25,0,0.9477317554240631,0.5555555555555556
2021,15580,139,1283.0,916,316,51,0,3,62,34,36,0,0.9602494154325799,0.5483870967741935
2021,15580,140,2008.0,1439,525,44,0,7,102,42,135,0,0.9780876494023905,0.4117647058823529
2021,15580,141,1833.0,1316,437,80,0,15,136,32,75,0,0.9563557010365521,0.23529411764705882
2021,15580,143,1003.0,710,252,41,0,19,86,27,30,0,0.959122632103689,0.313953488372093
2021,15580,144,240.0,182,33,25,0,3,85,13,4,0,0.8958333333333334,0.15294117647058825
2021,15580,145,500.0,357,122,21,0,3,72,11,18,0,0.958,0.1527777777777778
2021,15580,146,1022.0,744,243,35,0,7,106,19,40,0,0.9657534246575342,0.1792452830188679
2021,15580,147,1859.0,1376,423,60,3,18,92,29,68,0,0.9677245831091985,0.31521739130434784
2021,15580,149,1895.0,1347,477,71,3,11,94,40,95,0,0.9625329815303431,0.425531914893617
2021,15580,150,1482.0,1038,396,48,0,13,66,29,102,0,0.9676113360323887,0.4393939393939394
2021,15580,151,661.0,480,153,28,0,4,34,21,28,0,0.9576399394856279,0.6176470588235294
2021,15580,152,117.0,78,35,4,0,4,20,2,2,0,0.9658119658119658,0.1
2021,15580,159,1675.0,1214,411,50,0,9,87,28,103,0,0.9701492537313433,0.3218390804597701
2021,15580,160,1283.0,891,314,78,2,12,88,30,58,0,0.9392049883086516,0.3409090909090909
2021,15580,161,1241.0,867,330,44,0,8,118,22,35,0,0.9645447219983884,0.1864406779661017
2021,15580,164,1814.0,1387,377,50,0,5,96,35,64,0,0.9724366041896362,0.3645833333333333
2021,15580,165,1283.0,870,325,88,1,14,282,20,37,0,0.93141075604053,0.07092198581560284
2021,15580,166,1373.0,939,361,73,1,18,120,21,62,0,0.9468317552804079,0.175
2021,15580,168,1559.0,1065,460,34,0,4,62,26,113,0,0.9781911481719051,0.41935483870967744
2021,15580,169,1344.0,994,327,23,0,5,64,17,63,0,0.9828869047619048,0.265625
2021,15580,170,713.0,498,191,24,0,16,58,11,27,0,0.9663394109396914,0.1896551724137931
2021,15580,173,1765.0,1255,453,57,0,8,90,27,108,3,0.9677053824362606,0.3
2021,15580,174,906.0,602,232,72,0,24,84,29,22,0,0.9205298013245033,0.34523809523809523
2021,15580,175,1789.0,1230,479,80,0,17,154,23,79,0,0.9552822806036892,0.14935064935064934
2021,15580,177,1122.0,787,255,80,2,15,164,15,58,0,0.928698752228164,0.09146341463414634
2021,15580,178,1402.0,972,350,80,0,10,125,32,62,0,0.9429386590584878,0.256
2021,15580,179,977.0,681,239,57,0,7,120,21,67,0,0.9416581371545547,0.175
2021,15580,180,1251.0,882,324,45,1,16,120,28,38,0,0.9640287769784173,0.23333333333333334
2021,15580,181,1829.0,1246,518,65,0,13,52,29,127,0,0.9644614543466375,0.5576923076923077
2021,15580,182,1355.0,950,361,44,1,11,46,24,91,0,0.9675276752767528,0.5217391304347826
2021,15580,185,588.0,421,143,24,0,4,60,16,36,0,0.9591836734693877,0.26666666666666666
2021,15580,190,530.0,377,128,25,0,10,110,8,24,0,0.9528301886792453,0.07272727272727272
2021,15580,192,1493.0,1027,421,45,0,8,62,30,54,0,0.9698593436034829,0.4838709677419355
2021,15580,193,1977.0,1451,462,64,0,13,92,32,86,0,0.9676277187658068,0.34782608695652173
2021,15580,195,1667.0,1177,414,76,1,12,116,31,74,0,0.9544091181763648,0.2672413793103448
2021,15580,196,2177.0,1608,522,47,1,9,94,41,103,0,0.9784106568672485,0.43617021276595747
2021,15580,197,951.0,677,249,25,0,8,60,27,62,0,0.9737118822292324,0.45
2021,15580,198,1816.0,1277,483,56,1,7,71,20,90,0,0.9691629955947136,0.28169014084507044
2021,15580,200,1373.0,996,338,39,0,8,82,20,70,0,0.9715950473415877,0.24390243902439024
2021,15580,201,1703.0,1240,417,46,0,15,112,27,89,0,0.9729888432178508,0.24107142857142858
2021,15580,202,1907.0,1363,490,54,0,11,86,62,89,0,0.9716832721552177,0.7209302325581395
2021,15580,203,903.0,614,243,46,0,21,80,32,36,0,0.9490586932447398,0.4
2021,15580,204,1701.0,1212,433,56,1,6,82,34,105,0,0.9670781893004116,0.4146341463414634
2021,15580,205,1283.0,915,291,77,0,27,74,24,52,0,0.9399844115354637,0.32432432432432434
2021,15580,206,1257.0,871,304,82,3,19,158,28,54,0,0.9347653142402546,0.17721518987341772
2021,15580,211,871.0,638,196,37,0,4,100,13,27,0,0.9575200918484501,0.13
2021,15580,212,1596.0,1126,413,57,1,16,108,24,58,0,0.9642857142857143,0.2222222222222222
2021,15580,213,1160.0,771,292,97,1,18,156,19,37,0,0.9163793103448276,0.12179487179487179
2021,15580,214,368.0,258,95,15,0,3,68,8,20,0,0.9592391304347826,0.11764705882352941
2021,15580,216,882.0,591,232,59,0,13,84,19,53,0,0.9331065759637188,0.2261904761904762
2021,15580,217,443.0,306,119,18,1,1,40,10,10,0,0.9593679458239278,0.25
2021,15580,218,1062.0,755,254,53,1,28,154,20,41,0,0.9500941619585688,0.12987012987012986
2021,15580,219,1866.0,1365,459,42,0,8,68,20,125,0,0.977491961414791,0.29411764705882354
2021,15580,220,1412.0,1039,339,34,1,9,42,13,62,0,0.9759206798866855,0.30952380952380953
2021,15580,221,1004.0,682,263,59,2,12,128,34,35,0,0.9412350597609562,0.265625
2021,15580,222,1390.0,984,343,63,0,14,214,36,76,0,0.9546762589928057,0.16822429906542055
2021,15580,225,1171.0,812,281,78,0,15,114,36,44,0,0.9333902647309992,0.3157894736842105
2021,15580,227,724.0,505,181,38,0,10,72,14,25,0,0.9475138121546961,0.19444444444444445
2021,15580,228,1848.0,1298,483,67,0,14,66,50,109,0,0.9637445887445888,0.7575757575757576
2021,15580,229,1948.0,1416,490,42,0,8,82,39,113,0,0.9784394250513347,0.47560975609756095
2021,15580,230,926.0,675,225,26,0,4,90,14,20,0,0.9719222462203023,0.15555555555555556
2021,15580,231,1756.0,1256,440,60,0,25,78,41,100,0,0.9658314350797267,0.5256410256410257
2021,15580,233,898.0,651,223,24,1,14,52,12,58,0,0.9732739420935412,0.23076923076923078
2021,15580,234,2060.0,1487,508,65,1,12,44,33,90,0,0.9684466019417476,0.75
2021,15580,235,2198.0,1593,535,70,0,15,112,15,102,0,0.9681528662420382,0.13392857142857142
2021,15580,238,795.0,548,201,46,1,6,117,16,13,0,0.9421383647798742,0.13675213675213677
2021,15580,239,558.0,396,141,21,0,2,36,4,14,0,0.9623655913978495,0.1111111111111111
2021,15580,241,1159.0,812,321,26,0,0,73,14,76,0,0.9775668679896462,0.1917808219178082
2021,15580,246,1036.0,715,278,43,2,5,66,28,36,0,0.9584942084942085,0.42424242424242425
2021,15580,248,1400.0,997,340,63,0,4,84,23,49,0,0.955,0.27380952380952384
2021,15580,249,1509.0,1075,380,54,0,10,56,30,81,0,0.9642147117296223,0.5357142857142857
2021,15580,251,1042.0,745,262,35,0,7,98,18,40,0,0.9664107485604606,0.1836734693877551
2021,15580,253,2041.0,1517,458,66,0,13,108,34,73,0,0.9676629103380696,0.3148148148148148
2021,15580,254,1953.0,1440,437,76,4,9,122,24,68,0,0.9610855094726063,0.19672131147540983
2021,15580,255,2062.0,1512,479,71,0,9,124,21,101,0,0.9655674102812803,0.1693548387096774
2021,15580,257,2025.0,1518,461,46,0,16,50,31,78,0,0.9772839506172839,0.62
2021,15580,258,502.0,351,124,27,0,12,28,22,17,0,0.9462151394422311,0.7857142857142857
2021,15580,259,1387.0,944,389,54,2,6,48,27,78,0,0.9610670511896179,0.5625
2021,15580,260,1891.0,1407,448,36,0,7,108,20,110,0,0.9809624537281861,0.18518518518518517
2021,15580,261,1549.0,1120,358,71,0,24,218,38,56,0,0.9541639767591995,0.1743119266055046
2021,15580,263,1200.0,838,291,71,1,1,130,28,74,0,0.9408333333333333,0.2153846153846154
2021,15580,264,877.0,624,213,40,0,13,84,8,40,0,0.9543899657924744,0.09523809523809523
2021,15580,265,1283.0,906,334,43,0,9,90,26,49,0,0.9664848012470771,0.28888888888888886
2021,15580,266,1194.0,828,317,49,0,24,62,17,60,0,0.958961474036851,0.27419354838709675
2021,15580,267,373.0,264,98,11,0,4,26,4,3,0,0.9705093833780161,0.15384615384615385
2021,15580,268,1305.0,918,329,58,0,20,102,28,57,0,0.9555555555555556,0.27450980392156865
2021,15580,269,1159.0,827,286,46,1,4,84,31,43,0,0.9603106125970664,0.36904761904761907
2021,15580,271,1145.0,797,286,62,1,20,146,15,64,0,0.9458515283842794,0.10273972602739725
2021,15580,272,1195.0,882,277,36,0,11,76,28,51,0,0.9698744769874477,0.3684210526315789
2021,15580,276,34.0,27,6,1,0,0,0,0,0,0,0.9705882352941176,
2021,15580,277,1859.0,1293,500,66,1,11,109,29,105,0,0.9644970414201184,0.26605504587155965
2021,15580,278,1499.0,1017,411,71,1,11,42,19,79,0,0.95263509006004,0.4523809523809524
2021,15580,280,1477.0,1042,367,68,0,35,116,21,65,0,0.953960731211916,0.1810344827586207
2021,15580,281,1191.0,834,278,79,0,6,88,29,50,0,0.9336691855583543,0.32954545454545453
2021,15580,283,1397.0,1004,353,40,0,6,112,36,66,0,0.9713672154617037,0.32142857142857145
2021,15580,286,1339.0,926,340,73,0,13,104,25,52,0,0.9454817027632562,0.2403846153846154
2021,15580,287,1737.0,1268,412,57,0,14,114,36,73,0,0.9671848013816926,0.3157894736842105
2021,15580,288,1917.0,1365,493,59,0,4,80,28,87,0,0.9692227438706312,0.35
2021,15580,296,1482.0,1062,367,53,0,3,74,32,78,0,0.9642375168690959,0.43243243243243246
2021,15580,297,1463.0,996,382,85,0,20,122,33,60,0,0.9419002050580998,0.27049180327868855
2021,15580,299,1943.0,1403,472,68,2,10,116,34,123,0,0.9650025733401956,0.29310344827586204
2021,15580,300,1474.0,1038,366,70,0,13,142,42,65,0,0.9525101763907734,0.29577464788732394
2021,15580,301,1532.0,1139,353,40,0,7,104,20,71,0,0.9738903394255874,0.19230769230769232
2021,15580,302,1817.0,1218,543,56,0,5,104,35,114,0,0.969179966978536,0.33653846153846156
2021,15580,303,978.0,675,254,49,1,5,46,10,60,0,0.9498977505112475,0.21739130434782608
2021,15580,305,1822.0,1350,424,48,0,4,46,12,85,0,0.973655323819978,0.2608695652173913
2021,15580,306,1571.0,1150,374,47,0,4,56,20,56,0,0.9700827498408657,0.35714285714285715
2021,15580,307,1029.0,753,218,58,0,23,118,22,31,0,0.9436345966958212,0.1864406779661017
2021,15580,308,1537.0,1089,373,75,1,8,152,28,42,0,0.9512036434612883,0.18421052631578946
2021,15580,309,1473.0,1053,372,48,0,14,94,40,49,0,0.9674134419551935,0.425531914893617
2021,15580,312,1629.0,1154,438,37,1,7,42,11,71,0,0.9772866789441375,0.2619047619047619
2021,15580,313,1074.0,707,314,53,1,10,58,16,53,0,0.9506517690875232,0.27586206896551724
2021,15580,314,1495.0,1086,353,56,1,14,112,30,54,0,0.9625418060200669,0.26785714285714285
2021,15580,315,1863.0,1362,450,51,3,15,94,34,106,0,0.9726247987117552,0.3617021276595745
2021,15580,316,1782.0,1308,420,54,1,15,110,22,96,0,0.9696969696969697,0.2
2021,15580,317,1062.0,732,281,49,0,6,86,19,63,0,0.9538606403013182,0.22093023255813954
2021,15580,319,1126.0,767,274,85,0,15,138,24,45,0,0.9245115452930728,0.17391304347826086
2021,15580,320,1417.0,1007,338,72,2,25,154,35,48,0,0.9491884262526464,0.22727272727272727
2021,15580,322,764.0,555,178,31,0,0,46,14,50,0,0.9594240837696335,0.30434782608695654
2021,15580,325,824.0,578,192,54,0,12,54,31,17,0,0.9344660194174758,0.5740740740740741
2021,15580,326,1251.0,895,296,60,0,7,118,29,44,0,0.9520383693045563,0.2457627118644068
2021,15580,327,2082.0,1474,546,62,2,16,116,23,95,0,0.9702209414024976,0.19827586206896552
2021,15580,328,2073.0,1492,530,51,1,10,102,36,111,0,0.975397973950796,0.35294117647058826
2021,15580,329,1279.0,867,365,47,0,5,62,30,54,0,0.9632525410476935,0.4838709677419355
2021,15580,330,713.0,511,158,44,0,10,158,5,19,0,0.938288920056101,0.03164556962025317
2021,15580,331,1833.0,1331,440,62,0,15,110,45,73,0,0.9661756683033279,0.4090909090909091
2021,15580,332,338.0,255,62,21,2,5,16,4,13,0,0.9378698224852071,0.25
2021,15580,333,1315.0,968,304,43,0,16,66,23,65,0,0.9673003802281369,0.3484848484848485
2021,15580,334,1828.0,1353,436,39,1,5,64,17,80,0,0.9786652078774617,0.265625
2021,15580,335,404.0,288,94,22,0,2,55,4,27,0,0.9455445544554455,0.07272727272727272
2021,15580,336,921.0,635,237,49,0,1,109,36,44,0,0.9467969598262758,0.3302752293577982
2021,15580,337,1165.0,810,259,96,0,11,194,18,32,0,0.9175965665236051,0.09278350515463918
2021,15580,339,1073.0,790,233,50,2,9,138,13,65,0,0.9534016775396086,0.09420289855072464
2021,15580,340,1744.0,1288,400,56,0,7,98,30,50,0,0.9678899082568807,0.30612244897959184
2021,15580,341,432.0,314,103,15,0,1,16,4,24,0,0.9652777777777778,0.25
2021,15580,342,1082.0,760,283,39,0,16,70,17,58,0,0.9639556377079482,0.24285714285714285
2021,15580,346,1662.0,1199,423,40,1,12,70,38,77,0,0.9759326113116726,0.5428571428571428
2021,15580,347,780.0,540,173,67,0,13,52,12,32,0,0.9141025641025641,0.23076923076923078
2021,15580,348,1136.0,801,276,59,1,18,114,21,47,0,0.9480633802816901,0.18421052631578946
2021,15580,351,1132.0,777,299,56,1,12,54,18,50,0,0.950530035335689,0.3333333333333333
2021,15580,352,1579.0,1089,427,63,0,29,102,21,94,0,0.9601013299556681,0.20588235294117646
2021,15580,354,1396.0,992,352,52,0,4,62,31,68,0,0.9627507163323782,0.5
2021,15580,355,2040.0,1503,505,32,0,5,90,18,108,0,0.984313725490196,0.2
2021,15580,357,826.0,566,210,50,0,10,84,21,30,0,0.9394673123486683,0.25
2021,15580,358,1152.0,844,250,58,0,11,82,21,40,0,0.9496527777777778,0.25609756097560976
2021,15580,360,737.0,558,153,26,0,10,70,14,37,0,0.9647218453188603,0.2
2021,15580,361,1334.0,954,336,44,0,3,66,39,60,0,0.967016491754123,0.5909090909090909
2021,15580,363,1799.0,1252,463,84,1,22,132,48,67,0,0.953307392996109,0.36363636363636365
2021,15580,364,1397.0,987,358,52,1,14,90,33,66,0,0.9627773801002147,0.36666666666666664
2021,15580,365,2350.0,1694,593,63,2,7,90,36,121,0,0.9731914893617021,0.4
2021,15580,366,2224.0,1568,589,67,2,13,160,20,126,0,0.9698741007194245,0.125
2021,15580,367,1812.0,1335,421,56,1,3,44,40,114,0,0.9690949227373068,0.9090909090909091
2021,15580,368,1563.0,1105,408,50,0,24,109,36,69,0,0.9680102367242482,0.3302752293577982
2021,15580,370,1764.0,1279,431,54,3,12,62,21,95,0,0.9693877551020408,0.3387096774193548
2021,15580,372,1700.0,1147,491,62,0,17,68,43,116,0,0.9635294117647059,0.6323529411764706
2021,15580,374,1993.0,1344,544,105,0,20,153,50,66,0,0.9473156046161565,0.32679738562091504
2021,15580,376,878.0,619,218,41,1,5,118,14,49,0,0.9533029612756264,0.11864406779661017
2021,15580,379,685.0,477,162,46,0,14,38,12,15,0,0.9328467153284672,0.3157894736842105
2021,15580,380,1490.0,1060,379,51,0,15,164,23,75,0,0.9657718120805369,0.1402439024390244
2021,15580,381,1104.0,799,251,54,0,5,93,24,40,0,0.9510869565217391,0.25806451612903225
2021,15580,382,790.0,530,211,49,0,7,98,33,24,0,0.9379746835443038,0.336734693877551
2021,15580,383,1610.0,1190,367,53,1,11,96,19,49,0,0.9670807453416149,0.19791666666666666
2021,15580,384,1003.0,740,212,51,0,13,106,20,36,0,0.9491525423728814,0.18867924528301888
2021,15580,385,1704.0,1188,476,40,0,6,46,16,99,0,0.9765258215962441,0.34782608695652173
2021,15580,388,1462.0,1050,373,39,1,3,94,24,94,0,0.9733242134062927,0.2553191489361702
2021,15580,389,716.0,472,175,69,4,6,158,6,17,0,0.9036312849162011,0.0379746835443038
2021,15580,390,1025.0,718,242,65,0,6,74,20,58,0,0.9365853658536586,0.2702702702702703
2021,15580,391,1439.0,1003,379,57,0,13,134,9,54,0,0.9603891591382905,0.06716417910447761
2021,15580,392,1757.0,1260,447,50,1,15,108,20,102,0,0.9715424018212863,0.18518518518518517
2021,15580,394,980.0,673,267,40,1,2,31,15,52,0,0.9591836734693877,0.4838709677419355
2021,15580,395,1282.0,943,291,48,2,16,86,21,35,0,0.9625585023400937,0.2441860465116279
2021,15580,396,1050.0,727,284,39,0,9,68,18,64,0,0.9628571428571429,0.2647058823529412
2021,15580,397,735.0,513,166,56,0,3,72,8,24,0,0.9238095238095239,0.1111111111111111
2021,15580,399,246.0,179,59,8,0,1,38,3,8,0,0.967479674796748,0.07894736842105263
2021,15580,400,1435.0,1001,367,67,1,13,144,34,48,0,0.9533101045296167,0.2361111111111111
2021,15580,401,684.0,498,154,32,0,3,34,13,34,0,0.9532163742690059,0.38235294117647056
2021,15580,402,2169.0,1565,542,62,1,10,98,39,106,0,0.9714153988012909,0.3979591836734694
2021,15580,404,1933.0,1411,461,61,1,12,148,57,91,0,0.9684428349715468,0.38513513513513514
2021,15580,406,2028.0,1476,511,41,1,8,148,46,75,3,0.9797830374753451,0.3108108108108108
2021,15580,407,979.0,713,238,28,0,1,108,21,34,0,0.9713993871297242,0.19444444444444445
2021,15580,408,1267.0,897,331,39,0,17,86,23,48,0,0.9692186266771902,0.26744186046511625
2021,15580,410,1549.0,1095,409,45,0,7,148,34,95,0,0.9709489993544222,0.22972972972972974
2021,15580,411,993.0,671,278,44,0,17,52,16,34,0,0.9556898288016112,0.3076923076923077
2021,15580,412,1077.0,740,287,50,1,7,74,25,45,0,0.9535747446610956,0.33783783783783783
2021,15580,413,1528.0,1080,403,45,1,10,72,28,74,0,0.9705497382198953,0.3888888888888889
