season,season_id,school_id,division,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2023,16340,47,1.0,1986.0,1509,425,52,0,13,137,46,61,0,0.973816717019134,0.3357664233576642
2023,16340,48,1.0,1714.0,1245,396,73,0,5,117,31,68,0,0.9574095682613769,0.26495726495726496
2023,16340,49,2.0,1924.0,1411,449,64,0,11,103,27,116,3,0.9667359667359667,0.2621359223300971
2023,16340,50,3.0,1021.0,714,259,48,0,18,109,13,41,0,0.9529872673849168,0.11926605504587157
2023,16340,51,1.0,2042.0,1460,508,74,0,9,144,38,84,0,0.9637610186092067,0.2638888888888889
2023,16340,52,1.0,1737.0,1235,432,70,1,17,129,24,97,0,0.9597006332757628,0.18604651162790697
2023,16340,53,3.0,1111.0,702,364,45,1,17,117,20,58,0,0.9594959495949595,0.17094017094017094
2023,16340,54,2.0,83.0,66,14,3,0,0,2,2,4,0,0.963855421686747,1.0
2023,16340,55,2.0,1127.0,761,296,70,0,14,233,26,56,0,0.937888198757764,0.11158798283261803
2023,16340,56,2.0,995.0,777,183,35,1,13,60,20,40,0,0.964824120603015,0.3333333333333333
2023,16340,58,3.0,414.0,248,143,23,0,4,87,15,12,0,0.9444444444444444,0.1724137931034483
2023,16340,61,1.0,2071.0,1526,480,65,0,13,114,34,47,0,0.9686141960405601,0.2982456140350877
2023,16340,62,1.0,1792.0,1328,427,37,0,14,147,21,70,0,0.9793526785714286,0.14285714285714285
2023,16340,64,3.0,1225.0,853,302,70,0,9,193,24,40,0,0.9428571428571428,0.12435233160621761
2023,16340,65,2.0,1117.0,800,258,59,0,9,121,29,36,0,0.9471799462846912,0.2396694214876033
2023,16340,67,1.0,2098.0,1530,531,37,0,7,99,33,132,0,0.9823641563393708,0.3333333333333333
2023,16340,69,3.0,756.0,514,192,50,1,5,84,14,26,0,0.9338624338624338,0.16666666666666666
2023,16340,71,1.0,1653.0,1214,391,48,1,12,96,23,76,0,0.9709618874773139,0.23958333333333334
2023,16340,72,1.0,1655.0,1224,382,49,0,16,108,18,71,0,0.970392749244713,0.16666666666666666
2023,16340,73,3.0,960.0,641,266,53,0,13,206,31,31,0,0.9447916666666667,0.15048543689320387
2023,16340,74,2.0,1297.0,966,280,51,1,12,123,37,64,0,0.9606784888203547,0.3008130081300813
2023,16340,76,3.0,1213.0,848,326,39,0,7,81,24,97,0,0.9678483099752679,0.2962962962962963
2023,16340,77,1.0,1519.0,1050,406,63,0,2,63,12,88,2,0.9585253456221198,0.19047619047619047
2023,16340,78,3.0,1211.0,845,324,42,0,17,105,23,36,0,0.9653179190751445,0.21904761904761905
2023,16340,80,1.0,1140.0,881,218,41,0,11,112,15,43,0,0.9640350877192982,0.13392857142857142
2023,16340,81,1.0,1610.0,1187,373,50,0,11,86,31,73,0,0.968944099378882,0.36046511627906974
2023,16340,83,1.0,1636.0,1142,426,68,1,12,89,24,91,0,0.9584352078239609,0.2696629213483146
2023,16340,84,3.0,1514.0,1093,373,48,1,10,50,13,96,0,0.9682959048877147,0.26
2023,16340,87,1.0,1963.0,1363,504,96,1,11,220,45,90,0,0.9510952623535405,0.20454545454545456
2023,16340,88,3.0,1121.0,883,211,27,0,8,107,32,44,0,0.975914362176628,0.29906542056074764
2023,16340,89,3.0,1315.0,907,345,63,1,22,202,33,67,0,0.9520912547528517,0.16336633663366337
2023,16340,90,1.0,2077.0,1487,537,53,0,5,70,26,78,3,0.9744824265767934,0.37142857142857144
2023,16340,91,2.0,1809.0,1340,420,49,0,7,64,16,109,0,0.9729132117191819,0.25
2023,16340,92,2.0,1793.0,1251,497,45,0,13,82,16,87,0,0.9749023982152817,0.1951219512195122
2023,16340,93,2.0,2305.0,1658,591,56,0,15,68,18,137,0,0.975704989154013,0.2647058823529412
2023,16340,94,1.0,1841.0,1331,426,84,0,10,92,24,91,0,0.9543726235741445,0.2608695652173913
2023,16340,95,2.0,1577.0,1107,398,72,1,6,60,11,74,0,0.9543436905516804,0.18333333333333332
2023,16340,96,1.0,1902.0,1326,518,58,3,7,65,36,113,0,0.9695057833859095,0.5538461538461539
2023,16340,97,1.0,1892.0,1399,446,47,0,4,44,19,129,0,0.9751585623678647,0.4318181818181818
2023,16340,98,2.0,1866.0,1305,494,67,0,10,106,13,102,0,0.9640943193997856,0.12264150943396226
2023,16340,99,1.0,1990.0,1474,465,51,2,3,36,23,74,0,0.9743718592964824,0.6388888888888888
2023,16340,100,2.0,1732.0,1178,470,84,1,7,78,25,146,0,0.9515011547344111,0.32051282051282054
2023,16340,101,1.0,1915.0,1341,525,49,0,9,37,23,95,0,0.9744125326370757,0.6216216216216216
2023,16340,102,1.0,2022.0,1453,497,72,0,8,119,28,126,0,0.9643916913946587,0.23529411764705882
2023,16340,103,2.0,1915.0,1334,521,60,0,7,70,19,109,0,0.9686684073107049,0.2714285714285714
2023,16340,104,1.0,1971.0,1466,450,55,3,10,49,27,79,0,0.9720953830542871,0.5510204081632653
2023,16340,105,3.0,1718.0,1188,449,81,0,22,74,29,74,0,0.9528521536670547,0.3918918918918919
2023,16340,107,1.0,1755.0,1263,430,62,1,7,75,26,94,0,0.9646723646723647,0.3466666666666667
2023,16340,108,1.0,1983.0,1414,510,59,0,15,126,39,117,0,0.9702471003530005,0.30952380952380953
2023,16340,109,1.0,1956.0,1455,451,50,0,10,55,17,108,0,0.9744376278118609,0.3090909090909091
2023,16340,110,1.0,1959.0,1408,484,67,0,6,62,30,83,0,0.96579887697805,0.4838709677419355
2023,16340,111,1.0,1924.0,1336,515,73,2,7,145,35,114,0,0.9620582120582121,0.2413793103448276
2023,16340,112,1.0,1883.0,1389,449,45,1,2,118,29,83,0,0.9761019649495486,0.2457627118644068
2023,16340,114,3.0,2054.0,1681,306,67,0,33,312,55,37,0,0.9673807205452775,0.1762820512820513
2023,16340,115,1.0,2267.0,1639,547,81,2,5,184,29,104,0,0.9642699602999559,0.15760869565217392
2023,16340,116,1.0,1264.0,820,387,57,0,0,71,11,94,0,0.9549050632911392,0.15492957746478872
2023,16340,118,3.0,42.0,35,5,2,0,0,12,3,0,0,0.9523809523809523,0.25
2023,16340,121,3.0,934.0,560,320,54,0,2,53,8,93,0,0.9421841541755889,0.1509433962264151
2023,16340,122,3.0,1333.0,970,312,51,0,8,99,28,68,0,0.9617404351087772,0.2828282828282828
2023,16340,123,3.0,272.0,202,59,11,0,8,32,6,6,0,0.9595588235294118,0.1875
2023,16340,124,3.0,1363.0,950,350,63,0,12,85,18,50,0,0.9537784299339692,0.21176470588235294
2023,16340,127,1.0,1608.0,1205,353,50,1,16,98,33,86,0,0.9689054726368159,0.336734693877551
2023,16340,128,1.0,2139.0,1554,516,69,0,14,119,25,119,0,0.967741935483871,0.21008403361344538
2023,16340,129,1.0,2066.0,1523,488,55,2,7,88,27,54,0,0.973378509196515,0.3068181818181818
2023,16340,130,2.0,2052.0,1465,530,57,1,8,94,19,132,0,0.9722222222222222,0.20212765957446807
2023,16340,132,3.0,1634.0,1125,455,54,0,8,132,19,69,0,0.966952264381885,0.14393939393939395
2023,16340,134,3.0,1671.0,1176,431,64,0,12,123,34,118,0,0.9616995810891682,0.2764227642276423
2023,16340,137,3.0,872.0,601,213,58,0,6,101,21,42,0,0.9334862385321101,0.2079207920792079
2023,16340,139,3.0,1536.0,1105,383,48,0,15,96,18,105,0,0.96875,0.1875
2023,16340,140,1.0,2039.0,1433,539,67,0,7,136,23,101,0,0.9671407552721922,0.16911764705882354
2023,16340,141,1.0,1857.0,1349,461,47,1,6,101,16,115,0,0.9746903607969843,0.15841584158415842
2023,16340,142,3.0,1373.0,1005,312,56,1,8,72,18,57,0,0.9592134013109979,0.25
2023,16340,143,2.0,1549.0,1102,383,64,0,26,185,31,63,0,0.9586830213040671,0.16756756756756758
2023,16340,144,2.0,1341.0,890,336,115,0,24,185,26,51,0,0.9142431021625652,0.14054054054054055
2023,16340,146,3.0,1061.0,734,276,51,0,13,101,30,49,0,0.9519321394910462,0.297029702970297
2023,16340,147,1.0,2298.0,1681,565,52,0,14,70,14,123,0,0.9773716275021758,0.2
2023,16340,149,1.0,2319.0,1684,573,62,0,7,98,34,156,0,0.9732643380767573,0.3469387755102041
2023,16340,151,3.0,1030.0,692,302,36,1,13,67,37,29,0,0.9650485436893204,0.5522388059701493
2023,16340,152,3.0,531.0,419,88,24,0,18,109,9,14,0,0.9548022598870056,0.08256880733944955
2023,16340,155,2.0,1581.0,1109,409,63,1,12,114,20,65,0,0.9601518026565465,0.17543859649122806
2023,16340,158,1.0,1372.0,1041,292,39,0,17,34,18,80,0,0.9715743440233237,0.5294117647058824
2023,16340,159,2.0,1831.0,1341,454,36,0,8,122,8,102,0,0.9803386127799016,0.06557377049180328
2023,16340,160,3.0,1216.0,830,338,48,0,8,55,17,72,0,0.9605263157894737,0.3090909090909091
2023,16340,161,3.0,953.0,662,256,35,0,4,70,10,69,0,0.9632738719832109,0.14285714285714285
2023,16340,164,1.0,2158.0,1625,483,50,0,11,89,19,123,0,0.9768303985171455,0.21348314606741572
2023,16340,165,1.0,1668.0,1171,442,55,2,16,273,32,64,0,0.9670263788968825,0.11721611721611722
2023,16340,166,3.0,1459.0,1031,367,61,0,10,59,22,75,0,0.9581905414667581,0.3728813559322034
2023,16340,167,1.0,1168.0,855,274,39,1,8,107,19,64,0,0.9666095890410958,0.17757009345794392
2023,16340,169,1.0,1813.0,1274,507,32,0,15,76,18,124,0,0.9823496966354109,0.23684210526315788
2023,16340,170,3.0,851.0,597,212,42,1,10,61,8,41,0,0.9506462984723855,0.13114754098360656
2023,16340,172,1.0,1301.0,913,342,46,0,12,65,18,59,0,0.9646425826287471,0.27692307692307694
2023,16340,173,1.0,1921.0,1395,462,64,0,24,118,29,101,0,0.9666840187402395,0.2457627118644068
2023,16340,174,2.0,1401.0,981,316,104,1,18,180,35,50,0,0.9257673090649536,0.19444444444444445
2023,16340,175,1.0,2123.0,1540,495,88,2,17,172,36,87,0,0.9585492227979274,0.20930232558139536
2023,16340,177,3.0,1301.0,912,318,71,2,25,151,23,53,0,0.9454265949269792,0.152317880794702
2023,16340,178,1.0,1770.0,1224,464,82,1,15,192,31,93,0,0.9536723163841808,0.16145833333333334
2023,16340,179,3.0,989.0,693,251,45,0,6,98,23,46,0,0.9544994944388271,0.23469387755102042
2023,16340,180,1.0,2184.0,1525,583,76,2,22,84,27,144,0,0.9652014652014652,0.32142857142857145
2023,16340,181,2.0,1806.0,1301,452,53,0,15,114,25,107,0,0.9706533776301218,0.21929824561403508
2023,16340,182,3.0,1519.0,1081,390,48,1,9,41,21,105,0,0.9684002633311389,0.5121951219512195
2023,16340,185,3.0,1508.0,1088,362,58,0,14,98,19,47,0,0.9615384615384616,0.19387755102040816
2023,16340,190,3.0,1302.0,884,339,79,1,3,132,28,70,0,0.9393241167434716,0.21212121212121213
2023,16340,192,3.0,1516.0,1097,349,70,0,13,56,19,71,0,0.9538258575197889,0.3392857142857143
2023,16340,193,1.0,2237.0,1685,502,50,0,15,99,21,110,0,0.9776486365668305,0.21212121212121213
2023,16340,195,3.0,437.0,314,108,15,0,2,51,20,22,0,0.965675057208238,0.39215686274509803
2023,16340,196,1.0,2348.0,1781,515,52,0,9,116,32,76,0,0.9778534923339012,0.27586206896551724
2023,16340,197,2.0,1650.0,1207,409,34,0,4,55,26,114,0,0.9793939393939394,0.4727272727272727
2023,16340,198,1.0,1815.0,1351,417,47,0,8,108,20,88,0,0.9741046831955923,0.18518518518518517
2023,16340,200,3.0,1538.0,1097,403,38,0,7,52,12,111,0,0.9752925877763329,0.23076923076923078
2023,16340,201,1.0,2164.0,1552,553,59,0,8,104,30,139,0,0.972735674676525,0.28846153846153844
2023,16340,202,1.0,2015.0,1403,548,64,0,15,90,43,154,0,0.9682382133995037,0.4777777777777778
2023,16340,204,1.0,1901.0,1384,459,58,0,29,148,46,83,0,0.9694897422409259,0.3108108108108108
2023,16340,205,2.0,1658.0,1147,436,75,2,11,80,18,53,0,0.9547647768395657,0.225
2023,16340,206,2.0,1665.0,1160,436,69,0,11,157,28,83,4,0.9585585585585585,0.17834394904458598
2023,16340,208,2.0,1878.0,1298,532,48,3,2,157,37,116,0,0.9744408945686901,0.2356687898089172
2023,16340,211,3.0,1032.0,785,219,28,0,4,74,13,33,0,0.9728682170542635,0.17567567567567569
2023,16340,212,3.0,1137.0,800,300,37,0,18,124,32,44,0,0.9674582233948988,0.25806451612903225
2023,16340,213,3.0,1178.0,845,297,36,0,14,144,28,72,0,0.969439728353141,0.19444444444444445
2023,16340,214,3.0,411.0,285,116,10,0,8,40,6,32,0,0.975669099756691,0.15
2023,16340,216,2.0,1478.0,994,395,89,0,11,183,24,72,0,0.9397834912043301,0.13114754098360656
2023,16340,217,3.0,1328.0,953,312,63,0,6,122,25,73,0,0.9525602409638554,0.20491803278688525
2023,16340,218,3.0,733.0,532,163,38,0,3,35,5,43,0,0.9481582537517054,0.14285714285714285
2023,16340,219,1.0,2229.0,1617,558,54,0,5,177,37,97,0,0.9757738896366084,0.20903954802259886
2023,16340,220,1.0,1976.0,1433,489,54,0,9,116,22,79,0,0.9726720647773279,0.1896551724137931
2023,16340,221,3.0,1256.0,822,374,60,0,8,125,37,72,0,0.9522292993630573,0.296
2023,16340,222,1.0,1957.0,1402,493,62,0,27,116,37,114,0,0.9683188553909045,0.31896551724137934
2023,16340,225,3.0,1385.0,987,317,81,0,5,138,32,65,0,0.9415162454873646,0.2318840579710145
2023,16340,228,1.0,2135.0,1515,543,77,0,25,120,50,83,0,0.9639344262295082,0.4166666666666667
2023,16340,229,1.0,2047.0,1554,425,68,0,11,63,25,123,0,0.966780654616512,0.3968253968253968
2023,16340,230,2.0,1296.0,868,379,49,0,8,89,17,81,0,0.9621913580246914,0.19101123595505617
2023,16340,231,1.0,1939.0,1412,466,61,1,25,140,20,100,0,0.9685404847859721,0.14285714285714285
2023,16340,233,2.0,1852.0,1403,390,59,0,8,105,26,85,0,0.9681425485961123,0.24761904761904763
2023,16340,234,1.0,2034.0,1371,587,76,0,8,63,14,108,3,0.9626352015732547,0.2222222222222222
2023,16340,235,1.0,2496.0,1838,602,56,3,20,69,17,82,0,0.9775641025641025,0.2463768115942029
2023,16340,236,1.0,1922.0,1407,460,55,0,12,198,49,96,0,0.9713839750260146,0.2474747474747475
2023,16340,238,3.0,843.0,530,261,52,0,7,31,5,59,0,0.9383155397390273,0.16129032258064516
2023,16340,239,3.0,1502.0,1085,350,67,0,14,136,21,65,0,0.9553928095872171,0.15441176470588236
2023,16340,241,2.0,1578.0,1164,364,50,0,2,168,38,64,0,0.9683143219264893,0.2261904761904762
2023,16340,242,3.0,621.0,473,114,34,0,12,63,10,18,0,0.9452495974235104,0.15873015873015872
2023,16340,245,3.0,1307.0,848,333,126,0,8,95,29,63,0,0.9035960214231064,0.30526315789473685
2023,16340,246,2.0,1226.0,856,323,47,0,11,105,16,50,0,0.9616639477977161,0.1523809523809524
2023,16340,248,1.0,1648.0,1169,428,51,1,12,111,20,75,0,0.9690533980582524,0.18018018018018017
2023,16340,249,1.0,2050.0,1451,515,84,1,6,139,38,98,0,0.9590243902439024,0.2733812949640288
2023,16340,251,1.0,2023.0,1443,517,63,0,8,102,27,134,0,0.9688581314878892,0.2647058823529412
2023,16340,253,1.0,1993.0,1434,502,57,1,19,121,7,117,0,0.9713998996487707,0.05785123966942149
2023,16340,254,1.0,2118.0,1546,504,68,1,14,137,25,107,0,0.9678942398489141,0.18248175182481752
2023,16340,255,1.0,2069.0,1494,512,63,1,10,91,22,139,0,0.9695505074915418,0.24175824175824176
2023,16340,257,1.0,1902.0,1445,422,35,0,3,67,18,92,0,0.9815983175604627,0.26865671641791045
2023,16340,258,3.0,1465.0,1003,383,79,2,4,96,29,77,0,0.9460750853242321,0.3020833333333333
2023,16340,259,3.0,1070.0,629,379,62,2,6,33,11,90,0,0.9420560747663551,0.3333333333333333
2023,16340,260,1.0,1684.0,1204,441,39,0,4,133,24,67,0,0.9768408551068883,0.18045112781954886
2023,16340,261,1.0,1793.0,1236,487,70,0,12,158,26,84,0,0.9609592861126603,0.16455696202531644
2023,16340,262,2.0,1686.0,1266,361,59,0,12,112,13,82,0,0.965005931198102,0.11607142857142858
2023,16340,263,3.0,1455.0,1025,368,62,0,12,142,12,52,0,0.9573883161512028,0.08450704225352113
2023,16340,264,3.0,1296.0,929,316,51,0,13,125,19,55,0,0.9606481481481481,0.152
2023,16340,265,3.0,1405.0,984,375,46,0,11,66,14,99,0,0.9672597864768683,0.21212121212121213
2023,16340,266,3.0,1047.0,789,221,37,1,13,74,9,51,0,0.9646609360076409,0.12162162162162163
2023,16340,267,3.0,820.0,530,257,33,2,6,81,10,34,0,0.9597560975609756,0.12345679012345678
2023,16340,268,3.0,1161.0,849,253,59,0,12,119,14,44,0,0.9491817398794143,0.11764705882352941
2023,16340,269,3.0,1380.0,991,333,56,0,9,74,14,54,0,0.9594202898550724,0.1891891891891892
2023,16340,271,3.0,1635.0,1103,454,78,1,9,146,27,84,0,0.9522935779816514,0.18493150684931506
2023,16340,272,1.0,912.0,673,205,34,1,15,126,24,38,0,0.9627192982456141,0.19047619047619047
2023,16340,275,1.0,1387.0,1045,297,45,1,8,90,27,66,0,0.9675558759913482,0.3
2023,16340,276,3.0,890.0,533,292,65,0,1,33,10,64,0,0.9269662921348315,0.30303030303030304
2023,16340,277,1.0,1831.0,1287,490,54,0,5,82,16,96,0,0.9705079191698526,0.1951219512195122
2023,16340,278,3.0,1289.0,921,306,62,0,9,88,17,90,0,0.951900698215671,0.19318181818181818
2023,16340,279,3.0,336.0,279,28,29,0,18,152,12,1,0,0.9136904761904762,0.07894736842105263
2023,16340,280,2.0,1775.0,1244,472,59,0,13,168,23,114,0,0.9667605633802817,0.13690476190476192
2023,16340,281,3.0,1077.0,774,256,47,0,9,119,22,37,0,0.9563602599814299,0.18487394957983194
2023,16340,283,1.0,1753.0,1246,462,45,0,12,140,33,98,0,0.9743297204791785,0.2357142857142857
2023,16340,285,1.0,1722.0,1217,430,75,0,26,190,29,59,0,0.9564459930313589,0.15263157894736842
2023,16340,286,3.0,1319.0,962,300,57,2,10,125,22,47,0,0.9567854435178166,0.176
2023,16340,288,1.0,2119.0,1554,528,37,0,6,160,38,148,0,0.9825389334591789,0.2375
2023,16340,297,3.0,1127.0,757,317,53,0,20,95,26,50,0,0.9529724933451642,0.2736842105263158
2023,16340,299,1.0,1652.0,1240,363,49,0,8,181,15,55,0,0.9703389830508474,0.08287292817679558
2023,16340,300,3.0,1381.0,1042,295,44,0,17,81,9,60,0,0.9681390296886314,0.1111111111111111
2023,16340,301,1.0,1895.0,1383,472,40,0,10,63,23,95,0,0.978891820580475,0.36507936507936506
2023,16340,302,1.0,1854.0,1335,482,37,0,4,64,26,136,0,0.9800431499460626,0.40625
2023,16340,303,3.0,1173.0,771,350,52,0,1,31,19,64,0,0.9556692242114238,0.6129032258064516
2023,16340,305,1.0,2280.0,1620,622,38,0,3,43,34,146,0,0.9833333333333333,0.7906976744186046
2023,16340,306,1.0,2255.0,1658,533,64,0,6,59,22,85,0,0.9716186252771618,0.3728813559322034
2023,16340,308,1.0,2041.0,1424,529,88,0,20,200,62,100,0,0.9568838804507594,0.31
2023,16340,309,2.0,1994.0,1456,465,73,0,25,164,32,103,0,0.9633901705115346,0.1951219512195122
2023,16340,310,1.0,1661.0,1218,373,70,2,22,253,39,53,2,0.9578567128236002,0.1541501976284585
2023,16340,312,1.0,2032.0,1504,491,37,0,7,74,23,115,0,0.9817913385826772,0.3108108108108108
2023,16340,313,3.0,424.0,293,108,23,0,5,18,7,23,0,0.9457547169811321,0.3888888888888889
2023,16340,314,1.0,1730.0,1240,429,61,1,15,163,49,81,0,0.9647398843930636,0.3006134969325153
2023,16340,315,1.0,1971.0,1411,510,50,0,12,96,28,96,0,0.9746321664129883,0.2916666666666667
2023,16340,316,1.0,2135.0,1534,535,66,2,12,108,41,80,0,0.9690866510538642,0.37962962962962965
2023,16340,317,1.0,2040.0,1495,490,55,1,7,135,24,123,0,0.9730392156862745,0.17777777777777778
2023,16340,319,3.0,1143.0,860,225,58,0,13,158,33,43,0,0.9492563429571304,0.2088607594936709
2023,16340,320,3.0,1260.0,784,414,62,2,11,79,25,43,0,0.9507936507936507,0.31645569620253167
2023,16340,321,3.0,1170.0,774,318,78,1,16,179,32,43,0,0.9333333333333333,0.1787709497206704
2023,16340,322,3.0,1783.0,1293,426,64,0,5,118,27,66,0,0.9641054402692092,0.2288135593220339
2023,16340,325,3.0,986.0,757,178,51,0,9,122,13,38,0,0.9482758620689655,0.10655737704918032
2023,16340,326,3.0,881.0,597,246,38,0,7,56,12,43,0,0.9568671963677639,0.21428571428571427
2023,16340,327,1.0,2099.0,1521,525,53,1,8,62,34,92,0,0.9747498808956646,0.5483870967741935
2023,16340,328,1.0,1999.0,1465,479,55,0,6,107,41,119,0,0.9724862431215607,0.38317757009345793
2023,16340,329,3.0,1686.0,1184,452,50,0,13,101,27,95,0,0.970344009489917,0.26732673267326734
2023,16340,330,3.0,589.0,512,62,15,0,11,50,4,38,0,0.9745331069609507,0.08
2023,16340,331,1.0,2123.0,1536,518,69,1,12,156,37,94,0,0.9674988224211022,0.23717948717948717
2023,16340,332,2.0,1599.0,1121,377,101,0,22,212,41,85,0,0.9368355222013759,0.19339622641509435
2023,16340,333,2.0,1572.0,1193,316,63,0,17,169,47,42,0,0.9599236641221374,0.2781065088757396
2023,16340,334,1.0,2172.0,1576,561,35,0,11,62,15,141,0,0.9838858195211786,0.24193548387096775
2023,16340,335,3.0,935.0,668,239,28,1,8,93,16,39,0,0.9700534759358289,0.17204301075268819
2023,16340,337,3.0,943.0,685,209,49,0,14,150,25,35,0,0.9480381760339343,0.16666666666666666
2023,16340,339,2.0,1525.0,1087,352,86,2,14,169,21,78,0,0.9436065573770491,0.1242603550295858
2023,16340,341,3.0,1877.0,1332,485,60,1,19,114,20,81,0,0.9680340969632392,0.17543859649122806
2023,16340,342,1.0,1760.0,1241,432,87,0,11,186,27,81,7,0.9505681818181818,0.14516129032258066
2023,16340,346,1.0,1953.0,1390,515,48,2,5,34,29,88,0,0.9754224270353302,0.8529411764705882
2023,16340,347,2.0,1526.0,1066,360,100,0,10,204,30,68,0,0.9344692005242464,0.14705882352941177
2023,16340,348,3.0,1034.0,656,308,70,0,8,71,12,42,0,0.9323017408123792,0.16901408450704225
2023,16340,349,2.0,1977.0,1373,535,69,0,9,176,32,108,0,0.9650986342943855,0.18181818181818182
2023,16340,350,2.0,1017.0,704,227,86,2,54,389,26,24,0,0.9154375614552606,0.06683804627249357
2023,16340,351,3.0,1421.0,1005,361,55,0,7,62,14,80,0,0.9612948627726953,0.22580645161290322
2023,16340,352,1.0,1619.0,1133,429,57,1,19,94,14,94,0,0.964793082149475,0.14893617021276595
2023,16340,354,2.0,1425.0,1076,319,30,0,9,142,18,60,0,0.9789473684210527,0.1267605633802817
2023,16340,355,1.0,1681.0,1206,412,63,0,10,119,35,59,0,0.9625223081499108,0.29411764705882354
2023,16340,358,2.0,1560.0,1122,366,72,1,26,134,22,66,0,0.9538461538461539,0.16417910447761194
2023,16340,360,2.0,1301.0,943,317,41,0,8,141,27,35,0,0.9684857801691007,0.19148936170212766
2023,16340,361,1.0,1951.0,1411,451,89,1,23,153,29,64,0,0.9543823680164019,0.1895424836601307
2023,16340,363,1.0,1911.0,1387,463,61,0,9,138,29,99,0,0.968079539508111,0.21014492753623187
2023,16340,365,1.0,2309.0,1836,416,57,1,16,79,19,85,0,0.9753139887397142,0.24050632911392406
2023,16340,366,1.0,2134.0,1513,558,63,0,10,75,31,116,0,0.9704779756326148,0.41333333333333333
2023,16340,367,1.0,1907.0,1444,404,59,1,11,60,21,111,0,0.9690613529103304,0.35
2023,16340,368,1.0,1903.0,1379,451,73,0,8,90,31,93,0,0.9616395165528113,0.34444444444444444
2023,16340,370,1.0,1908.0,1404,459,45,0,8,102,18,97,0,0.9764150943396226,0.17647058823529413
2023,16340,372,3.0,1481.0,1031,401,49,0,17,65,7,92,0,0.9669142471303174,0.1076923076923077
