season,season_id,school_id,division,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2019,14781,36,2.0,1771.0,1232,475,64,0,15,106,30,84,0,0.96386222473179,0.2830188679245283
2019,14781,37,1.0,2488.0,1795,626,67,0,13,134,28,109,0,0.9730707395498392,0.208955223880597
2019,14781,39,2.0,1807.0,1267,462,78,0,23,196,39,76,0,0.9568345323741008,0.1989795918367347
2019,14781,40,3.0,1641.0,1099,473,69,0,4,76,26,83,0,0.9579524680073126,0.34210526315789475
2019,14781,41,2.0,2029.0,1449,527,53,1,17,128,36,97,0,0.9738787580088714,0.28125
2019,14781,42,3.0,1711.0,1167,489,55,0,9,68,29,107,3,0.9678550555230859,0.4264705882352941
2019,14781,43,1.0,2017.0,1513,448,56,0,8,125,26,88,0,0.9722359940505702,0.208
2019,14781,44,3.0,1408.0,953,376,79,4,6,158,43,53,0,0.9438920454545454,0.2721518987341772
2019,14781,45,3.0,1914.0,1319,516,79,1,5,110,25,117,0,0.9587251828631139,0.22727272727272727
2019,14781,46,3.0,1651.0,1163,427,61,0,23,106,20,86,0,0.9630526953361599,0.18867924528301888
2019,14781,47,1.0,2061.0,1525,474,62,0,4,80,46,73,0,0.9699175157690442,0.575
2019,14781,48,1.0,2201.0,1560,545,96,0,16,248,38,99,0,0.9563834620626988,0.1532258064516129
2019,14781,49,2.0,1673.0,1229,379,65,0,7,100,24,87,0,0.9611476389719068,0.24
2019,14781,50,3.0,1327.0,909,365,53,0,14,110,40,41,0,0.960060286360211,0.36363636363636365
2019,14781,51,1.0,1979.0,1443,492,44,0,6,32,35,103,0,0.977766548762001,1.09375
2019,14781,52,2.0,1949.0,1381,490,78,0,20,118,19,91,0,0.9599794766546947,0.16101694915254236
2019,14781,53,3.0,1238.0,838,332,68,0,13,68,28,48,0,0.9450726978998385,0.4117647058823529
2019,14781,55,2.0,1110.0,752,280,78,0,37,208,28,38,0,0.9297297297297298,0.1346153846153846
2019,14781,56,2.0,1551.0,1094,398,59,2,7,116,33,86,0,0.961960025789813,0.28448275862068967
2019,14781,58,3.0,1241.0,861,317,63,0,23,164,26,63,0,0.9492344883158743,0.15853658536585366
2019,14781,59,3.0,1527.0,1033,440,54,0,8,70,26,82,0,0.9646365422396856,0.37142857142857144
2019,14781,60,3.0,1329.0,906,381,42,0,7,60,25,90,0,0.9683972911963883,0.4166666666666667
2019,14781,61,1.0,1977.0,1432,476,69,0,10,201,33,97,0,0.9650986342943855,0.16417910447761194
2019,14781,62,1.0,1770.0,1283,447,40,0,11,150,40,105,0,0.9774011299435028,0.26666666666666666
2019,14781,64,3.0,1316.0,907,312,97,0,12,148,47,40,0,0.9262917933130699,0.31756756756756754
2019,14781,65,2.0,1646.0,1162,415,69,0,7,96,20,57,0,0.9580801944106926,0.20833333333333334
2019,14781,67,1.0,2190.0,1544,579,67,0,14,70,48,146,0,0.9694063926940639,0.6857142857142857
2019,14781,69,3.0,1085.0,742,292,51,0,9,78,30,50,0,0.9529953917050691,0.38461538461538464
2019,14781,71,1.0,1741.0,1258,427,56,1,12,150,48,93,0,0.967834577828834,0.32
2019,14781,72,1.0,1824.0,1315,461,48,0,13,86,43,96,0,0.9736842105263158,0.5
2019,14781,73,3.0,1355.0,891,370,94,2,10,118,40,73,0,0.9306273062730628,0.3389830508474576
2019,14781,74,2.0,1796.0,1257,470,69,1,17,156,64,78,0,0.9615812917594655,0.41025641025641024
2019,14781,75,3.0,1469.0,1001,400,68,0,15,142,29,72,0,0.953710006807352,0.20422535211267606
2019,14781,76,3.0,1389.0,940,372,77,1,12,118,46,65,0,0.9445644348452124,0.3898305084745763
2019,14781,77,1.0,1568.0,1076,449,43,0,12,68,17,96,0,0.9725765306122449,0.25
2019,14781,78,3.0,1350.0,894,396,60,0,14,120,32,48,0,0.9555555555555556,0.26666666666666666
2019,14781,80,1.0,1454.0,1016,383,55,1,7,112,28,93,0,0.9621733149931224,0.25
2019,14781,81,1.0,2269.0,1603,588,78,0,16,124,37,123,0,0.9656236227412958,0.29838709677419356
2019,14781,83,1.0,1605.0,1136,390,79,3,16,96,38,73,0,0.950778816199377,0.3958333333333333
2019,14781,87,1.0,1838.0,1366,416,56,0,11,84,40,79,0,0.969532100108814,0.47619047619047616
2019,14781,88,3.0,1532.0,1085,387,60,0,11,108,19,96,0,0.9608355091383812,0.17592592592592593
2019,14781,89,3.0,1257.0,829,381,47,1,16,122,25,74,0,0.9626093874303898,0.20491803278688525
2019,14781,90,1.0,2112.0,1488,544,80,0,3,94,31,117,0,0.9621212121212122,0.32978723404255317
2019,14781,91,2.0,2029.0,1455,524,50,0,14,82,35,127,0,0.9753573188762937,0.4268292682926829
2019,14781,92,2.0,1620.0,1135,432,53,0,17,88,29,105,0,0.967283950617284,0.32954545454545453
2019,14781,93,2.0,1699.0,1196,438,65,0,14,72,24,91,0,0.9617422012948793,0.3333333333333333
2019,14781,94,1.0,2132.0,1514,533,85,1,7,86,63,105,0,0.9601313320825516,0.7325581395348837
2019,14781,95,2.0,1761.0,1242,460,59,0,13,72,31,113,0,0.966496308915389,0.4305555555555556
2019,14781,96,1.0,2122.0,1505,557,60,1,1,78,42,90,0,0.9717247879359096,0.5384615384615384
2019,14781,97,1.0,1994.0,1404,551,39,2,6,76,28,114,0,0.9804413239719157,0.3684210526315789
2019,14781,98,2.0,1667.0,1119,472,76,1,15,76,32,126,0,0.9544091181763648,0.42105263157894735
2019,14781,99,1.0,2091.0,1438,582,71,0,13,112,34,125,0,0.9660449545671927,0.30357142857142855
2019,14781,100,2.0,1685.0,1142,461,82,0,13,64,22,101,0,0.9513353115727003,0.34375
2019,14781,101,1.0,1954.0,1418,482,54,1,9,94,26,87,0,0.9723643807574207,0.2765957446808511
2019,14781,102,1.0,2366.0,1711,577,78,2,11,104,29,121,0,0.967032967032967,0.27884615384615385
2019,14781,103,2.0,1886.0,1343,473,70,1,14,82,22,99,0,0.9628844114528102,0.2682926829268293
2019,14781,104,1.0,2028.0,1497,485,46,0,2,48,34,97,0,0.9773175542406312,0.7083333333333334
2019,14781,105,3.0,1622.0,1162,410,50,0,17,112,35,74,0,0.969173859432799,0.3125
2019,14781,106,2.0,1639.0,1165,425,49,0,9,52,40,76,0,0.9701037217815741,0.7692307692307693
2019,14781,107,1.0,1943.0,1369,515,59,0,10,50,26,114,0,0.9696345856922285,0.52
2019,14781,108,1.0,1842.0,1287,499,56,2,13,86,37,107,0,0.9695982627578719,0.43023255813953487
2019,14781,109,1.0,1969.0,1428,503,38,1,10,45,20,100,0,0.9807008633824277,0.4444444444444444
2019,14781,110,1.0,2349.0,1712,595,42,1,7,48,33,101,0,0.9821200510855683,0.6875
2019,14781,111,1.0,2021.0,1461,467,93,0,21,243,35,131,0,0.9539831766452251,0.1440329218106996
2019,14781,112,2.0,2029.0,1467,510,52,0,10,52,18,110,0,0.9743716116313454,0.34615384615384615
2019,14781,114,3.0,1354.0,940,351,63,1,17,112,38,60,0,0.9534711964549483,0.3392857142857143
2019,14781,115,1.0,2141.0,1544,527,70,2,14,120,51,91,0,0.9673049976646427,0.425
2019,14781,116,1.0,1841.0,1347,444,50,1,19,164,41,101,0,0.9728408473655622,0.25
2019,14781,117,3.0,1377.0,942,375,60,2,16,122,36,81,0,0.9564270152505446,0.29508196721311475
2019,14781,118,3.0,1123.0,768,307,48,0,4,74,33,62,0,0.9572573463935886,0.44594594594594594
2019,14781,121,3.0,1440.0,1011,370,59,1,7,100,26,89,0,0.9590277777777778,0.26
2019,14781,122,3.0,1516.0,1017,457,42,0,6,66,32,96,0,0.9722955145118733,0.48484848484848486
2019,14781,123,3.0,1280.0,926,296,58,1,12,106,29,62,0,0.9546875,0.27358490566037735
2019,14781,124,3.0,1621.0,1101,454,66,0,30,138,39,109,0,0.959284392350401,0.2826086956521739
2019,14781,125,3.0,1526.0,1048,408,70,0,11,148,33,78,0,0.9541284403669725,0.22297297297297297
2019,14781,126,3.0,1399.0,975,360,64,0,16,84,34,75,0,0.954253037884203,0.40476190476190477
2019,14781,127,1.0,2105.0,1432,605,68,0,14,96,58,134,3,0.9676959619952494,0.6041666666666666
2019,14781,128,1.0,2120.0,1565,496,59,0,10,88,34,119,0,0.9721698113207548,0.38636363636363635
2019,14781,129,1.0,2223.0,1611,548,64,1,31,76,45,108,0,0.9712100764732343,0.5921052631578947
2019,14781,130,2.0,2364.0,1629,648,87,0,7,62,33,171,0,0.9631979695431472,0.532258064516129
2019,14781,132,3.0,1428.0,988,376,64,0,10,70,30,72,0,0.9551820728291317,0.42857142857142855
2019,14781,134,3.0,2182.0,1513,608,61,0,7,130,39,124,0,0.9720439963336389,0.3
2019,14781,137,3.0,1250.0,891,316,43,0,5,140,31,56,0,0.9656,0.22142857142857142
2019,14781,139,3.0,1679.0,1206,420,53,0,8,78,28,100,0,0.9684335914234663,0.358974358974359
2019,14781,140,1.0,2224.0,1647,529,48,1,8,148,34,153,3,0.9784172661870504,0.22972972972972974
2019,14781,141,1.0,2042.0,1407,524,111,1,18,156,40,100,0,0.94564152791381,0.2564102564102564
2019,14781,142,3.0,1260.0,871,351,38,1,3,58,28,63,0,0.9698412698412698,0.4827586206896552
2019,14781,143,2.0,1515.0,1071,391,53,0,20,78,29,54,0,0.9650165016501651,0.3717948717948718
2019,14781,144,2.0,1320.0,876,353,91,0,29,168,35,19,0,0.931060606060606,0.20833333333333334
2019,14781,145,3.0,1402.0,954,393,55,0,8,108,24,78,0,0.9607703281027105,0.2222222222222222
2019,14781,146,3.0,1327.0,942,342,43,1,12,112,25,59,0,0.9675960813865863,0.22321428571428573
2019,14781,147,1.0,2328.0,1666,597,65,3,26,86,39,143,0,0.9720790378006873,0.45348837209302323
2019,14781,149,1.0,2336.0,1697,551,88,3,8,110,47,104,0,0.9623287671232876,0.42727272727272725
2019,14781,151,3.0,954.0,681,241,32,0,6,126,24,45,0,0.9664570230607966,0.19047619047619047
2019,14781,152,3.0,1067.0,740,275,52,0,9,162,36,42,0,0.9512652296157451,0.2222222222222222
2019,14781,155,2.0,1889.0,1328,488,73,2,8,88,39,72,0,0.961355214399153,0.4431818181818182
2019,14781,158,1.0,1617.0,1144,426,47,2,10,86,27,87,0,0.9709338280766853,0.313953488372093
2019,14781,159,2.0,1896.0,1338,506,52,0,6,88,35,127,0,0.9725738396624473,0.3977272727272727
2019,14781,160,3.0,1794.0,1321,408,65,0,3,117,18,67,0,0.9637681159420289,0.15384615384615385
2019,14781,164,1.0,2297.0,1683,543,71,1,9,128,48,130,0,0.9690901175446234,0.375
2019,14781,165,1.0,1695.0,1209,403,83,1,21,258,38,53,0,0.9510324483775812,0.14728682170542637
2019,14781,166,3.0,1646.0,1121,433,92,0,11,106,37,60,0,0.9441069258809235,0.3490566037735849
2019,14781,167,1.0,1374.0,979,349,46,0,6,84,27,83,0,0.9665211062590975,0.32142857142857145
2019,14781,168,3.0,1730.0,1249,414,67,0,7,81,24,83,0,0.9612716763005781,0.2962962962962963
2019,14781,169,1.0,1948.0,1452,460,36,1,6,64,25,97,0,0.9815195071868583,0.390625
2019,14781,170,3.0,1249.0,879,315,55,0,12,100,34,52,0,0.955964771817454,0.34
2019,14781,172,1.0,1537.0,1085,412,40,0,3,74,36,83,0,0.973975276512687,0.4864864864864865
2019,14781,173,1.0,1889.0,1347,470,72,1,9,102,33,71,0,0.9618845950238222,0.3235294117647059
2019,14781,174,2.0,1477.0,1011,362,104,0,25,186,29,61,0,0.929587000677048,0.15591397849462366
2019,14781,175,1.0,2214.0,1568,567,79,0,11,166,31,95,0,0.9643179765130985,0.18674698795180722
2019,14781,177,3.0,1400.0,967,381,52,0,19,72,37,95,0,0.9628571428571429,0.5138888888888888
2019,14781,178,1.0,1608.0,1108,420,80,0,13,176,28,59,4,0.9502487562189055,0.1590909090909091
2019,14781,179,3.0,1242.0,846,292,104,0,7,222,35,30,0,0.9162640901771336,0.15765765765765766
2019,14781,180,1.0,2033.0,1411,544,78,2,11,184,39,103,0,0.9616330545991146,0.21195652173913043
2019,14781,181,2.0,2054.0,1397,589,68,0,21,78,20,107,0,0.9668938656280428,0.2564102564102564
2019,14781,182,3.0,1746.0,1261,435,50,0,10,74,34,83,0,0.9713631156930126,0.4594594594594595
2019,14781,185,3.0,1309.0,912,338,59,3,19,98,24,73,0,0.9549274255156608,0.24489795918367346
2019,14781,190,3.0,1334.0,946,329,59,1,8,114,17,56,0,0.9557721139430285,0.14912280701754385
2019,14781,192,3.0,1512.0,1041,411,60,0,9,100,10,72,0,0.9603174603174603,0.1
2019,14781,193,1.0,2220.0,1660,491,69,1,15,139,45,80,0,0.9689189189189189,0.3237410071942446
2019,14781,195,3.0,1432.0,984,380,68,1,15,96,23,38,0,0.952513966480447,0.23958333333333334
2019,14781,196,1.0,2425.0,1733,637,55,0,6,94,26,102,0,0.977319587628866,0.2765957446808511
2019,14781,197,2.0,1587.0,1128,417,42,0,15,98,19,111,0,0.9735349716446124,0.19387755102040816
2019,14781,198,1.0,2054.0,1474,521,59,0,8,42,30,108,0,0.9712755598831548,0.7142857142857143
2019,14781,200,3.0,1507.0,1033,418,56,3,24,124,45,84,0,0.9628400796284008,0.3629032258064516
2019,14781,201,1.0,2000.0,1464,468,68,0,20,172,32,100,0,0.966,0.18604651162790697
2019,14781,202,1.0,2156.0,1555,520,81,3,16,106,40,121,0,0.962430426716141,0.37735849056603776
2019,14781,203,3.0,1493.0,1032,366,95,0,11,130,38,59,0,0.9363697253851306,0.2923076923076923
2019,14781,204,1.0,1913.0,1373,482,58,0,8,206,50,64,0,0.9696811291165708,0.24271844660194175
2019,14781,205,2.0,1784.0,1286,422,76,1,9,70,33,56,0,0.9573991031390134,0.4714285714285714
2019,14781,208,2.0,1858.0,1353,443,62,0,6,83,40,123,0,0.9666307857911733,0.4819277108433735
2019,14781,211,3.0,1345.0,949,329,67,0,7,136,31,40,0,0.950185873605948,0.22794117647058823
2019,14781,212,3.0,1378.0,944,368,66,1,15,108,38,69,0,0.9521044992743106,0.35185185185185186
2019,14781,213,3.0,1342.0,910,350,82,1,20,126,24,41,0,0.9388971684053651,0.19047619047619047
2019,14781,216,3.0,1333.0,918,355,60,1,8,104,34,85,0,0.9549887471867967,0.3269230769230769
2019,14781,217,3.0,1462.0,1012,394,56,1,11,120,41,49,0,0.9616963064295485,0.3416666666666667
2019,14781,218,3.0,1180.0,816,293,71,1,6,152,23,19,0,0.9398305084745763,0.1513157894736842
2019,14781,219,1.0,1879.0,1384,442,53,1,19,76,23,74,0,0.9717935071846727,0.3026315789473684
2019,14781,220,1.0,2151.0,1546,539,66,5,23,130,46,102,0,0.9693165969316597,0.35384615384615387
2019,14781,221,3.0,1375.0,925,373,77,3,5,244,24,55,0,0.944,0.09836065573770492
2019,14781,222,1.0,1962.0,1335,538,89,0,12,158,43,91,0,0.954638124362895,0.2721518987341772
2019,14781,225,3.0,1494.0,1053,375,66,1,7,82,30,41,0,0.9558232931726908,0.36585365853658536
2019,14781,227,3.0,1421.0,1005,348,68,2,17,72,41,72,0,0.952146375791696,0.5694444444444444
2019,14781,228,1.0,2247.0,1551,594,102,0,33,222,51,68,0,0.9546061415220294,0.22972972972972974
2019,14781,229,1.0,2350.0,1707,579,64,1,5,80,48,148,0,0.9727659574468085,0.6
2019,14781,230,2.0,1735.0,1216,446,73,1,12,94,26,66,0,0.9579250720461095,0.2765957446808511
2019,14781,231,1.0,2051.0,1466,508,77,0,23,93,32,129,3,0.962457337883959,0.34408602150537637
2019,14781,233,2.0,1830.0,1311,470,49,1,15,78,40,82,0,0.973224043715847,0.5128205128205128
2019,14781,234,1.0,2329.0,1712,534,83,2,13,77,23,124,0,0.9643623872906827,0.2987012987012987
2019,14781,235,1.0,2178.0,1568,552,58,1,19,100,21,73,0,0.9733700642791552,0.21
2019,14781,236,1.0,2276.0,1647,562,67,0,16,98,58,115,0,0.9705623901581723,0.5918367346938775
2019,14781,238,3.0,1352.0,966,337,49,0,27,112,26,45,0,0.9637573964497042,0.23214285714285715
2019,14781,239,3.0,1594.0,1075,436,83,0,10,74,34,67,0,0.9479297365119197,0.4594594594594595
2019,14781,241,2.0,2084.0,1444,550,90,2,14,120,37,82,0,0.9568138195777351,0.30833333333333335
2019,14781,242,3.0,1225.0,844,319,62,0,3,107,37,61,0,0.9493877551020408,0.34579439252336447
2019,14781,245,3.0,1262.0,856,310,96,0,11,106,20,59,0,0.9239302694136292,0.18867924528301888
2019,14781,246,2.0,1554.0,1125,363,66,1,13,92,23,60,0,0.9575289575289575,0.25
2019,14781,248,1.0,1952.0,1407,500,45,1,4,116,40,104,0,0.9769467213114754,0.3448275862068966
2019,14781,249,1.0,2030.0,1464,501,65,0,17,48,30,143,0,0.9679802955665024,0.625
2019,14781,251,1.0,2021.0,1444,500,77,0,15,142,39,86,0,0.9619000494804553,0.2746478873239437
2019,14781,253,1.0,2236.0,1617,545,74,1,9,118,49,95,0,0.9669051878354203,0.4152542372881356
2019,14781,254,1.0,2065.0,1480,512,73,0,19,136,38,103,0,0.9646489104116223,0.27941176470588236
2019,14781,255,1.0,2346.0,1665,615,66,0,7,75,22,143,0,0.9718670076726342,0.29333333333333333
2019,14781,257,1.0,2331.0,1692,593,46,0,12,72,39,129,4,0.9802659802659802,0.5416666666666666
2019,14781,258,3.0,1379.0,942,367,70,0,15,138,33,63,4,0.949238578680203,0.2391304347826087
2019,14781,259,3.0,1657.0,1203,412,42,0,14,109,26,91,0,0.9746529873264936,0.23853211009174313
2019,14781,260,1.0,2039.0,1471,524,44,1,8,88,19,98,0,0.9784207945071113,0.2159090909090909
2019,14781,261,1.0,1870.0,1308,471,91,0,7,164,48,88,3,0.9513368983957219,0.2926829268292683
2019,14781,262,2.0,1398.0,984,351,63,2,7,104,37,65,0,0.9549356223175965,0.3557692307692308
2019,14781,263,3.0,1560.0,1051,423,86,2,15,110,29,103,0,0.9448717948717948,0.2636363636363636
2019,14781,264,3.0,1177.0,786,337,54,0,0,100,21,50,0,0.9541206457094308,0.21
2019,14781,267,3.0,1133.0,766,312,55,0,7,56,27,45,0,0.9514563106796117,0.48214285714285715
2019,14781,268,3.0,1355.0,945,361,49,1,1,80,27,74,0,0.9638376383763838,0.3375
2019,14781,269,3.0,1473.0,1009,405,59,0,4,86,41,57,0,0.9599456890699253,0.47674418604651164
2019,14781,271,3.0,1478.0,1017,389,72,0,7,94,47,82,0,0.9512855209742895,0.5
2019,14781,272,1.0,2030.0,1427,541,62,0,9,140,35,70,0,0.9694581280788177,0.25
2019,14781,275,1.0,1574.0,1136,386,52,1,10,138,29,110,0,0.9669631512071156,0.21014492753623187
2019,14781,276,3.0,1425.0,1007,362,56,1,10,93,29,70,0,0.960701754385965,0.3118279569892473
2019,14781,277,1.0,1902.0,1326,523,53,0,7,150,43,90,0,0.9721345951629863,0.2866666666666667
2019,14781,278,3.0,1913.0,1330,507,76,2,8,57,50,147,0,0.9602718243596445,0.8771929824561403
2019,14781,279,3.0,1156.0,780,297,79,0,11,188,40,35,0,0.9316608996539792,0.2127659574468085
2019,14781,280,2.0,1688.0,1157,457,74,1,18,46,30,103,0,0.9561611374407583,0.6521739130434783
2019,14781,281,3.0,1280.0,865,329,86,1,19,148,41,56,0,0.9328125,0.27702702702702703
2019,14781,283,1.0,1792.0,1227,514,51,0,7,146,48,149,0,0.9715401785714286,0.3287671232876712
2019,14781,285,1.0,1871.0,1307,488,76,2,12,124,44,60,0,0.9593800106894709,0.3548387096774194
2019,14781,286,3.0,1428.0,989,384,55,0,13,84,28,69,0,0.961484593837535,0.3333333333333333
2019,14781,287,1.0,1980.0,1414,501,65,0,4,92,46,147,0,0.9671717171717171,0.5
2019,14781,288,1.0,2223.0,1513,641,69,1,4,88,31,136,0,0.9689608636977058,0.3522727272727273
2019,14781,296,3.0,1397.0,999,345,53,0,10,102,30,69,0,0.9620615604867573,0.29411764705882354
2019,14781,297,3.0,1267.0,884,331,52,0,5,94,23,64,0,0.9589581689029203,0.24468085106382978
2019,14781,299,1.0,2264.0,1634,567,63,0,15,120,27,87,0,0.9721731448763251,0.225
2019,14781,300,3.0,1664.0,1150,433,81,1,13,134,34,107,0,0.9513221153846154,0.2537313432835821
2019,14781,301,1.0,2091.0,1528,526,37,1,10,90,31,88,0,0.9823051171688187,0.34444444444444444
2019,14781,302,1.0,1974.0,1343,555,76,2,5,62,29,116,0,0.961499493414387,0.46774193548387094
2019,14781,303,3.0,1407.0,957,380,70,1,1,90,27,76,0,0.9502487562189055,0.3
2019,14781,305,1.0,2270.0,1607,614,49,0,11,108,37,127,0,0.9784140969162995,0.3425925925925926
2019,14781,306,1.0,2260.0,1609,584,67,0,14,80,38,106,0,0.970353982300885,0.475
2019,14781,307,2.0,1144.0,823,262,59,0,35,131,33,39,0,0.9484265734265734,0.25190839694656486
2019,14781,308,1.0,1726.0,1231,420,75,0,23,156,49,104,0,0.9565469293163383,0.3141025641025641
2019,14781,309,2.0,1792.0,1272,460,60,1,3,100,45,94,0,0.9665178571428571,0.45
2019,14781,310,1.0,1839.0,1318,434,87,1,11,192,49,72,0,0.9526916802610114,0.2552083333333333
2019,14781,312,1.0,2065.0,1454,546,65,2,14,92,23,124,0,0.9685230024213075,0.25
2019,14781,313,3.0,1571.0,1020,495,56,3,9,50,15,124,0,0.9643539147040102,0.3
2019,14781,314,1.0,2003.0,1381,533,89,1,30,160,32,120,0,0.9555666500249625,0.2
2019,14781,315,1.0,2396.0,1680,634,82,0,9,122,40,116,0,0.9657762938230384,0.32786885245901637
2019,14781,316,1.0,2142.0,1559,533,50,0,19,134,59,100,0,0.976657329598506,0.44029850746268656
2019,14781,317,1.0,2049.0,1508,490,51,0,10,164,46,83,0,0.9751098096632503,0.2804878048780488
2019,14781,319,3.0,1469.0,1001,386,82,0,7,82,47,68,0,0.9441797140912185,0.573170731707317
2019,14781,320,3.0,1402.0,968,358,76,0,17,132,26,73,0,0.9457917261055635,0.19696969696969696
2019,14781,321,3.0,1195.0,832,289,74,1,15,202,14,52,0,0.9380753138075314,0.06930693069306931
2019,14781,322,3.0,1932.0,1348,504,80,3,10,76,40,127,0,0.9585921325051759,0.5263157894736842
2019,14781,325,3.0,1308.0,909,329,70,0,33,114,30,49,0,0.9464831804281345,0.2631578947368421
2019,14781,326,3.0,1201.0,848,298,55,0,10,116,23,29,0,0.9542048293089093,0.19827586206896552
2019,14781,327,1.0,2144.0,1520,556,68,0,10,108,42,115,0,0.9682835820895522,0.3888888888888889
2019,14781,328,1.0,2118.0,1548,523,47,0,14,82,37,108,0,0.97780925401322,0.45121951219512196
2019,14781,329,3.0,1808.0,1268,491,49,0,11,107,38,123,0,0.9728982300884956,0.35514018691588783
2019,14781,330,3.0,1056.0,735,276,45,0,22,118,24,50,0,0.9573863636363636,0.2033898305084746
2019,14781,331,1.0,1977.0,1439,470,68,1,15,130,58,70,0,0.9656044511886697,0.4461538461538462
2019,14781,332,2.0,1357.0,927,352,78,0,9,134,27,74,0,0.9425202652910832,0.20149253731343283
2019,14781,333,2.0,1722.0,1229,428,65,0,16,52,23,100,0,0.962253193960511,0.4423076923076923
2019,14781,334,1.0,1932.0,1434,427,71,0,11,60,24,66,0,0.9632505175983437,0.4
2019,14781,335,3.0,1294.0,910,341,43,0,13,108,41,37,0,0.9667697063369397,0.37962962962962965
2019,14781,336,3.0,1262.0,826,369,67,0,3,77,21,97,0,0.9469096671949286,0.2727272727272727
2019,14781,337,3.0,1389.0,961,355,73,0,10,181,22,42,0,0.9474442044636429,0.12154696132596685
2019,14781,339,2.0,1112.0,798,267,47,0,10,124,23,40,0,0.9577338129496403,0.18548387096774194
2019,14781,341,3.0,1574.0,1118,403,53,1,1,38,22,93,0,0.9663278271918678,0.5789473684210527
2019,14781,342,1.0,1587.0,1205,329,53,1,15,166,33,101,0,0.9666036546943919,0.19879518072289157
2019,14781,346,1.0,2033.0,1433,520,80,0,16,78,25,72,0,0.9606492867683227,0.32051282051282054
2019,14781,347,2.0,1365.0,943,331,91,3,18,162,34,50,0,0.9333333333333333,0.20987654320987653
2019,14781,348,3.0,962.0,668,234,60,0,8,130,32,56,0,0.9376299376299376,0.24615384615384617
2019,14781,349,2.0,1686.0,1200,422,64,0,10,124,50,91,0,0.9620403321470937,0.4032258064516129
2019,14781,350,2.0,751.0,527,166,58,0,13,204,33,10,0,0.9227696404793608,0.16176470588235295
2019,14781,351,3.0,1357.0,944,328,85,0,26,116,33,39,0,0.9373618275607959,0.28448275862068967
2019,14781,352,1.0,1804.0,1258,485,61,1,14,156,18,75,0,0.9661862527716186,0.11538461538461539
2019,14781,354,2.0,1805.0,1253,478,74,0,9,116,56,98,0,0.9590027700831025,0.4827586206896552
2019,14781,355,1.0,2423.0,1704,661,58,0,7,54,33,118,0,0.976062732150227,0.6111111111111112
2019,14781,357,2.0,1364.0,927,338,99,0,49,286,28,66,0,0.9274193548387096,0.0979020979020979
