season,season_id,school_id,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2020,15204,401,166.0,114,41,11,0,3,24,0,2,0,0.9337349397590361,0.0
2020,15204,402,605.0,433,154,18,2,4,18,16,9,0,0.9702479338842975,0.8888888888888888
2020,15204,404,578.0,438,124,16,0,9,44,8,15,0,0.972318339100346,0.18181818181818182
2020,15204,406,620.0,442,155,23,1,4,42,9,32,0,0.9629032258064516,0.21428571428571427
2020,15204,407,707.0,353,215,139,114,108,84,118,121,97,0.8033946251768034,1.4047619047619047
2020,15204,408,295.0,216,70,9,0,2,20,8,14,0,0.9694915254237289,0.4
2020,15204,410,532.0,387,126,19,0,3,52,14,35,0,0.9642857142857143,0.2692307692307692
2020,15204,411,223.0,141,69,13,0,5,20,2,11,0,0.9417040358744395,0.1
2020,15204,412,688.0,479,174,35,1,10,34,15,43,0,0.9491279069767442,0.4411764705882353
2020,15204,413,591.0,419,150,22,0,6,38,18,13,0,0.9627749576988156,0.47368421052631576
2020,15204,414,568.0,405,140,23,0,4,34,10,22,0,0.9595070422535211,0.29411764705882354
2020,15204,415,586.0,444,123,19,0,6,8,9,25,0,0.9675767918088737,1.125
2020,15204,416,549.0,411,113,25,0,3,22,14,16,0,0.9544626593806922,0.6363636363636364
2020,15204,418,576.0,400,157,19,0,3,30,13,35,0,0.9670138888888888,0.43333333333333335
2020,15204,419,622.0,438,158,26,0,7,20,12,35,0,0.9581993569131833,0.6
2020,15204,420,104.0,78,22,4,0,4,18,2,6,0,0.9615384615384616,0.1111111111111111
2020,15204,422,596.0,402,165,29,0,7,58,10,36,0,0.9513422818791947,0.1724137931034483
2020,15204,423,541.0,407,111,23,0,5,30,2,25,0,0.9574861367837338,0.06666666666666667
2020,15204,424,335.0,233,87,15,0,1,30,4,12,0,0.9552238805970149,0.13333333333333333
2020,15204,426,639.0,453,142,44,0,10,50,12,19,0,0.9311424100156495,0.24
2020,15204,427,237.0,174,54,9,0,4,28,2,16,0,0.9620253164556962,0.07142857142857142
2020,15204,428,666.0,483,156,27,0,6,62,18,30,0,0.9594594594594594,0.2903225806451613
2020,15204,429,714.0,495,196,23,1,3,60,4,34,0,0.9677871148459384,0.06666666666666667
2020,15204,430,575.0,426,130,19,0,2,30,10,16,0,0.9669565217391304,0.3333333333333333
2020,15204,431,94.0,63,24,7,0,2,0,2,2,0,0.925531914893617,
2020,15204,432,517.0,369,109,39,0,7,78,13,18,0,0.9245647969052224,0.16666666666666666
2020,15204,433,601.0,453,130,18,0,3,8,9,28,0,0.9700499168053245,1.125
2020,15204,434,601.0,438,146,17,0,7,26,17,20,0,0.9717138103161398,0.6538461538461539
2020,15204,435,502.0,351,125,26,0,3,76,16,29,0,0.9482071713147411,0.21052631578947367
2020,15204,436,480.0,330,119,31,1,3,90,6,40,0,0.9354166666666667,0.06666666666666667
2020,15204,437,390.0,278,98,14,0,5,36,8,19,0,0.9641025641025641,0.2222222222222222
2020,15204,438,320.0,216,88,16,0,3,46,5,12,0,0.95,0.10869565217391304
2020,15204,439,504.0,358,135,11,0,6,32,12,28,0,0.9781746031746031,0.375
2020,15204,442,418.0,291,111,16,0,4,8,20,28,0,0.9617224880382775,2.5
2020,15204,443,340.0,231,91,18,0,8,32,3,22,0,0.9470588235294117,0.09375
2020,15204,444,557.0,393,142,22,0,2,44,16,12,0,0.9605026929982047,0.36363636363636365
2020,15204,445,299.0,210,70,19,0,1,28,12,9,0,0.9364548494983278,0.42857142857142855
2020,15204,450,439.0,300,126,13,0,2,36,14,17,0,0.9703872437357631,0.3888888888888889
2020,15204,451,122.0,78,37,7,0,0,22,6,6,0,0.9426229508196722,0.2727272727272727
2020,15204,452,364.0,264,83,17,1,0,26,11,14,0,0.9532967032967034,0.4230769230769231
2020,15204,453,381.0,277,83,21,0,4,48,8,9,0,0.9448818897637795,0.16666666666666666
2020,15204,454,566.0,428,119,19,0,0,30,8,15,0,0.9664310954063604,0.26666666666666666
2020,15204,455,369.0,261,91,17,0,13,24,8,14,0,0.9539295392953929,0.3333333333333333
2020,15204,456,568.0,399,145,24,0,6,50,11,31,0,0.9577464788732394,0.22
2020,15204,457,689.0,518,146,25,1,8,34,6,28,0,0.9637155297532656,0.17647058823529413
2020,15204,458,628.0,456,145,27,0,5,104,11,20,0,0.9570063694267515,0.10576923076923077
2020,15204,459,644.0,459,164,21,0,4,26,13,19,0,0.967391304347826,0.5
2020,15204,460,598.0,426,156,16,0,7,30,10,23,0,0.9732441471571907,0.3333333333333333
2020,15204,462,513.0,340,144,29,0,2,38,16,30,0,0.9434697855750487,0.42105263157894735
2020,15204,463,538.0,391,136,11,0,2,22,11,27,0,0.9795539033457249,0.5
2020,15204,464,499.0,366,128,5,0,2,16,17,29,0,0.9899799599198397,1.0625
2020,15204,465,650.0,463,161,26,0,1,34,6,20,0,0.96,0.17647058823529413
2020,15204,466,507.0,358,140,9,0,2,22,14,30,0,0.9822485207100592,0.6363636363636364
2020,15204,467,374.0,243,98,33,0,5,36,12,19,0,0.9117647058823529,0.3333333333333333
2020,15204,468,588.0,398,176,14,0,6,42,16,37,0,0.9761904761904762,0.38095238095238093
2020,15204,470,266.0,204,55,7,0,4,22,4,6,0,0.9736842105263158,0.18181818181818182
2020,15204,471,568.0,399,148,21,0,7,32,6,22,0,0.9630281690140845,0.1875
2020,15204,472,602.0,412,178,12,0,0,32,4,27,0,0.9800664451827242,0.125
2020,15204,473,684.0,479,174,31,3,3,32,15,32,0,0.9546783625730995,0.46875
2020,15204,474,653.0,451,170,32,1,3,36,12,26,0,0.9509954058192955,0.3333333333333333
2020,15204,475,138.0,94,43,1,0,0,20,6,10,0,0.9927536231884058,0.3
2020,15204,477,483.0,357,106,20,1,3,30,10,13,0,0.9585921325051759,0.3333333333333333
2020,15204,478,229.0,156,60,13,0,0,18,10,3,0,0.9432314410480349,0.5555555555555556
2020,15204,479,195.0,132,52,11,0,1,8,4,6,0,0.9435897435897436,0.5
2020,15204,480,284.0,184,85,15,0,2,74,10,19,0,0.9471830985915493,0.13513513513513514
2020,15204,482,544.0,399,115,30,0,9,40,9,24,0,0.9448529411764706,0.225
2020,15204,483,679.0,483,174,22,0,12,62,10,13,0,0.96759941089838,0.16129032258064516
2020,15204,484,415.0,272,129,14,0,8,24,6,26,0,0.9662650602409638,0.25
2020,15204,485,616.0,417,162,37,0,7,79,24,30,0,0.939935064935065,0.3037974683544304
2020,15204,486,191.0,127,55,9,0,1,2,6,2,0,0.9528795811518325,3.0
2020,15204,487,545.0,396,133,16,0,6,30,7,24,0,0.9706422018348624,0.23333333333333334
2020,15204,488,646.0,463,169,14,0,4,32,24,29,0,0.978328173374613,0.75
2020,15204,489,602.0,450,120,32,0,3,48,19,15,0,0.946843853820598,0.3958333333333333
2020,15204,490,619.0,447,157,15,0,2,36,3,59,0,0.975767366720517,0.08333333333333333
2020,15204,491,624.0,446,159,19,0,6,52,36,22,0,0.969551282051282,0.6923076923076923
2020,15204,492,234.0,180,51,3,0,3,6,2,8,0,0.9871794871794872,0.3333333333333333
2020,15204,493,597.0,423,160,14,0,12,34,13,42,0,0.9765494137353434,0.38235294117647056
2020,15204,496,414.0,290,106,18,0,11,52,12,13,0,0.9565217391304348,0.23076923076923078
2020,15204,498,606.0,444,142,20,0,3,32,13,34,0,0.966996699669967,0.40625
2020,15204,499,619.0,408,164,47,0,4,72,9,28,0,0.9240710823909531,0.125
2020,15204,500,528.0,390,113,25,0,4,20,10,23,0,0.9526515151515151,0.5
2020,15204,502,562.0,385,146,31,1,10,68,11,15,0,0.9448398576512456,0.16176470588235295
2020,15204,503,629.0,448,161,20,0,6,48,17,39,0,0.9682034976152624,0.3541666666666667
2020,15204,505,583.0,414,146,23,0,4,42,16,28,0,0.9605488850771869,0.38095238095238093
2020,15204,507,707.0,492,189,26,0,6,54,4,37,0,0.9632248939179632,0.07407407407407407
2020,15204,508,623.0,434,170,19,0,2,48,14,30,0,0.9695024077046549,0.2916666666666667
2020,15204,509,476.0,342,114,20,0,1,18,17,26,0,0.957983193277311,0.9444444444444444
2020,15204,510,539.0,374,140,25,1,5,44,9,16,0,0.9536178107606679,0.20454545454545456
2020,15204,511,346.0,239,89,18,0,3,46,9,27,0,0.9479768786127167,0.1956521739130435
2020,15204,513,476.0,351,111,14,0,3,18,8,22,0,0.9705882352941176,0.4444444444444444
2020,15204,514,399.0,280,98,21,1,4,40,19,23,0,0.9473684210526315,0.475
2020,15204,515,137.0,95,32,10,0,3,24,1,0,0,0.927007299270073,0.041666666666666664
2020,15204,516,582.0,393,161,28,2,5,28,2,31,0,0.9518900343642611,0.07142857142857142
2020,15204,517,338.0,231,92,15,0,1,8,5,40,0,0.9556213017751479,0.625
2020,15204,518,504.0,362,122,20,0,3,8,8,26,0,0.9603174603174603,1.0
2020,15204,519,494.0,366,112,16,0,3,50,14,18,0,0.9676113360323887,0.28
2020,15204,521,636.0,474,149,13,0,5,26,17,19,0,0.9795597484276729,0.6538461538461539
2020,15204,522,629.0,483,137,9,0,1,22,16,39,0,0.985691573926868,0.7272727272727273
2020,15204,523,602.0,429,159,14,0,4,46,12,17,0,0.9767441860465116,0.2608695652173913
2020,15204,524,162.0,106,54,2,0,0,18,2,8,0,0.9876543209876543,0.1111111111111111
2020,15204,527,591.0,431,145,15,1,2,26,4,25,0,0.9746192893401016,0.15384615384615385
2020,15204,528,490.0,366,110,14,0,1,18,5,30,0,0.9714285714285714,0.2777777777777778
2020,15204,529,582.0,407,155,20,0,7,19,6,22,0,0.9656357388316151,0.3157894736842105
2020,15204,530,318.0,215,94,9,0,3,20,12,14,0,0.9716981132075472,0.6
2020,15204,531,467.0,342,113,12,0,2,14,11,19,0,0.974304068522484,0.7857142857142857
2020,15204,532,245.0,174,59,12,0,1,24,2,21,0,0.9510204081632653,0.08333333333333333
2020,15204,533,393.0,288,91,14,0,3,36,17,10,0,0.9643765903307888,0.4722222222222222
2020,15204,534,630.0,443,164,23,0,4,20,15,39,0,0.9634920634920635,0.75
2020,15204,536,648.0,477,148,23,0,2,46,13,33,4,0.9645061728395061,0.2826086956521739
2020,15204,537,842.0,627,193,22,0,9,38,16,35,0,0.9738717339667459,0.42105263157894735
2020,15204,538,389.0,273,96,20,0,8,38,12,12,0,0.9485861182519281,0.3157894736842105
2020,15204,539,531.0,388,118,25,0,2,18,6,24,0,0.9529190207156308,0.3333333333333333
2020,15204,540,276.0,198,68,10,0,0,12,10,7,0,0.9637681159420289,0.8333333333333334
2020,15204,541,547.0,407,128,12,1,5,12,2,27,0,0.9780621572212066,0.16666666666666666
2020,15204,542,464.0,315,123,26,0,5,40,8,21,0,0.9439655172413793,0.2
2020,15204,543,349.0,244,93,12,0,5,40,8,17,0,0.9656160458452722,0.2
2020,15204,545,597.0,426,153,18,0,3,16,16,22,0,0.9698492462311558,1.0
2020,15204,546,502.0,371,113,18,0,4,46,6,6,0,0.9641434262948207,0.13043478260869565
2020,15204,547,154.0,99,45,10,0,1,30,4,6,0,0.935064935064935,0.13333333333333333
2020,15204,548,423.0,297,99,27,1,5,14,9,13,0,0.9361702127659575,0.6428571428571429
2020,15204,549,543.0,386,137,20,0,3,16,8,29,0,0.9631675874769797,0.5
2020,15204,551,590.0,423,155,12,0,0,14,12,30,0,0.9796610169491525,0.8571428571428571
2020,15204,553,691.0,458,184,49,0,10,58,14,24,0,0.9290882778581766,0.2413793103448276
2020,15204,554,218.0,160,48,10,0,2,36,0,18,0,0.9541284403669725,0.0
2020,15204,555,446.0,314,104,28,0,7,104,6,20,0,0.9372197309417041,0.057692307692307696
2020,15204,557,564.0,407,131,26,0,5,28,6,14,0,0.9539007092198581,0.21428571428571427
2020,15204,559,520.0,361,146,13,0,3,24,14,26,0,0.975,0.5833333333333334
2020,15204,560,395.0,271,92,32,1,6,34,6,27,0,0.9189873417721519,0.17647058823529413
2020,15204,561,549.0,385,140,24,0,2,54,12,26,0,0.9562841530054644,0.2222222222222222
2020,15204,562,497.0,339,136,22,0,3,36,20,20,0,0.9557344064386318,0.5555555555555556
2020,15204,563,597.0,438,136,23,0,1,20,29,30,0,0.9614740368509213,1.45
2020,15204,564,69.0,45,23,1,0,1,0,10,3,0,0.9855072463768116,
2020,15204,565,590.0,434,146,10,0,2,31,7,20,0,0.9830508474576272,0.22580645161290322
2020,15204,568,643.0,419,196,28,0,5,60,7,33,0,0.9564541213063764,0.11666666666666667
2020,15204,570,175.0,126,37,12,0,1,16,0,2,0,0.9314285714285714,0.0
2020,15204,571,256.0,186,66,4,0,3,12,2,15,0,0.984375,0.16666666666666666
2020,15204,572,453.0,324,110,19,0,2,30,2,32,0,0.9580573951434879,0.06666666666666667
2020,15204,573,726.0,524,170,32,0,5,54,18,30,0,0.9559228650137741,0.3333333333333333
2020,15204,574,579.0,417,144,18,0,6,40,12,41,0,0.9689119170984456,0.3
2020,15204,575,632.0,454,150,28,1,5,62,9,19,0,0.9556962025316456,0.14516129032258066
2020,15204,576,492.0,341,128,23,0,9,69,17,29,0,0.9532520325203252,0.2463768115942029
2020,15204,578,555.0,386,147,22,0,5,34,17,25,0,0.9603603603603603,0.5
2020,15204,580,310.0,225,70,15,0,3,60,8,11,0,0.9516129032258065,0.13333333333333333
2020,15204,581,165.0,113,42,10,0,0,10,4,17,0,0.9393939393939394,0.4
2020,15204,583,316.0,225,76,15,0,2,12,8,27,0,0.9525316455696202,0.6666666666666666
2020,15204,584,835.0,562,239,34,1,1,44,13,44,0,0.9592814371257485,0.29545454545454547
2020,15204,585,238.0,169,58,11,0,0,10,6,13,0,0.9537815126050421,0.6
2020,15204,587,557.0,382,159,16,0,1,12,16,32,0,0.9712746858168761,1.3333333333333333
2020,15204,588,211.0,144,53,14,0,1,8,4,18,0,0.933649289099526,0.5
2020,15204,589,412.0,276,117,19,0,7,28,10,8,0,0.9538834951456311,0.35714285714285715
2020,15204,590,476.0,348,117,11,0,3,36,8,13,0,0.976890756302521,0.2222222222222222
2020,15204,591,473.0,342,106,25,0,4,26,9,29,0,0.9471458773784355,0.34615384615384615
2020,15204,593,394.0,279,100,15,0,8,24,8,15,0,0.9619289340101523,0.3333333333333333
2020,15204,596,250.0,170,69,11,0,1,28,12,2,0,0.956,0.42857142857142855
2020,15204,598,483.0,344,124,15,0,6,34,10,23,0,0.968944099378882,0.29411764705882354
2020,15204,601,390.0,270,98,22,0,1,18,4,32,0,0.9435897435897436,0.2222222222222222
2020,15204,602,253.0,183,60,10,0,1,2,12,21,0,0.9604743083003953,6.0
2020,15204,603,496.0,353,127,16,0,1,26,6,36,0,0.967741935483871,0.23076923076923078
2020,15204,605,359.0,261,86,12,0,2,26,8,17,0,0.9665738161559888,0.3076923076923077
2020,15204,606,565.0,404,137,24,0,4,42,8,23,0,0.9575221238938053,0.19047619047619047
2020,15204,607,60.0,42,16,2,0,3,8,0,3,0,0.9666666666666667,0.0
2020,15204,608,770.0,556,173,41,1,3,38,12,34,0,0.9467532467532468,0.3157894736842105
2020,15204,609,583.0,420,136,27,0,5,36,6,19,0,0.9536878216123499,0.16666666666666666
2020,15204,610,584.0,423,148,13,0,1,20,9,21,0,0.9777397260273972,0.45
2020,15204,611,305.0,213,85,7,0,2,24,11,7,0,0.9770491803278688,0.4583333333333333
2020,15204,612,322.0,231,80,11,0,2,32,4,27,0,0.9658385093167702,0.125
2020,15204,613,41.0,36,4,1,0,0,6,0,2,0,0.975609756097561,0.0
2020,15204,614,108.0,72,31,5,0,4,6,2,8,0,0.9537037037037037,0.3333333333333333
2020,15204,615,119.0,81,34,4,0,3,6,0,16,0,0.9663865546218487,0.0
2020,15204,617,552.0,375,155,22,0,6,66,8,18,0,0.9601449275362319,0.12121212121212122
2020,15204,618,295.0,207,75,13,0,1,16,10,12,0,0.9559322033898305,0.625
2020,15204,621,140.0,96,38,6,0,1,10,6,5,0,0.9571428571428572,0.6
2020,15204,622,413.0,294,109,10,0,7,20,14,17,0,0.9757869249394673,0.7
2020,15204,623,147.0,108,36,3,0,1,18,0,9,0,0.9795918367346939,0.0
2020,15204,624,533.0,384,127,22,0,6,18,10,37,3,0.9587242026266416,0.5555555555555556
2020,15204,625,543.0,402,122,19,1,4,22,23,12,0,0.9650092081031307,1.0454545454545454
2020,15204,626,628.0,427,167,34,0,4,34,9,28,0,0.945859872611465,0.2647058823529412
2020,15204,627,575.0,423,141,11,0,2,16,7,33,0,0.9808695652173913,0.4375
2020,15204,628,811.0,576,210,25,0,2,42,20,40,0,0.969173859432799,0.47619047619047616
2020,15204,629,612.0,441,158,13,0,5,26,9,51,0,0.9787581699346405,0.34615384615384615
2020,15204,630,640.0,462,160,18,0,3,24,14,26,0,0.971875,0.5833333333333334
2020,15204,631,605.0,430,160,15,0,5,20,11,32,0,0.9752066115702479,0.55
2020,15204,632,468.0,323,115,30,0,0,55,8,11,0,0.9358974358974359,0.14545454545454545
2020,15204,633,257.0,177,71,9,0,0,28,8,17,0,0.9649805447470817,0.2857142857142857
2020,15204,635,503.0,363,124,16,0,3,16,6,30,0,0.9681908548707754,0.375
2020,15204,637,433.0,303,110,20,0,2,24,8,22,0,0.953810623556582,0.3333333333333333
2020,15204,638,629.0,420,181,28,0,6,54,8,40,0,0.9554848966613673,0.14814814814814814
2020,15204,639,568.0,405,135,28,0,3,94,8,32,0,0.9507042253521126,0.0851063829787234
2020,15204,641,215.0,144,61,10,0,3,4,3,6,0,0.9534883720930233,0.75
2020,15204,642,352.0,246,92,14,2,4,16,9,10,0,0.9602272727272727,0.5625
2020,15204,643,328.0,228,84,16,0,6,24,5,18,0,0.9512195121951219,0.20833333333333334
2020,15204,645,757.0,527,199,31,0,5,54,15,51,0,0.9590488771466315,0.2777777777777778
2020,15204,646,632.0,470,151,11,0,2,54,13,23,0,0.9825949367088608,0.24074074074074073
2020,15204,648,597.0,432,147,18,0,4,22,5,31,0,0.9698492462311558,0.22727272727272727
2020,15204,649,575.0,431,131,13,0,7,52,14,17,0,0.9773913043478261,0.2692307692307692
2020,15204,651,603.0,450,140,13,0,5,46,4,14,0,0.978441127694859,0.08695652173913043
2020,15204,652,570.0,393,150,27,3,0,26,14,31,0,0.9526315789473684,0.5384615384615384
2020,15204,654,634.0,443,176,15,0,1,20,11,15,0,0.9763406940063092,0.55
2020,15204,655,564.0,405,141,18,0,3,26,13,19,0,0.9680851063829787,0.5
2020,15204,656,315.0,225,71,19,0,3,15,4,27,0,0.9396825396825397,0.26666666666666666
2020,15204,657,555.0,402,139,14,0,5,12,5,18,0,0.9747747747747748,0.4166666666666667
2020,15204,658,363.0,252,92,19,0,5,38,4,7,0,0.9476584022038568,0.10526315789473684
2020,15204,659,680.0,475,193,12,1,9,50,14,52,0,0.9823529411764705,0.28
2020,15204,660,500.0,387,94,19,0,5,46,6,7,0,0.962,0.13043478260869565
2020,15204,661,536.0,366,145,25,0,7,42,8,37,0,0.9533582089552238,0.19047619047619047
2020,15204,662,39.0,24,15,0,0,0,0,2,3,0,1.0,
2020,15204,664,559.0,421,124,14,0,0,24,7,17,0,0.9749552772808586,0.2916666666666667
2020,15204,665,591.0,411,153,27,0,4,46,12,28,0,0.9543147208121827,0.2608695652173913
2020,15204,669,622.0,448,160,14,0,1,26,3,32,0,0.977491961414791,0.11538461538461539
2020,15204,670,622.0,474,134,14,0,1,38,4,13,0,0.977491961414791,0.10526315789473684
2020,15204,671,656.0,465,173,18,0,1,30,30,25,0,0.9725609756097561,1.0
2020,15204,673,151.0,109,41,1,0,0,4,4,7,0,0.9933774834437086,1.0
2020,15204,674,635.0,447,156,32,0,3,50,11,17,0,0.9496062992125984,0.22
2020,15204,676,541.0,406,116,19,1,2,38,10,14,0,0.9648798521256932,0.2631578947368421
2020,15204,678,579.0,414,141,24,1,4,14,12,24,0,0.9585492227979274,0.8571428571428571
2020,15204,679,463.0,319,129,15,0,0,30,15,39,0,0.9676025917926566,0.5
2020,15204,681,403.0,270,116,17,0,4,34,6,24,0,0.9578163771712159,0.17647058823529413
2020,15204,682,500.0,331,150,19,0,0,30,25,48,0,0.962,0.8333333333333334
2020,15204,683,552.0,391,148,13,0,0,53,18,28,0,0.9764492753623188,0.33962264150943394
2020,15204,684,348.0,237,92,19,0,6,40,3,25,0,0.9454022988505747,0.075
2020,15204,685,401.0,288,97,16,0,4,42,12,23,0,0.9600997506234414,0.2857142857142857
2020,15204,686,360.0,270,81,9,0,5,44,5,25,0,0.975,0.11363636363636363
2020,15204,689,821.0,602,184,35,0,14,68,12,30,0,0.9573690621193667,0.17647058823529413
2020,15204,692,486.0,369,99,18,0,3,54,8,15,0,0.9629629629629629,0.14814814814814814
2020,15204,694,630.0,459,159,12,0,0,36,0,23,0,0.9809523809523809,0.0
2020,15204,695,590.0,411,152,27,0,2,52,19,27,0,0.9542372881355933,0.36538461538461536
2020,15204,696,729.0,523,175,31,0,6,42,14,17,0,0.9574759945130316,0.3333333333333333
2020,15204,697,635.0,468,139,28,0,2,26,6,22,0,0.9559055118110236,0.23076923076923078
2020,15204,698,574.0,405,159,10,0,4,10,4,39,0,0.9825783972125436,0.4
2020,15204,699,615.0,451,139,25,0,8,62,6,16,0,0.959349593495935,0.0967741935483871
2020,15204,700,690.0,507,167,16,0,6,18,6,26,0,0.9768115942028985,0.3333333333333333
2020,15204,702,604.0,435,155,14,0,1,28,12,54,0,0.9768211920529801,0.42857142857142855
2020,15204,703,661.0,459,183,19,0,2,24,4,20,0,0.9712556732223904,0.16666666666666666
2020,15204,706,615.0,432,166,17,3,4,20,15,29,0,0.9723577235772358,0.75
2020,15204,707,303.0,211,78,14,0,1,30,8,20,0,0.9537953795379538,0.26666666666666666
2020,15204,709,556.0,410,126,20,0,1,92,8,20,0,0.9640287769784173,0.08695652173913043
2020,15204,711,559.0,384,146,29,0,8,26,16,19,0,0.9481216457960644,0.6153846153846154
2020,15204,712,230.0,164,59,7,0,4,12,0,14,0,0.9695652173913043,0.0
2020,15204,713,118.0,81,31,6,0,0,2,2,12,0,0.9491525423728814,1.0
2020,15204,715,508.0,354,133,21,0,2,46,13,35,0,0.9586614173228346,0.2826086956521739
2020,15204,716,602.0,447,135,20,0,1,26,16,11,0,0.9667774086378738,0.6153846153846154
2020,15204,718,657.0,459,178,20,0,7,30,9,30,0,0.969558599695586,0.3
2020,15204,720,336.0,228,91,17,0,2,28,8,21,0,0.9494047619047619,0.2857142857142857
2020,15204,721,714.0,487,202,25,0,1,44,13,50,0,0.9649859943977591,0.29545454545454547
2020,15204,722,220.0,162,43,15,0,4,20,6,3,0,0.9318181818181818,0.3
2020,15204,724,313.0,207,93,13,0,1,56,2,16,0,0.9584664536741214,0.03571428571428571
2020,15204,725,562.0,388,155,19,0,5,52,13,37,0,0.9661921708185054,0.25
2020,15204,726,526.0,405,115,6,0,3,30,10,14,0,0.9885931558935361,0.3333333333333333
2020,15204,727,254.0,174,71,9,0,5,12,6,22,0,0.9645669291338582,0.5
2020,15204,728,454.0,315,107,32,0,5,73,20,9,0,0.9295154185022027,0.273972602739726
2020,15204,730,435.0,304,119,12,0,4,22,14,25,0,0.9724137931034482,0.6363636363636364
2020,15204,732,486.0,336,136,14,0,3,18,13,38,0,0.9711934156378601,0.7222222222222222
2020,15204,733,135.0,87,40,8,0,2,6,4,8,0,0.9407407407407408,0.6666666666666666
2020,15204,734,692.0,488,181,23,2,2,46,12,32,0,0.9667630057803468,0.2608695652173913
2020,15204,735,547.0,400,122,25,0,4,70,6,26,0,0.9542961608775137,0.08571428571428572
2020,15204,736,631.0,485,129,17,0,3,16,8,17,0,0.9730586370839936,0.5
2020,15204,737,289.0,198,86,5,0,2,14,6,12,0,0.9826989619377162,0.42857142857142855
2020,15204,739,511.0,369,125,17,0,6,26,8,16,0,0.9667318982387475,0.3076923076923077
2020,15204,740,609.0,453,142,14,0,2,30,16,8,0,0.9770114942528736,0.5333333333333333
2020,15204,741,622.0,437,162,23,0,5,42,2,32,0,0.9630225080385852,0.047619047619047616
2020,15204,742,570.0,425,131,14,0,5,34,7,20,0,0.9754385964912281,0.20588235294117646
2020,15204,743,773.0,552,192,29,0,5,65,4,36,0,0.96248382923674,0.06153846153846154
2020,15204,745,530.0,363,131,36,0,6,74,11,18,0,0.9320754716981132,0.14864864864864866
2020,15204,746,653.0,486,142,25,0,2,20,6,17,0,0.9617151607963247,0.3
2020,15204,748,492.0,364,103,25,0,0,54,10,20,0,0.9491869918699187,0.18518518518518517
2020,15204,749,615.0,462,138,15,0,7,44,13,28,0,0.975609756097561,0.29545454545454547
2020,15204,750,309.0,222,78,9,1,0,28,2,14,0,0.970873786407767,0.07142857142857142
2020,15204,751,304.0,213,74,17,0,1,40,6,3,0,0.944078947368421,0.15
2020,15204,752,529.0,366,128,35,0,8,44,7,31,0,0.9338374291115312,0.1590909090909091
2020,15204,753,526.0,366,135,25,0,3,32,2,37,0,0.9524714828897338,0.0625
2020,15204,754,619.0,418,183,18,0,3,28,7,31,0,0.9709208400646203,0.25
2020,15204,755,461.0,321,130,10,0,5,22,7,19,0,0.9783080260303688,0.3181818181818182
2020,15204,756,540.0,393,135,12,1,3,32,9,20,0,0.9777777777777777,0.28125
2020,15204,757,468.0,342,104,22,1,6,26,2,37,0,0.9529914529914529,0.07692307692307693
2020,15204,759,532.0,362,149,21,0,5,18,4,26,0,0.9605263157894737,0.2222222222222222
2020,15204,761,317.0,225,74,18,0,4,26,7,18,0,0.943217665615142,0.2692307692307692
2020,15204,762,279.0,198,67,14,0,2,30,8,11,0,0.9498207885304659,0.26666666666666666
2020,15204,765,286.0,210,67,9,0,3,12,4,18,0,0.9685314685314685,0.3333333333333333
2020,15204,766,714.0,485,196,33,0,3,22,20,26,0,0.9537815126050421,0.9090909090909091
2020,15204,767,821.0,567,229,25,0,5,62,19,26,0,0.9695493300852619,0.3064516129032258
2020,15204,768,575.0,423,140,12,0,4,14,11,31,0,0.9791304347826087,0.7857142857142857
2020,15204,769,618.0,426,164,28,0,4,50,10,49,0,0.9546925566343042,0.2
2020,15204,771,445.0,312,108,25,0,9,54,16,22,0,0.9438202247191011,0.2962962962962963
2020,15204,772,616.0,432,172,12,0,7,36,14,24,0,0.9805194805194806,0.3888888888888889
2020,15204,773,394.0,253,126,15,1,2,44,10,17,3,0.9619289340101523,0.22727272727272727
2020,15204,774,536.0,373,143,20,0,1,48,12,25,0,0.9626865671641791,0.25
2020,15204,775,230.0,165,54,11,0,1,16,6,10,0,0.9521739130434783,0.375
2020,15204,777,216.0,147,58,11,0,5,18,4,14,0,0.9490740740740741,0.2222222222222222
2020,15204,780,597.0,431,145,21,0,3,52,19,28,0,0.964824120603015,0.36538461538461536
2020,15204,781,535.0,380,131,24,0,7,36,16,21,0,0.9551401869158879,0.4444444444444444
2020,15204,782,538.0,399,125,14,0,1,22,10,35,0,0.9739776951672863,0.45454545454545453
2020,15204,783,388.0,256,110,22,0,2,24,10,18,0,0.9432989690721649,0.4166666666666667
2020,15204,784,306.0,216,78,12,0,7,28,4,23,0,0.9607843137254902,0.14285714285714285
2020,15204,785,615.0,428,154,33,0,0,38,12,41,0,0.9463414634146341,0.3157894736842105
2020,15204,786,642.0,444,182,16,0,5,32,14,46,0,0.9750778816199377,0.4375
2020,15204,787,320.0,225,89,6,0,2,10,7,17,0,0.98125,0.7
2020,15204,789,109.0,71,29,9,0,2,10,0,3,0,0.9174311926605505,0.0
2020,15204,790,503.0,365,119,19,0,6,38,12,24,0,0.9622266401590457,0.3157894736842105
2020,15204,792,581.0,407,155,19,0,3,30,14,27,0,0.9672977624784854,0.4666666666666667
2020,15204,795,162.0,118,38,6,0,2,16,5,7,0,0.9629629629629629,0.3125
2020,15204,797,518.0,376,124,18,1,1,46,8,38,0,0.9652509652509652,0.17391304347826086
2020,15204,798,229.0,160,58,11,0,2,30,0,15,0,0.9519650655021834,0.0
