R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,score,player_id,division
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/21/2023,away,16340,521,Oklahoma St.,9,True,0,2,-2,loss,2391166,30135,2798610.0,2023,0.0,0.0,,2798610.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2023,away,16340,466,Nevada,9,True,5,8,-3,loss,2421133,30135,2798610.0,2023,0.0,0.0,,2798610.0,1.0
1,4,3,2,0,5,0,6,0,0,0,0,1,,0,0,0,0,02/26/2023,away,16340,466,Nevada,9,True,10,13,-3,loss,2421135,30135,2798610.0,2023,0.0,0.0,,2798610.0,1.0
1,4,2,0,0,2,0,0,0,0,0,0,2,,0,0,0,0,03/03/2023,home,16340,635,Seton Hall,9,True,13,7,6,win,2392858,30135,2798610.0,2023,0.0,0.0,,2798610.0,1.0
0,3,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,03/05/2023,home,16340,635,Seton Hall,9,True,3,12,-9,loss,2393489,30135,2798610.0,2023,0.0,0.0,,2798610.0,1.0
1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/07/2023,home,16340,635,Seton Hall,9,True,8,4,4,win,2393929,30135,2798610.0,2023,0.0,0.0,,2798610.0,1.0
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,02/17/2023,home,16340,620,St. Thomas (MN),9,True,3,0,3,win,2390250,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
1,2,0,0,0,0,0,0,2,0,0,0,1,,0,0,0,0,02/18/2023,home,16340,620,St. Thomas (MN),9,True,8,1,7,win,2390545,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
0,4,0,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,02/18/2023,home,16340,620,St. Thomas (MN),9,True,4,8,-4,loss,2408797,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
3,3,2,0,0,2,0,1,2,0,0,0,1,,0,0,1,0,02/19/2023,home,16340,620,St. Thomas (MN),9,True,10,4,6,win,2390819,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
1,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/21/2023,away,16340,610,Saint Mary's (CA),9,True,5,3,2,win,2391131,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
3,1,1,0,0,1,0,2,1,3,0,0,0,,0,0,0,0,02/25/2023,home,16340,381,Manhattan,9,True,15,4,11,win,2391627,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
1,1,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,02/25/2023,home,16340,381,Manhattan,9,True,3,0,3,win,2407923,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
0,4,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,02/26/2023,home,16340,381,Manhattan,9,True,4,5,-1,loss,2391281,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
1,2,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,02/26/2023,home,16340,381,Manhattan,9,True,4,2,2,win,2392002,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,03/03/2023,away,16340,674,Stanford,9,True,1,7,-6,loss,2392774,94,2470300.0,2023,1.0,1.0,,2470300.0,1.0
1,3,0,0,0,0,0,0,2,0,0,0,1,,0,0,0,0,03/04/2023,away,16340,674,Stanford,9,True,4,8,-4,loss,2393280,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
1,3,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,03/05/2023,away,16340,674,Stanford,9,True,9,24,-15,loss,2393636,94,2470300.0,2023,0.0,0.0,,2470300.0,1.0
0,3,1,1,0,2,0,1,1,0,0,0,0,,1,0,0,0,02/04/2023,neutral,16340,947,Arkansas Tech,9,True,11,9,2,win,2389763,9223,2656425.0,2023,1.0,1.0,,2656425.0,2.0
0,3,0,0,0,0,0,1,0,0,1,0,1,,0,0,0,0,02/05/2023,neutral,16340,95,Chico St.,9,True,7,6,1,win,2389837,9223,2656425.0,2023,0.0,0.0,,2656425.0,2.0
2,4,2,1,0,3,0,0,0,0,0,0,1,,0,0,0,0,02/10/2023,home,16340,429,Mississippi Col.,9,True,13,7,6,win,2389972,9223,2656425.0,2023,0.0,0.0,,2656425.0,2.0
1,3,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/11/2023,home,16340,429,Mississippi Col.,9,True,12,11,1,win,2390045,9223,2656425.0,2023,0.0,0.0,,2656425.0,2.0
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2023,home,16340,15646,Barton,9,True,3,2,1,win,2390560,9223,2656425.0,2023,0.0,0.0,,2656425.0,2.0
0,3,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,03/01/2023,away,16340,39,Augusta,9,True,4,12,-8,loss,2392520,9223,2656425.0,2023,0.0,0.0,,2656425.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/26/2023,neutral,16340,1059,D'Youville,9,True,6,9,-3,loss,2392095,408,2686412.0,2023,0.0,0.0,,2686412.0,2.0
1,3,2,1,0,3,0,2,0,0,0,0,1,,0,0,0,0,02/26/2023,neutral,16340,1059,D'Youville,9,True,12,13,-1,loss,2408232,408,2686412.0,2023,0.0,0.0,,2686412.0,2.0
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/17/2023,away,16340,1068,Elon,9,True,0,2,-2,loss,2390294,334,2120924.0,2023,0.0,0.0,,2120924.0,1.0
0,4,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,02/18/2023,away,16340,1068,Elon,9,True,5,1,4,win,2390531,334,2120924.0,2023,0.0,0.0,,2120924.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/19/2023,away,16340,1068,Elon,9,True,4,0,4,win,2390853,334,2120924.0,2023,0.0,0.0,,2120924.0,1.0
1,5,3,1,0,4,0,0,0,0,0,0,2,,0,0,1,0,02/21/2023,home,16340,219,Evansville,9,True,6,3,3,win,2391083,334,2120924.0,2023,0.0,0.0,,2120924.0,1.0
1,5,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/24/2023,home,16340,810,Wright St.,9,True,8,3,5,win,2391272,334,2120924.0,2023,0.0,0.0,,2120924.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/25/2023,home,16340,810,Wright St.,9,True,9,12,-3,loss,2391578,334,2120924.0,2023,0.0,0.0,,2120924.0,1.0
0,1,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,02/28/2023,home,16340,444,Morehead St.,9,True,15,1,14,win,2392331,334,2120924.0,2023,0.0,0.0,,2120924.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2023,home,16340,368,UMass Lowell,9,True,17,1,16,win,2390723,648,2796167.0,2023,0.0,0.0,,2796167.0,1.0
0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/19/2023,home,16340,368,UMass Lowell,9,True,12,1,11,win,2391041,648,2796167.0,2023,0.0,0.0,,2796167.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/21/2023,home,16340,792,Winthrop,9,True,19,3,16,win,2391161,648,2796167.0,2023,0.0,0.0,,2796167.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/26/2023,home,16340,540,Penn,9,True,6,5,1,win,2392275,648,2796167.0,2023,0.0,0.0,,2796167.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/28/2023,home,16340,488,N.C. A&T,9,True,11,3,8,win,2392421,648,2796167.0,2023,0.0,0.0,,2796167.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/04/2023,neutral,16340,147,Clemson,9,True,11,9,2,win,2393211,648,2796167.0,2023,0.0,0.0,,2796167.0,1.0
0,2,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,03/08/2023,neutral,16340,10411,USC Upstate,9,True,19,1,18,win,2394108,648,2796167.0,2023,0.0,0.0,,2796167.0,1.0
1,4,1,0,0,4,1,1,0,0,0,0,1,,0,0,1,0,02/17/2023,home,16340,334,Kentucky,9,True,2,0,2,win,2390294,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/18/2023,home,16340,334,Kentucky,9,True,1,5,-4,loss,2390531,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/19/2023,home,16340,334,Kentucky,9,True,0,4,-4,loss,2390853,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/21/2023,away,16340,1092,Gardner-Webb,9,True,7,5,2,win,2391112,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
0,4,2,1,0,3,0,0,0,0,0,0,2,,0,0,1,0,02/24/2023,home,16340,5,Akron,9,True,9,1,8,win,2391317,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
1,3,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/25/2023,home,16340,5,Akron,9,True,5,12,-7,loss,2391605,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/28/2023,home,16340,459,UNC Greensboro,9,True,5,10,-5,loss,2392359,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
0,4,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,03/03/2023,home,16340,562,Quinnipiac,10,True,9,8,1,win,2392659,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
1,5,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,03/04/2023,home,16340,562,Quinnipiac,9,True,14,3,11,win,2392940,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
1,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/05/2023,home,16340,562,Quinnipiac,9,True,9,2,7,win,2393376,1068,2822959.0,2023,0.0,0.0,,2822959.0,1.0
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,03/08/2023,home,16340,196,East Carolina,9,True,1,5,-4,loss,2394084,1068,2822959.0,2023,1.0,1.0,,2822959.0,1.0
1,3,1,0,0,4,1,2,2,0,0,0,0,,0,0,2,0,02/17/2023,home,16340,617,Saint Peter's,9,True,12,4,8,win,2390387,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
3,4,2,0,0,5,1,3,2,0,0,0,1,,0,0,1,0,02/18/2023,home,16340,617,Saint Peter's,9,True,14,7,7,win,2390626,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
2,5,3,1,2,8,0,4,0,0,0,0,1,,0,0,0,0,02/19/2023,home,16340,617,Saint Peter's,9,True,16,8,8,win,2391021,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
1,3,1,1,0,2,0,2,2,0,0,0,0,,0,0,1,1,02/21/2023,home,16340,450,Mount St. Mary's,10,True,5,6,-1,loss,2391156,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
0,5,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/24/2023,away,16340,528,Oregon St.,9,True,1,11,-10,loss,2391270,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
0,3,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/25/2023,away,16340,528,Oregon St.,9,True,0,16,-16,loss,2391576,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
2,5,2,0,0,5,1,2,0,0,0,0,0,,0,0,0,0,02/26/2023,away,16340,528,Oregon St.,9,True,5,19,-14,loss,2391991,165,2491868.0,2023,1.0,1.0,,2491868.0,1.0
0,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,1,0,03/01/2023,away,16340,726,Navy,9,True,2,10,-8,loss,2392533,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
0,4,3,1,0,4,0,2,0,0,0,0,1,,0,0,0,0,03/04/2023,away,16340,741,VMI,9,True,3,8,-5,loss,2422910,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
0,4,2,0,1,4,0,2,1,0,0,0,1,,1,0,0,0,03/04/2023,away,16340,741,VMI,9,True,4,6,-2,loss,2422970,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
1,2,1,1,0,2,0,1,1,1,0,1,0,,0,0,0,0,03/05/2023,away,16340,741,VMI,9,True,11,14,-3,loss,2423132,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
1,3,1,1,0,2,0,0,2,0,0,0,0,,0,0,0,0,03/08/2023,away,16340,352,Lehigh,9,True,2,12,-10,loss,2394054,165,2491868.0,2023,0.0,0.0,,2491868.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2023,away,16340,648,South Carolina,9,True,3,20,-17,loss,2390404,368,2673841.0,2023,0.0,0.0,,2673841.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/07/2023,away,16340,742,Virginia Tech,9,True,4,22,-18,loss,2393845,368,2673841.0,2023,0.0,0.0,,2673841.0,1.0
0,3,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/17/2023,home,16340,500,Northeastern,9,True,0,11,-11,loss,2390426,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
0,4,1,0,0,1,0,2,0,0,1,0,1,,0,0,0,0,02/18/2023,home,16340,500,Northeastern,9,True,7,6,1,win,2390759,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
3,4,0,0,0,0,0,0,0,1,0,0,2,,0,0,0,0,02/19/2023,home,16340,500,Northeastern,9,True,9,12,-3,loss,2391030,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/21/2023,home,16340,749,Wake Forest,9,True,2,20,-18,loss,2391175,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
1,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/24/2023,home,16340,513,Notre Dame,9,True,5,6,-1,loss,2391500,459,2656431.0,2023,1.0,0.0,,2656431.0,1.0
2,5,3,1,0,7,1,2,1,0,0,0,1,,0,0,0,0,02/28/2023,away,16340,1068,Elon,9,True,10,5,5,win,2392359,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
0,4,2,1,0,3,0,2,0,0,0,0,0,,0,0,0,0,03/01/2023,home,16340,1068,Elon,9,True,4,1,3,win,2392563,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
0,3,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,03/03/2023,home,16340,587,Rutgers,9,True,3,2,1,win,2392827,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
1,3,1,0,0,1,0,1,1,0,1,0,0,,0,0,0,0,03/04/2023,home,16340,587,Rutgers,9,True,8,5,3,win,2393262,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
2,5,3,2,0,8,1,3,1,0,0,0,0,,0,0,0,1,03/05/2023,home,16340,587,Rutgers,10,True,10,9,1,win,2393618,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
2,5,2,0,0,2,0,1,1,0,0,0,2,,0,0,0,0,03/07/2023,home,16340,490,NC State,9,True,13,15,-2,loss,2393889,459,2656431.0,2023,0.0,0.0,,2656431.0,1.0
0,1,1,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,02/19/2023,away,16340,370,LMU (CA),9,True,12,2,10,win,2390981,630,2131183.0,2023,0.0,0.0,,2131183.0,1.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/26/2023,home,16340,756,Washington,9,True,0,2,-2,loss,2392045,630,2131183.0,2023,0.0,0.0,,2131183.0,1.0
2,3,1,0,0,4,1,3,0,0,0,0,1,,0,0,0,0,03/07/2023,home,16340,629,San Francisco,9,True,23,2,21,win,2393782,630,2131183.0,2023,0.0,0.0,,2131183.0,1.0
0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,02/03/2023,away,16340,1176,Lincoln Memorial,9,True,5,25,-20,loss,2389712,30124,2319890.0,2023,0.0,0.0,,2319890.0,2.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/24/2023,away,16340,1170,Lenoir-Rhyne,9,True,3,8,-5,loss,2411962,30124,2319890.0,2023,0.0,0.0,,2319890.0,2.0
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2023,away,16340,1170,Lenoir-Rhyne,9,True,3,5,-2,loss,2411947,30124,2319890.0,2023,0.0,0.0,,2319890.0,2.0
1,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/04/2023,away,16340,1346,St. Mary's (TX),9,True,3,6,-3,loss,2412142,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/05/2023,away,16340,1346,St. Mary's (TX),9,True,2,8,-6,loss,2389814,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,1,02/10/2023,home,16340,30177,Lubbock Christian,9,True,7,6,1,win,2389949,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,1,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/11/2023,home,16340,30177,Lubbock Christian,9,True,2,16,-14,loss,2390060,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/11/2023,home,16340,30177,Lubbock Christian,8,True,1,9,-8,loss,2407817,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,3,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,02/12/2023,home,16340,30177,Lubbock Christian,10,True,5,4,1,win,2390151,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
1,4,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/17/2023,away,16340,25,Angelo St.,9,True,14,7,7,win,2390390,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,1,0,0,0,0,0,0,3,0,0,0,1,,0,0,0,0,02/18/2023,away,16340,25,Angelo St.,9,True,5,6,-1,loss,2390709,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2023,away,16340,25,Angelo St.,9,True,8,19,-11,loss,2408112,30088,2667607.0,2023,1.0,0.0,,2667607.0,2.0
0,3,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,home,16340,30090,Tex. A&M Int'l,9,True,5,2,3,win,2421410,30088,2667607.0,2023,1.0,0.0,,2667607.0,2.0
1,2,1,0,0,1,0,0,0,0,0,1,1,,0,0,0,0,02/25/2023,home,16340,30090,Tex. A&M Int'l,9,True,5,6,-1,loss,2391786,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/25/2023,home,16340,30090,Tex. A&M Int'l,9,True,10,8,2,win,2408523,30088,2667607.0,2023,0.0,0.0,,2667607.0,2.0
2,2,2,0,0,2,0,0,1,0,0,0,0,,0,0,0,0,02/03/2023,home,16340,9754,UC-Colo. Springs,9,True,4,0,4,win,2389729,91,2504324.0,2023,0.0,0.0,,2504324.0,2.0
1,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/04/2023,home,16340,9754,UC-Colo. Springs,9,True,10,1,9,win,2389812,91,2504324.0,2023,0.0,0.0,,2504324.0,2.0
0,3,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/05/2023,home,16340,9754,UC-Colo. Springs,9,True,10,3,7,win,2389841,91,2504324.0,2023,1.0,0.0,,2504324.0,2.0
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/10/2023,home,16340,155,Colo. Sch. of Mines,9,True,1,0,1,win,2389988,91,2504324.0,2023,0.0,0.0,,2504324.0,2.0
2,5,3,1,0,4,0,0,0,0,0,0,1,,0,0,0,0,02/11/2023,home,16340,155,Colo. Sch. of Mines,11,True,4,3,1,win,2390106,91,2504324.0,2023,0.0,0.0,,2504324.0,2.0
0,3,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,02/11/2023,home,16340,155,Colo. Sch. of Mines,9,True,5,4,1,win,2407892,91,2504324.0,2023,0.0,0.0,,2504324.0,2.0
1,4,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,02/21/2023,away,16340,30220,Biola,9,True,9,3,6,win,2391127,91,2504324.0,2023,0.0,0.0,,2504324.0,2.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/17/2023,neutral,16340,1104,Grand Canyon,9,True,4,12,-8,loss,2390322,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
2,3,1,0,1,3,0,0,0,1,0,0,0,,0,0,0,0,02/18/2023,neutral,16340,418,Michigan,9,True,11,2,9,win,2390594,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
0,3,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/19/2023,neutral,16340,694,Tennessee,9,True,0,7,-7,loss,2391057,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
1,1,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/20/2023,neutral,16340,29,Arizona,9,True,8,9,-1,loss,2391071,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
2,2,1,0,1,3,0,2,1,0,0,0,0,,0,0,0,0,02/24/2023,home,16340,465,UNLV,9,True,15,1,14,win,2391300,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
0,3,1,1,0,2,0,2,1,0,0,0,1,,0,0,1,0,02/26/2023,home,16340,754,Washington St.,9,True,2,3,-1,loss,2392027,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
1,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,1,0,02/27/2023,home,16340,493,North Dakota St.,9,True,7,1,6,win,2391598,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
0,1,0,0,0,0,0,0,2,0,0,0,1,,0,0,0,0,03/03/2023,home,16340,631,Santa Clara,9,True,1,6,-5,loss,2392641,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
1,3,1,0,0,1,0,1,0,0,0,0,2,,0,0,1,0,03/04/2023,home,16340,631,Santa Clara,9,True,7,4,3,win,2392932,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
0,3,0,0,0,0,0,0,2,0,0,0,2,,1,0,0,0,03/05/2023,home,16340,631,Santa Clara,9,True,6,7,-1,loss,2393360,112,2112969.0,2023,0.0,0.0,,2112969.0,1.0
0,4,3,0,0,3,0,1,1,0,0,0,1,,0,0,0,0,02/17/2023,away,16340,165,Coppin St.,9,True,4,12,-8,loss,2390387,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
1,4,1,0,0,1,0,0,0,1,0,0,1,,0,0,0,0,02/18/2023,away,16340,165,Coppin St.,9,True,7,14,-7,loss,2390626,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
1,5,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/19/2023,away,16340,165,Coppin St.,9,True,8,16,-8,loss,2391021,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
0,3,1,1,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/24/2023,away,16340,444,Morehead St.,9,True,2,8,-6,loss,2421460,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,away,16340,444,Morehead St.,9,True,2,12,-10,loss,2421462,617,2827174.0,2023,1.0,1.0,,2827174.0,1.0
0,4,1,0,0,1,0,1,0,0,1,0,1,,0,0,0,0,02/25/2023,away,16340,444,Morehead St.,9,True,3,12,-9,loss,2391803,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
0,2,0,0,0,0,0,1,0,1,1,0,1,,0,0,0,0,02/26/2023,away,16340,444,Morehead St.,9,True,2,12,-10,loss,2392258,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
1,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,1,0,03/04/2023,away,16340,178,Delaware St.,9,True,6,10,-4,loss,2392942,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
1,3,2,0,0,2,0,0,1,0,0,0,0,,0,0,0,0,03/04/2023,away,16340,178,Delaware St.,9,True,9,11,-2,loss,2392661,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
0,5,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,03/05/2023,neutral,16340,391,UMBC,9,True,4,6,-2,loss,2393476,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/08/2023,away,16340,236,Fordham,9,True,0,11,-11,loss,2394060,617,2827174.0,2023,0.0,0.0,,2827174.0,1.0
0,5,2,0,0,2,0,0,0,0,0,0,2,,0,0,1,0,02/03/2023,neutral,16340,9011,Fort Hays St.,9,True,14,11,3,win,2389703,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
3,5,2,0,0,2,0,0,1,0,0,0,1,,0,0,0,0,02/03/2023,neutral,16340,9011,Fort Hays St.,9,True,12,13,-1,loss,2407807,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
1,2,2,0,0,2,0,2,2,0,0,0,0,,0,1,1,0,02/04/2023,neutral,16340,9011,Fort Hays St.,9,True,9,7,2,win,2389802,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
2,3,0,0,0,0,0,0,2,0,0,0,2,,0,0,0,0,02/04/2023,neutral,16340,9011,Fort Hays St.,8,True,7,19,-12,loss,2408211,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
1,3,1,0,0,1,0,0,2,0,0,1,1,,1,0,0,0,02/10/2023,away,16340,8744,Southwestern Okla.,9,True,7,10,-3,loss,2389964,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
1,4,1,1,0,2,0,2,0,0,0,0,0,,1,0,0,0,02/11/2023,away,16340,8744,Southwestern Okla.,9,True,10,9,1,win,2390066,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
0,3,1,0,0,1,0,0,0,0,0,0,2,,0,1,0,0,02/11/2023,away,16340,8744,Southwestern Okla.,9,True,0,7,-7,loss,2407823,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
0,4,1,1,0,2,0,2,1,0,0,0,1,,0,0,0,0,02/12/2023,away,16340,8744,Southwestern Okla.,9,True,7,18,-11,loss,2390155,929,2343234.0,2023,0.0,0.0,,2343234.0,2.0
2,2,2,0,0,5,1,3,0,0,0,0,0,,0,0,0,0,02/18/2023,neutral,16340,111,UC Riverside,9,True,17,4,13,win,2390592,754,2680922.0,2023,0.0,0.0,,2680922.0,1.0
2,3,2,0,0,5,1,4,1,2,0,0,0,,0,0,0,0,02/18/2023,neutral,16340,739,Villanova,9,True,22,7,15,win,2390796,754,2680922.0,2023,0.0,0.0,,2680922.0,1.0
2,3,0,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,02/19/2023,neutral,16340,111,UC Riverside,9,True,8,6,2,win,2390888,754,2680922.0,2023,0.0,0.0,,2680922.0,1.0
