R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,division,score
2,7,2,1,0,3,0,3,0,0,0,0,1,,0,0,0,0,02/24/2024,home,16580,22,American Int'l,9,True,25,6,19,win,4527089,30092,2938584.0,2024,0.0,0.0,2.0,
1,3,0,0,0,0,0,1,2,0,0,0,0,,0,0,0,1,02/25/2024,home,16580,22,American Int'l,9,True,6,5,1,win,4527326,30092,2938584.0,2024,0.0,0.0,2.0,
1,5,1,1,0,2,0,1,0,0,0,0,0,,0,0,0,0,02/27/2024,away,16580,30045,Palm Beach Atl.,9,True,4,5,-1,loss,4527625,30092,2938584.0,2024,0.0,0.0,2.0,
0,5,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/02/2024,home,16580,537,UNC Pembroke,9,True,4,16,-12,loss,4524969,11276,2321175.0,2024,0.0,0.0,2.0,
0,4,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/03/2024,home,16580,537,UNC Pembroke,9,True,6,8,-2,loss,4525045,11276,2321175.0,2024,0.0,0.0,2.0,
0,5,2,1,0,3,0,1,0,0,0,0,1,,0,0,0,0,02/04/2024,home,16580,537,UNC Pembroke,9,True,3,8,-5,loss,4525090,11276,2321175.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/09/2024,away,16580,11740,West Florida,9,True,4,11,-7,loss,5067762,11276,2321175.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/09/2024,away,16580,11740,West Florida,9,True,5,8,-3,loss,5067816,11276,2321175.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/10/2024,away,16580,11740,West Florida,9,True,4,6,-2,loss,4525333,11276,2321175.0,2024,0.0,0.0,2.0,
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/24/2024,home,16580,689,Tampa,9,True,2,9,-7,loss,4527137,11276,2321175.0,2024,1.0,1.0,2.0,
0,5,2,1,0,3,0,1,0,0,0,0,0,,1,0,0,0,02/28/2024,away,16580,1085,Francis Marion,9,True,10,9,1,win,4527680,11276,2321175.0,2024,1.0,1.0,2.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,460,UNCW,9,True,2,7,-5,loss,4525650,331,2679843.0,2024,0.0,0.0,1.0,
2,5,2,1,0,6,1,1,0,0,0,0,2,,0,0,0,0,02/17/2024,away,16580,460,UNCW,9,True,8,2,6,win,4526009,331,2679843.0,2024,0.0,0.0,1.0,
0,4,2,0,0,2,0,0,0,1,0,0,0,,0,0,1,0,02/18/2024,away,16580,460,UNCW,9,True,3,8,-5,loss,4526208,331,2679843.0,2024,0.0,0.0,1.0,
1,4,0,0,0,0,0,0,0,1,0,0,2,,0,0,0,0,02/23/2024,away,16580,366,Louisiana Tech,9,True,5,8,-3,loss,4526744,331,2679843.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/24/2024,away,16580,366,Louisiana Tech,9,True,2,10,-8,loss,4527109,331,2679843.0,2024,0.0,0.0,1.0,
0,4,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/25/2024,away,16580,366,Louisiana Tech,9,True,2,13,-11,loss,4527426,331,2679843.0,2024,0.0,0.0,1.0,
1,4,1,0,1,3,0,0,0,0,0,0,3,,0,0,0,0,02/27/2024,away,16580,716,Troy,9,True,2,6,-4,loss,4527503,331,2679843.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,0,1,0,0,0,2,,0,0,0,0,02/28/2024,away,16580,716,Troy,9,True,11,12,-1,loss,4527643,331,2679843.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,home,16580,513,Notre Dame,9,True,1,3,-2,loss,4525515,574,2483943.0,2024,0.0,0.0,1.0,
1,3,1,0,0,4,1,2,1,0,1,0,0,,0,0,0,0,02/17/2024,home,16580,513,Notre Dame,9,True,5,9,-4,loss,4525743,574,2483943.0,2024,0.0,0.0,1.0,
1,5,2,0,0,5,1,3,0,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,513,Notre Dame,9,True,10,13,-3,loss,4526069,574,2483943.0,2024,0.0,0.0,1.0,
2,3,1,0,0,4,1,3,0,1,0,0,0,,0,0,0,0,02/20/2024,home,16580,624,Sam Houston,9,True,7,3,4,win,4526319,574,2483943.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,1,0,0,0,4,,0,0,0,0,02/23/2024,away,16580,671,Louisiana,9,True,2,1,1,win,4526730,574,2483943.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,1,1,0,0,0,2,,0,0,0,0,02/24/2024,away,16580,671,Louisiana,9,True,6,1,5,win,4527086,574,2483943.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2024,away,16580,671,Louisiana,9,True,0,3,-3,loss,4527395,574,2483943.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,1,1,0,0,0,1,,0,0,0,0,02/28/2024,home,16580,365,LSU,9,True,4,16,-12,loss,4527650,574,2483943.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,0,Simpson (CA),9,True,5,1,4,win,5245877,98,2959608.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/01/2024,home,16580,645,Sonoma St.,9,True,12,2,10,win,4527820,98,2959608.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,386,Marist,9,True,4,1,3,win,4525473,664,2473848.0,2024,1.0,1.0,1.0,
2,3,1,0,0,1,0,1,2,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,386,Marist,9,True,10,5,5,win,4525712,664,2473848.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,386,Marist,9,True,3,6,-3,loss,4526031,664,2473848.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,1,1,1,0,0,1,,0,0,0,0,02/19/2024,home,16580,721,Air Force,9,True,7,5,2,win,4526268,664,2473848.0,2024,0.0,0.0,1.0,
1,4,1,1,0,2,0,0,1,1,0,0,0,,0,0,0,0,02/16/2024,home,16580,502,Northern Colo.,9,True,9,3,6,win,4525691,366,2828783.0,2024,0.0,0.0,1.0,
0,4,1,1,0,2,0,2,2,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,502,Northern Colo.,12,True,3,2,1,win,4525908,366,2828783.0,2024,0.0,0.0,1.0,
2,4,3,0,0,6,1,2,0,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,502,Northern Colo.,9,True,5,3,2,win,4542780,366,2828783.0,2024,0.0,0.0,1.0,
3,2,0,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,502,Northern Colo.,9,True,8,0,8,win,4526233,366,2828783.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,331,Kent St.,9,True,8,5,3,win,4526744,366,2828783.0,2024,0.0,0.0,1.0,
1,3,2,2,0,4,0,4,1,0,1,0,0,,0,0,0,0,02/24/2024,home,16580,331,Kent St.,9,True,10,2,8,win,4527109,366,2828783.0,2024,0.0,0.0,1.0,
2,5,3,2,0,5,0,2,0,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,331,Kent St.,9,True,13,2,11,win,4527426,366,2828783.0,2024,0.0,0.0,1.0,
2,6,2,0,0,2,0,0,0,0,0,0,1,,0,0,1,0,02/28/2024,away,16580,402,McNeese,9,True,13,4,9,win,4527701,366,2828783.0,2024,0.0,0.0,1.0,
1,4,2,0,0,5,1,4,0,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,610,Saint Mary's (CA),9,True,5,0,5,win,4525618,514,2809995.0,2024,0.0,0.0,1.0,
2,5,2,0,0,5,1,3,0,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,610,Saint Mary's (CA),9,True,8,11,-3,loss,4526236,514,2809995.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,02/23/2024,away,16580,202,Eastern Ky.,9,True,5,10,-5,loss,4526699,514,2809995.0,2024,0.0,0.0,1.0,
1,4,1,0,0,4,1,2,0,0,0,0,1,,0,0,0,0,02/24/2024,away,16580,202,Eastern Ky.,9,True,5,4,1,win,4527149,514,2809995.0,2024,0.0,0.0,1.0,
1,2,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/25/2024,away,16580,202,Eastern Ky.,9,True,19,5,14,win,4527410,514,2809995.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,1,1,0,0,0,1,,0,0,0,0,02/29/2024,away,16580,140,Cincinnati,9,True,6,9,-3,loss,5250303,514,2809995.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/04/2024,home,16580,1390,Sul Ross St.,9,True,20,7,13,win,4525059,1400,2954338.0,2024,0.0,0.0,3.0,
2,4,2,0,0,5,1,2,1,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,365,LSU,9,True,8,11,-3,loss,4525498,741,2474461.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,0,0,0,1,1,,1,0,0,0,02/16/2024,neutral,16580,1004,Central Ark.,9,True,3,1,2,win,4525567,741,2474461.0,2024,0.0,0.0,1.0,
0,4,2,1,0,3,0,0,0,1,0,0,1,,0,0,1,0,02/17/2024,neutral,16580,1004,Central Ark.,11,True,3,4,-1,loss,4525831,741,2474461.0,2024,0.0,0.0,1.0,
1,2,0,0,0,0,0,0,2,0,0,0,1,,0,0,0,0,02/18/2024,away,16580,365,LSU,9,True,5,27,-22,loss,4526055,741,2474461.0,2024,0.0,0.0,1.0,
2,4,2,1,1,5,0,4,0,0,1,0,0,,0,0,0,0,02/20/2024,away,16580,485,Norfolk St.,9,True,11,9,2,win,4526343,741,2474461.0,2024,0.0,0.0,1.0,
2,3,2,0,0,5,1,2,0,0,0,1,0,,0,0,0,0,02/23/2024,home,16580,251,Georgetown,9,True,12,1,11,win,4526622,741,2474461.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,02/24/2024,home,16580,251,Georgetown,9,True,1,8,-7,loss,4527007,741,2474461.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,1,1,0,0,0,1,,0,0,0,0,02/25/2024,home,16580,251,Georgetown,9,True,5,8,-3,loss,4527370,741,2474461.0,2024,1.0,1.0,1.0,
0,3,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/28/2024,away,16580,746,Virginia,9,True,4,16,-12,loss,5250075,741,2474461.0,2024,0.0,0.0,1.0,
1,4,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,03/01/2024,home,16580,471,NJIT,9,True,6,5,1,win,4527944,741,2474461.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/16/2024,away,16580,366,Louisiana Tech,9,True,3,9,-6,loss,4525691,502,2829489.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,1,0,0,2,,0,0,0,0,02/17/2024,away,16580,366,Louisiana Tech,12,True,2,3,-1,loss,4525908,502,2829489.0,2024,1.0,1.0,1.0,
0,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,366,Louisiana Tech,9,True,3,5,-2,loss,4542780,502,2829489.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,1395,Tarleton St.,9,True,4,14,-10,loss,4526533,502,2829489.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/04/2024,home,16580,0,Morris,9,True,3,5,-2,loss,4525102,30058,2690039.0,2024,0.0,0.0,2.0,
1,3,1,0,0,1,0,0,0,1,0,0,0,,0,0,2,0,02/04/2024,home,16580,0,Morris,9,True,5,0,5,win,4545050,30058,2690039.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/07/2024,away,16580,0,Voorhees,9,True,6,9,-3,loss,4525139,30058,2690039.0,2024,0.0,0.0,2.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/09/2024,home,16580,0,CarolinaU,9,True,2,9,-7,loss,4525238,30058,2690039.0,2024,0.0,0.0,2.0,
1,3,3,0,0,3,0,1,0,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,1072,Erskine,9,True,5,21,-16,loss,4544108,30058,2690039.0,2024,0.0,0.0,2.0,
0,4,2,0,0,2,0,0,0,0,0,0,1,,0,0,3,0,02/17/2024,home,16580,1072,Erskine,9,True,0,11,-11,loss,4525823,30058,2690039.0,2024,0.0,0.0,2.0,
0,3,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,1072,Erskine,9,True,3,14,-11,loss,4545062,30058,2690039.0,2024,0.0,0.0,2.0,
0,5,2,0,0,2,0,0,0,0,0,0,1,,1,0,0,0,02/20/2024,home,16580,1085,Francis Marion,9,True,4,17,-13,loss,4526369,30058,2690039.0,2024,0.0,0.0,2.0,
1,5,2,0,0,2,0,1,0,1,0,0,2,,0,0,1,0,02/23/2024,home,16580,985,Bluefield St.,9,True,11,19,-8,loss,4526748,30058,2690039.0,2024,0.0,0.0,2.0,
1,4,0,0,0,0,0,0,0,2,0,0,1,,0,0,0,0,02/24/2024,home,16580,985,Bluefield St.,9,True,18,21,-3,loss,4527162,30058,2690039.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,1,0,0,0,3,,0,0,0,0,02/24/2024,home,16580,985,Bluefield St.,9,True,1,6,-5,loss,4544382,30058,2690039.0,2024,0.0,0.0,2.0,
1,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,617,Saint Peter's,9,True,16,1,15,win,4542958,1320,2805163.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,617,Saint Peter's,9,True,16,3,13,win,4526186,1320,2805163.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/20/2024,away,16580,147,Clemson,9,True,2,8,-6,loss,4526331,1320,2805163.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/24/2024,home,16580,606,Saint Joseph's,10,True,3,2,1,win,4527111,1320,2805163.0,2024,0.0,0.0,1.0,
0,3,1,1,0,2,0,1,1,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,562,Quinnipiac,9,True,8,14,-6,loss,4527428,1320,2805163.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/27/2024,away,16580,257,Georgia,9,True,3,4,-1,loss,4527514,1320,2805163.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/29/2024,home,16580,596,St. Bonaventure,9,True,0,2,-2,loss,5250428,1320,2805163.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,3,0,0,1,0,0,,0,0,0,0,02/29/2024,home,16580,596,St. Bonaventure,9,True,12,6,6,win,5250449,1320,2805163.0,2024,0.0,0.0,1.0,
0,4,1,0,1,3,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,551,Portland,9,True,4,5,-1,loss,4525526,626,2957631.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,1,0,1,1,0,2,,0,0,0,0,02/17/2024,home,16580,551,Portland,13,True,6,7,-1,loss,4525755,626,2957631.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,551,Portland,9,True,7,1,6,win,4526081,626,2957631.0,2024,1.0,0.0,1.0,
1,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/21/2024,home,16580,101,CSUN,9,True,5,7,-2,loss,4526327,626,2957631.0,2024,0.0,0.0,1.0,
1,4,3,1,1,6,0,4,0,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,434,Missouri,9,True,10,3,7,win,4526530,626,2957631.0,2024,0.0,0.0,1.0,
1,3,2,0,0,2,0,2,1,1,0,0,1,,0,0,1,0,02/24/2024,away,16580,94,CSU Bakersfield,9,True,11,6,5,win,4526826,626,2957631.0,2024,0.0,0.0,1.0,
1,4,1,1,0,2,0,1,0,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,732,Utah,9,True,5,11,-6,loss,4527478,626,2957631.0,2024,0.0,0.0,1.0,
2,5,4,0,1,6,0,1,0,0,0,0,0,,0,0,0,0,02/27/2024,away,16580,111,UC Riverside,9,True,9,13,-4,loss,4527560,626,2957631.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/21/2024,home,16580,601,St. John Fisher,9,True,8,7,1,win,5246928,146,2666977.0,2024,0.0,0.0,3.0,
0,4,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/02/2024,home,16580,1170,Lenoir-Rhyne,9,True,2,7,-5,loss,4524975,30092,2938590.0,2024,0.0,0.0,2.0,
1,2,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,02/03/2024,home,16580,1170,Lenoir-Rhyne,9,True,5,7,-2,loss,4544909,30092,2938590.0,2024,0.0,0.0,2.0,
0,2,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/09/2024,home,16580,608,Saint Leo,9,True,2,5,-3,loss,4525233,30092,2938590.0,2024,0.0,0.0,2.0,
0,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/10/2024,home,16580,608,Saint Leo,9,True,0,5,-5,loss,4525313,30092,2938590.0,2024,0.0,0.0,2.0,
0,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/10/2024,home,16580,608,Saint Leo,9,True,2,4,-2,loss,4543261,30092,2938590.0,2024,0.0,0.0,2.0,
1,4,2,0,0,2,0,0,0,0,0,0,2,,0,0,0,0,02/13/2024,away,16580,230,Florida Tech,9,True,3,4,-1,loss,4525407,30092,2938590.0,2024,0.0,0.0,2.0,
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,208,Eckerd,9,True,5,0,5,win,4542799,30092,2938590.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/20/2024,home,16580,584,Rollins,10,True,5,4,1,win,4526386,30092,2938590.0,2024,1.0,1.0,2.0,
1,3,2,1,0,6,1,4,1,0,0,0,1,,0,0,0,0,02/23/2024,home,16580,22,American Int'l,9,True,5,1,4,win,4526732,30092,2938590.0,2024,0.0,0.0,2.0,
4,3,1,0,0,1,0,1,2,1,0,0,0,,0,0,0,0,02/24/2024,home,16580,22,American Int'l,9,True,25,6,19,win,4527089,30092,2938590.0,2024,0.0,0.0,2.0,
0,2,2,0,0,2,0,2,0,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,22,American Int'l,9,True,6,5,1,win,4527326,30092,2938590.0,2024,0.0,0.0,2.0,
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/27/2024,away,16580,30045,Palm Beach Atl.,9,True,4,5,-1,loss,4527625,30092,2938590.0,2024,0.0,0.0,2.0,
0,3,1,0,0,1,0,1,0,0,1,0,0,,0,0,0,0,02/17/2024,home,16580,396,Maryville (TN),9,True,5,13,-8,loss,4525966,578,2657572.0,2024,0.0,0.0,3.0,
1,4,2,2,0,4,0,0,1,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,396,Maryville (TN),9,True,4,5,-1,loss,4542966,578,2657572.0,2024,0.0,0.0,3.0,
2,3,1,1,0,2,0,1,0,1,1,0,1,,0,0,0,0,02/20/2024,home,16580,17094,William Peace,9,True,9,1,8,win,4526381,578,2657572.0,2024,0.0,0.0,3.0,
1,3,1,0,0,4,1,3,0,0,0,1,0,,0,0,0,0,02/24/2024,neutral,16580,396,Maryville (TN),9,True,9,7,2,win,4526921,578,2657572.0,2024,0.0,0.0,3.0,
0,4,0,0,0,0,0,1,1,0,0,0,2,,0,0,0,0,02/24/2024,away,16580,2713,Oglethorpe,9,True,3,7,-4,loss,4526975,578,2657572.0,2024,0.0,0.0,3.0,
2,4,1,1,0,2,0,2,2,0,0,0,1,,0,0,0,0,02/25/2024,neutral,16580,28749,Transylvania,10,True,13,15,-2,loss,4527282,578,2657572.0,2024,0.0,0.0,3.0,
0,1,0,0,0,0,0,1,1,0,1,0,1,,0,0,0,0,02/02/2024,home,16580,696,Tex. A&M-Kingsville,9,True,6,2,4,win,4524931,1334,2476510.0,2024,0.0,0.0,2.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/02/2024,home,16580,696,Tex. A&M-Kingsville,9,True,3,1,2,win,4544752,1334,2476510.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/03/2024,home,16580,696,Tex. A&M-Kingsville,9,True,3,13,-10,loss,4525000,1334,2476510.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/08/2024,home,16580,2720,CSU Pueblo,9,True,1,5,-4,loss,4525310,1334,2476510.0,2024,0.0,0.0,2.0,
0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/23/2024,home,16580,206,Eastern N.M.,9,True,3,8,-5,loss,4526519,1334,2476510.0,2024,0.0,0.0,2.0,
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/02/2024,home,16580,537,UNC Pembroke,9,True,4,16,-12,loss,4524969,11276,2813067.0,2024,0.0,0.0,2.0,
1,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/03/2024,home,16580,537,UNC Pembroke,9,True,6,8,-2,loss,4525045,11276,2813067.0,2024,1.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/04/2024,home,16580,537,UNC Pembroke,9,True,3,8,-5,loss,4525090,11276,2813067.0,2024,0.0,0.0,2.0,
