season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2016,12360,4,3.0,03/05/2016,295607,neutral,64,Blackburn,22,1,0.0,27,6,1,0,0,0,0,1,0,0.9705882352941176,
2016,12360,4,3.0,03/06/2016,295997,neutral,64,Blackburn,15,7,0.0,27,10,1,0,0,0,2,3,0,0.9736842105263158,inf
2016,12360,4,3.0,03/11/2016,297177,neutral,28593,Birmingham-So.,4,6,0.0,24,9,0,0,0,2,0,0,0,1.0,0.0
2016,12360,4,3.0,03/12/2016,297225,away,21830,Piedmont,4,7,0.0,24,8,2,0,0,4,0,3,0,0.9411764705882353,0.0
2016,12360,4,3.0,03/12/2016,297693,neutral,385,Marietta,4,11,0.0,27,16,0,0,0,4,4,3,0,1.0,1.0
2016,12360,4,3.0,03/19/2016,299554,neutral,117,Capital,13,5,0.0,27,14,2,0,0,0,2,3,0,0.9534883720930233,inf
2016,12360,4,3.0,03/20/2016,299817,away,2694,Franklin,14,3,0.0,27,7,3,0,0,0,2,0,0,0.918918918918919,inf
2016,12360,4,3.0,03/23/2016,300291,away,531,Otterbein,0,4,0.0,24,10,1,0,0,0,2,0,0,0.9714285714285714,inf
2016,12360,4,3.0,03/25/2016,300924,home,525,Olivet,8,0,0.0,27,13,1,0,0,0,0,0,0,0.975609756097561,
2016,12360,4,3.0,03/25/2016,300989,home,525,Olivet,9,3,0.0,21,12,3,0,0,0,3,0,0,0.9166666666666666,inf
2016,12360,4,3.0,03/26/2016,301542,away,525,Olivet,12,1,0.0,21,9,1,0,0,4,0,0,0,0.967741935483871,0.0
2016,12360,4,3.0,03/26/2016,301580,away,525,Olivet,5,0,0.0,27,10,3,0,0,0,2,0,0,0.925,inf
2016,12360,4,3.0,03/30/2016,302198,home,278,Heidelberg,14,13,0.0,27,11,3,0,1,8,0,2,0,0.926829268292683,0.0
2016,12360,4,3.0,04/01/2016,302454,home,326,Kalamazoo,2,0,0.0,21,9,0,0,0,0,0,0,0,1.0,
2016,12360,4,3.0,04/01/2016,302486,home,326,Kalamazoo,3,5,0.0,27,19,1,0,0,2,4,3,0,0.9787234042553191,2.0
2016,12360,4,3.0,04/03/2016,303416,away,326,Kalamazoo,4,3,0.0,24,16,0,0,1,0,0,2,0,1.0,
2016,12360,4,3.0,04/03/2016,303448,away,326,Kalamazoo,6,7,0.0,18,7,3,0,0,0,0,0,0,0.8928571428571429,
2016,12360,4,3.0,04/11/2016,305305,home,114,Calvin,5,2,0.0,21,13,0,0,0,0,0,0,0,1.0,
2016,12360,4,3.0,04/11/2016,305328,home,114,Calvin,14,4,0.0,27,14,1,0,1,0,0,5,0,0.9761904761904762,
2016,12360,4,3.0,04/12/2016,305514,away,114,Calvin,6,4,0.0,21,9,0,0,0,0,0,5,0,1.0,
2016,12360,4,3.0,04/12/2016,305544,away,114,Calvin,24,8,0.0,24,13,1,0,0,4,0,4,0,0.9736842105263158,0.0
2016,12360,4,3.0,04/14/2016,305895,away,0,Siena Heights,3,4,0.0,25,10,1,0,0,0,2,3,0,0.9722222222222222,inf
2016,12360,4,3.0,04/16/2016,306419,away,21,Alma,17,0,0.0,21,7,0,0,0,2,0,2,0,1.0,0.0
2016,12360,4,3.0,04/16/2016,306662,away,21,Alma,18,1,0.0,27,13,1,0,1,2,2,2,0,0.975609756097561,1.0
2016,12360,4,3.0,04/17/2016,307415,home,21,Alma,6,1,0.0,21,11,1,0,0,0,0,6,0,0.9696969696969697,
2016,12360,4,3.0,04/17/2016,307420,home,21,Alma,14,10,0.0,26,11,0,0,0,4,0,3,0,1.0,0.0
2016,12360,4,3.0,04/19/2016,307652,home,0,Siena Heights,9,3,0.0,27,13,1,0,0,0,0,5,0,0.975609756097561,
2016,12360,4,3.0,04/23/2016,308512,away,15,Albion,11,0,0.0,21,5,0,0,0,0,0,0,0,1.0,
2016,12360,4,3.0,04/23/2016,308766,away,15,Albion,6,3,0.0,27,13,0,0,1,0,2,0,0,1.0,inf
2016,12360,4,3.0,04/24/2016,309512,home,15,Albion,15,10,0.0,21,9,2,0,0,6,0,0,0,0.9375,0.0
2016,12360,4,3.0,04/24/2016,309514,home,15,Albion,4,7,0.0,27,10,4,0,0,2,0,4,0,0.9024390243902439,0.0
2016,12360,4,3.0,04/29/2016,310346,home,30037,Trine,2,1,0.0,21,7,0,0,0,0,1,0,0,1.0,inf
2016,12360,4,3.0,04/29/2016,310352,home,30037,Trine,9,2,0.0,27,13,2,0,0,0,0,3,0,0.9523809523809523,
2016,12360,4,3.0,04/30/2016,310466,away,30037,Trine,7,1,0.0,21,8,3,0,0,0,0,0,0,0.90625,
2016,12360,4,3.0,05/03/2016,311394,away,30037,Trine,14,4,0.0,27,19,1,0,0,0,0,0,0,0.9787234042553191,
2016,12360,4,3.0,05/06/2016,311846,home,286,Hope,4,2,0.0,21,4,1,0,0,0,0,0,0,0.9615384615384616,
2016,12360,4,3.0,05/06/2016,311869,home,286,Hope,10,5,0.0,27,14,2,0,0,2,0,2,0,0.9534883720930233,0.0
2016,12360,4,3.0,05/07/2016,312229,away,286,Hope,10,11,0.0,26,9,2,0,1,2,0,3,0,0.9459459459459459,0.0
2016,12360,4,3.0,05/07/2016,312303,away,286,Hope,11,8,0.0,21,9,1,0,0,0,0,3,0,0.967741935483871,
2016,12360,4,3.0,05/11/2016,312739,home,326,Kalamazoo,1,2,0.0,27,13,1,0,0,0,2,3,0,0.975609756097561,inf
2016,12360,4,3.0,05/12/2016,312848,away,21,Alma,5,9,0.0,24,15,1,0,0,2,0,6,0,0.975,0.0
2016,12360,6,1.0,02/19/2016,292662,home,308,Purdue Fort Wayne,7,9,0.0,27,7,2,0,1,10,2,6,0,0.9444444444444444,0.2
2016,12360,6,1.0,02/20/2016,292814,home,308,Purdue Fort Wayne,6,7,0.0,30,14,3,0,0,0,1,3,0,0.9361702127659575,inf
2016,12360,6,1.0,02/20/2016,293109,home,308,Purdue Fort Wayne,1,8,0.0,21,11,3,0,0,0,0,2,0,0.9142857142857143,
2016,12360,6,1.0,02/21/2016,293368,home,308,Purdue Fort Wayne,6,4,0.0,27,9,1,0,0,4,0,0,0,0.972972972972973,0.0
2016,12360,6,1.0,02/24/2016,293459,away,718,Tulane,0,7,0.0,24,11,3,0,0,6,0,3,0,0.9210526315789473,0.0
2016,12360,6,1.0,02/27/2016,294261,home,632,Savannah St.,12,9,0.0,27,9,4,0,2,2,2,3,0,0.9,1.0
2016,12360,6,1.0,02/27/2016,294262,home,632,Savannah St.,2,3,0.0,21,10,3,0,0,4,0,3,0,0.9117647058823529,0.0
2016,12360,6,1.0,02/28/2016,294564,home,632,Savannah St.,12,17,0.0,27,10,3,0,6,6,0,2,0,0.925,0.0
2016,12360,6,1.0,03/01/2016,294759,away,37,Auburn,1,15,0.0,24,13,2,0,0,2,1,3,0,0.9487179487179487,0.5
2016,12360,6,1.0,03/02/2016,294886,away,37,Auburn,0,5,0.0,24,10,3,0,0,12,3,3,0,0.918918918918919,0.25
2016,12360,6,1.0,03/04/2016,295022,away,28600,Lipscomb,4,5,0.0,24,13,3,0,0,6,3,0,0,0.925,0.5
2016,12360,6,1.0,03/05/2016,295270,away,28600,Lipscomb,5,14,0.0,24,8,3,0,1,8,0,6,0,0.9142857142857143,0.0
2016,12360,6,1.0,03/06/2016,295811,away,28600,Lipscomb,3,10,0.0,24,8,2,0,0,18,3,5,0,0.9411764705882353,0.16666666666666666
2016,12360,6,1.0,03/09/2016,296562,away,434,Missouri,3,5,0.0,24,7,1,0,0,6,0,0,0,0.96875,0.0
2016,12360,6,1.0,03/14/2016,298062,away,432,Mississippi Val.,12,10,0.0,33,8,1,0,1,10,2,0,0,0.9761904761904762,0.2
2016,12360,6,1.0,03/14/2016,298115,away,432,Mississippi Val.,5,2,0.0,27,3,1,0,1,0,0,0,0,0.967741935483871,
2016,12360,6,1.0,03/15/2016,298326,home,695,UT Martin,2,9,0.0,28,18,5,0,0,0,2,12,0,0.9019607843137255,inf
2016,12360,6,1.0,03/16/2016,298527,home,202,Eastern Ky.,6,11,0.0,27,7,4,0,1,6,0,3,0,0.8947368421052632,0.0
2016,12360,6,1.0,03/18/2016,298993,home,17,Alcorn,12,2,0.0,21,6,1,0,0,0,0,0,0,0.9642857142857143,
2016,12360,6,1.0,03/19/2016,299543,home,17,Alcorn,13,15,0.0,27,11,3,0,2,2,0,0,0,0.926829268292683,0.0
2016,12360,6,1.0,03/20/2016,299877,home,17,Alcorn,4,16,0.0,21,10,3,0,1,2,2,6,0,0.9117647058823529,1.0
2016,12360,6,1.0,03/22/2016,300117,away,716,Troy,0,8,0.0,24,5,0,0,1,0,0,6,0,1.0,
2016,12360,6,1.0,03/23/2016,300387,home,487,North Ala.,6,5,0.0,27,13,2,0,1,4,0,0,0,0.9523809523809523,0.0
2016,12360,6,1.0,03/25/2016,300952,home,314,Jackson St.,4,22,0.0,21,9,3,0,2,6,0,0,0,0.9090909090909091,0.0
2016,12360,6,1.0,03/26/2016,301515,home,314,Jackson St.,9,10,0.0,27,14,3,0,1,10,2,4,0,0.9318181818181818,0.2
2016,12360,6,1.0,03/26/2016,301555,home,314,Jackson St.,1,20,0.0,21,9,7,0,0,2,0,3,0,0.8108108108108109,0.0
2016,12360,6,1.0,03/29/2016,301869,away,9,UAB,2,12,0.0,24,8,0,0,1,4,0,6,0,1.0,0.0
2016,12360,6,1.0,04/01/2016,302534,home,7,Alabama St.,2,17,0.0,21,9,0,0,1,0,0,0,0,1.0,
2016,12360,6,1.0,04/02/2016,303099,home,7,Alabama St.,4,16,0.0,21,4,4,0,1,2,0,3,0,0.8620689655172413,0.0
2016,12360,6,1.0,04/03/2016,303460,home,7,Alabama St.,3,7,0.0,27,12,0,0,1,2,0,8,0,1.0,0.0
2016,12360,6,1.0,04/05/2016,303739,home,692,Tennessee Tech,6,34,0.0,27,3,5,0,3,2,0,0,0,0.8571428571428571,0.0
2016,12360,6,1.0,04/09/2016,304445,away,2678,Ark.-Pine Bluff,3,4,0.0,28,12,3,0,0,0,0,5,0,0.9302325581395349,
2016,12360,6,1.0,04/09/2016,304583,away,2678,Ark.-Pine Bluff,0,1,0.0,24,7,0,0,0,2,0,0,0,1.0,0.0
2016,12360,6,1.0,04/10/2016,304838,away,2678,Ark.-Pine Bluff,2,5,0.0,24,13,1,0,0,0,0,0,0,0.9736842105263158,
2016,12360,6,1.0,04/12/2016,305452,away,692,Tennessee Tech,6,11,0.0,24,8,1,0,0,4,0,6,0,0.9696969696969697,0.0
2016,12360,6,1.0,04/13/2016,305596,away,202,Eastern Ky.,3,1,0.0,27,12,2,0,0,0,1,3,0,0.9512195121951219,inf
2016,12360,6,1.0,04/15/2016,306247,home,432,Mississippi Val.,10,6,0.0,27,8,2,0,0,2,0,0,0,0.9459459459459459,0.0
2016,12360,6,1.0,04/16/2016,306932,away,432,Mississippi Val.,10,11,0.0,34,17,1,0,1,8,0,6,0,0.9807692307692307,0.0
2016,12360,6,1.0,04/16/2016,306976,home,432,Mississippi Val.,1,2,0.0,27,7,0,0,0,6,0,0,0,1.0,0.0
2016,12360,6,1.0,04/17/2016,307408,home,432,Mississippi Val.,17,4,0.0,21,8,0,0,0,6,0,0,0,1.0,0.0
2016,12360,6,1.0,04/19/2016,307667,away,625,Samford,6,18,0.0,18,4,1,0,1,0,0,0,0,0.9565217391304348,
2016,12360,6,1.0,04/19/2016,307690,away,625,Samford,7,5,0.0,21,10,0,0,2,0,0,6,0,1.0,
2016,12360,6,1.0,04/22/2016,308182,away,17,Alcorn,4,6,0.0,24,6,1,0,0,0,0,0,0,0.967741935483871,
2016,12360,6,1.0,04/23/2016,308434,away,17,Alcorn,8,3,0.0,27,9,0,0,0,4,0,0,0,1.0,0.0
2016,12360,6,1.0,04/24/2016,309223,away,17,Alcorn,13,3,0.0,27,12,0,0,0,0,0,3,0,1.0,
2016,12360,6,1.0,04/26/2016,309613,away,454,Murray St.,3,11,0.0,18,7,2,0,0,4,2,0,0,0.9259259259259259,0.5
2016,12360,6,1.0,04/29/2016,310227,away,314,Jackson St.,6,7,0.0,24,8,0,0,0,6,0,4,0,1.0,0.0
2016,12360,6,1.0,04/30/2016,310836,away,314,Jackson St.,6,3,0.0,21,11,0,0,1,0,0,11,0,1.0,
2016,12360,6,1.0,04/30/2016,310882,away,314,Jackson St.,4,14,0.0,18,9,1,0,1,2,4,3,0,0.9642857142857143,2.0
2016,12360,6,1.0,05/03/2016,311275,away,254,Georgia St.,5,13,0.0,24,11,1,0,1,4,0,0,0,0.9722222222222222,0.0
2016,12360,6,1.0,05/04/2016,311416,away,254,Georgia St.,7,8,0.0,24,7,1,0,0,8,0,0,0,0.96875,0.0
2016,12360,6,1.0,05/06/2016,311860,neutral,7,Alabama St.,2,14,0.0,18,5,1,0,1,2,0,0,0,0.9583333333333334,0.0
2016,12360,6,1.0,05/07/2016,311979,away,7,Alabama St.,3,7,0.0,24,9,1,0,0,6,0,3,0,0.9705882352941176,0.0
2016,12360,6,1.0,05/08/2016,312435,away,7,Alabama St.,4,9,0.0,24,15,2,0,1,2,2,6,0,0.9512195121951219,1.0
2016,12360,6,1.0,05/10/2016,312671,away,695,UT Martin,1,11,0.0,24,7,2,0,1,6,2,6,0,0.9393939393939394,0.3333333333333333
2016,12360,6,1.0,05/18/2016,313568,neutral,2678,Ark.-Pine Bluff,6,16,0.0,20,10,1,0,0,0,2,0,0,0.967741935483871,inf
2016,12360,6,1.0,05/19/2016,313710,neutral,314,Jackson St.,3,15,0.0,21,11,1,0,0,2,0,0,0,0.9696969696969697,0.0
2016,12360,7,1.0,02/19/2016,292524,away,508,Northwestern St.,0,1,0.0,31,14,1,0,0,4,0,3,0,0.9782608695652174,0.0
2016,12360,7,1.0,02/20/2016,292743,away,508,Northwestern St.,2,4,0.0,24,13,1,0,0,4,2,0,0,0.9736842105263158,0.5
2016,12360,7,1.0,02/21/2016,293219,away,508,Northwestern St.,4,8,0.0,24,9,0,0,0,4,0,0,0,1.0,0.0
2016,12360,7,1.0,02/24/2016,293460,away,646,South Alabama,3,4,0.0,28,10,1,0,0,2,2,2,0,0.9743589743589743,1.0
2016,12360,7,1.0,02/26/2016,293651,home,792,Winthrop,5,4,0.0,27,5,2,0,0,0,0,0,0,0.9411764705882353,
2016,12360,7,1.0,02/27/2016,293874,home,792,Winthrop,9,10,0.0,27,13,3,0,0,0,2,0,0,0.9302325581395349,inf
2016,12360,7,1.0,02/28/2016,294429,home,792,Winthrop,11,10,0.0,27,16,3,0,1,2,0,3,0,0.9347826086956522,0.0
2016,12360,7,1.0,03/02/2016,294822,away,315,Jacksonville St.,8,5,0.0,27,9,0,0,0,2,0,0,0,1.0,0.0
2016,12360,7,1.0,03/04/2016,295124,home,314,Jackson St.,7,2,0.0,27,11,0,0,0,0,2,0,0,1.0,inf
2016,12360,7,1.0,03/05/2016,295336,home,314,Jackson St.,6,1,0.0,27,12,2,0,0,2,2,0,0,0.9512195121951219,1.0
2016,12360,7,1.0,03/06/2016,295920,home,314,Jackson St.,4,3,0.0,27,11,3,0,0,2,0,3,0,0.926829268292683,0.0
2016,12360,7,1.0,03/08/2016,296426,neutral,71,Bowling Green,4,7,0.0,27,10,1,0,0,2,4,2,0,0.9736842105263158,2.0
2016,12360,7,1.0,03/09/2016,296623,neutral,71,Bowling Green,11,3,0.0,27,6,1,0,0,0,0,5,0,0.9705882352941176,
2016,12360,7,1.0,03/11/2016,296937,home,505,Northern Ky.,9,3,0.0,27,13,1,0,1,0,2,5,0,0.975609756097561,inf
2016,12360,7,1.0,03/12/2016,297640,home,505,Northern Ky.,11,1,0.0,27,6,3,0,0,6,0,0,0,0.9166666666666666,0.0
2016,12360,7,1.0,03/12/2016,297655,home,505,Northern Ky.,7,6,0.0,27,7,1,0,0,4,2,2,0,0.9714285714285714,0.5
2016,12360,7,1.0,03/13/2016,297834,home,505,Northern Ky.,5,8,0.0,27,12,1,0,2,2,0,3,0,0.975,0.0
2016,12360,7,1.0,03/15/2016,298232,home,625,Samford,7,18,0.0,27,5,6,0,1,0,0,0,0,0.8421052631578947,
2016,12360,7,1.0,03/16/2016,298450,home,228,Florida A&M,8,14,0.0,27,10,3,0,0,2,0,0,0,0.925,0.0
2016,12360,7,1.0,03/19/2016,299481,home,432,Mississippi Val.,27,2,0.0,21,7,1,0,0,0,0,3,0,0.9655172413793104,
2016,12360,7,1.0,03/19/2016,299498,home,432,Mississippi Val.,3,0,0.0,27,9,0,0,0,2,2,0,0,1.0,1.0
2016,12360,7,1.0,03/20/2016,299689,home,432,Mississippi Val.,11,3,0.0,27,13,2,0,0,0,0,0,0,0.9523809523809523,
2016,12360,7,1.0,03/22/2016,300101,away,37,Auburn,0,11,0.0,23,13,0,0,0,8,4,3,0,1.0,0.5
2016,12360,7,1.0,03/25/2016,300758,home,17,Alcorn,10,0,0.0,24,8,0,0,0,0,0,0,0,1.0,
2016,12360,7,1.0,03/26/2016,301525,home,17,Alcorn,10,0,0.0,21,2,0,0,0,2,0,0,0,1.0,0.0
2016,12360,7,1.0,03/26/2016,301564,home,17,Alcorn,8,1,0.0,27,8,2,0,0,2,0,6,0,0.9459459459459459,0.0
2016,12360,7,1.0,03/29/2016,301900,away,716,Troy,0,8,0.0,18,6,1,0,0,2,0,0,0,0.96,0.0
2016,12360,7,1.0,03/30/2016,302007,away,315,Jacksonville St.,1,7,0.0,24,7,3,0,2,2,0,3,0,0.9117647058823529,0.0
2016,12360,7,1.0,04/01/2016,302534,away,6,Alabama A&M,17,2,0.0,20,4,3,0,0,0,0,2,0,0.8888888888888888,
2016,12360,7,1.0,04/02/2016,303099,away,6,Alabama A&M,16,4,0.0,21,4,1,0,1,2,0,0,0,0.9615384615384616,0.0
2016,12360,7,1.0,04/03/2016,303460,away,6,Alabama A&M,7,3,0.0,27,8,1,0,0,4,2,0,0,0.9722222222222222,0.5
2016,12360,7,1.0,04/05/2016,303642,home,646,South Alabama,12,7,0.0,27,10,2,0,0,0,0,2,0,0.9487179487179487,
2016,12360,7,1.0,04/08/2016,304046,away,314,Jackson St.,7,4,0.0,27,11,0,0,0,2,0,0,0,1.0,0.0
2016,12360,7,1.0,04/09/2016,304342,away,314,Jackson St.,15,4,0.0,21,5,2,0,1,0,0,3,0,0.9285714285714286,
2016,12360,7,1.0,04/10/2016,304850,away,314,Jackson St.,13,1,0.0,24,9,0,0,0,0,0,3,0,1.0,
2016,12360,7,1.0,04/12/2016,305399,away,625,Samford,3,13,0.0,24,7,1,0,0,4,0,4,0,0.96875,0.0
2016,12360,7,1.0,04/19/2016,307612,away,37,Auburn,2,11,0.0,24,6,3,0,0,6,0,6,0,0.9090909090909091,0.0
2016,12360,7,1.0,04/22/2016,308229,away,432,Mississippi Val.,12,0,0.0,21,8,0,0,1,0,0,0,0,1.0,
2016,12360,7,1.0,04/23/2016,308458,away,432,Mississippi Val.,10,0,0.0,27,9,0,0,0,2,2,0,0,1.0,1.0
2016,12360,7,1.0,04/24/2016,309265,away,432,Mississippi Val.,28,1,0.0,21,6,0,0,1,2,0,0,0,1.0,0.0
2016,12360,7,1.0,04/26/2016,309642,home,315,Jacksonville St.,4,1,0.0,27,5,1,0,0,0,0,3,0,0.9696969696969697,
2016,12360,7,1.0,04/27/2016,309785,away,694,Tennessee,3,0,0.0,27,3,0,0,1,0,0,0,0,1.0,
2016,12360,7,1.0,04/29/2016,310081,away,17,Alcorn,7,3,0.0,27,5,2,0,1,0,0,0,0,0.9411764705882353,
2016,12360,7,1.0,04/30/2016,310821,away,17,Alcorn,16,1,0.0,21,8,2,0,0,0,0,0,0,0.9354838709677419,
2016,12360,7,1.0,05/01/2016,311011,away,17,Alcorn,10,4,0.0,27,7,0,0,0,4,0,0,0,1.0,0.0
2016,12360,7,1.0,05/04/2016,311448,home,716,Troy,1,3,0.0,27,6,1,0,0,4,0,3,0,0.9705882352941176,0.0
2016,12360,7,1.0,05/06/2016,311860,neutral,6,Alabama A&M,14,2,0.0,21,10,0,0,0,4,2,3,0,1.0,0.5
