season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2018,12973,105,3.0,02/09/2018,84926,23121,Texas-Dallas,7,5,2,42.0,27,13,2,0,0,2,2,5,0,0.9523809523809523,1.0
2018,12973,105,3.0,02/10/2018,85067,24400,Concordia (TX),6,12,-6,41.0,24,15,2,0,0,0,0,3,0,0.9512195121951219,
2018,12973,105,3.0,02/11/2018,85111,1390,Sul Ross St.,12,10,2,41.0,27,12,2,0,0,2,0,0,0,0.9512195121951219,0.0
2018,12973,105,3.0,02/16/2018,85221,341,La Verne,2,5,-3,38.0,24,13,1,0,0,0,2,0,0,0.9736842105263158,inf
2018,12973,105,3.0,02/17/2018,85554,341,La Verne,10,5,5,39.0,27,8,4,0,1,0,0,0,0,0.8974358974358975,
2018,12973,105,3.0,02/17/2018,85605,341,La Verne,3,8,-5,36.0,21,12,3,0,0,2,0,3,0,0.9166666666666666,0.0
2018,12973,105,3.0,02/20/2018,86106,123,Castleton,2,5,-3,40.0,30,10,0,0,2,2,0,0,0,1.0,0.0
2018,12973,105,3.0,02/21/2018,86184,50,Bates,17,2,15,38.0,27,11,0,0,2,0,2,2,0,1.0,inf
2018,12973,105,3.0,02/23/2018,86305,516,Occidental,3,7,-4,34.0,27,6,1,0,1,6,0,3,0,0.9705882352941176,0.0
2018,12973,105,3.0,02/24/2018,86665,516,Occidental,12,3,9,37.0,27,8,2,0,1,2,0,0,0,0.9459459459459459,0.0
2018,12973,105,3.0,02/24/2018,86728,516,Occidental,5,0,5,38.0,27,11,0,0,0,0,2,3,0,1.0,inf
2018,12973,105,3.0,03/02/2018,87644,567,Redlands,2,11,-9,34.0,24,6,4,0,3,2,0,3,0,0.8823529411764706,0.0
2018,12973,105,3.0,03/04/2018,88642,567,Redlands,0,3,-3,38.0,27,11,0,0,0,4,3,0,0,1.0,0.75
2018,12973,105,3.0,03/04/2018,88677,567,Redlands,4,6,-2,40.0,30,8,2,0,0,4,0,3,0,0.95,0.0
2018,12973,105,3.0,03/08/2018,89244,730,Ursinus,16,1,15,34.0,27,6,1,0,0,0,0,0,0,0.9705882352941176,
2018,12973,105,3.0,03/11/2018,90318,125,Centenary (LA),11,10,1,43.0,27,14,2,0,0,4,2,3,0,0.9534883720930233,0.5
2018,12973,105,3.0,03/12/2018,90576,589,Rutgers-Newark,5,1,4,38.0,27,11,0,0,1,2,2,6,0,1.0,1.0
2018,12973,105,3.0,03/13/2018,90747,313,Ithaca,6,3,3,37.0,27,8,2,0,0,2,0,0,0,0.9459459459459459,0.0
2018,12973,105,3.0,03/23/2018,93065,549,Pomona-Pitzer,1,2,-1,33.0,27,6,0,0,0,0,0,0,0,1.0,
2018,12973,105,3.0,03/24/2018,93387,549,Pomona-Pitzer,5,3,2,34.0,27,7,0,0,0,0,0,3,0,1.0,
2018,12973,105,3.0,03/24/2018,93481,549,Pomona-Pitzer,9,3,6,38.0,27,11,0,0,0,0,0,0,0,1.0,
2018,12973,105,3.0,03/26/2018,93964,789,Williams,11,4,7,37.0,27,8,2,1,0,0,0,6,0,0.9459459459459459,
2018,12973,105,3.0,03/30/2018,94708,134,Chapman,4,9,-5,31.0,24,6,1,0,0,2,0,0,0,0.967741935483871,0.0
2018,12973,105,3.0,03/31/2018,95268,134,Chapman,2,5,-3,37.0,27,10,0,0,1,6,0,2,0,1.0,0.0
2018,12973,105,3.0,03/31/2018,95416,134,Chapman,3,1,2,36.0,27,7,2,1,0,2,0,3,0,0.9444444444444444,0.0
2018,12973,105,3.0,04/06/2018,96226,781,Whittier,13,3,10,23.0,21,2,0,0,0,4,0,0,0,1.0,0.0
2018,12973,105,3.0,04/07/2018,96599,781,Whittier,2,5,-3,37.0,24,12,1,0,2,4,0,0,0,0.972972972972973,0.0
2018,12973,105,3.0,04/07/2018,96696,781,Whittier,3,6,-3,34.0,24,10,0,0,0,0,0,3,0,1.0,
2018,12973,105,3.0,04/13/2018,98201,1297,Pacific Lutheran,0,6,-6,38.0,27,9,2,0,0,2,0,4,0,0.9473684210526315,0.0
2018,12973,105,3.0,04/14/2018,98692,1297,Pacific Lutheran,7,9,-2,39.0,27,11,1,0,0,2,0,2,0,0.9743589743589743,0.0
2018,12973,105,3.0,04/14/2018,98877,1297,Pacific Lutheran,20,1,19,36.0,27,8,1,0,2,0,2,3,0,0.9722222222222222,inf
2018,12973,105,3.0,04/20/2018,100103,89,Caltech,13,5,8,39.0,27,10,2,0,0,2,0,3,0,0.9487179487179487,0.0
2018,12973,105,3.0,04/21/2018,100473,89,Caltech,13,0,13,26.0,21,5,0,0,0,0,0,0,0,1.0,
2018,12973,105,3.0,04/21/2018,100675,89,Caltech,14,4,10,32.0,24,7,1,0,1,2,2,6,0,0.96875,1.0
2018,12973,105,3.0,04/27/2018,102073,142,Claremont-M-S,5,0,5,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2018,12973,105,3.0,04/28/2018,102888,142,Claremont-M-S,7,8,-1,42.0,24,14,4,0,0,0,0,3,0,0.9047619047619048,
2018,12973,105,3.0,04/28/2018,102916,142,Claremont-M-S,3,13,-10,28.0,20,7,1,0,0,0,0,0,0,0.9642857142857143,
2018,12973,106,2.0,02/18/2018,85978,15207,Ohio Valley,2,3,-1,34.0,21,12,1,0,0,0,1,0,0,0.9705882352941176,inf
2018,12973,106,2.0,02/18/2018,86002,15207,Ohio Valley,5,11,-6,20.0,18,2,0,0,0,8,0,0,0,1.0,0.0
2018,12973,106,2.0,02/25/2018,87131,30141,Walsh,6,5,1,18.0,9,6,3,0,0,1,1,0,0,0.8333333333333334,1.0
2018,12973,106,2.0,02/25/2018,87158,30141,Walsh,17,2,15,23.0,19,4,0,0,0,0,0,3,0,1.0,
2018,12973,106,2.0,02/26/2018,87206,30141,Walsh,4,0,4,21.0,15,6,0,0,0,0,0,4,0,1.0,
2018,12973,106,2.0,02/28/2018,87472,174,Davis & Elkins,9,8,1,29.0,18,9,2,0,0,3,1,0,0,0.9310344827586207,0.3333333333333333
2018,12973,106,2.0,02/28/2018,87477,174,Davis & Elkins,19,6,13,31.0,20,9,2,0,0,0,0,5,0,0.9354838709677419,
2018,12973,106,2.0,03/05/2018,88842,1438,West Liberty,6,2,4,28.0,16,11,1,0,0,0,0,3,0,0.9642857142857143,
2018,12973,106,2.0,03/05/2018,88847,1438,West Liberty,7,6,1,29.0,21,8,0,0,0,4,0,0,0,1.0,0.0
2018,12973,106,2.0,03/10/2018,90097,12799,Wheeling,7,1,6,20.0,12,7,1,0,0,1,0,0,0,0.95,0.0
2018,12973,106,2.0,03/10/2018,90122,12799,Wheeling,9,1,8,29.0,21,7,1,0,0,0,2,3,0,0.9655172413793104,inf
2018,12973,106,2.0,03/11/2018,90457,65,Bloomsburg,3,6,-3,35.0,22,13,0,0,0,4,0,3,0,1.0,0.0
2018,12973,106,2.0,03/13/2018,90821,339,Kutztown,9,10,-1,34.0,19,11,4,0,0,0,0,3,0,0.8823529411764706,
2018,12973,106,2.0,03/14/2018,90995,65,Bloomsburg,9,15,-6,37.0,24,11,2,0,1,0,0,3,0,0.9459459459459459,
2018,12973,106,2.0,03/14/2018,90996,360,Lock Haven,14,20,-6,32.0,23,6,3,0,0,2,1,0,0,0.90625,0.5
2018,12973,106,2.0,03/23/2018,92981,408,Mercyhurst,0,1,-1,21.0,13,8,0,0,0,0,0,0,0,1.0,
2018,12973,106,2.0,03/23/2018,93001,408,Mercyhurst,0,4,-4,25.0,15,8,2,0,1,0,0,0,0,0.92,
2018,12973,106,2.0,03/24/2018,93278,408,Mercyhurst,3,12,-9,13.0,10,3,0,0,0,3,0,0,0,1.0,0.0
2018,12973,106,2.0,03/24/2018,93375,408,Mercyhurst,5,6,-1,30.0,21,7,2,0,0,4,0,3,0,0.9333333333333333,0.0
2018,12973,106,2.0,03/30/2018,94796,546,Pitt.-Johnstown,7,6,1,21.0,16,5,0,0,0,1,1,0,0,1.0,1.0
2018,12973,106,2.0,03/30/2018,94869,546,Pitt.-Johnstown,8,1,7,25.0,14,10,1,0,0,0,0,0,0,0.96,
2018,12973,106,2.0,03/31/2018,95234,546,Pitt.-Johnstown,19,7,12,30.0,20,10,0,0,0,1,1,2,0,1.0,1.0
2018,12973,106,2.0,03/31/2018,95380,546,Pitt.-Johnstown,7,5,2,26.0,15,10,1,0,0,0,0,6,0,0.9615384615384616,
2018,12973,106,2.0,04/06/2018,96324,143,Clarion,5,7,-2,19.0,12,6,1,0,0,3,1,0,0,0.9473684210526315,0.3333333333333333
2018,12973,106,2.0,04/06/2018,96350,143,Clarion,14,0,14,24.0,16,8,0,0,0,0,0,3,0,1.0,
2018,12973,106,2.0,04/08/2018,97296,143,Clarion,13,6,7,18.0,12,5,1,0,0,0,0,0,0,0.9444444444444444,
2018,12973,106,2.0,04/08/2018,97346,143,Clarion,8,1,7,27.0,21,6,0,0,0,10,0,0,0,1.0,0.0
2018,12973,106,2.0,04/10/2018,97672,19117,Salem (WV),13,4,9,28.0,18,10,0,0,0,3,0,3,0,1.0,0.0
2018,12973,106,2.0,04/10/2018,97698,19117,Salem (WV),27,13,14,26.0,20,4,2,0,0,0,0,0,0,0.9230769230769231,
2018,12973,106,2.0,04/13/2018,98317,30063,Seton Hill,3,15,-12,26.0,19,6,1,0,0,0,0,0,0,0.9615384615384616,
2018,12973,106,2.0,04/13/2018,98349,30063,Seton Hill,2,7,-5,25.0,15,10,0,0,0,0,0,3,0,1.0,
2018,12973,106,2.0,04/14/2018,98700,30063,Seton Hill,0,2,-2,16.0,12,3,1,0,0,2,1,0,0,0.9375,0.5
2018,12973,106,2.0,04/14/2018,98885,30063,Seton Hill,4,7,-3,25.0,17,7,1,0,1,4,1,0,0,0.96,0.25
2018,12973,106,2.0,04/20/2018,100150,246,Gannon,3,12,-9,23.0,16,4,3,0,0,0,0,0,0,0.8695652173913043,
2018,12973,106,2.0,04/20/2018,100178,246,Gannon,0,5,-5,22.0,15,6,1,0,0,0,0,0,0,0.9545454545454546,
2018,12973,106,2.0,04/21/2018,100477,246,Gannon,8,5,3,24.0,18,4,2,0,0,0,0,0,0,0.9166666666666666,
2018,12973,106,2.0,04/21/2018,100680,246,Gannon,9,0,9,25.0,16,9,0,0,0,0,1,3,0,1.0,inf
2018,12973,106,2.0,04/25/2018,101862,1438,West Liberty,15,9,6,32.0,22,9,1,0,0,4,0,0,0,0.96875,0.0
2018,12973,106,2.0,04/27/2018,102190,643,Slippery Rock,7,9,-2,25.0,14,9,2,0,0,0,0,0,0,0.92,
2018,12973,106,2.0,04/27/2018,102216,643,Slippery Rock,11,4,7,17.0,11,6,0,0,0,0,0,0,0,1.0,
2018,12973,106,2.0,04/29/2018,103307,643,Slippery Rock,4,3,1,17.0,12,4,1,0,0,1,1,0,0,0.9411764705882353,1.0
2018,12973,106,2.0,04/29/2018,103324,643,Slippery Rock,5,20,-15,16.0,13,3,0,0,0,2,0,3,0,1.0,0.0
2018,12973,106,2.0,05/04/2018,104098,307,Indiana (PA),7,1,6,25.0,16,8,1,0,0,2,0,3,0,0.96,0.0
2018,12973,106,2.0,05/04/2018,104115,307,Indiana (PA),5,3,2,29.0,20,8,1,0,0,2,0,2,0,0.9655172413793104,0.0
2018,12973,106,2.0,05/05/2018,104362,307,Indiana (PA),12,7,5,23.0,18,4,1,0,0,6,0,0,0,0.9565217391304348,0.0
2018,12973,106,2.0,05/05/2018,104478,307,Indiana (PA),7,8,-1,9.0,7,2,0,0,0,3,2,0,0,1.0,0.6666666666666666
2018,12973,107,1.0,02/16/2018,85298,627,San Diego,6,1,5,33.0,27,6,0,0,0,0,2,0,0,1.0,inf
2018,12973,107,1.0,02/17/2018,85505,627,San Diego,8,11,-3,33.0,24,7,2,0,0,0,0,2,0,0.9393939393939394,
2018,12973,107,1.0,02/17/2018,85659,140,Cincinnati,1,3,-2,31.0,24,7,0,0,0,0,0,0,0,1.0,
2018,12973,107,1.0,02/23/2018,86311,94,CSU Bakersfield,17,6,11,34.0,27,5,2,0,0,4,2,0,0,0.9411764705882353,0.5
2018,12973,107,1.0,02/24/2018,86637,94,CSU Bakersfield,5,3,2,39.0,27,11,1,0,0,0,4,0,0,0.9743589743589743,inf
2018,12973,107,1.0,02/24/2018,86700,94,CSU Bakersfield,23,2,21,44.0,27,16,1,0,0,0,0,9,0,0.9772727272727273,
2018,12973,107,1.0,02/25/2018,86960,94,CSU Bakersfield,13,2,11,41.0,27,12,2,0,0,0,0,3,0,0.9512195121951219,
2018,12973,107,1.0,03/02/2018,87722,51,Baylor,8,2,6,37.0,27,10,0,0,0,2,0,2,0,1.0,0.0
2018,12973,107,1.0,03/03/2018,88106,366,Louisiana Tech,6,10,-4,35.0,27,8,0,0,0,2,0,0,0,1.0,0.0
2018,12973,107,1.0,03/04/2018,88538,697,Texas A&M,5,9,-4,36.0,24,10,2,0,0,2,0,7,0,0.9444444444444444,0.0
2018,12973,107,1.0,03/06/2018,88905,812,Xavier,13,3,10,36.0,27,9,0,0,0,2,2,3,0,1.0,1.0
2018,12973,107,1.0,03/09/2018,89661,80,Brown,11,6,5,39.0,27,11,1,0,0,0,2,0,0,0.9743589743589743,inf
2018,12973,107,1.0,03/09/2018,89696,80,Brown,10,9,1,36.0,27,6,3,0,0,0,0,3,0,0.9166666666666666,
2018,12973,107,1.0,03/10/2018,90147,80,Brown,4,3,1,51.0,36,13,2,0,0,0,0,0,0,0.9607843137254902,
2018,12973,107,1.0,03/11/2018,90327,80,Brown,7,6,1,46.0,27,17,2,0,1,2,0,6,0,0.9565217391304348,0.0
2018,12973,107,1.0,03/13/2018,90767,629,San Francisco,5,4,1,38.0,27,10,1,0,3,4,0,5,0,0.9736842105263158,0.0
2018,12973,107,1.0,03/16/2018,91256,528,Oregon St.,3,4,-1,36.0,27,7,2,0,0,4,0,0,0,0.9444444444444444,0.0
2018,12973,107,1.0,03/17/2018,91582,528,Oregon St.,4,10,-6,37.0,27,9,1,0,0,2,0,0,0,0.972972972972973,0.0
2018,12973,107,1.0,03/18/2018,92132,528,Oregon St.,4,6,-2,45.0,27,14,4,0,0,0,4,2,0,0.9111111111111111,inf
2018,12973,107,1.0,03/24/2018,93495,529,Oregon,5,8,-3,37.0,24,11,2,0,1,2,2,3,0,0.9459459459459459,1.0
2018,12973,107,1.0,03/24/2018,93531,529,Oregon,2,7,-5,28.0,24,4,0,0,0,2,2,0,0,1.0,1.0
2018,12973,107,1.0,03/25/2018,93702,529,Oregon,5,3,2,39.0,27,12,0,0,0,0,2,3,0,1.0,inf
2018,12973,107,1.0,03/27/2018,94110,108,UC Davis,9,3,6,37.0,27,9,1,0,1,0,2,0,0,0.972972972972973,inf
2018,12973,107,1.0,03/29/2018,94466,110,UCLA,5,2,3,37.0,27,10,0,0,0,0,0,3,0,1.0,
2018,12973,107,1.0,03/30/2018,94682,110,UCLA,2,4,-2,36.0,27,9,0,0,0,2,0,0,0,1.0,0.0
2018,12973,107,1.0,03/31/2018,95153,110,UCLA,8,3,5,44.0,27,16,1,0,1,0,0,3,0,0.9772727272727273,
2018,12973,107,1.0,04/05/2018,96057,732,Utah,7,6,1,38.0,27,9,2,0,0,0,0,0,0,0.9473684210526315,
2018,12973,107,1.0,04/07/2018,96735,732,Utah,5,1,4,36.0,27,9,0,0,0,0,0,0,0,1.0,
2018,12973,107,1.0,04/07/2018,96862,732,Utah,10,12,-2,40.0,27,12,1,0,0,2,2,3,0,0.975,1.0
2018,12973,107,1.0,04/10/2018,97572,629,San Francisco,8,7,1,37.0,27,9,1,0,1,2,2,3,0,0.972972972972973,1.0
2018,12973,107,1.0,04/13/2018,98253,754,Washington St.,13,6,7,36.0,27,6,3,0,0,0,0,3,0,0.9166666666666666,
2018,12973,107,1.0,04/14/2018,99059,754,Washington St.,6,3,3,45.0,27,18,0,0,0,0,0,3,0,1.0,
2018,12973,107,1.0,04/14/2018,99120,754,Washington St.,3,4,-1,41.0,29,12,0,0,1,0,2,0,0,1.0,inf
2018,12973,107,1.0,04/17/2018,99465,631,Santa Clara,4,6,-2,36.0,27,7,2,0,1,2,3,0,0,0.9444444444444444,1.5
2018,12973,107,1.0,04/20/2018,100027,756,Washington,11,4,7,37.0,27,10,0,0,0,0,0,3,0,1.0,
2018,12973,107,1.0,04/21/2018,100353,756,Washington,5,2,3,40.0,27,13,0,0,0,2,0,0,0,1.0,0.0
2018,12973,107,1.0,04/22/2018,101103,756,Washington,3,4,-1,47.0,30,17,0,0,0,0,0,3,0,1.0,
2018,12973,107,1.0,04/24/2018,101553,102,Sacramento St.,1,4,-3,34.0,27,7,0,0,0,0,0,3,0,1.0,
2018,12973,107,1.0,04/26/2018,101908,674,Stanford,4,3,1,37.0,27,8,2,0,0,4,0,3,0,0.9459459459459459,0.0
2018,12973,107,1.0,04/27/2018,102140,674,Stanford,1,14,-13,33.0,24,7,2,0,0,0,0,3,0,0.9393939393939394,
2018,12973,107,1.0,04/28/2018,102399,674,Stanford,2,5,-3,33.0,24,8,1,0,0,4,0,0,0,0.9696969696969697,0.0
2018,12973,107,1.0,05/01/2018,103478,77,BYU,1,0,1,36.0,27,9,0,0,0,0,0,0,0,1.0,
2018,12973,107,1.0,05/04/2018,103935,657,Southern California,4,11,-7,37.0,24,12,1,0,0,0,2,3,0,0.972972972972973,inf
2018,12973,107,1.0,05/05/2018,104237,657,Southern California,8,9,-1,63.0,41,20,2,0,0,0,2,3,0,0.9682539682539683,inf
2018,12973,107,1.0,05/06/2018,104738,657,Southern California,6,2,4,39.0,27,11,1,0,0,0,0,3,0,0.9743589743589743,
2018,12973,107,1.0,05/11/2018,105271,29,Arizona,9,3,6,38.0,27,8,3,0,0,0,0,8,0,0.9210526315789473,
2018,12973,107,1.0,05/12/2018,105523,29,Arizona,16,6,10,38.0,27,10,1,0,0,2,0,3,0,0.9736842105263158,0.0
2018,12973,107,1.0,05/13/2018,105752,29,Arizona,12,11,1,38.0,27,9,2,0,0,0,0,0,0,0.9473684210526315,
2018,12973,107,1.0,05/17/2018,105967,169,Creighton,3,5,-2,37.0,24,12,1,0,0,0,0,0,0,0.972972972972973,
2018,12973,107,1.0,05/18/2018,106140,169,Creighton,2,4,-2,32.0,24,8,0,0,0,4,2,2,0,1.0,0.5
2018,12973,107,1.0,05/19/2018,106325,169,Creighton,7,2,5,35.0,27,7,1,0,0,0,2,2,0,0.9714285714285714,inf
2018,12973,107,1.0,05/24/2018,106621,28,Arizona St.,4,5,-1,31.0,25,6,0,0,0,0,1,0,0,1.0,inf
2018,12973,107,1.0,05/25/2018,106710,28,Arizona St.,6,4,2,34.0,27,7,0,0,1,0,0,2,0,1.0,
2018,12973,107,1.0,05/26/2018,106791,28,Arizona St.,3,0,3,39.0,27,12,0,0,0,0,0,6,0,1.0,
2018,12973,108,1.0,02/16/2018,85259,94,CSU Bakersfield,8,1,7,38.0,27,11,0,0,0,0,0,0,0,1.0,
2018,12973,108,1.0,02/17/2018,85471,94,CSU Bakersfield,15,1,14,40.0,27,12,1,0,0,0,0,9,0,0.975,
2018,12973,108,1.0,02/18/2018,85799,94,CSU Bakersfield,7,14,-7,39.0,24,11,4,0,0,3,0,3,0,0.8974358974358975,0.0
2018,12973,108,1.0,02/19/2018,86040,674,Stanford,2,3,-1,36.0,27,7,2,0,0,0,0,0,0,0.9444444444444444,
2018,12973,108,1.0,02/23/2018,86325,169,Creighton,3,6,-3,33.0,27,4,2,0,1,2,2,0,0,0.9393939393939394,1.0
2018,12973,108,1.0,02/24/2018,86568,169,Creighton,6,9,-3,46.0,27,17,2,0,1,10,0,3,0,0.9565217391304348,0.0
2018,12973,108,1.0,02/25/2018,86972,169,Creighton,7,10,-3,54.0,33,19,2,0,0,2,2,6,0,0.9629629629629629,1.0
2018,12973,108,1.0,03/04/2018,88633,603,St. John's (NY),10,6,4,40.0,27,11,2,0,0,0,0,5,0,0.95,
2018,12973,108,1.0,03/04/2018,88653,603,St. John's (NY),0,8,-8,43.0,27,14,2,0,1,0,0,0,0,0.9534883720930233,
2018,12973,108,1.0,03/09/2018,89491,529,Oregon,4,5,-1,36.0,24,11,1,0,1,2,0,3,0,0.9722222222222222,0.0
2018,12973,108,1.0,03/10/2018,90010,529,Oregon,2,7,-5,34.0,24,8,2,0,0,0,0,0,0,0.9411764705882353,
2018,12973,108,1.0,03/10/2018,90185,529,Oregon,1,4,-3,32.0,24,8,0,0,0,8,0,2,0,1.0,0.0
2018,12973,108,1.0,03/11/2018,90385,529,Oregon,9,7,2,43.0,27,16,0,0,0,0,0,0,0,1.0,
2018,12973,108,1.0,03/16/2018,91270,502,Northern Colo.,6,2,4,38.0,27,11,0,0,1,2,0,6,0,1.0,0.0
2018,12973,108,1.0,03/17/2018,91695,502,Northern Colo.,4,6,-2,37.0,27,9,1,0,0,5,0,0,0,0.972972972972973,0.0
2018,12973,108,1.0,03/17/2018,91791,502,Northern Colo.,2,12,-10,37.0,27,7,3,1,0,4,0,6,0,0.918918918918919,0.0
2018,12973,108,1.0,03/18/2018,92147,502,Northern Colo.,3,5,-2,35.0,27,8,0,0,0,0,2,2,0,1.0,inf
2018,12973,108,1.0,03/26/2018,93965,610,Saint Mary's (CA),10,6,4,42.0,27,14,1,0,0,0,0,5,0,0.9761904761904762,
2018,12973,108,1.0,03/27/2018,94110,107,California,3,9,-6,36.0,24,12,0,0,1,6,2,6,0,1.0,0.3333333333333333
2018,12973,108,1.0,03/29/2018,94494,111,UC Riverside,10,16,-6,32.0,24,7,1,0,0,4,0,6,0,0.96875,0.0
2018,12973,108,1.0,03/30/2018,94718,111,UC Riverside,2,6,-4,30.0,24,5,1,0,0,2,0,3,0,0.9666666666666667,0.0
2018,12973,108,1.0,03/31/2018,95182,111,UC Riverside,10,5,5,35.0,27,8,0,0,0,2,0,3,0,1.0,0.0
2018,12973,108,1.0,04/03/2018,95842,630,San Jose St.,7,3,4,41.0,27,14,0,0,0,2,0,3,0,1.0,0.0
2018,12973,108,1.0,04/05/2018,96059,277,Hawaii,3,5,-2,37.0,27,8,2,0,0,0,0,5,0,0.9459459459459459,
2018,12973,108,1.0,04/07/2018,96559,277,Hawaii,5,8,-3,43.0,27,13,3,0,0,0,0,0,0,0.9302325581395349,
2018,12973,108,1.0,04/08/2018,97006,277,Hawaii,10,3,7,46.0,27,17,2,0,0,0,0,6,0,0.9565217391304348,
2018,12973,108,1.0,04/10/2018,97620,674,Stanford,2,7,-5,34.0,24,9,1,0,0,0,2,0,0,0.9705882352941176,inf
2018,12973,108,1.0,04/13/2018,98190,90,Cal Poly,7,8,-1,31.0,24,7,0,0,0,4,0,0,0,1.0,0.0
2018,12973,108,1.0,04/14/2018,98593,90,Cal Poly,4,7,-3,30.0,24,6,0,0,0,2,0,2,0,1.0,0.0
2018,12973,108,1.0,04/15/2018,99211,90,Cal Poly,16,10,6,38.0,26,10,2,0,0,4,0,0,0,0.9473684210526315,0.0
2018,12973,108,1.0,04/17/2018,99476,102,Sacramento St.,2,8,-6,42.0,27,12,3,0,1,2,2,2,0,0.9285714285714286,1.0
2018,12973,108,1.0,04/20/2018,100040,104,UC Santa Barbara,4,3,1,40.0,27,13,0,0,1,2,0,3,0,1.0,0.0
2018,12973,108,1.0,04/21/2018,100363,104,UC Santa Barbara,5,3,2,39.0,27,10,2,0,0,2,0,0,0,0.9487179487179487,0.0
2018,12973,108,1.0,04/22/2018,101113,104,UC Santa Barbara,1,5,-4,44.0,27,16,1,0,0,0,0,0,0,0.9772727272727273,
2018,12973,108,1.0,04/24/2018,101563,629,San Francisco,9,7,2,54.0,36,17,1,0,0,2,0,8,0,0.9814814814814815,0.0
2018,12973,108,1.0,04/27/2018,102053,99,Long Beach St.,0,8,-8,38.0,24,12,2,0,1,2,2,0,0,0.9473684210526315,1.0
2018,12973,108,1.0,04/28/2018,102335,99,Long Beach St.,3,0,3,46.0,30,14,2,0,0,2,2,0,0,0.9565217391304348,1.0
2018,12973,108,1.0,04/29/2018,103029,99,Long Beach St.,10,1,9,41.0,27,14,0,0,1,0,0,6,0,1.0,
2018,12973,108,1.0,05/01/2018,103475,610,Saint Mary's (CA),2,7,-5,31.0,24,7,0,0,0,0,1,3,0,1.0,inf
2018,12973,108,1.0,05/04/2018,103888,97,Cal St. Fullerton,4,5,-1,36.0,27,9,0,0,1,4,0,0,0,1.0,0.0
2018,12973,108,1.0,05/05/2018,104197,97,Cal St. Fullerton,0,5,-5,38.0,27,10,1,0,0,0,0,0,0,0.9736842105263158,
2018,12973,108,1.0,05/06/2018,104690,97,Cal St. Fullerton,0,5,-5,36.0,27,9,0,0,0,2,1,0,0,1.0,0.5
2018,12973,108,1.0,05/08/2018,104988,102,Sacramento St.,2,5,-3,30.0,23,6,1,0,0,2,0,0,0,0.9666666666666667,0.0
2018,12973,108,1.0,05/11/2018,105244,101,CSUN,2,6,-4,31.0,24,6,1,0,0,0,0,2,0,0.967741935483871,
2018,12973,108,1.0,05/12/2018,105495,101,CSUN,1,2,-1,45.0,31,13,1,0,2,0,0,6,0,0.9777777777777777,
2018,12973,108,1.0,05/13/2018,105723,101,CSUN,2,5,-3,34.0,25,7,2,1,0,2,0,0,0,0.9411764705882353,0.0
2018,12973,108,1.0,05/15/2018,105912,629,San Francisco,0,3,-3,34.0,24,9,1,0,0,2,0,0,0,0.9705882352941176,0.0
2018,12973,108,1.0,05/18/2018,106109,473,New Mexico,13,8,5,43.0,27,14,2,0,1,0,0,9,0,0.9534883720930233,
2018,12973,108,1.0,05/19/2018,106297,473,New Mexico,7,11,-4,39.0,24,14,1,0,1,0,1,12,0,0.9743589743589743,inf
2018,12973,108,1.0,05/20/2018,106454,473,New Mexico,4,8,-4,35.0,24,11,0,0,2,0,1,0,0,1.0,inf
2018,12973,108,1.0,05/24/2018,106622,109,UC Irvine,3,5,-2,39.0,27,12,0,0,0,2,0,5,0,1.0,0.0
2018,12973,108,1.0,05/25/2018,106711,109,UC Irvine,4,1,3,40.0,27,12,1,0,0,2,2,0,0,0.975,1.0
2018,12973,108,1.0,05/26/2018,106792,109,UC Irvine,4,2,2,39.0,27,12,0,0,0,2,0,3,0,1.0,0.0
2018,12973,109,1.0,02/16/2018,85223,466,Nevada,4,0,4,36.0,27,9,0,0,1,0,0,2,0,1.0,
2018,12973,109,1.0,02/17/2018,85445,466,Nevada,4,3,1,36.0,27,9,0,0,1,4,0,3,0,1.0,0.0
2018,12973,109,1.0,02/18/2018,85762,466,Nevada,1,8,-7,37.0,27,10,0,0,0,0,2,0,0,1.0,inf
2018,12973,109,1.0,02/20/2018,86074,370,LMU (CA),6,5,1,49.0,33,13,3,0,0,8,0,0,0,0.9387755102040817,0.0
2018,12973,109,1.0,02/23/2018,86267,260,Gonzaga,3,1,2,37.0,27,10,0,0,1,0,0,0,0,1.0,
2018,12973,109,1.0,02/24/2018,86526,260,Gonzaga,6,1,5,38.0,27,11,0,0,0,0,0,6,0,1.0,
2018,12973,109,1.0,02/25/2018,86923,260,Gonzaga,3,5,-2,34.0,27,6,1,0,0,0,0,2,0,0.9705882352941176,
2018,12973,109,1.0,02/27/2018,87288,626,San Diego St.,9,4,5,36.0,27,7,2,0,1,2,0,0,0,0.9444444444444444,0.0
2018,12973,109,1.0,03/02/2018,87587,698,TCU,3,4,-1,34.0,26,7,1,0,0,2,2,3,0,0.9705882352941176,1.0
2018,12973,109,1.0,03/03/2018,87815,698,TCU,2,6,-4,35.0,24,9,2,0,0,2,0,0,0,0.9428571428571428,0.0
2018,12973,109,1.0,03/04/2018,88326,698,TCU,15,2,13,39.0,27,11,1,0,0,0,0,4,0,0.9743589743589743,
2018,12973,109,1.0,03/09/2018,89401,551,Portland,3,0,3,37.0,27,10,0,0,0,0,4,3,0,1.0,inf
