season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2022,15860,2,2678263.0,1.0,59,6,1,1,0,0,0,1,0,0,0,4,0,1,0.0,0,0,0,0.0,0,0.0,0.16666666666666666,6,0.167,0.0,0.167,0.167,0.334,-31.0,0.0,0.5,0.358,0.34,0.36,,1.0,0.0,0.667,0.0,0.667,0.0
2022,15860,2,2678268.0,1.0,59,14,1,2,0,0,0,0,1,0,0,3,0,2,0.0,0,0,0,0.0,0,0.0,0.32285714285714284,14,0.143,0.071,0.143,0.143,0.286,-41.0,0.0,0.182,0.756,0.664,0.708,0.0,0.5,0.0,0.214,0.0,0.214,0.0
2022,15860,2,2678272.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,2,2678273.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,2,2678291.0,1.0,59,75,15,20,2,0,1,14,8,5,5,15,0,25,1.0,2,1,0,0.0,0,1.0,6.842168674698795,81,0.267,0.173,0.333,0.373,0.706,50.0,0.027,0.322,16.5,16.24,19.82,1.8,0.538,0.012,0.185,0.062,0.123,0.333
2022,15860,2,2678295.0,1.0,59,197,32,63,17,2,6,49,2,1,20,54,0,102,2.0,4,0,2,0.0,1,2.0,40.781345291479816,219,0.32,0.305,0.397,0.645,1.042,139.0,0.117,0.41,78.048,76.348,78.316,3.0,0.321,0.027,0.247,0.091,0.156,0.37
2022,15860,2,2678298.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,1981115.0,1.0,55,180,17,54,6,2,3,31,2,4,16,34,0,73,1.0,4,2,6,0.0,2,2.0,25.966346153846153,204,0.3,0.183,0.363,0.467,0.83,81.0,0.067,0.342,53.298,49.862,53.444,2.4,0.197,0.015,0.167,0.078,0.089,0.471
2022,15860,5,2308151.0,1.0,55,98,18,32,2,0,0,11,1,1,8,24,0,34,2.0,0,1,0,0.0,0,3.0,12.485981308411215,107,0.327,0.102,0.374,0.367,0.741,52.0,0.02,0.432,22.028,22.052,23.164,0.0,0.45,0.0,0.224,0.075,0.149,0.333
2022,15860,5,2308162.0,1.0,55,15,1,3,1,0,0,0,0,0,2,6,0,4,0.0,0,0,0,0.0,0,0.0,1.3294117647058823,17,0.2,0.2,0.294,0.333,0.627,33.0,0.067,0.333,2.452,2.364,2.428,,0.2,0.0,0.353,0.118,0.235,0.333
2022,15860,5,2308165.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2308185.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2308188.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2308195.0,1.0,55,105,13,20,5,0,1,7,1,0,12,32,0,28,0.0,2,1,0,0.0,0,1.0,8.973333333333333,118,0.19,0.2,0.288,0.324,0.612,30.0,0.048,0.264,17.554,16.79,17.26,1.0,0.364,0.008,0.271,0.102,0.169,0.375
2022,15860,5,2308200.0,1.0,55,87,19,26,6,1,1,10,1,1,16,11,0,37,0.0,1,3,2,0.0,1,1.0,15.98862385321101,108,0.299,0.31,0.398,0.517,0.915,100.0,0.103,0.325,27.862,26.222,27.364,1.0,0.429,0.009,0.102,0.148,-0.046,1.455
2022,15860,5,2308203.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2308206.0,1.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2022,15860,5,2308261.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2308269.0,1.0,55,167,30,37,10,1,3,20,4,2,20,55,0,58,1.0,8,3,1,0.0,2,2.0,20.359396984924622,191,0.222,0.257,0.34,0.431,0.771,68.0,0.078,0.309,41.56,40.18,42.38,3.4,0.435,0.016,0.288,0.105,0.183,0.364
2022,15860,5,2308292.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2308296.0,1.0,55,198,23,56,11,3,5,33,4,2,18,45,1,88,2.0,2,0,4,0.0,0,5.0,30.161441441441443,220,0.283,0.263,0.345,0.54,0.885,101.0,0.101,0.336,65.11,62.104,64.568,4.4,0.254,0.023,0.205,0.082,0.123,0.4
2022,15860,5,2308299.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2308378.0,1.0,55,154,26,40,5,1,0,19,9,2,22,26,0,47,0.0,3,6,3,0.0,1,4.0,17.977978723404256,185,0.26,0.234,0.351,0.344,0.695,43.0,0.052,0.305,33.502,30.948,32.956,0.0,0.4,0.0,0.141,0.119,0.022,0.846
2022,15860,5,2328921.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2496142.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2496157.0,1.0,55,38,4,7,1,0,1,4,0,0,2,12,0,11,1.0,2,2,0,0.0,0,3.0,2.76,42,0.184,0.158,0.262,0.342,0.604,32.0,0.026,0.24,6.904,6.912,7.104,0.0,0.3,0.024,0.286,0.048,0.238,0.167
2022,15860,5,2496161.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2496193.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2496195.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2496201.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2673188.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2673265.0,1.0,55,188,22,49,8,2,7,29,5,1,20,55,1,82,0.0,3,0,0,0.0,1,2.0,29.529478672985782,208,0.261,0.303,0.346,0.527,0.873,98.0,0.074,0.333,59.54,57.428,59.196,5.8,0.231,0.034,0.264,0.096,0.168,0.364
2022,15860,5,2673266.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2673268.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2673312.0,1.0,55,147,24,33,3,1,5,14,9,2,26,32,0,53,1.0,3,7,0,0.0,0,5.0,19.563825136612024,180,0.224,0.361,0.344,0.422,0.766,66.0,0.041,0.255,36.314,35.188,37.256,6.4,0.333,0.028,0.178,0.144,0.034,0.812
2022,15860,5,2673313.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,5,2673314.0,1.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2022,15860,5,2673316.0,1.0,55,151,20,41,9,0,6,20,2,2,9,44,1,68,0.0,5,3,0,0.0,0,1.0,22.534166666666664,163,0.272,0.238,0.337,0.55,0.887,104.0,0.06,0.347,50.618,48.65,50.88,3.0,0.286,0.037,0.27,0.055,0.215,0.205
2022,15860,5,2673317.0,1.0,55,58,3,9,0,0,0,6,0,0,4,17,0,9,0.0,2,0,1,0.0,1,0.0,2.444923076923077,63,0.155,0.069,0.238,0.155,0.393,-27.0,0.0,0.214,4.064,3.328,3.536,,0.2,0.0,0.27,0.063,0.207,0.235
2022,15860,6,1998507.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,1998529.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2117995.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2117997.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2118001.0,1.0,47,73,9,16,1,1,0,14,10,3,19,29,0,19,0.0,2,2,0,0.0,0,0.0,8.727916666666667,94,0.219,0.397,0.394,0.288,0.682,31.0,0.055,0.364,12.458,11.944,14.188,0.0,0.243,0.0,0.309,0.202,0.107,0.655
2022,15860,6,2118006.0,1.0,47,172,28,45,7,1,2,27,7,2,14,49,0,60,0.0,3,0,4,0.0,1,1.0,20.05658031088083,190,0.262,0.198,0.326,0.407,0.733,59.0,0.058,0.344,43.158,40.424,42.588,3.1,0.433,0.011,0.258,0.074,0.184,0.286
2022,15860,6,2118012.0,1.0,47,131,15,31,3,0,3,21,2,0,14,18,1,43,3.0,3,2,2,0.0,1,8.0,13.98236842105263,149,0.237,0.214,0.322,0.374,0.696,49.0,0.023,0.25,29.136,27.72,28.38,2.4,0.267,0.02,0.121,0.094,0.027,0.778
2022,15860,6,2308870.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2308871.0,1.0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.18,-0.196,-0.192,,,0.0,0.0,0.0,0.0,
2022,15860,6,2308903.0,1.0,47,96,25,36,4,1,3,16,10,2,8,24,0,51,0.0,1,1,1,0.0,1,2.0,21.494018691588785,106,0.375,0.323,0.425,0.615,1.04,133.0,0.073,0.471,39.898,38.68,40.6,4.6,0.524,0.028,0.226,0.075,0.151,0.333
2022,15860,6,2308904.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2308915.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2472298.0,1.0,47,66,5,16,1,1,0,7,2,1,8,23,0,19,0.0,0,0,0,0.0,0,1.0,6.565945945945946,74,0.242,0.182,0.324,0.318,0.642,32.0,0.061,0.372,11.576,11.17,12.1,0.0,0.208,0.0,0.311,0.108,0.203,0.348
2022,15860,6,2472300.0,1.0,47,7,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0.0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.662,-0.686,-0.672,,,0.0,0.571,0.0,0.571,0.0
2022,15860,6,2680999.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2681000.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2681001.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2681002.0,1.0,47,17,2,3,0,0,0,0,2,0,2,10,0,3,0.0,0,0,0,0.0,0,0.0,0.9810526315789474,19,0.176,0.235,0.263,0.176,0.439,-18.0,0.0,0.429,1.54,1.478,1.536,0.0,0.4,0.0,0.526,0.105,0.421,0.2
2022,15860,6,2681003.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2681004.0,1.0,47,135,22,33,7,2,10,31,4,4,13,68,0,74,0.0,3,1,1,0.0,0,1.0,23.00862745098039,150,0.244,0.4,0.327,0.689,1.016,145.0,0.096,0.397,54.326,52.874,56.408,5.7,0.308,0.067,0.453,0.087,0.366,0.191
2022,15860,6,2681005.0,1.0,47,119,25,32,3,2,0,13,21,4,19,23,0,39,1.0,12,6,0,0.0,1,3.0,17.586666666666666,144,0.269,0.361,0.438,0.37,0.808,60.0,0.076,0.333,31.936,31.044,34.288,0.0,0.397,0.0,0.16,0.132,0.028,0.826
2022,15860,6,2681036.0,1.0,47,105,18,25,0,0,0,10,13,3,15,19,0,25,0.0,5,7,1,0.0,0,3.0,9.618947368421052,128,0.238,0.238,0.352,0.238,0.59,11.0,0.0,0.287,17.378,15.94,18.32,0.0,0.4,0.0,0.148,0.117,0.031,0.789
2022,15860,6,2681037.0,1.0,47,92,10,16,4,3,0,8,4,3,11,36,0,26,0.0,2,2,0,0.0,2,2.0,7.168224299065421,105,0.174,0.239,0.276,0.359,0.635,39.0,0.141,0.286,16.232,15.552,17.904,0.0,0.345,0.0,0.343,0.105,0.238,0.306
2022,15860,6,2681610.0,1.0,47,39,7,7,2,1,0,3,1,2,6,16,0,11,0.0,1,0,0,0.0,1,0.0,3.3556521739130436,45,0.179,0.231,0.311,0.359,0.67,43.0,0.128,0.304,6.592,6.344,7.808,0.0,0.5,0.0,0.356,0.133,0.223,0.375
2022,15860,6,2685069.0,1.0,47,17,5,2,0,0,0,0,4,0,3,8,0,2,0.0,0,0,0,0.0,0,0.0,0.7990000000000002,20,0.118,0.412,0.25,0.118,0.368,-37.0,0.0,0.222,0.986,0.91,0.96,0.0,1.0,0.0,0.4,0.15,0.25,0.375
2022,15860,6,2689865.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,6,2691892.0,1.0,47,3,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0.0,0,0.0,0.3333333333333333,3,0.333,0.0,0.333,0.333,0.666,38.0,0.0,0.5,0.652,0.634,0.648,,0.0,0.0,0.333,0.0,0.333,0.0
2022,15860,6,2691912.0,1.0,47,4,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.384,-0.392,-0.384,,,0.0,0.75,0.0,0.75,0.0
2022,15860,6,2691913.0,1.0,47,36,4,7,1,0,0,2,4,2,4,10,0,8,1.0,1,1,0,0.0,2,1.0,2.0547619047619046,41,0.194,0.194,0.293,0.25,0.543,8.0,0.028,0.269,4.34,4.428,5.856,0.0,0.333,0.0,0.244,0.098,0.146,0.4
2022,15860,6,2692321.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,7,1996866.0,1.0,59,188,43,58,5,3,2,30,11,1,35,41,0,75,3.0,9,1,3,0.0,2,5.0,35.92762711864406,227,0.309,0.33,0.449,0.452,0.901,86.0,0.074,0.378,56.832,55.24,56.98,3.4,0.41,0.009,0.181,0.154,0.027,0.854
2022,15860,7,1996885.0,1.0,59,233,47,68,10,0,5,36,16,4,30,29,0,93,1.0,12,4,2,0.0,0,2.0,38.872028469750894,269,0.292,0.288,0.409,0.464,0.873,86.0,0.043,0.313,71.148,68.48,72.42,7.6,0.4,0.019,0.108,0.112,-0.004,1.034
2022,15860,7,2129572.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,7,2129573.0,1.0,59,73,20,25,7,0,3,23,0,0,12,24,0,41,1.0,6,0,2,0.0,0,1.0,20.640860215053763,87,0.342,0.384,0.494,0.699,1.193,166.0,0.096,0.458,33.698,32.666,33.232,0.0,0.425,0.034,0.276,0.138,0.138,0.5
2022,15860,7,2129576.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,7,2129593.0,1.0,59,187,55,58,21,1,8,52,4,1,52,82,3,105,1.0,8,1,2,0.0,2,1.0,55.611039999999996,242,0.31,0.545,0.488,0.722,1.21,172.0,0.128,0.505,85.414,81.728,83.756,5.3,0.427,0.033,0.339,0.215,0.124,0.634
2022,15860,7,2129596.0,1.0,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.098,-0.098,-0.096,,,0.0,1.0,0.0,1.0,0.0
2022,15860,7,2129598.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,7,2333474.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,7,2333476.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2022,15860,7,2333483.0,1.0,59,173,39,46,5,1,6,31,10,1,31,37,1,71,2.0,6,2,2,0.0,1,3.0,30.07514018691589,208,0.266,0.376,0.399,0.48,0.879,89.0,0.046,0.303,52.884,50.724,52.388,7.5,0.429,0.029,0.178,0.149,0.029,0.838
2022,15860,7,2333485.0,1.0,59,28,2,4,2,0,0,2,0,0,1,11,0,6,1.0,0,1,0,0.0,0,1.0,0.852,30,0.143,0.107,0.167,0.286,0.453,5.0,0.071,0.235,2.902,3.068,3.176,,0.4,0.0,0.367,0.033,0.334,0.091
2022,15860,7,2333491.0,1.0,59,140,36,43,4,1,4,21,2,2,24,32,0,61,2.0,6,3,0,0.0,0,3.0,27.45549132947977,167,0.307,0.3,0.437,0.5,0.937,100.0,0.05,0.375,44.074,43.504,45.648,2.7,0.464,0.024,0.192,0.144,0.048,0.75
2022,15860,7,2333493.0,1.0,59,201,42,46,5,0,3,32,6,1,24,56,0,60,5.0,6,0,1,0.0,3,8.0,20.472586206896555,226,0.229,0.214,0.336,0.338,0.674,39.0,0.025,0.301,38.242,38.27,39.88,4.0,0.534,0.013,0.248,0.106,0.142,0.429
2022,15860,7,2333494.0,1.0,59,17,0,2,1,0,0,0,0,0,3,7,0,3,0.0,0,1,0,0.0,0,0.0,0.9247619047619049,21,0.118,0.235,0.238,0.235,0.473,-3.0,0.059,0.2,1.374,1.24,1.3,,0.0,0.0,0.333,0.143,0.19,0.429
