season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2023,16340,5,2673267.0,1.0,18.0,45,6,6,2,0,0,4,1,2,8,28,0,8,1.0,4,0,0,0.0,0,1.0,2.9354385964912284,53,0.133,0.2,0.34,0.222,0.562,1.0,0.044,0.353,3.956,4.118,5.596,0.0,0.333,0.0,0.528,0.151,0.377,0.286
2023,16340,5,2673268.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.098,-0.098,-0.096,,,0.0,1.0,0.0,1.0,0.0
2023,16340,5,2673269.0,1.0,34.0,104,20,25,2,0,6,22,1,2,15,46,0,45,1.0,3,2,2,0.0,0,1.0,15.792063492063491,123,0.24,0.327,0.35,0.51,0.86,86.0,0.019,0.352,31.412,30.218,32.136,1.7,0.378,0.049,0.374,0.122,0.252,0.326
2023,16340,5,2673312.0,1.0,52.0,206,35,47,9,2,6,28,19,1,23,50,0,78,0.0,3,1,1,0.0,0,1.0,26.12666666666667,231,0.228,0.35,0.316,0.461,0.777,68.0,0.073,0.272,57.04,54.948,56.716,9.1,0.433,0.026,0.216,0.1,0.116,0.46
2023,16340,5,2673314.0,1.0,20.0,56,6,10,1,0,2,10,1,0,4,22,0,17,0.0,6,1,0,0.0,0,0.0,5.866268656716418,61,0.179,0.214,0.328,0.357,0.685,39.0,0.018,0.25,12.324,11.862,12.184,1.3,0.222,0.033,0.361,0.066,0.295,0.182
2023,16340,5,2673316.0,1.0,10.0,26,5,7,2,0,1,7,1,0,6,7,0,12,0.0,1,0,1,0.0,1,1.0,5.721176470588236,33,0.269,0.462,0.424,0.577,1.001,114.0,0.077,0.316,9.584,8.988,9.156,1.0,0.308,0.03,0.212,0.182,0.03,0.857
2023,16340,5,2673317.0,1.0,44.0,148,18,33,4,1,3,21,2,0,13,38,0,48,1.0,3,4,1,0.0,1,2.0,14.836213017751477,166,0.223,0.203,0.295,0.378,0.673,42.0,0.047,0.278,31.946,30.66,31.4,2.4,0.326,0.018,0.229,0.078,0.151,0.342
2023,16340,5,2828031.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2023,16340,5,2828033.0,1.0,55.0,203,37,51,12,3,5,33,7,7,24,43,0,84,3.0,6,0,1,0.0,2,3.0,27.871623931623933,228,0.251,0.281,0.355,0.512,0.867,87.0,0.103,0.295,59.316,58.284,63.968,5.8,0.421,0.022,0.189,0.105,0.084,0.558
2023,16340,5,2828062.0,1.0,24.0,64,7,9,0,0,1,7,2,0,10,23,0,12,0.0,1,0,0,0.0,0,2.0,3.9765333333333333,74,0.141,0.234,0.27,0.203,0.473,-12.0,0.0,0.2,5.586,5.2,5.44,1.3,0.316,0.014,0.311,0.135,0.176,0.435
2023,16340,5,2828066.0,1.0,55.0,206,42,52,6,3,17,38,9,2,36,89,1,115,0.0,10,0,1,0.0,2,1.0,48.09644268774704,243,0.252,0.515,0.403,0.684,1.087,142.0,0.073,0.347,87.788,85.058,87.896,11.8,0.309,0.07,0.366,0.148,0.218,0.404
2023,16340,6,2111857.0,1.0,43.0,127,12,23,6,1,1,17,5,4,20,47,0,34,1.0,2,3,1,0.0,0,1.0,10.414901960784313,151,0.181,0.252,0.298,0.331,0.629,28.0,0.071,0.275,20.544,19.608,22.736,1.7,0.25,0.007,0.311,0.132,0.179,0.426
2023,16340,6,2118001.0,1.0,29.0,86,21,21,1,2,0,1,12,3,20,23,0,26,1.0,2,2,0,0.0,1,2.0,11.312363636363635,108,0.244,0.395,0.398,0.337,0.735,41.0,0.081,0.333,17.696,17.37,19.7,0.0,0.488,0.0,0.213,0.185,0.028,0.87
2023,16340,6,2129447.0,1.0,46.0,153,20,43,13,1,2,29,6,3,24,44,0,64,2.0,3,4,1,0.0,1,1.0,24.983891891891894,182,0.281,0.314,0.385,0.523,0.908,94.0,0.105,0.38,47.218,46.23,49.04,3.0,0.265,0.011,0.242,0.132,0.11,0.545
2023,16340,6,2494073.0,1.0,47.0,149,33,34,5,0,1,16,28,3,36,55,0,42,0.0,3,5,1,0.0,1,0.0,18.904536082474227,191,0.228,0.463,0.382,0.322,0.704,35.0,0.034,0.351,31.2,29.7,32.3,1.9,0.444,0.005,0.288,0.188,0.1,0.655
2023,16340,6,2681004.0,1.0,38.0,113,21,27,7,1,8,31,6,1,22,44,1,60,0.0,3,0,1,0.0,1,0.0,24.33007194244604,136,0.239,0.531,0.382,0.673,1.055,137.0,0.088,0.306,46.148,44.222,45.664,6.9,0.295,0.059,0.324,0.162,0.162,0.5
2023,16340,6,2681036.0,1.0,41.0,128,29,35,8,4,1,32,8,4,25,25,0,54,2.0,7,2,2,0.0,3,2.0,23.218048780487802,157,0.273,0.375,0.427,0.523,0.95,98.0,0.156,0.327,41.27,40.036,43.392,1.8,0.424,0.006,0.159,0.159,0.0,1.0
2023,16340,6,2681610.0,1.0,9.0,18,4,3,1,1,0,2,1,0,3,8,0,6,0.0,2,0,0,0.0,1,0.0,2.5617391304347827,21,0.167,0.389,0.381,0.444,0.825,70.0,0.222,0.3,4.746,4.61,4.72,0.0,0.5,0.0,0.381,0.143,0.238,0.375
2023,16340,6,2685069.0,1.0,8.0,21,5,3,0,0,0,3,2,0,2,9,0,3,0.0,0,0,1,0.0,0,0.0,0.7983333333333333,24,0.143,0.19,0.208,0.143,0.351,-36.0,0.0,0.231,1.558,1.086,1.152,0.0,1.0,0.0,0.375,0.083,0.292,0.222
2023,16340,6,2691912.0,1.0,11.0,24,2,5,0,0,0,2,1,1,5,11,0,5,0.0,0,1,0,0.0,0,0.0,1.9246666666666665,30,0.208,0.208,0.333,0.208,0.541,-4.0,0.0,0.385,2.302,2.148,2.876,0.0,0.2,0.0,0.367,0.167,0.2,0.455
2023,16340,6,2691913.0,1.0,31.0,84,11,20,3,1,1,12,2,2,5,23,0,28,0.0,5,1,2,0.0,1,2.0,8.85979381443299,92,0.238,0.155,0.326,0.393,0.719,49.0,0.071,0.306,20.416,18.978,20.716,1.3,0.345,0.011,0.25,0.054,0.196,0.217
2023,16340,6,2695592.0,1.0,47.0,166,36,54,10,3,4,47,13,3,25,28,0,82,1.0,7,0,3,0.0,3,0.0,36.888358208955225,194,0.325,0.38,0.443,0.596,1.039,121.0,0.114,0.365,65.156,62.854,65.888,6.1,0.39,0.021,0.144,0.129,0.015,0.893
2023,16340,6,2829469.0,1.0,26.0,77,21,20,2,2,0,8,8,2,8,10,0,26,0.0,4,0,0,0.0,0,0.0,9.86247191011236,85,0.26,0.26,0.376,0.39,0.766,54.0,0.104,0.299,19.31,18.634,20.328,0.0,0.656,0.0,0.118,0.094,0.024,0.8
2023,16340,6,2829470.0,1.0,39.0,121,30,33,4,1,0,14,12,4,27,29,0,39,1.0,2,3,2,0.0,1,1.0,17.17174193548387,153,0.273,0.339,0.405,0.364,0.769,50.0,0.058,0.351,27.578,26.206,29.352,0.0,0.484,0.0,0.19,0.176,0.014,0.931
2023,16340,6,2829471.0,1.0,40.0,122,13,28,9,1,0,17,10,2,15,40,0,39,1.0,5,1,3,0.0,2,1.0,13.673150684931509,141,0.23,0.279,0.34,0.402,0.742,54.0,0.098,0.329,29.64,27.988,29.896,0.0,0.271,0.0,0.284,0.106,0.178,0.375
2023,16340,6,2829472.0,1.0,3.0,7,0,0,0,0,0,1,0,0,0,5,0,0,0.0,0,0,0,0.0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.67,-0.686,-0.672,,,0.0,0.714,0.0,0.714,0.0
2023,16340,6,2829473.0,1.0,11.0,25,5,8,1,0,1,5,0,0,2,8,0,12,1.0,0,0,0,0.0,0,0.0,4.173333333333333,27,0.32,0.24,0.37,0.56,0.93,103.0,0.04,0.438,8.276,8.454,8.608,0.0,0.444,0.037,0.296,0.074,0.222,0.25
2023,16340,7,2308986.0,1.0,55.0,217,54,82,10,1,10,60,0,0,36,37,4,124,7.0,4,0,3,0.0,1,8.0,58.99215384615385,256,0.378,0.359,0.477,0.668,1.145,146.0,0.06,0.416,95.594,92.65,94.2,0.0,0.393,0.039,0.145,0.141,0.004,0.973
2023,16340,7,2333474.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2023,16340,7,2333485.0,1.0,42.0,148,32,50,12,0,6,23,1,1,11,23,0,80,2.0,4,0,1,0.0,0,3.0,31.724634146341465,160,0.338,0.277,0.406,0.662,1.068,136.0,0.081,0.367,61.326,60.256,61.932,1.7,0.441,0.038,0.144,0.069,0.075,0.478
2023,16340,7,2333491.0,1.0,58.0,216,66,77,20,3,9,46,4,1,43,37,1,130,3.0,12,2,2,0.0,2,3.0,67.05919999999999,263,0.356,0.458,0.502,0.75,1.252,172.0,0.134,0.395,105.154,102.618,104.956,5.5,0.463,0.034,0.141,0.163,-0.022,1.162
2023,16340,7,2333493.0,1.0,42.0,158,29,54,13,0,5,38,10,0,11,33,0,82,3.0,7,0,1,0.0,0,4.0,33.822824858757066,170,0.342,0.31,0.424,0.633,1.057,130.0,0.082,0.405,65.256,64.538,65.636,6.7,0.358,0.029,0.194,0.065,0.129,0.333
2023,16340,7,2493077.0,1.0,36.0,135,42,52,10,1,13,39,6,0,17,25,0,103,3.0,6,1,0,0.0,2,3.0,49.37232704402516,153,0.385,0.548,0.49,0.941,1.431,227.0,0.096,0.402,82.36,81.876,83.132,8.2,0.468,0.085,0.163,0.111,0.052,0.68
2023,16340,7,2508285.0,1.0,14.0,26,7,11,2,0,1,10,1,0,1,5,0,16,1.0,1,0,0,0.0,0,1.0,7.09857142857143,27,0.423,0.269,0.481,0.731,1.212,165.0,0.077,0.5,12.58,12.7,12.9,1.0,0.5,0.037,0.185,0.037,0.148,0.2
2023,16340,7,2678720.0,1.0,51.0,216,54,71,14,2,7,39,0,1,20,30,0,110,4.0,3,5,6,0.0,0,4.0,41.31176,247,0.329,0.269,0.381,0.616,0.997,120.0,0.093,0.346,83.49,80.5,82.56,0.0,0.54,0.028,0.121,0.081,0.04,0.667
2023,16340,7,2678722.0,1.0,52.0,205,42,60,15,0,7,50,0,0,21,26,0,96,1.0,10,0,5,0.0,0,1.0,38.871369294605806,231,0.293,0.278,0.394,0.576,0.97,110.0,0.073,0.299,75.142,71.65,73.0,0.0,0.417,0.03,0.113,0.091,0.022,0.808
2023,16340,7,2678726.0,1.0,58.0,224,38,71,14,1,5,55,1,0,25,39,0,102,6.0,4,4,2,0.0,0,6.0,39.76988416988417,255,0.317,0.254,0.392,0.545,0.937,101.0,0.076,0.363,74.638,73.986,75.352,1.7,0.347,0.02,0.153,0.098,0.055,0.641
2023,16340,7,2821640.0,1.0,58.0,239,61,82,11,3,10,54,38,8,40,16,0,129,1.0,2,0,10,0.0,3,2.0,55.38061855670102,289,0.343,0.49,0.429,0.64,1.069,132.0,0.084,0.323,104.332,98.564,105.308,15.8,0.447,0.035,0.055,0.138,-0.083,2.5
2023,16340,7,2821646.0,1.0,17.0,42,11,11,2,0,0,4,0,0,5,11,0,13,2.0,0,0,0,0.0,0,2.0,4.259574468085106,47,0.262,0.167,0.34,0.357,0.697,40.0,0.048,0.355,7.742,8.192,8.384,,0.688,0.0,0.234,0.106,0.128,0.455
2023,16340,7,2821675.0,1.0,56.0,195,41,55,12,0,6,33,8,4,26,54,0,85,3.0,5,5,3,0.0,0,5.0,31.45324786324786,229,0.282,0.308,0.376,0.528,0.904,94.0,0.062,0.355,62.708,60.92,64.66,6.9,0.438,0.026,0.236,0.114,0.122,0.481
2023,16340,7,2821699.0,1.0,9.0,19,1,5,0,0,0,1,0,0,0,5,0,5,0.0,0,0,0,0.0,0,0.0,1.3157894736842106,19,0.263,0.0,0.263,0.263,0.526,5.0,0.0,0.357,2.9,2.778,2.856,,0.2,0.0,0.263,0.0,0.263,0.0
2023,16340,7,2821782.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.098,-0.098,-0.096,,,0.0,1.0,0.0,1.0,0.0
2023,16340,7,2821802.0,1.0,11.0,24,6,6,2,0,2,5,0,0,2,8,0,14,0.0,0,0,0,0.0,0,0.0,4.467692307692308,26,0.25,0.417,0.308,0.75,1.058,152.0,0.083,0.286,10.396,10.176,10.352,0.0,0.667,0.077,0.308,0.077,0.231,0.25
2023,16340,8,1975736.0,1.0,51.0,176,48,64,9,0,9,42,8,4,26,42,0,100,2.0,8,0,4,0.0,1,3.0,46.82018691588785,206,0.364,0.375,0.476,0.67,1.146,146.0,0.051,0.426,78.644,76.264,80.128,8.5,0.438,0.044,0.204,0.126,0.078,0.619
2023,16340,8,2121009.0,1.0,59.0,218,42,69,5,0,15,58,3,3,39,59,0,119,0.0,2,2,3,0.0,0,1.0,52.56734848484848,262,0.317,0.408,0.42,0.638,1.058,131.0,0.023,0.367,87.728,84.608,88.036,5.0,0.284,0.057,0.225,0.149,0.076,0.661
2023,16340,8,2130586.0,1.0,54.0,184,37,61,8,1,6,39,5,3,30,27,2,89,1.0,5,5,1,0.0,1,3.0,39.9248,220,0.332,0.326,0.436,0.565,1.001,111.0,0.06,0.362,67.934,64.846,67.952,5.5,0.344,0.027,0.123,0.136,-0.013,1.111
2023,16340,8,2303235.0,1.0,29.0,75,18,17,5,2,2,18,2,0,10,13,0,32,1.0,6,1,2,0.0,0,2.0,12.337446808510636,88,0.227,0.36,0.375,0.547,0.922,100.0,0.147,0.242,25.426,24.276,24.772,2.0,0.516,0.023,0.148,0.114,0.034,0.769
2023,16340,8,2303236.0,1.0,59.0,225,63,64,9,4,6,28,9,2,32,33,1,99,4.0,12,0,4,0.0,0,4.0,41.19091575091576,261,0.284,0.329,0.414,0.524,0.938,97.0,0.093,0.305,75.836,73.112,75.824,7.2,0.559,0.023,0.126,0.123,0.003,0.97
2023,16340,8,2303242.0,1.0,59.0,214,51,75,12,2,16,54,7,1,35,61,2,139,2.0,7,3,5,0.0,0,4.0,64.54318181818182,257,0.35,0.491,0.455,0.79,1.245,179.0,0.084,0.415,111.252,106.758,109.136,9.7,0.347,0.062,0.237,0.136,0.101,0.574
2023,16340,8,2348347.0,1.0,45.0,159,23,44,9,1,5,32,0,1,21,27,1,70,5.0,2,0,5,0.0,0,6.0,24.714010695187167,185,0.277,0.289,0.362,0.535,0.897,95.0,0.075,0.295,50.904,48.89,50.48,0.0,0.29,0.027,0.146,0.114,0.032,0.778
2023,16340,8,2462059.0,1.0,6.0,6,1,1,1,0,0,0,0,0,0,4,0,2,0.0,0,0,0,0.0,0,0.0,0.3333333333333333,6,0.167,0.167,0.167,0.5,0.667,64.0,0.167,0.5,1.418,1.39,1.42,,1.0,0.0,0.667,0.0,0.667,0.0
2023,16340,8,2476406.0,1.0,30.0,81,15,22,3,0,2,17,1,2,8,14,0,31,1.0,1,2,2,0.0,0,1.0,9.95872340425532,93,0.272,0.198,0.333,0.444,0.777,65.0,0.037,0.299,21.488,20.358,22.076,1.3,0.448,0.022,0.151,0.086,0.065,0.571
2023,16340,8,2476426.0,1.0,16.0,23,5,5,2,0,0,1,0,0,2,8,0,7,0.0,0,0,0,0.0,0,0.0,2.1056,25,0.217,0.174,0.28,0.391,0.671,44.0,0.087,0.333,4.636,4.486,4.592,,0.714,0.0,0.32,0.08,0.24,0.25
2023,16340,8,2476429.0,1.0,40.0,135,36,34,8,0,6,22,9,1,19,35,0,60,4.0,4,2,0,0.0,0,4.0,21.47925,156,0.252,0.393,0.365,0.548,0.913,99.0,0.059,0.298,43.69,43.922,45.404,7.2,0.588,0.038,0.224,0.122,0.102,0.543
2023,16340,8,2478615.0,1.0,40.0,128,23,32,5,0,7,28,0,0,12,21,0,58,2.0,7,2,2,0.0,0,2.0,20.438013245033112,144,0.25,0.297,0.354,0.547,0.901,97.0,0.039,0.245,43.052,41.722,42.564,0.0,0.364,0.049,0.146,0.083,0.063,0.571
2023,16340,8,2659963.0,1.0,14.0,19,2,4,0,0,1,6,0,0,1,6,0,7,0.0,0,0,0,0.0,0,0.0,1.815,20,0.211,0.211,0.25,0.421,0.671,49.0,0.0,0.25,4.422,4.28,4.38,0.0,0.25,0.05,0.3,0.05,0.25,0.167
2023,16340,8,2660085.0,1.0,33.0,100,18,28,2,0,4,21,0,0,12,23,0,42,1.0,5,0,1,0.0,0,3.0,17.3135593220339,113,0.28,0.26,0.398,0.48,0.878,83.0,0.02,0.324,30.516,29.654,30.268,0.0,0.341,0.035,0.204,0.106,0.098,0.522
2023,16340,8,2813210.0,1.0,54.0,187,44,55,10,0,22,46,0,1,28,56,0,131,2.0,9,0,2,0.0,0,4.0,55.38150442477877,217,0.294,0.551,0.424,0.872,1.296,199.0,0.053,0.297,101.332,99.324,101.628,0.0,0.314,0.101,0.258,0.129,0.129,0.5
2023,16340,8,2813213.0,1.0,15.0,27,3,5,1,0,1,5,0,0,4,4,0,9,0.0,0,0,0,0.0,0,0.0,2.914838709677419,31,0.185,0.296,0.29,0.407,0.697,50.0,0.037,0.182,5.708,5.474,5.608,0.0,0.25,0.032,0.129,0.129,0.0,1.0
2023,16340,8,2813214.0,1.0,14.0,25,3,8,3,0,0,6,1,0,3,6,0,11,0.0,1,0,0,0.0,0,0.0,5.0,28,0.32,0.28,0.429,0.56,0.989,109.0,0.12,0.421,8.842,8.634,8.788,0.0,0.25,0.0,0.214,0.107,0.107,0.5
2023,16340,8,2813224.0,1.0,8.0,9,2,3,1,0,0,0,0,0,1,2,0,4,0.0,0,0,0,0.0,0,1.0,1.704,10,0.333,0.222,0.4,0.556,0.956,105.0,0.111,0.429,3.024,2.952,3.004,,0.5,0.0,0.2,0.1,0.1,0.5
2023,16340,9,2310106.0,1.0,53.0,194,21,50,10,0,8,34,0,0,38,54,1,84,1.0,1,0,1,0.0,0,3.0,35.30752136752136,233,0.258,0.371,0.382,0.526,0.908,94.0,0.052,0.316,59.818,57.658,58.796,0.0,0.16,0.034,0.232,0.163,0.069,0.704
2023,16340,9,2475665.0,1.0,37.0,128,14,26,1,2,0,11,3,3,13,21,0,31,3.0,0,6,0,0.0,1,3.0,7.749795918367349,147,0.203,0.141,0.265,0.266,0.531,6.0,0.055,0.243,15.702,15.614,18.048,0.0,0.359,0.0,0.143,0.088,0.055,0.619
2023,16340,9,2475745.0,1.0,33.0,109,20,24,1,0,1,6,2,3,11,34,0,28,0.0,2,3,0,0.0,0,0.0,8.55616,123,0.22,0.128,0.301,0.275,0.576,12.0,0.009,0.311,15.958,15.13,17.52,1.3,0.528,0.008,0.276,0.089,0.187,0.324
2023,16340,9,2475747.0,1.0,40.0,145,25,29,4,2,1,12,7,0,31,42,0,40,1.0,6,2,1,0.0,0,1.0,17.462162162162162,179,0.2,0.338,0.369,0.324,0.693,34.0,0.069,0.272,27.104,25.972,26.664,1.8,0.369,0.006,0.235,0.173,0.062,0.738
2023,16340,9,2475764.0,1.0,27.0,67,4,13,2,0,0,5,0,0,8,20,0,15,0.0,0,4,0,0.0,0,0.0,4.566582278481012,79,0.194,0.149,0.266,0.254,0.52,3.0,0.03,0.277,8.18,7.598,7.856,,0.19,0.0,0.253,0.101,0.152,0.4
2023,16340,9,2649333.0,1.0,16.0,43,1,6,0,1,0,6,1,0,1,18,0,8,1.0,0,1,0,0.0,1,1.0,1.1244444444444446,45,0.14,0.093,0.156,0.209,0.365,-22.0,0.07,0.24,3.136,3.234,3.388,0.0,0.143,0.0,0.4,0.022,0.378,0.056
2023,16340,9,2665695.0,1.0,43.0,166,16,44,5,0,0,17,3,0,16,37,1,49,3.0,7,3,0,0.0,2,3.0,18.256249999999998,185,0.265,0.145,0.362,0.325,0.687,34.0,0.03,0.341,33.504,32.664,33.468,0.0,0.239,0.0,0.2,0.086,0.114,0.432
2023,16340,9,2665697.0,1.0,45.0,145,18,24,3,3,3,21,2,1,12,50,0,42,0.0,4,1,1,0.0,0,0.0,11.057177914110428,159,0.166,0.214,0.252,0.352,0.604,30.0,0.083,0.226,26.4,24.962,26.304,2.4,0.405,0.019,0.314,0.075,0.239,0.24
2023,16340,9,2665698.0,1.0,48.0,171,27,57,6,3,1,19,16,4,29,33,2,72,1.0,0,2,1,0.0,2,1.0,31.57881773399015,203,0.333,0.327,0.424,0.48,0.904,85.0,0.088,0.406,54.196,51.568,55.076,1.9,0.306,0.005,0.163,0.143,0.02,0.879
2023,16340,9,2665708.0,1.0,17.0,38,2,10,1,0,0,8,0,0,0,9,0,11,1.0,2,1,1,0.0,0,1.0,3.041904761904762,40,0.263,0.026,0.3,0.316,0.616,24.0,0.026,0.333,7.588,7.266,7.452,,0.167,0.0,0.225,0.0,0.225,0.0
