season,season_id,school_id,stats_player_seq,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2019,14781,2,1997675.0,52,2,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,3,0.5,0.6666666666666666,0.5,1.1666666666666665,0.5,0.5,0.0,0.0,0.3333333333333333,-0.3333333333333333,
2019,14781,2,1997676.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,1997693.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,1997696.0,52,85,21,26,14,5,0,0,10,10,2,3,1,22,3.0,0,0,0,0,0.0,0.0,99,0.24705882352941178,0.3333333333333333,0.36470588235294116,0.6980392156862745,0.3181818181818182,0.42424242424242425,0.0,0.2222222222222222,0.10101010101010101,0.1212121212121212,0.45454545454545453
2019,14781,2,1997697.0,52,103,29,43,16,4,2,2,17,14,0,0,0,17,1.0,0,1,0,2,0.0,0.0,117,0.2815533980582524,0.36752136752136755,0.49514563106796117,0.8626669985893287,0.32142857142857145,0.34146341463414637,0.017094017094017096,0.1452991452991453,0.11965811965811966,0.025641025641025647,0.8235294117647058
2019,14781,2,1997698.0,52,182,54,78,46,11,2,3,18,28,7,1,2,63,4.0,5,1,0,0,0.0,0.0,213,0.2967032967032967,0.41784037558685444,0.5164835164835165,0.9343238920703709,0.4358974358974359,0.5,0.014084507042253521,0.29577464788732394,0.13145539906103287,0.16431924882629106,0.4444444444444444
2019,14781,2,1997699.0,52,130,39,48,20,7,1,0,12,8,4,0,5,19,0.0,2,2,0,0,0.0,0.0,143,0.3,0.35664335664335667,0.4307692307692308,0.7874125874125875,0.35135135135135137,0.39215686274509803,0.0,0.13286713286713286,0.055944055944055944,0.07692307692307693,0.42105263157894735
2019,14781,2,1997701.0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2019,14781,2,1997702.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,1997704.0,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,
2019,14781,2,1997705.0,52,19,2,2,1,0,0,0,1,1,0,0,1,4,1.0,0,0,0,0,0.0,0.0,21,0.10526315789473684,0.14285714285714285,0.10526315789473684,0.24812030075187969,0.13333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.25
2019,14781,2,1997706.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,1997707.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,1997709.0,52,77,12,24,9,4,1,2,9,5,6,0,0,19,1.0,0,1,0,0,0.0,0.0,82,0.15584415584415584,0.2804878048780488,0.4025974025974026,0.6830852074754514,0.17857142857142858,0.3333333333333333,0.024390243902439025,0.23170731707317074,0.06097560975609756,0.17073170731707318,0.2631578947368421
2019,14781,2,1997710.0,52,107,19,25,17,3,0,1,16,16,6,2,2,32,1.0,3,3,0,0,0.0,0.0,127,0.17757009345794392,0.3228346456692913,0.27102803738317754,0.5938626830524689,0.23684210526315788,0.4,0.007874015748031496,0.25196850393700787,0.12598425196850394,0.12598425196850394,0.5
2019,14781,2,2133278.0,52,15,3,5,3,2,0,0,4,1,0,0,0,3,0.0,0,0,0,0,0.0,0.0,16,0.2,0.25,0.4666666666666667,0.7166666666666667,0.25,0.75,0.0,0.1875,0.0625,0.125,0.3333333333333333
2019,14781,2,2133281.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,2133283.0,52,11,1,1,2,0,0,0,1,4,0,0,0,5,0.0,2,0,0,0,0.0,0.0,15,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.4242424242424242,0.16666666666666666,0.4,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666665,0.8
2019,14781,2,2133293.0,52,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0
2019,14781,2,2133294.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,2133295.0,52,20,2,2,1,0,0,0,1,2,1,0,0,4,1.0,0,0,0,0,0.0,0.0,22,0.1,0.22727272727272727,0.1,0.32727272727272727,0.125,0.2,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.5
2019,14781,2,2133297.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,2133302.0,52,185,47,58,26,5,0,2,20,13,3,2,5,34,5.0,1,1,0,2,0.0,0.0,205,0.25405405405405407,0.3073170731707317,0.35135135135135137,0.6586684245220831,0.2980132450331126,0.39344262295081966,0.00975609756097561,0.16585365853658537,0.06341463414634146,0.10243902439024391,0.38235294117647056
2019,14781,2,2133304.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,2,2133307.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1771379.0,44,125,42,50,18,5,0,1,20,5,2,5,1,20,2.0,5,1,0,0,0.0,0.0,136,0.336,0.3602941176470588,0.448,0.8082941176470588,0.3761467889908257,0.3541666666666667,0.007352941176470588,0.14705882352941177,0.03676470588235294,0.11029411764705882,0.25
2019,14781,3,1771380.0,44,116,40,44,32,4,0,0,15,16,6,1,0,10,1.0,11,2,0,0,0.0,0.0,133,0.3448275862068966,0.46616541353383456,0.41379310344827586,0.8799585169821105,0.37383177570093457,0.5161290322580645,0.0,0.07518796992481203,0.12030075187969924,-0.045112781954887216,1.6
2019,14781,3,1771381.0,44,185,60,102,47,24,0,6,38,20,4,3,1,35,1.0,6,2,0,0,0.0,0.0,209,0.32432432432432434,0.4019138755980861,0.7135135135135136,1.1154273891115998,0.3673469387755102,0.5256410256410257,0.028708133971291867,0.1674641148325359,0.09569377990430622,0.07177033492822968,0.5714285714285714
2019,14781,3,1771383.0,44,45,11,14,3,3,0,0,10,2,1,1,0,10,2.0,0,0,0,0,0.0,0.0,48,0.24444444444444444,0.2916666666666667,0.37777777777777777,0.6694444444444445,0.3055555555555556,0.21428571428571427,0.0,0.20833333333333334,0.041666666666666664,0.16666666666666669,0.2
2019,14781,3,1771384.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1771385.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1771389.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1771391.0,44,171,50,78,39,5,1,7,35,22,10,3,0,23,2.0,1,1,0,0,0.0,0.0,196,0.29239766081871343,0.41836734693877553,0.5321637426900585,0.950531089628834,0.2986111111111111,0.4266666666666667,0.03571428571428571,0.11734693877551021,0.11224489795918367,0.005102040816326536,0.9565217391304348
2019,14781,3,1771392.0,44,110,39,51,33,7,1,1,20,18,5,1,0,10,2.0,6,5,0,1,0.0,0.0,129,0.35454545454545455,0.4806201550387597,0.5454545454545454,1.026074700493305,0.38,0.5245901639344263,0.007751937984496124,0.07751937984496124,0.13953488372093023,-0.06201550387596899,1.8
2019,14781,3,1771393.0,44,173,52,69,26,11,0,2,30,17,1,2,1,24,2.0,3,2,0,0,0.0,0.0,193,0.30057803468208094,0.3626943005181347,0.47398843930635837,0.8366827398244931,0.33557046979865773,0.35294117647058826,0.010362694300518135,0.12435233160621761,0.08808290155440414,0.036269430051813475,0.7083333333333334
2019,14781,3,1777794.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1779110.0,44,80,21,30,11,7,1,0,8,5,0,0,1,21,1.0,1,1,0,0,0.0,0.0,86,0.2625,0.3023255813953488,0.475,0.7773255813953488,0.3559322033898305,0.4230769230769231,0.0,0.2441860465116279,0.05813953488372093,0.18604651162790697,0.23809523809523808
2019,14781,3,1890341.0,44,152,52,83,35,12,2,5,40,10,6,5,0,22,3.0,4,4,0,0,0.0,0.0,167,0.34210526315789475,0.40718562874251496,0.6710526315789473,1.0782382603214624,0.36153846153846153,0.47619047619047616,0.029940119760479042,0.1317365269461078,0.059880239520958084,0.07185628742514971,0.45454545454545453
2019,14781,3,1890343.0,44,89,30,38,28,4,2,0,13,13,1,0,3,12,0.0,7,0,0,0,0.0,0.0,105,0.33707865168539325,0.41904761904761906,0.4943820224719101,0.9134296415195291,0.38961038961038963,0.6363636363636364,0.0,0.11428571428571428,0.12380952380952381,-0.009523809523809532,1.0833333333333333
2019,14781,3,1890347.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1982964.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1982969.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1982970.0,44,39,9,11,3,2,0,0,3,5,2,0,0,9,2.0,2,0,0,0,0.0,0.0,44,0.23076923076923078,0.36363636363636365,0.3333333333333333,0.696969696969697,0.3,0.1875,0.0,0.20454545454545456,0.11363636363636363,0.09090909090909093,0.5555555555555556
2019,14781,3,1982973.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1982975.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1982977.0,44,42,8,9,4,1,0,0,9,7,3,0,4,12,1.0,0,0,0,0,0.0,0.0,53,0.19047619047619047,0.33962264150943394,0.23809523809523808,0.577717879604672,0.26666666666666666,0.2222222222222222,0.0,0.22641509433962265,0.1320754716981132,0.09433962264150944,0.5833333333333334
2019,14781,3,1982978.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,1982982.0,44,68,18,25,12,2,1,1,16,7,11,2,0,17,0.0,0,0,0,0,0.0,0.0,77,0.2647058823529412,0.4675324675324675,0.4264705882352941,0.8940030557677616,0.3269230769230769,0.3142857142857143,0.012987012987012988,0.22077922077922077,0.09090909090909091,0.12987012987012986,0.4117647058823529
2019,14781,3,2112574.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,2112590.0,44,5,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.2,0.0
2019,14781,3,2112591.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2019,14781,3,2112592.0,44,12,1,1,2,0,0,0,0,1,1,0,0,9,0.0,0,0,0,0,0.0,0.0,13,0.08333333333333333,0.23076923076923078,0.08333333333333333,0.3141025641025641,0.3333333333333333,0.6666666666666666,0.0,0.6923076923076923,0.07692307692307693,0.6153846153846154,0.1111111111111111
2019,14781,3,2112593.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2019,14781,3,2112595.0,44,38,10,19,13,3,0,2,11,7,4,1,1,10,0.0,6,1,0,0,0.0,0.0,47,0.2631578947368421,0.44680851063829785,0.631578947368421,1.078387458006719,0.2962962962962963,0.5789473684210527,0.0425531914893617,0.2127659574468085,0.14893617021276595,0.06382978723404256,0.7
2019,14781,3,2112596.0,44,73,15,19,15,4,0,0,11,4,2,2,0,22,2.0,10,1,0,0,0.0,0.0,79,0.2054794520547945,0.26582278481012656,0.3150684931506849,0.5808912779608115,0.2830188679245283,0.7142857142857143,0.0,0.27848101265822783,0.05063291139240506,0.22784810126582278,0.18181818181818182
2019,14781,3,2112597.0,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2019,14781,3,2112607.0,44,12,1,2,1,1,0,0,1,1,0,0,0,4,1.0,0,0,0,0,0.0,0.0,13,0.08333333333333333,0.15384615384615385,0.25,0.40384615384615385,0.125,0.5,0.0,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.25
2019,14781,3,2112618.0,44,19,4,4,1,0,0,0,2,0,0,0,0,3,1.0,0,0,0,0,0.0,0.0,19,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.25,0.25,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0
2019,14781,3,2118791.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,3,2152442.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,1777569.0,46,79,26,41,19,4,4,1,24,4,7,2,1,13,1.0,5,1,0,0,0.0,0.0,86,0.3291139240506329,0.43023255813953487,0.6329113924050633,1.0631439505445983,0.373134328358209,0.5,0.011627906976744186,0.1511627906976744,0.046511627906976744,0.10465116279069767,0.3076923076923077
2019,14781,4,1777571.0,46,153,48,76,42,12,2,4,43,27,18,3,1,27,3.0,3,1,0,0,0.0,0.0,184,0.3137254901960784,0.5054347826086957,0.6143790849673203,1.119813867576016,0.352,0.42696629213483145,0.021739130434782608,0.14673913043478262,0.14673913043478262,0.0,1.0
2019,14781,4,1777574.0,46,95,26,36,20,5,1,1,19,17,1,2,0,24,1.0,3,2,0,0,0.0,0.0,114,0.2736842105263158,0.38596491228070173,0.45263157894736844,0.8385964912280701,0.3472222222222222,0.4418604651162791,0.008771929824561403,0.21052631578947367,0.14912280701754385,0.06140350877192982,0.7083333333333334
2019,14781,4,1777576.0,46,86,18,28,24,5,1,1,14,10,4,0,3,17,3.0,1,1,0,0,0.0,0.0,99,0.20930232558139536,0.32323232323232326,0.4069767441860465,0.7302090674183698,0.25,0.7419354838709677,0.010101010101010102,0.1717171717171717,0.10101010101010101,0.0707070707070707,0.5882352941176471
2019,14781,4,1783013.0,46,31,6,6,6,0,0,0,7,5,0,3,0,10,1.0,1,0,0,0,0.0,0.0,39,0.1935483870967742,0.28205128205128205,0.1935483870967742,0.47559966914805624,0.25,0.5454545454545454,0.0,0.2564102564102564,0.1282051282051282,0.1282051282051282,0.5
2019,14781,4,1891428.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,1891431.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,1891432.0,46,185,76,96,42,20,0,0,50,16,2,5,3,10,6.0,6,0,0,3,0.0,0.0,209,0.41081081081081083,0.44976076555023925,0.6270270270270271,1.0767877925772664,0.4222222222222222,0.44680851063829785,0.0,0.04784688995215311,0.07655502392344497,-0.028708133971291863,1.6
2019,14781,4,1891434.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,1891437.0,46,175,61,76,58,9,3,0,27,34,10,1,2,23,1.0,21,3,0,0,0.0,0.0,212,0.3485714285714286,0.49528301886792453,0.5028571428571429,0.9981401617250674,0.39869281045751637,0.5523809523809524,0.0,0.10849056603773585,0.16037735849056603,-0.05188679245283018,1.4782608695652173
2019,14781,4,1891438.0,46,75,15,24,22,4,1,1,14,14,4,2,3,28,1.0,4,1,0,0,0.0,0.0,94,0.2,0.35106382978723405,0.4,0.7510638297872341,0.2916666666666667,0.65625,0.010638297872340425,0.2978723404255319,0.14893617021276595,0.14893617021276595,0.5
2019,14781,4,1891439.0,46,167,59,80,36,11,2,2,47,16,8,4,3,10,3.0,5,2,0,1,0.0,0.0,190,0.3532934131736527,0.4368421052631579,0.5688622754491018,1.0057043807122596,0.3584905660377358,0.41975308641975306,0.010526315789473684,0.05263157894736842,0.08421052631578947,-0.031578947368421054,1.6
2019,14781,4,1891440.0,46,22,2,3,2,1,0,0,1,2,1,1,1,12,1.0,0,0,0,0,0.0,0.0,26,0.09090909090909091,0.19230769230769232,0.18181818181818182,0.37412587412587417,0.18181818181818182,0.4,0.0,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.16666666666666666
2019,14781,4,1891441.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,1896506.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2003420.0,46,150,59,96,39,11,4,6,34,17,2,2,4,34,1.0,6,5,0,0,0.0,0.0,173,0.3933333333333333,0.4508670520231214,0.78,1.2308670520231213,0.4732142857142857,0.4583333333333333,0.03468208092485549,0.19653179190751446,0.09826589595375723,0.09826589595375723,0.5
2019,14781,4,2003446.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2003449.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2003452.0,46,4,0,0,0,0,0,0,1,0,0,1,2,0,0.0,0,0,0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2019,14781,4,2003457.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2003459.0,46,28,8,10,9,2,0,0,3,9,2,1,0,8,0.0,3,0,0,0,0.0,0.0,38,0.2857142857142857,0.5,0.42857142857142855,0.9285714285714286,0.38095238095238093,0.47368421052631576,0.0,0.21052631578947367,0.23684210526315788,-0.02631578947368421,1.125
2019,14781,4,2003461.0,46,12,3,5,3,2,0,0,4,5,0,0,0,4,1.0,0,1,0,0,0.0,0.0,17,0.25,0.47058823529411764,0.5833333333333334,1.053921568627451,0.375,0.375,0.0,0.23529411764705882,0.29411764705882354,-0.05882352941176472,1.25
2019,14781,4,2003469.0,46,48,13,17,7,4,0,0,4,5,1,0,0,8,2.0,0,0,0,0,0.0,0.0,53,0.2708333333333333,0.3584905660377358,0.4375,0.7959905660377358,0.325,0.3684210526315789,0.0,0.1509433962264151,0.09433962264150944,0.05660377358490565,0.625
2019,14781,4,2003477.0,46,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2019,14781,4,2003479.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2149765.0,46,19,3,4,2,1,0,0,2,2,1,1,0,9,0.0,0,0,0,0,0.0,0.0,22,0.15789473684210525,0.2727272727272727,0.2631578947368421,0.5358851674641147,0.2727272727272727,0.3333333333333333,0.0,0.4090909090909091,0.09090909090909091,0.31818181818181823,0.2222222222222222
2019,14781,4,2149766.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2149767.0,46,186,71,100,49,13,2,4,50,18,4,4,1,27,4.0,3,2,0,0,0.0,0.0,209,0.3817204301075269,0.4449760765550239,0.6397849462365591,1.0847610227915832,0.42138364779874216,0.5056179775280899,0.019138755980861243,0.1291866028708134,0.0861244019138756,0.0430622009569378,0.6666666666666666
2019,14781,4,2149768.0,46,8,1,1,5,0,0,0,1,0,1,0,0,1,1.0,0,0,0,0,0.0,0.0,8,0.125,0.25,0.125,0.375,0.14285714285714285,2.5,0.0,0.125,0.0,0.125,0.0
2019,14781,4,2149774.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2149775.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2149784.0,46,18,5,7,6,2,0,0,4,0,3,2,0,4,0.0,0,0,0,0,0.0,0.0,20,0.2777777777777778,0.4,0.5,0.9,0.3125,0.75,0.0,0.2,0.0,0.2,0.0
2019,14781,4,2149785.0,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2019,14781,4,2151991.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2151993.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2151994.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2151999.0,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2019,14781,4,2152005.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,4,2152008.0,46,6,1,1,0,0,0,0,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0.0,7,0.16666666666666666,0.42857142857142855,0.16666666666666666,0.5952380952380952,0.16666666666666666,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,
2019,14781,4,2152011.0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,,1.0,,,,0.0,0.0,0.0,1.0,-1.0,
2019,14781,4,2152014.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,6,1879676.0,51,33,6,8,1,2,0,0,4,3,0,0,0,16,0.0,0,2,0,0,0.0,0.0,36,0.18181818181818182,0.25,0.30303030303030304,0.553030303030303,0.35294117647058826,0.1111111111111111,0.0,0.4444444444444444,0.08333333333333333,0.3611111111111111,0.1875
2019,14781,6,1879680.0,51,151,36,53,30,4,2,3,20,17,2,1,1,30,4.0,4,1,0,0,0.0,0.0,170,0.23841059602649006,0.3235294117647059,0.4105960264900662,0.7341254382547722,0.2773109243697479,0.5192307692307693,0.01764705882352941,0.17647058823529413,0.1,0.07647058823529412,0.5666666666666667
2019,14781,6,1879691.0,51,15,1,1,1,0,0,0,0,0,0,0,1,7,0.0,0,0,0,0,0.0,0.0,16,0.06666666666666667,0.0625,0.06666666666666667,0.12916666666666665,0.125,1.0,0.0,0.4375,0.0,0.4375,0.0
2019,14781,6,1879697.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,6,1998503.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2019,14781,6,1998507.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
