season,season_id,school_id,stats_player_seq,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,BB/K
2014,11620,180,1193358.0,6,13,0,55,0,0,0,8,9,1,0,3,20,1.0,2,0,0,0,0.0,0.0,18,2.1666666666666665,1.2777777777777777,2.1666666666666665,3.444444444444444,-0.9285714285714286,2.391304347826087,0.0,1.1111111111111112,0.5,0.45
2014,11620,180,1306863.0,2,4,0,24,2,0,0,2,0,3,0,0,7,1.0,0,0,0,0,0.0,0.0,2,2.0,3.5,4.0,7.5,-0.8,3.4285714285714284,0.0,3.5,0.0,0.0
2014,11620,180,1306864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1306866.0,26,42,0,148,7,1,6,25,13,3,0,2,29,2.0,1,0,0,1,0.0,0.0,41,1.6153846153846154,1.4146341463414633,3.1923076923076925,4.606941838649156,-4.0,2.730769230769231,0.14634146341463414,0.7073170731707317,0.3170731707317073,0.4482758620689655
2014,11620,180,1306867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1306868.0,24,38,0,153,10,0,3,28,16,4,4,13,9,5.0,1,0,0,0,0.0,0.0,57,1.5833333333333333,1.0175438596491229,2.9166666666666665,3.9342105263157894,2.1875,2.727272727272727,0.05263157894736842,0.15789473684210525,0.2807017543859649,1.7777777777777777
2014,11620,180,1306869.0,16,18,0,76,3,0,2,7,8,3,0,5,17,0.0,3,0,0,0,0.0,0.0,29,1.125,1.0,2.0,3.0,-5.333333333333333,2.740740740740741,0.06896551724137931,0.5862068965517241,0.27586206896551724,0.47058823529411764
2014,11620,180,1306870.0,31,64,0,200,8,2,1,29,15,3,5,1,36,5.0,5,1,0,1,0.0,0.0,52,2.064516129032258,1.5769230769230769,2.903225806451613,4.48014888337469,-63.0,2.45679012345679,0.019230769230769232,0.6923076923076923,0.28846153846153844,0.4166666666666667
2014,11620,180,1306872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1320197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1425369.0,5,5,0,20,0,0,0,1,2,0,0,0,7,0.0,0,1,0,0,0.0,0.0,7,1.0,1.0,1.0,2.0,-2.5,2.857142857142857,0.0,1.0,0.2857142857142857,0.2857142857142857
2014,11620,180,1425370.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1425371.0,2,1,0,17,0,0,0,1,0,0,1,0,8,1.0,0,0,0,0,0.0,0.0,3,0.5,0.3333333333333333,0.5,0.8333333333333333,-0.2,17.0,0.0,2.6666666666666665,0.0,0.0
2014,11620,180,1425372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1425374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1425375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1425377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1425378.0,18,37,0,147,12,1,3,24,8,9,1,5,35,3.0,1,3,0,1,0.0,0.0,32,2.0555555555555554,1.6875,4.222222222222222,5.909722222222222,-1.7894736842105263,2.823529411764706,0.09375,1.09375,0.25,0.22857142857142856
2014,11620,180,1425379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1527571.0,4,3,0,19,0,0,1,1,3,0,0,0,4,0.0,0,1,0,1,0.0,0.0,7,0.75,0.8571428571428571,1.75,2.607142857142857,-2.0,3.6,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.75
2014,11620,180,1527598.0,35,66,0,210,16,1,3,30,20,2,4,1,20,7.0,10,2,0,1,0.0,0.0,60,1.8857142857142857,1.4666666666666666,3.2285714285714286,4.695238095238095,3.9375,2.4352941176470586,0.05,0.3333333333333333,0.3333333333333333,1.0
2014,11620,180,1527599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1527600.0,0,4,0,13,0,0,0,2,0,0,0,0,3,0.0,0,0,0,0,0.0,0.0,0,,,,,-1.3333333333333333,3.25,,,,0.0
2014,11620,180,1527601.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1527602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1527603.0,6,9,0,47,0,0,0,2,3,0,0,2,6,1.0,2,0,0,0,0.0,0.0,11,1.5,1.0909090909090908,1.5,2.590909090909091,,3.9166666666666665,0.0,0.5454545454545454,0.2727272727272727,0.5
2014,11620,180,1527604.0,10,16,0,65,7,0,0,12,1,0,1,0,22,2.0,0,1,0,0,0.0,0.0,12,1.6,1.4166666666666667,3.0,4.416666666666667,-1.4545454545454546,3.823529411764706,0.0,1.8333333333333333,0.08333333333333333,0.045454545454545456
2014,11620,180,1527605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,180,1527606.0,12,25,0,81,4,0,1,14,7,2,0,0,18,2.0,0,0,0,0,0.0,0.0,19,2.0833333333333335,1.7894736842105263,3.0833333333333335,4.87280701754386,-3.4285714285714284,2.4242424242424243,0.05263157894736842,0.9473684210526315,0.3684210526315789,0.3888888888888889
2014,11620,193,1208067.0,5,11,0,52,0,1,2,8,6,1,3,2,12,1.0,3,1,0,0,0.0,0.0,16,2.2,1.125,4.4,5.525,-1.5,3.125,0.125,0.75,0.375,0.5
2014,11620,193,1208068.0,1,1,0,7,0,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0.0,0.0,1,1.0,1.0,1.0,2.0,-0.3333333333333333,7.0,0.0,4.0,0.0,0.0
2014,11620,193,1208069.0,46,49,0,187,7,4,0,17,51,5,1,4,37,2.0,0,2,0,0,0.0,0.0,102,1.065217391304348,1.0294117647058822,1.6304347826086956,2.6598465473145776,4.9,1.7809523809523808,0.0,0.3627450980392157,0.5,1.3783783783783783
2014,11620,193,1208072.0,29,52,0,189,17,1,3,25,17,6,0,2,27,5.0,7,6,0,1,0.0,0.0,48,1.793103448275862,1.5625,3.4827586206896552,5.045258620689655,-49.0,2.5833333333333335,0.0625,0.5625,0.3541666666666667,0.6296296296296297
2014,11620,193,1208073.0,22,43,0,145,4,1,1,16,12,3,3,3,20,2.0,4,3,0,1,0.0,0.0,40,1.9545454545454546,1.45,2.6363636363636362,4.086363636363636,10.5,2.526315789473684,0.025,0.5,0.3,0.6
2014,11620,193,1208074.0,28,50,0,189,4,3,1,28,31,11,3,1,41,4.0,7,4,0,1,0.0,0.0,63,1.7857142857142858,1.4603174603174602,2.5357142857142856,3.996031746031746,-4.454545454545454,2.065934065934066,0.015873015873015872,0.6507936507936508,0.49206349206349204,0.7560975609756098
2014,11620,193,1208075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1208076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1208078.0,31,62,0,196,20,2,5,32,29,1,2,2,41,3.0,2,1,0,4,0.0,0.0,64,2.0,1.4375,4.129032258064516,5.566532258064516,-4.384615384615385,2.1954022988505746,0.078125,0.640625,0.453125,0.7073170731707317
2014,11620,193,1208080.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0,,,,,-0.0,,,,,0.0
2014,11620,193,1208081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1311382.0,4,5,0,34,0,0,0,2,4,0,0,1,9,1.0,0,0,0,0,0.0,0.0,9,1.25,1.0,1.25,2.25,-1.0,3.7777777777777777,0.0,1.0,0.4444444444444444,0.4444444444444444
2014,11620,193,1311383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1311384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1311385.0,32,50,0,186,7,0,2,25,26,8,2,3,31,5.0,22,6,0,0,0.0,0.0,63,1.5625,1.3333333333333333,2.25,3.583333333333333,48.0,2.2439024390243905,0.031746031746031744,0.49206349206349204,0.4126984126984127,0.8387096774193549
2014,11620,193,1311386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1311387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1311389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1311390.0,14,27,0,107,1,0,0,9,17,0,0,1,18,4.0,1,1,0,0,0.0,0.0,32,1.9285714285714286,1.375,2.0714285714285716,3.4464285714285716,-6.75,2.4318181818181817,0.0,0.5625,0.53125,0.9444444444444444
2014,11620,193,1311391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1425389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1425390.0,16,34,0,179,4,1,0,16,14,0,5,3,40,2.0,2,0,0,0,0.0,0.0,38,2.125,1.263157894736842,2.8125,4.0756578947368425,-1.7894736842105263,3.7291666666666665,0.0,1.0526315789473684,0.3684210526315789,0.35
2014,11620,193,1425396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1425397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1425398.0,0,0,0,10,0,0,0,0,3,0,0,0,5,0.0,0,0,0,0,0.0,0.0,3,,1.0,,,-0.0,3.3333333333333335,0.0,1.6666666666666667,1.0,0.6
2014,11620,193,1425399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1533126.0,25,53,0,170,11,2,9,33,14,7,2,2,41,3.0,3,4,0,0,0.0,0.0,43,2.12,1.7209302325581395,4.68,6.400930232558139,-1.9130434782608696,2.476923076923077,0.20930232558139536,0.9534883720930233,0.32558139534883723,0.34146341463414637
2014,11620,193,1533127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1533128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1533129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1533130.0,0,0,0,7,0,0,0,0,0,2,0,0,4,0.0,0,0,0,0,0.0,0.0,0,,,,,-0.0,3.5,,,,0.0
2014,11620,193,1533133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,193,1533160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1215491.0,33,73,0,231,8,1,2,21,18,8,2,5,21,9.0,2,1,0,0,0.0,0.0,58,2.212121212121212,1.706896551724138,3.0303030303030303,4.737199582027168,5.916666666666667,2.3608247422680413,0.034482758620689655,0.3620689655172414,0.3103448275862069,0.8571428571428571
2014,11620,196,1215496.0,1,1,0,10,0,0,0,2,2,0,1,2,5,0.0,0,1,0,0,0.0,0.0,6,1.0,0.5,1.0,1.5,-0.3333333333333333,3.3333333333333335,0.0,0.8333333333333334,0.3333333333333333,0.4
2014,11620,196,1215497.0,17,24,0,93,2,2,1,21,9,1,1,2,21,2.0,4,2,0,0,0.0,0.0,29,1.411764705882353,1.1724137931034482,2.235294117647059,3.4077079107505073,-5.75,2.787878787878788,0.034482758620689655,0.7241379310344828,0.3103448275862069,0.42857142857142855
2014,11620,196,1215498.0,2,0,0,7,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0
2014,11620,196,1316133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1316138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1316141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1426388.0,21,34,0,164,4,0,0,8,30,2,0,7,33,5.0,6,2,0,0,0.0,0.0,58,1.619047619047619,1.1379310344827587,2.0,3.137931034482759,-2.8333333333333335,2.484848484848485,0.0,0.5689655172413793,0.5172413793103449,0.9090909090909091
2014,11620,196,1426390.0,20,51,0,206,14,1,3,22,10,0,3,3,34,6.0,1,2,0,0,0.0,0.0,36,2.55,1.6944444444444444,4.7,6.394444444444445,-3.4285714285714284,3.5,0.08333333333333333,0.9444444444444444,0.2777777777777778,0.29411764705882354
2014,11620,196,1426391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1426393.0,27,84,0,242,16,0,3,26,18,3,1,1,16,10.0,6,2,0,4,0.0,0.0,47,3.111111111111111,2.234042553191489,4.7407407407407405,6.97478329393223,9.0,2.343137254901961,0.06382978723404255,0.3404255319148936,0.3829787234042553,1.125
2014,11620,196,1426394.0,0,1,0,12,0,0,0,1,0,0,0,0,3,0.0,0,0,0,0,0.0,0.0,0,,,,,-0.3333333333333333,12.0,,,,0.0
2014,11620,196,1426397.0,14,46,0,160,6,0,4,19,6,2,0,3,47,1.0,3,5,0,0,0.0,0.0,23,3.2857142857142856,2.347826086956522,5.285714285714286,7.633540372670808,-1.135135135135135,3.12,0.17391304347826086,2.0434782608695654,0.2608695652173913,0.1276595744680851
2014,11620,196,1426398.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1426401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1426402.0,0,9,0,25,0,0,0,5,4,1,1,1,4,0.0,1,0,0,0,0.0,0.0,6,,2.3333333333333335,,,-3.0,1.7857142857142858,0.0,0.6666666666666666,0.6666666666666666,1.0
2014,11620,196,1426403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1426404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531410.0,18,36,0,117,1,0,0,11,8,2,0,14,9,3.0,1,1,0,0,0.0,0.0,40,2.0,1.15,2.111111111111111,3.261111111111111,4.0,2.5434782608695654,0.0,0.225,0.2,0.8888888888888888
2014,11620,196,1531411.0,26,58,0,217,6,1,4,30,16,4,7,1,54,5.0,2,3,0,0,0.0,0.0,50,2.230769230769231,1.56,3.423076923076923,4.983076923076923,-2.16,2.8783783783783785,0.08,1.08,0.32,0.2962962962962963
2014,11620,196,1531412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531413.0,6,12,0,65,0,0,0,6,13,1,2,3,15,2.0,2,2,0,0,0.0,0.0,24,2.0,1.0833333333333333,2.0,3.083333333333333,-1.7142857142857142,2.5,0.0,0.625,0.5416666666666666,0.8666666666666667
2014,11620,196,1531414.0,25,46,0,160,4,1,0,16,16,4,0,4,14,4.0,4,7,0,1,0.0,0.0,45,1.84,1.4666666666666666,2.28,3.746666666666666,4.181818181818182,2.4242424242424243,0.0,0.3111111111111111,0.35555555555555557,1.1428571428571428
2014,11620,196,1531415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531418.0,8,13,0,71,1,0,0,6,10,6,0,7,11,0.0,0,0,0,0,0.0,0.0,25,1.625,1.16,1.875,3.035,-4.333333333333333,2.4482758620689653,0.0,0.44,0.4,0.9090909090909091
2014,11620,196,1531419.0,23,42,0,172,3,0,7,21,23,3,3,0,58,6.0,4,0,0,1,0.0,0.0,49,1.826086956521739,1.3877551020408163,3.3043478260869565,4.692102928127773,-0.8974358974358975,2.7049180327868854,0.14285714285714285,1.183673469387755,0.46938775510204084,0.39655172413793105
2014,11620,196,1531420.0,3,5,0,33,0,0,0,3,2,2,0,0,7,1.0,1,0,0,0,0.0,0.0,5,1.6666666666666667,1.8,1.6666666666666667,3.466666666666667,-1.25,3.6666666666666665,0.0,1.4,0.4,0.2857142857142857
2014,11620,196,1531421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,196,1531426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1203434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1203436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1203438.0,10,15,0,80,2,1,1,14,2,0,1,5,12,2.0,0,0,0,0,0.0,0.0,18,1.5,0.9444444444444444,2.6,3.5444444444444443,-7.0,4.9375,0.05555555555555555,0.6666666666666666,0.1111111111111111,0.16666666666666666
2014,11620,198,1203439.0,40,77,0,221,17,2,13,53,25,3,6,0,29,9.0,0,0,0,17,0.0,0.0,71,1.925,1.4788732394366197,4.225,5.70387323943662,16.0,2.260869565217391,0.18309859154929578,0.4084507042253521,0.352112676056338,0.8620689655172413
2014,11620,198,1316489.0,11,13,0,57,4,0,0,6,9,2,1,3,15,2.0,5,2,0,0,0.0,0.0,24,1.1818181818181819,1.0,1.9090909090909092,2.909090909090909,-4.333333333333333,2.375,0.0,0.625,0.375,0.6
2014,11620,198,1316492.0,30,63,0,225,15,2,5,42,15,1,3,5,39,5.0,1,2,0,2,0.0,0.0,53,2.1,1.490566037735849,3.966666666666667,5.457232704402516,-5.2727272727272725,2.972972972972973,0.09433962264150944,0.7358490566037735,0.2830188679245283,0.38461538461538464
2014,11620,198,1316493.0,15,33,0,90,4,2,1,17,10,6,0,8,11,2.0,2,3,0,0,0.0,0.0,33,2.2,1.4848484848484849,3.4,4.884848484848485,10.666666666666666,1.8541666666666667,0.030303030303030304,0.3333333333333333,0.30303030303030304,0.9090909090909091
2014,11620,198,1316494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1432927.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1432928.0,37,66,0,238,13,3,3,27,12,7,1,4,23,0.0,12,9,0,0,0.0,0.0,54,1.7837837837837838,1.5740740740740742,3.054054054054054,4.628128128128128,5.25,2.8658536585365852,0.05555555555555555,0.42592592592592593,0.2222222222222222,0.5217391304347826
2014,11620,198,1432929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1432930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1432931.0,26,52,0,181,6,2,4,25,16,3,2,1,30,3.0,4,1,0,0,0.0,0.0,45,2.0,1.5777777777777777,3.3076923076923075,4.885470085470085,-8.0,2.6417910447761193,0.08888888888888889,0.6666666666666666,0.35555555555555557,0.5333333333333333
2014,11620,198,1432932.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1432933.0,3,19,0,69,4,0,1,9,0,0,0,0,10,1.0,0,0,0,0,0.0,0.0,3,6.333333333333333,6.333333333333333,10.333333333333334,16.666666666666668,-2.25,3.7777777777777777,0.3333333333333333,3.3333333333333335,0.0,0.0
2014,11620,198,1432934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1432935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1432937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1440591.0,0,0,0,2,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0.0,0.0,1,,1.0,,,-0.0,2.0,0.0,1.0,1.0,1.0
2014,11620,198,1440592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1440593.0,19,40,0,153,7,1,3,33,15,3,2,1,19,7.0,3,1,0,2,0.0,0.0,37,2.1052631578947367,1.5675675675675675,3.6315789473684212,5.199146514935989,-37.0,2.727272727272727,0.08108108108108109,0.5135135135135135,0.40540540540540543,0.7894736842105263
2014,11620,198,1440595.0,20,32,0,111,2,1,2,9,9,5,0,2,16,3.0,9,4,0,1,0.0,0.0,31,1.6,1.4838709677419355,2.35,3.8338709677419356,15.0,2.477272727272727,0.06451612903225806,0.5161290322580645,0.2903225806451613,0.5625
2014,11620,198,1440596.0,0,0,0,6,0,0,0,1,2,0,0,0,3,0.0,0,0,0,0,0.0,0.0,2,,1.0,,,-0.0,3.0,0.0,1.5,1.0,0.6666666666666666
2014,11620,198,1440597.0,28,43,0,186,9,5,1,17,15,6,3,6,34,1.0,11,2,0,0,0.0,0.0,52,1.5357142857142858,1.2307692307692308,2.857142857142857,4.087912087912088,-10.5,2.9365079365079363,0.019230769230769232,0.6538461538461539,0.28846153846153844,0.4411764705882353
2014,11620,198,1531034.0,40,50,0,186,9,5,1,14,19,2,1,0,25,5.0,6,0,0,0,0.0,0.0,60,1.25,1.1833333333333333,2.175,3.3583333333333334,3.2666666666666666,2.642857142857143,0.016666666666666666,0.4166666666666667,0.31666666666666665,0.76
2014,11620,198,1531036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1531038.0,8,12,0,53,3,0,2,6,1,0,0,1,9,1.0,0,1,0,0,0.0,0.0,10,1.5,1.3,3.25,4.55,-3.3333333333333335,4.636363636363637,0.2,0.9,0.1,0.1111111111111111
2014,11620,198,1531039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1531040.0,7,3,0,6,0,0,0,0,2,1,0,1,1,0.0,0,0,0,0,0.0,0.0,10,0.42857142857142855,0.6,0.42857142857142855,1.0285714285714285,0.5,1.0,0.0,0.1,0.2,2.0
2014,11620,198,1531042.0,16,22,0,89,3,1,1,9,5,2,1,2,18,1.0,0,0,0,0,0.0,0.0,24,1.375,1.2083333333333333,2.1875,3.395833333333333,-10.5,3.142857142857143,0.041666666666666664,0.75,0.20833333333333334,0.2777777777777778
2014,11620,198,1531043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,198,1531053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,201,1200555.0,29,50,0,160,6,1,3,25,13,3,3,3,32,3.0,5,7,0,0,0.0,0.0,48,1.7241379310344827,1.375,2.6551724137931036,4.030172413793103,-15.666666666666666,2.492063492063492,0.0625,0.6666666666666666,0.2708333333333333,0.40625
2014,11620,201,1200556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,201,1200557.0,27,51,0,177,8,1,1,32,21,4,3,3,8,6.0,0,1,0,0,0.0,0.0,54,1.8888888888888888,1.4074074074074074,2.740740740740741,4.148148148148149,2.380952380952381,2.3466666666666667,0.018518518518518517,0.14814814814814814,0.3888888888888889,2.625
2014,11620,201,1200566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,201,1200568.0,17,30,0,142,6,0,0,11,8,3,0,4,21,8.0,1,2,0,0,0.0,0.0,29,1.7647058823529411,1.4137931034482758,2.4705882352941178,3.8843813387423936,-7.5,3.4634146341463414,0.0,0.7241379310344828,0.27586206896551724,0.38095238095238093
2014,11620,201,1305852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,201,1305853.0,6,9,0,47,0,0,1,5,1,5,0,0,15,2.0,0,0,0,0,0.0,0.0,7,1.5,2.142857142857143,2.1666666666666665,4.309523809523809,-0.8,3.2857142857142856,0.14285714285714285,2.142857142857143,0.14285714285714285,0.06666666666666667
2014,11620,201,1305854.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2014,11620,201,1305856.0,50,93,0,215,11,0,0,32,29,7,4,3,15,3.0,9,3,0,1,0.0,0.0,86,1.86,1.5,2.3,3.8,2.3846153846153846,1.6666666666666667,0.0,0.1744186046511628,0.3372093023255814,1.9333333333333333
2014,11620,201,1305858.0,20,31,0,148,6,0,0,15,10,4,1,8,17,6.0,2,0,0,0,0.0,0.0,39,1.55,1.1538461538461537,2.15,3.3038461538461537,7.75,3.2888888888888888,0.0,0.4358974358974359,0.2564102564102564,0.5882352941176471
