season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2024,16580,649,2660539.0,1.0,14.0,31,7,6,2,0,3,4,3,0,3,16,0,17,0.0,0,0,0,0.0,0,0.0,4.752352941176471,34,0.194,0.548,0.265,0.71,0.975,138.0,0.065,0.25,12.702,12.46,12.68,3.0,0.667,0.088,0.471,0.088,0.383,0.188
2024,16580,649,2660541.0,1.0,25.0,103,22,33,6,0,10,34,0,0,11,18,2,69,3.0,2,0,1,0.0,0,3.0,26.414529914529915,115,0.32,0.456,0.4,0.825,1.225,186.0,0.058,0.303,53.356,51.79,52.64,0.0,0.333,0.087,0.157,0.096,0.061,0.611
2024,16580,649,2660543.0,1.0,24.0,94,12,28,7,0,3,14,0,2,5,19,0,44,4.0,2,0,3,0.0,1,4.0,12.79173076923077,102,0.298,0.202,0.343,0.574,0.917,106.0,0.074,0.333,31.898,31.432,33.304,0.0,0.281,0.029,0.186,0.049,0.137,0.263
2024,16580,649,2823158.0,1.0,23.0,92,22,26,2,3,2,9,0,2,6,9,1,40,1.0,6,1,1,0.0,2,2.0,14.161698113207546,100,0.283,0.196,0.38,0.511,0.891,91.0,0.12,0.293,30.058,28.512,30.384,0.0,0.556,0.02,0.09,0.06,0.03,0.667
2024,16580,649,2823159.0,1.0,5.0,10,0,2,0,0,0,0,1,0,0,6,0,2,0.0,0,0,0,0.0,0,0.0,0.45199999999999996,10,0.2,0.1,0.2,0.2,0.4,-20.0,0.0,0.5,1.092,1.056,1.092,0.0,0.0,0.0,0.6,0.0,0.6,0.0
2024,16580,649,2823162.0,1.0,22.0,64,7,16,5,0,3,12,1,0,6,17,0,30,0.0,5,1,1,0.0,1,0.0,11.542597402597401,72,0.25,0.328,0.375,0.594,0.969,115.0,0.078,0.289,23.954,22.946,23.392,1.5,0.167,0.042,0.236,0.083,0.153,0.353
2024,16580,649,2947903.0,1.0,20.0,59,11,12,4,0,2,13,1,0,7,28,0,22,0.0,3,0,1,0.0,0,0.0,7.746285714285714,67,0.203,0.305,0.328,0.475,0.803,75.0,0.068,0.333,16.356,15.584,15.928,1.3,0.45,0.03,0.418,0.104,0.314,0.25
2024,16580,649,2947906.0,1.0,25.0,100,26,37,8,0,11,30,1,0,11,25,1,78,4.0,4,0,1,0.0,0,4.0,33.791034482758626,112,0.37,0.53,0.464,0.97,1.434,235.0,0.08,0.4,61.77,61.166,62.112,1.8,0.366,0.098,0.223,0.098,0.125,0.44
2024,16580,649,2947909.0,1.0,23.0,68,14,19,4,2,2,6,2,0,8,22,0,33,2.0,3,0,1,0.0,0,2.0,12.5705,77,0.279,0.353,0.39,0.603,0.993,120.0,0.147,0.378,24.984,24.778,25.236,2.0,0.429,0.026,0.286,0.104,0.182,0.364
2024,16580,649,2947913.0,1.0,1.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.188,-0.196,-0.192,,,0.0,0.5,0.0,0.5,0.0
2024,16580,649,2947923.0,1.0,7.0,15,1,2,0,1,0,0,0,0,3,8,0,4,0.0,0,1,0,0.0,0,0.0,1.2852631578947369,19,0.133,0.333,0.263,0.333,0.596,26.0,0.2,0.286,2.206,2.086,2.152,,0.2,0.0,0.421,0.158,0.263,0.375
2024,16580,651,2310548.0,1.0,28.0,95,24,27,3,2,3,17,15,2,15,19,0,43,2.0,9,1,2,0.0,2,3.0,19.046229508196724,113,0.284,0.463,0.451,0.537,0.988,107.0,0.095,0.32,35.568,34.616,36.552,5.0,0.438,0.027,0.168,0.133,0.035,0.789
2024,16580,651,2478477.0,1.0,28.0,95,31,34,11,1,3,16,4,2,36,24,5,56,1.0,2,0,1,0.0,0,1.0,33.273283582089554,132,0.358,0.632,0.545,0.747,1.292,179.0,0.147,0.449,47.348,43.522,45.504,3.4,0.406,0.023,0.182,0.273,-0.091,1.5
2024,16580,651,2478538.0,1.0,22.0,76,12,22,3,0,0,14,4,1,11,15,0,25,1.0,3,3,2,0.0,1,1.0,10.29936842105263,92,0.289,0.224,0.391,0.368,0.759,50.0,0.039,0.349,18.59,17.508,18.536,0.0,0.333,0.0,0.163,0.12,0.043,0.733
2024,16580,651,2486036.0,1.0,27.0,100,25,38,9,0,5,27,6,3,14,11,0,62,2.0,2,1,0,0.0,0,2.0,27.739145299145296,115,0.38,0.41,0.47,0.76,1.23,174.0,0.09,0.393,48.192,47.844,50.528,5.5,0.408,0.043,0.096,0.122,-0.026,1.273
2024,16580,651,2660861.0,1.0,15.0,33,8,10,3,0,2,8,2,1,10,12,0,19,0.0,3,0,0,0.0,1,0.0,10.726086956521739,43,0.303,0.606,0.535,0.727,1.262,172.0,0.091,0.421,15.394,15.086,15.992,2.0,0.286,0.047,0.279,0.233,0.046,0.833
2024,16580,651,2660862.0,1.0,28.0,108,28,35,12,1,5,28,6,3,18,31,0,64,1.0,2,0,1,0.0,2,2.0,27.386356589147287,127,0.324,0.463,0.433,0.759,1.192,170.0,0.139,0.411,50.122,49.126,51.852,5.5,0.46,0.039,0.244,0.142,0.102,0.581
2024,16580,651,2660865.0,1.0,15.0,60,18,18,2,1,7,24,5,1,5,20,0,43,0.0,1,0,2,0.0,0,0.0,15.125294117647062,67,0.3,0.567,0.358,0.883,1.241,198.0,0.083,0.314,33.9,32.544,33.708,5.8,0.647,0.104,0.299,0.075,0.224,0.25
2024,16580,651,2660873.0,1.0,1.0,2,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0,1,0,0.0,0,0.0,0.5066666666666667,3,0.5,0.0,0.333,0.5,0.833,83.0,0.0,1.0,0.782,0.732,0.744,,0.0,0.0,0.333,0.0,0.333,0.0
2024,16580,651,2799865.0,1.0,18.0,47,9,10,3,0,0,7,3,1,9,11,0,13,0.0,1,1,1,0.0,0,1.0,5.067796610169491,58,0.213,0.298,0.345,0.34,0.685,37.0,0.064,0.27,9.132,8.374,9.228,0.0,0.45,0.0,0.19,0.155,0.035,0.818
2024,16580,651,2799866.0,1.0,19.0,64,12,16,3,0,1,11,1,1,8,11,0,22,5.0,3,1,3,0.0,0,5.0,6.64126582278481,76,0.25,0.219,0.355,0.406,0.761,58.0,0.047,0.273,14.852,15.006,15.992,1.0,0.423,0.013,0.145,0.105,0.04,0.727
2024,16580,651,2799884.0,1.0,25.0,96,16,24,8,0,1,14,6,1,7,16,0,35,1.0,7,1,1,0.0,0,2.0,12.457142857142857,105,0.25,0.24,0.362,0.458,0.82,74.0,0.083,0.288,27.672,26.764,27.968,1.7,0.405,0.01,0.152,0.067,0.085,0.438
2024,16580,654,2300617.0,1.0,17.0,56,5,9,0,0,1,3,1,0,5,17,0,12,1.0,2,1,0,0.0,0,1.0,3.2553125,62,0.161,0.161,0.258,0.232,0.49,-4.0,0.0,0.211,6.184,6.134,6.368,1.0,0.267,0.016,0.274,0.081,0.193,0.294
2024,16580,654,2488404.0,1.0,24.0,82,20,26,7,1,4,23,1,0,17,22,0,47,0.0,3,1,1,0.0,0,0.0,23.10346153846154,101,0.317,0.476,0.455,0.72,1.175,161.0,0.122,0.386,37.214,36.032,36.644,1.6,0.381,0.04,0.218,0.168,0.05,0.773
2024,16580,654,2678880.0,1.0,6.0,20,5,9,0,0,2,10,1,0,2,5,0,15,0.0,0,1,1,0.0,0,0.0,7.178333333333334,24,0.45,0.45,0.458,0.85,1.308,200.0,0.0,0.5,12.04,11.432,11.604,1.3,0.333,0.083,0.208,0.083,0.125,0.4
2024,16580,654,2678882.0,1.0,28.0,100,27,29,6,0,9,25,3,0,22,23,0,62,0.0,8,6,1,0.0,0,0.0,30.0978102189781,129,0.29,0.58,0.457,0.77,1.227,176.0,0.06,0.29,50.156,48.462,49.304,4.5,0.36,0.07,0.178,0.171,0.007,0.957
2024,16580,654,2678884.0,1.0,26.0,105,23,31,5,0,5,23,3,1,10,34,0,51,0.0,2,0,1,0.0,0,0.0,19.280677966101695,116,0.295,0.305,0.371,0.581,0.952,111.0,0.048,0.388,37.978,36.758,38.076,3.8,0.474,0.043,0.293,0.086,0.207,0.294
2024,16580,654,2807575.0,1.0,5.0,10,2,1,0,0,1,1,0,0,0,5,0,4,0.0,1,0,0,0.0,0,0.0,0.7745454545454545,10,0.1,0.3,0.2,0.5,0.7,69.0,0.0,0.0,2.79,2.708,2.776,0.0,1.0,0.1,0.5,0.0,0.5,0.0
2024,16580,654,2821817.0,1.0,10.0,29,2,9,0,0,2,12,0,0,2,5,0,15,1.0,2,2,0,0.0,0,1.0,5.5291428571428565,33,0.31,0.276,0.394,0.586,0.98,115.0,0.0,0.318,11.03,11.03,11.24,0.0,0.0,0.061,0.152,0.061,0.091,0.4
2024,16580,654,2821879.0,1.0,21.0,75,11,18,5,0,1,7,2,1,5,20,0,26,0.0,8,1,0,0.0,0,0.0,9.920898876404493,81,0.24,0.187,0.383,0.427,0.81,67.0,0.067,0.315,20.39,19.714,20.808,1.3,0.333,0.012,0.247,0.062,0.185,0.25
2024,16580,654,2950045.0,1.0,10.0,33,5,9,1,0,1,5,0,0,2,6,0,13,0.0,3,0,1,0.0,0,0.0,5.146666666666667,36,0.273,0.182,0.389,0.455,0.844,76.0,0.03,0.296,10.262,9.588,9.796,0.0,0.308,0.028,0.167,0.056,0.111,0.333
2024,16580,654,2950047.0,1.0,26.0,100,22,27,7,1,6,29,3,3,11,34,0,54,0.0,1,1,4,0.0,0,0.0,17.610940170940168,116,0.27,0.38,0.336,0.68,1.016,136.0,0.1,0.328,41.178,38.796,41.412,4.0,0.485,0.052,0.293,0.095,0.198,0.324
2024,16580,654,2950059.0,1.0,12.0,41,18,16,3,1,1,8,0,0,10,5,0,24,0.0,0,0,0,0.0,0,0.0,13.56078431372549,51,0.39,0.439,0.51,0.707,1.217,163.0,0.146,0.429,18.51,18.11,18.4,0.0,0.68,0.02,0.098,0.196,-0.098,2.0
2024,16580,654,2950069.0,1.0,28.0,117,29,34,7,0,2,19,5,2,14,28,0,47,1.0,7,1,2,0.0,0,1.0,19.37645390070922,134,0.291,0.256,0.41,0.479,0.889,85.0,0.06,0.36,36.256,34.866,36.852,2.9,0.509,0.015,0.209,0.104,0.105,0.5
2024,16580,654,2950075.0,1.0,19.0,56,19,18,3,1,3,12,1,0,14,9,0,32,0.0,2,0,1,0.0,0,0.0,16.855890410958903,71,0.321,0.518,0.479,0.696,1.175,156.0,0.107,0.333,25.138,24.196,24.612,1.5,0.516,0.042,0.127,0.197,-0.07,1.556
2024,16580,654,2950079.0,1.0,28.0,117,29,43,4,1,8,26,2,4,18,22,1,73,2.0,4,0,2,0.0,0,2.0,32.84553191489361,137,0.368,0.393,0.474,0.735,1.209,167.0,0.06,0.393,55.954,54.178,57.656,3.2,0.368,0.058,0.161,0.131,0.03,0.818
2024,16580,655,2324669.0,1.0,16.0,41,8,10,1,1,1,9,0,0,8,13,0,16,1.0,0,1,0,0.0,1,2.0,6.157599999999999,50,0.244,0.341,0.36,0.463,0.823,75.0,0.098,0.333,10.416,10.442,10.664,0.0,0.412,0.02,0.26,0.16,0.1,0.615
2024,16580,655,2468601.0,1.0,5.0,9,1,3,0,0,0,5,0,0,0,4,0,3,0.0,0,0,3,0.0,0,0.0,0.88,12,0.333,0.0,0.25,0.333,0.583,25.0,0.0,0.375,3.058,1.902,1.944,,0.333,0.0,0.333,0.0,0.333,0.0
2024,16580,655,2475750.0,1.0,10.0,17,2,2,0,0,1,4,0,0,0,5,0,5,0.0,0,0,0,0.0,0,0.0,0.5882352941176471,17,0.118,0.176,0.118,0.353,0.471,17.0,0.0,0.091,2.75,2.62,2.7,0.0,1.0,0.059,0.294,0.0,0.294,0.0
2024,16580,655,2480113.0,1.0,26.0,94,19,21,3,0,1,17,2,0,15,17,1,27,3.0,5,0,0,0.0,0,4.0,10.65578947368421,109,0.223,0.245,0.376,0.33,0.706,38.0,0.032,0.263,18.114,17.866,18.332,1.3,0.45,0.009,0.156,0.138,0.018,0.882
2024,16580,655,2494410.0,1.0,17.0,49,13,15,3,0,1,8,0,0,8,9,0,21,3.0,11,0,0,0.0,0,3.0,11.825588235294118,57,0.306,0.286,0.596,0.51,1.106,114.0,0.061,0.359,17.738,18.328,18.716,0.0,0.364,0.018,0.158,0.14,0.018,0.889
2024,16580,655,2652333.0,1.0,13.0,37,8,7,1,0,1,6,0,0,4,7,0,11,1.0,4,0,0,0.0,0,1.0,4.069333333333334,41,0.189,0.216,0.366,0.351,0.717,43.0,0.027,0.207,7.634,7.67,7.88,0.0,0.5,0.024,0.171,0.098,0.073,0.571
2024,16580,655,2652335.0,1.0,17.0,52,10,11,2,0,3,11,0,1,7,19,0,22,0.0,1,0,0,0.0,0,0.0,7.223999999999999,59,0.212,0.327,0.322,0.519,0.841,87.0,0.038,0.267,14.918,14.512,15.464,0.0,0.438,0.051,0.322,0.119,0.203,0.368
2024,16580,655,2656297.0,1.0,27.0,86,20,22,5,0,2,14,5,0,19,14,1,33,2.0,6,1,2,0.0,0,2.0,15.525964912280704,108,0.256,0.407,0.435,0.465,0.9,84.0,0.058,0.278,26.398,24.978,25.496,2.9,0.4,0.019,0.13,0.176,-0.046,1.357
2024,16580,655,2658755.0,1.0,3.0,3,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0.0,0,0.0,0.065,4,0.0,0.333,0.25,0.0,0.25,-73.0,0.0,0.0,-0.286,-0.294,-0.288,,0.0,0.0,0.5,0.25,0.25,0.5
2024,16580,655,2658806.0,1.0,28.0,92,28,32,7,2,5,22,3,2,12,19,0,58,1.0,4,1,0,0.0,0,1.0,25.681467889908255,105,0.348,0.424,0.457,0.783,1.24,180.0,0.141,0.397,45.418,44.8,46.82,3.8,0.535,0.048,0.181,0.114,0.067,0.632
2024,16580,655,2658808.0,1.0,28.0,102,16,37,9,0,5,24,0,0,9,23,0,61,2.0,3,0,3,0.0,0,2.0,25.77094017094017,114,0.363,0.324,0.43,0.735,1.165,163.0,0.088,0.416,48.276,46.93,47.7,0.0,0.25,0.044,0.202,0.079,0.123,0.391
2024,16580,655,2658814.0,1.0,4.0,12,1,6,0,0,0,2,0,0,1,0,0,6,0.0,0,0,2,0.0,0,0.0,2.990666666666667,15,0.5,0.083,0.467,0.5,0.967,97.0,0.0,0.429,5.24,4.392,4.464,,0.143,0.0,0.0,0.067,-0.067,
2024,16580,655,2798513.0,1.0,2.0,2,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0.0,0,0.0,0.5,2,0.5,0.0,0.5,0.5,1.0,101.0,0.0,1.0,0.742,0.732,0.744,,0.0,0.0,0.5,0.0,0.5,0.0
2024,16580,655,2798565.0,1.0,7.0,9,2,0,0,0,0,1,0,0,2,3,0,0,0.0,0,2,0,0.0,0,0.0,0.16,13,0.0,0.222,0.154,0.0,0.154,-83.0,0.0,0.0,-0.754,-0.882,-0.864,,1.0,0.0,0.231,0.154,0.077,0.667
2024,16580,655,2828789.0,1.0,17.0,67,16,22,2,1,5,12,2,0,6,16,0,41,2.0,0,0,1,0.0,0,2.0,14.974594594594594,74,0.328,0.403,0.378,0.731,1.109,156.0,0.075,0.362,30.432,30.16,30.66,2.9,0.478,0.068,0.216,0.081,0.135,0.375
2024,16580,655,2943735.0,1.0,20.0,67,12,15,4,0,3,15,2,0,7,22,0,28,0.0,0,0,0,0.0,0,0.0,8.879459459459458,74,0.224,0.328,0.297,0.522,0.819,86.0,0.06,0.286,19.724,19.204,19.588,2.4,0.474,0.041,0.297,0.095,0.202,0.318
2024,16580,655,2943736.0,1.0,20.0,56,16,16,4,0,4,13,4,0,11,26,0,32,0.0,2,0,1,0.0,0,0.0,14.694571428571427,68,0.286,0.554,0.426,0.714,1.14,156.0,0.071,0.444,25.482,24.66,25.08,4.0,0.48,0.059,0.382,0.162,0.22,0.423
2024,16580,655,2943745.0,1.0,15.0,36,7,10,3,0,2,10,0,0,2,4,0,19,2.0,2,0,0,0.0,0,2.0,6.012,38,0.278,0.306,0.368,0.667,1.035,136.0,0.083,0.267,14.068,14.422,14.684,0.0,0.417,0.053,0.105,0.053,0.052,0.5
2024,16580,655,2943746.0,1.0,17.0,49,12,12,4,0,2,12,0,0,11,14,0,22,1.0,2,0,1,0.0,0,1.0,9.676825396825397,61,0.245,0.429,0.41,0.571,0.981,112.0,0.082,0.294,16.478,16.054,16.368,0.0,0.435,0.033,0.23,0.18,0.05,0.786
2024,16580,657,2318843.0,1.0,10.0,27,1,4,2,0,0,0,0,0,2,12,0,6,2.0,1,1,0,0.0,0,2.0,1.1103225806451613,30,0.148,0.148,0.233,0.296,0.529,12.0,0.074,0.267,2.954,3.496,3.612,,0.143,0.0,0.4,0.067,0.333,0.167
2024,16580,657,2333902.0,1.0,3.0,6,1,1,0,0,0,2,0,0,1,4,0,1,0.0,1,1,0,0.0,1,0.0,0.5644444444444444,8,0.167,0.167,0.375,0.167,0.542,-10.0,0.0,0.5,0.738,0.67,0.7,,0.333,0.0,0.5,0.125,0.375,0.25
2024,16580,657,2471759.0,1.0,12.0,25,3,7,2,0,0,0,0,0,2,7,0,9,0.0,1,0,0,0.0,0,0.0,3.492857142857143,27,0.28,0.16,0.37,0.44,0.81,69.0,0.08,0.389,6.664,6.476,6.612,,0.3,0.0,0.259,0.074,0.185,0.286
2024,16580,657,2475139.0,1.0,26.0,96,12,25,6,1,0,18,5,2,14,17,0,33,0.0,3,2,1,0.0,0,0.0,12.939310344827588,113,0.26,0.26,0.372,0.417,0.789,63.0,0.094,0.312,24.284,23.042,24.824,0.0,0.286,0.0,0.15,0.124,0.026,0.824
2024,16580,657,2494065.0,1.0,24.0,84,12,21,2,1,1,17,3,0,8,27,0,28,1.0,3,1,1,0.0,0,1.0,9.889278350515465,94,0.25,0.214,0.34,0.381,0.721,49.0,0.06,0.351,19.654,19.016,19.452,1.5,0.355,0.011,0.287,0.085,0.202,0.296
2024,16580,657,2661677.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2024,16580,657,2673368.0,1.0,8.0,27,5,4,1,0,0,0,2,0,8,6,0,5,1.0,0,0,0,0.0,1,1.0,2.254857142857143,35,0.148,0.407,0.343,0.222,0.565,2.0,0.037,0.19,2.292,2.476,2.572,0.0,0.417,0.0,0.171,0.229,-0.058,1.333
2024,16580,657,2811343.0,1.0,8.0,23,2,2,1,0,0,2,0,0,3,9,0,3,0.0,0,0,0,0.0,0,0.0,0.726923076923077,26,0.087,0.174,0.192,0.174,0.366,-28.0,0.043,0.143,0.778,0.652,0.724,,0.4,0.0,0.346,0.115,0.231,0.333
2024,16580,657,2811348.0,1.0,26.0,94,20,35,7,0,5,27,1,2,16,14,1,57,0.0,7,1,4,0.0,0,0.0,28.81508196721311,115,0.372,0.394,0.504,0.734,1.238,170.0,0.074,0.38,47.728,44.618,46.656,1.7,0.283,0.043,0.122,0.139,-0.017,1.143
2024,16580,657,2811350.0,1.0,12.0,36,7,11,4,0,1,5,0,1,2,11,0,18,1.0,1,0,0,0.0,0,1.0,5.7784615384615385,38,0.306,0.222,0.368,0.639,1.007,128.0,0.111,0.417,13.252,13.32,14.2,0.0,0.462,0.026,0.289,0.053,0.236,0.182
2024,16580,657,2811352.0,1.0,25.0,83,10,18,2,1,1,11,1,0,8,27,0,25,0.0,1,1,1,0.0,0,0.0,7.869574468085105,93,0.217,0.193,0.29,0.349,0.639,34.0,0.06,0.304,16.284,15.31,15.7,1.0,0.346,0.011,0.29,0.086,0.204,0.296
2024,16580,657,2811354.0,1.0,26.0,102,29,24,1,4,4,15,10,2,9,20,0,45,0.0,7,3,1,0.0,0,0.0,15.371803278688525,115,0.235,0.373,0.348,0.529,0.877,93.0,0.127,0.253,34.79,33.316,35.272,5.7,0.694,0.035,0.174,0.078,0.096,0.45
2024,16580,657,2970418.0,1.0,19.0,61,9,15,7,0,2,8,1,1,7,29,0,28,1.0,2,0,2,0.0,0,1.0,9.292222222222222,70,0.246,0.328,0.343,0.607,0.95,116.0,0.115,0.406,21.478,20.672,21.704,1.3,0.318,0.029,0.414,0.1,0.314,0.241
2024,16580,657,2970449.0,1.0,24.0,86,11,19,3,0,0,6,2,1,6,17,0,22,0.0,2,1,0,0.0,0,0.0,6.606736842105262,93,0.221,0.116,0.29,0.291,0.581,17.0,0.035,0.275,13.734,13.054,14.068,0.0,0.407,0.0,0.183,0.065,0.118,0.353
2024,16580,659,2658750.0,1.0,3.0,5,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.482,-0.49,-0.48,,,0.0,0.8,0.0,0.8,0.0
2024,16580,659,2673895.0,1.0,26.0,104,25,34,8,2,2,18,5,0,14,22,0,52,2.0,4,1,2,0.0,0,2.0,22.70528,121,0.327,0.356,0.43,0.615,1.045,127.0,0.135,0.39,41.224,40.24,40.94,2.9,0.46,0.017,0.182,0.116,0.066,0.636
2024,16580,659,2679703.0,1.0,16.0,50,9,21,4,0,1,15,2,1,3,7,0,28,0.0,1,0,0,0.0,1,1.0,12.925925925925926,53,0.42,0.22,0.472,0.66,1.132,145.0,0.08,0.476,22.054,21.588,22.576,1.3,0.333,0.019,0.132,0.057,0.075,0.429
2024,16580,659,2803057.0,1.0,26.0,92,31,28,6,0,1,14,5,0,25,10,0,37,2.0,5,1,2,0.0,0,3.0,20.103679999999997,120,0.304,0.424,0.483,0.478,0.961,93.0,0.065,0.325,29.14,28.248,28.796,1.7,0.526,0.008,0.083,0.208,-0.125,2.5
2024,16580,659,2824077.0,1.0,25.0,96,22,32,9,0,2,22,6,0,16,16,0,47,0.0,0,1,1,0.0,1,0.0,21.57754385964912,114,0.333,0.385,0.421,0.604,1.025,123.0,0.094,0.38,36.942,35.678,36.276,3.0,0.435,0.018,0.14,0.14,0.0,1.0
2024,16580,659,2824115.0,1.0,18.0,64,19,18,2,0,5,24,4,0,15,9,0,35,0.0,0,0,2,0.0,0,0.0,15.886666666666667,81,0.281,0.562,0.407,0.656,1.063,137.0,0.031,0.25,26.788,25.402,25.844,4.4,0.5,0.062,0.111,0.185,-0.074,1.667
2024,16580,659,2824123.0,1.0,4.0,19,7,5,0,0,1,4,1,0,2,10,0,8,0.0,1,1,0,0.0,0,0.0,3.0991304347826087,22,0.263,0.316,0.364,0.474,0.838,79.0,0.0,0.5,5.88,5.718,5.836,1.0,0.857,0.045,0.455,0.091,0.364,0.2
2024,16580,659,2824124.0,1.0,24.0,76,21,15,4,1,3,20,3,0,24,20,0,30,1.0,5,0,1,0.0,0,1.0,15.248113207547169,101,0.197,0.553,0.436,0.5,0.936,94.0,0.092,0.222,22.53,21.852,22.324,3.0,0.439,0.03,0.198,0.238,-0.04,1.2
2024,16580,659,2824126.0,1.0,26.0,99,23,28,7,0,8,34,3,0,20,13,0,59,3.0,2,0,3,0.0,0,3.0,24.556129032258063,122,0.283,0.545,0.41,0.747,1.157,164.0,0.071,0.247,45.346,44.272,45.024,4.4,0.357,0.066,0.107,0.164,-0.057,1.538
2024,16580,659,2968962.0,1.0,18.0,63,11,16,5,0,0,10,0,0,10,12,0,21,0.0,3,0,0,0.0,0,0.0,9.302894736842106,73,0.254,0.238,0.397,0.413,0.81,64.0,0.079,0.314,15.434,14.914,15.248,,0.379,0.0,0.164,0.137,0.027,0.833
2024,16580,659,2968971.0,1.0,8.0,12,1,2,0,0,0,0,0,0,0,2,0,2,0.0,0,0,0,0.0,0,0.0,0.3333333333333333,12,0.167,0.0,0.167,0.167,0.334,-33.0,0.0,0.2,0.764,0.68,0.72,,0.5,0.0,0.167,0.0,0.167,0.0
2024,16580,659,2969012.0,1.0,6.0,14,1,2,0,0,0,2,2,0,3,5,0,2,0.0,1,1,1,0.0,0,0.0,1.016,19,0.143,0.357,0.316,0.143,0.459,-24.0,0.0,0.2,1.67,1.174,1.228,0.0,0.167,0.0,0.263,0.158,0.105,0.6
2024,16580,659,2969043.0,1.0,23.0,73,19,24,2,0,6,22,6,0,18,22,1,44,0.0,0,1,3,0.0,0,0.0,21.461473684210528,95,0.329,0.603,0.442,0.712,1.154,157.0,0.027,0.375,35.274,32.878,33.416,6.0,0.361,0.063,0.232,0.189,0.043,0.818
2024,16580,659,2969755.0,1.0,2.0,3,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.294,-0.294,-0.288,,,0.0,1.0,0.0,1.0,0.0
2024,16580,659,2969862.0,1.0,26.0,104,27,32,6,1,1,14,5,4,22,22,0,43,0.0,1,1,0,0.0,0,0.0,19.53984375,127,0.308,0.327,0.433,0.49,0.923,91.0,0.087,0.383,30.764,29.884,33.028,1.7,0.481,0.008,0.173,0.173,0.0,1.0
2024,16580,660,2309699.0,1.0,19.0,60,7,14,3,0,2,12,0,0,4,9,0,23,0.0,5,4,3,0.0,0,0.0,7.716578947368421,71,0.233,0.217,0.324,0.467,0.791,72.0,0.05,0.231,18.618,16.772,17.144,0.0,0.238,0.028,0.127,0.056,0.071,0.444
2024,16580,660,2677495.0,1.0,25.0,79,9,17,4,0,0,14,1,0,8,17,0,21,1.0,0,2,2,0.0,0,1.0,6.115604395604396,91,0.215,0.165,0.275,0.316,0.591,23.0,0.051,0.266,13.434,12.414,12.748,0.0,0.36,0.0,0.187,0.088,0.099,0.471
2024,16580,660,2796385.0,1.0,24.0,70,16,18,2,0,3,13,4,1,6,24,0,29,0.0,4,0,2,0.0,1,1.0,10.442926829268293,78,0.257,0.286,0.359,0.486,0.845,82.0,0.029,0.333,22.248,20.954,22.028,3.4,0.52,0.038,0.308,0.077,0.231,0.25
2024,16580,660,2803127.0,1.0,26.0,103,13,25,4,2,1,12,6,1,13,28,0,36,1.0,0,1,0,0.0,0,1.0,12.14803418803419,117,0.243,0.282,0.325,0.417,0.742,58.0,0.097,0.324,24.326,23.896,25.052,1.7,0.324,0.009,0.239,0.111,0.128,0.464
2024,16580,660,2803153.0,1.0,26.0,100,15,30,9,1,0,12,6,2,8,11,1,41,4.0,0,1,1,0.0,1,4.0,12.494545454545456,110,0.3,0.23,0.345,0.51,0.855,87.0,0.12,0.333,30.032,29.63,31.46,0.0,0.395,0.0,0.1,0.073,0.027,0.727
2024,16580,660,2803184.0,1.0,1.0,3,2,2,0,0,2,3,0,0,0,1,0,8,0.0,0,0,0,0.0,0,0.0,5.333333333333333,3,0.667,2.0,0.667,3.333,4.0,953.0,0.0,,6.502,6.422,6.504,0.0,,0.667,0.333,0.0,0.333,0.0
2024,16580,660,2803192.0,1.0,4.0,10,2,1,0,0,0,0,0,0,0,5,0,1,0.0,1,0,0,0.0,0,0.0,0.2290909090909091,10,0.1,0.0,0.2,0.1,0.3,-49.0,0.0,0.2,0.33,0.278,0.316,,1.0,0.0,0.5,0.0,0.5,0.0
2024,16580,660,2957618.0,1.0,6.0,7,0,1,0,0,0,0,0,0,1,4,0,1,0.0,0,0,0,0.0,0,0.0,0.315,8,0.143,0.143,0.25,0.143,0.393,-31.0,0.0,0.333,0.268,0.242,0.264,,0.0,0.0,0.5,0.125,0.375,0.25
