season,season_id,school_id,stats_player_seq,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2013,11320,2,1311169.0,53,7,2,0,3,1,1,0,0,0,1,0,1,3,0.0,2,0,0,0,0.0,0.0,8,0.2857142857142857,0.375,1.0,1.375,0.5,1.0,0.0,0.375,0.0,0.375,0.0
2013,11320,2,1311192.0,53,12,2,0,2,0,0,0,4,1,1,0,0,4,0.0,0,0,0,0,0.0,0.0,13,0.16666666666666666,0.3076923076923077,0.16666666666666666,0.47435897435897434,0.25,0.5,0.0,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.25
2013,11320,2,1311193.0,53,2,0,0,6,0,0,0,0,0,0,0,1,2,0.0,1,0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,,,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0
2013,11320,2,1420610.0,53,17,3,0,3,1,0,0,1,0,0,0,0,7,0.0,0,0,0,0,0.0,0.0,17,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.3,1.0,0.0,0.4117647058823529,0.0,0.4117647058823529,0.0
2013,11320,2,1420611.0,53,79,19,0,21,0,0,0,10,12,2,1,9,8,3.0,3,0,0,1,0.0,0.0,101,0.24050632911392406,0.32673267326732675,0.24050632911392406,0.5672390023812508,0.2638888888888889,0.6363636363636364,0.0,0.07920792079207921,0.1188118811881188,-0.0396039603960396,1.5
2013,11320,2,1420612.0,53,175,55,0,43,7,3,2,32,22,24,3,3,28,6.0,9,6,0,0,0.0,0.0,203,0.3142857142857143,0.4975369458128079,0.49142857142857144,0.9889655172413794,0.3581081081081081,0.41414141414141414,0.009852216748768473,0.13793103448275862,0.10837438423645321,0.02955665024630541,0.7857142857142857
2013,11320,2,1420613.0,53,165,59,0,32,9,1,1,40,20,11,2,4,20,3.0,15,4,0,1,0.0,0.0,191,0.3575757575757576,0.4712041884816754,0.509090909090909,0.9802950975725844,0.3972602739726027,0.34831460674157305,0.005235602094240838,0.10471204188481675,0.10471204188481675,0.0,1.0
2013,11320,2,1420626.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,2,1420627.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,2,1420628.0,53,6,1,0,3,0,0,0,0,1,2,0,1,2,0.0,2,0,0,0,0.0,0.0,8,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.25,0.75,0.0,0.25,0.125,0.125,0.5
2013,11320,2,1420629.0,53,31,8,0,7,2,0,0,6,6,1,0,0,8,2.0,1,0,0,0,0.0,0.0,37,0.25806451612903225,0.40540540540540543,0.3870967741935484,0.7925021795989537,0.34782608695652173,0.4666666666666667,0.0,0.21621621621621623,0.16216216216216217,0.05405405405405406,0.75
2013,11320,2,1420630.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,2,1420632.0,53,25,9,0,8,0,1,0,6,3,2,0,3,5,1.0,0,0,0,0,0.0,0.0,31,0.36,0.45161290322580644,0.48,0.9316129032258065,0.45,0.5714285714285714,0.0,0.16129032258064516,0.0967741935483871,0.06451612903225806,0.6
2013,11320,2,1420633.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,2,1420637.0,53,37,8,0,3,1,0,0,5,7,0,0,0,9,0.0,0,1,0,0,0.0,0.0,44,0.21621621621621623,0.3409090909090909,0.2702702702702703,0.6111793611793612,0.2857142857142857,0.2,0.0,0.20454545454545456,0.1590909090909091,0.04545454545454547,0.7777777777777778
2013,11320,5,1104706.0,52,116,24,0,13,3,0,1,5,11,4,0,0,33,0.0,0,0,0,0,0.0,0.0,127,0.20689655172413793,0.30708661417322836,0.29310344827586204,0.6001900624490903,0.2804878048780488,0.3157894736842105,0.007874015748031496,0.25984251968503935,0.08661417322834646,0.17322834645669288,0.3333333333333333
2013,11320,5,1104709.0,52,112,19,0,15,1,0,0,4,16,4,1,2,27,3.0,3,0,0,0,0.0,0.0,131,0.16964285714285715,0.29770992366412213,0.1875,0.48520992366412213,0.22093023255813954,0.38461538461538464,0.0,0.20610687022900764,0.12213740458015267,0.08396946564885498,0.5925925925925926
2013,11320,5,1104710.0,52,178,50,0,16,6,0,0,18,11,5,1,2,35,6.0,1,0,0,0,0.0,0.0,192,0.2808988764044944,0.34375,0.34831460674157305,0.692064606741573,0.3472222222222222,0.24242424242424243,0.0,0.18229166666666666,0.057291666666666664,0.125,0.3142857142857143
2013,11320,5,1104711.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2013,11320,5,1104712.0,52,132,47,0,19,6,2,2,25,9,2,3,1,13,1.0,13,3,0,2,0.0,0.0,145,0.3560606060606061,0.4,0.553030303030303,0.953030303030303,0.375,0.30357142857142855,0.013793103448275862,0.0896551724137931,0.06206896551724138,0.027586206896551724,0.6923076923076923
2013,11320,5,1104714.0,52,35,5,0,4,1,0,0,4,3,2,1,2,10,1.0,0,0,0,0,0.0,0.0,41,0.14285714285714285,0.24390243902439024,0.2,0.44390243902439025,0.19230769230769232,0.4,0.0,0.24390243902439024,0.07317073170731707,0.17073170731707316,0.3
2013,11320,5,1218820.0,52,207,61,0,27,15,1,0,24,14,5,2,3,20,6.0,13,6,0,1,0.0,0.0,226,0.2946859903381642,0.35398230088495575,0.45410628019323673,0.8080885810781925,0.32275132275132273,0.3375,0.0,0.08849557522123894,0.061946902654867256,0.02654867256637168,0.7
2013,11320,5,1218821.0,52,157,35,0,21,7,3,3,17,20,8,0,2,26,2.0,5,3,0,2,0.0,0.0,179,0.2229299363057325,0.35195530726256985,0.445859872611465,0.7978151798740348,0.25,0.3,0.01675977653631285,0.1452513966480447,0.11173184357541899,0.03351955307262572,0.7692307692307693
2013,11320,5,1218824.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1218825.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1218830.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1218831.0,52,33,7,0,3,0,0,0,2,1,0,0,0,9,2.0,1,0,0,0,0.0,0.0,34,0.21212121212121213,0.23529411764705882,0.21212121212121213,0.4474153297682709,0.2916666666666667,0.375,0.0,0.2647058823529412,0.029411764705882353,0.23529411764705882,0.1111111111111111
2013,11320,5,1321037.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1321050.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1321051.0,52,9,2,0,0,0,0,0,0,0,2,0,0,3,0.0,0,0,0,0,0.0,0.0,9,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2013,11320,5,1321052.0,52,208,51,0,22,7,0,0,17,15,3,1,14,41,4.0,4,1,0,0,0.0,0.0,238,0.24519230769230768,0.28991596638655465,0.3125,0.6024159663865547,0.30357142857142855,0.3188405797101449,0.0,0.1722689075630252,0.06302521008403361,0.1092436974789916,0.36585365853658536
2013,11320,5,1321055.0,52,78,15,0,3,2,0,0,5,3,1,1,2,14,7.0,1,0,0,0,0.0,0.0,84,0.19230769230769232,0.2261904761904762,0.24358974358974358,0.4697802197802198,0.23076923076923078,0.15789473684210525,0.0,0.16666666666666666,0.03571428571428571,0.13095238095238093,0.21428571428571427
2013,11320,5,1321056.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1321058.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1436914.0,52,22,6,0,4,2,0,0,2,4,0,0,1,8,1.0,1,0,0,0,0.0,0.0,27,0.2727272727272727,0.37037037037037035,0.45454545454545453,0.8249158249158248,0.42857142857142855,0.4,0.0,0.2962962962962963,0.14814814814814814,0.14814814814814814,0.5
2013,11320,5,1436915.0,52,64,12,0,13,2,0,0,3,20,1,0,1,20,2.0,3,1,0,0,0.0,0.0,85,0.1875,0.38823529411764707,0.25,0.638235294117647,0.2727272727272727,0.3939393939393939,0.0,0.23529411764705882,0.23529411764705882,0.0,1.0
2013,11320,5,1436916.0,52,41,11,0,8,2,1,0,3,4,0,0,1,10,1.0,0,0,0,0,0.0,0.0,46,0.2682926829268293,0.32608695652173914,0.43902439024390244,0.7651113467656416,0.3548387096774194,0.5333333333333333,0.0,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.4
2013,11320,5,1436917.0,52,14,1,0,0,0,0,0,1,0,0,0,0,4,2.0,0,0,0,0,0.0,0.0,14,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.1,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
2013,11320,5,1436918.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1436919.0,52,46,10,0,3,2,0,0,3,1,1,0,2,10,3.0,1,0,0,0,0.0,0.0,49,0.21739130434782608,0.24489795918367346,0.30434782608695654,0.5492457852706301,0.2777777777777778,0.25,0.0,0.20408163265306123,0.02040816326530612,0.1836734693877551,0.1
2013,11320,5,1436920.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1436921.0,52,97,23,0,10,6,0,2,13,7,1,3,0,26,0.0,0,1,0,0,0.0,0.0,107,0.23711340206185566,0.2897196261682243,0.44329896907216493,0.7330185952403891,0.2916666666666667,0.27586206896551724,0.018691588785046728,0.24299065420560748,0.06542056074766354,0.17757009345794394,0.2692307692307692
2013,11320,5,1436922.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1436923.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1436924.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1436925.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,5,1436926.0,52,186,50,0,19,12,1,2,27,16,3,3,0,49,4.0,5,1,0,0,0.0,0.0,205,0.26881720430107525,0.33658536585365856,0.45698924731182794,0.7935746131654865,0.34782608695652173,0.2537313432835821,0.00975609756097561,0.23902439024390243,0.07804878048780488,0.16097560975609754,0.32653061224489793
2013,11320,5,1441460.0,52,49,9,0,3,0,0,2,5,0,4,0,0,21,1.0,0,0,0,0,0.0,0.0,49,0.1836734693877551,0.2653061224489796,0.3469387755102041,0.6122448979591837,0.2692307692307692,0.09090909090909091,0.04081632653061224,0.42857142857142855,0.0,0.42857142857142855,0.0
2013,11320,6,1106888.0,49,33,6,0,4,1,0,0,2,3,0,1,0,8,0.0,2,0,0,1,0.0,0.0,37,0.18181818181818182,0.24324324324324326,0.24242424242424243,0.4856674856674857,0.23076923076923078,0.4444444444444444,0.0,0.21621621621621623,0.08108108108108109,0.13513513513513514,0.375
2013,11320,6,1106896.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,6,1106897.0,49,136,35,0,21,2,3,1,10,15,1,0,0,44,2.0,9,1,0,0,0.0,0.0,151,0.25735294117647056,0.33774834437086093,0.38235294117647056,0.7201012855473314,0.37362637362637363,0.4,0.006622516556291391,0.2913907284768212,0.09933774834437085,0.1920529801324503,0.3409090909090909
2013,11320,6,1106900.0,49,7,1,0,2,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,8,0.14285714285714285,0.125,0.14285714285714285,0.26785714285714285,0.16666666666666666,2.0,0.0,0.125,0.0,0.125,0.0
2013,11320,6,1322591.0,49,49,2,0,4,0,0,0,1,8,1,0,1,18,3.0,0,0,0,0,0.0,0.0,58,0.04081632653061224,0.1896551724137931,0.04081632653061224,0.23047149894440533,0.06451612903225806,0.36363636363636365,0.0,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.4444444444444444
2013,11320,6,1322592.0,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,,1.0,,,,0.0,0.0,0.0,1.0,-1.0,
2013,11320,6,1322593.0,49,175,49,0,27,12,1,4,26,16,10,1,4,37,3.0,9,3,0,1,0.0,0.0,196,0.28,0.3826530612244898,0.5257142857142857,0.9083673469387754,0.3333333333333333,0.323943661971831,0.02040816326530612,0.18877551020408162,0.08163265306122448,0.10714285714285714,0.43243243243243246
2013,11320,6,1322599.0,49,159,33,0,31,1,3,0,13,37,2,0,3,55,1.0,11,4,0,0,0.0,0.0,199,0.20754716981132076,0.36180904522613067,0.27672955974842767,0.6385386049745583,0.3173076923076923,0.4305555555555556,0.0,0.27638190954773867,0.18592964824120603,0.09045226130653264,0.6727272727272727
2013,11320,6,1322600.0,49,27,4,0,2,1,0,0,2,5,0,0,0,11,0.0,0,1,0,0,0.0,0.0,32,0.14814814814814814,0.28125,0.2222222222222222,0.5034722222222222,0.25,0.2222222222222222,0.0,0.34375,0.15625,0.1875,0.45454545454545453
2013,11320,6,1322601.0,49,148,32,0,10,9,0,3,21,13,1,2,2,49,0.0,2,2,0,0,0.0,0.0,165,0.21621621621621623,0.2787878787878788,0.4189189189189189,0.6977067977067977,0.29591836734693877,0.16279069767441862,0.01818181818181818,0.296969696969697,0.07878787878787878,0.2181818181818182,0.2653061224489796
2013,11320,6,1322602.0,49,72,13,0,11,1,1,0,6,7,2,0,0,12,2.0,2,1,0,0,0.0,0.0,79,0.18055555555555555,0.27848101265822783,0.25,0.5284810126582278,0.21666666666666667,0.5,0.0,0.1518987341772152,0.08860759493670886,0.06329113924050633,0.5833333333333334
2013,11320,6,1322603.0,49,86,24,0,15,2,1,0,7,11,3,0,2,18,0.0,3,2,0,0,0.0,0.0,99,0.27906976744186046,0.3838383838383838,0.36046511627906974,0.7443035001174536,0.35294117647058826,0.39473684210526316,0.0,0.18181818181818182,0.1111111111111111,0.07070707070707072,0.6111111111111112
2013,11320,6,1322607.0,49,111,33,0,18,4,0,2,21,18,3,4,0,23,2.0,7,4,0,0,0.0,0.0,133,0.2972972972972973,0.40601503759398494,0.44144144144144143,0.8474564790354264,0.34444444444444444,0.3076923076923077,0.015037593984962405,0.17293233082706766,0.13533834586466165,0.03759398496240601,0.782608695652174
2013,11320,6,1440361.0,49,77,12,0,3,5,0,0,12,6,0,1,2,15,3.0,0,0,0,0,0.0,0.0,86,0.15584415584415584,0.20930232558139536,0.2857142857142857,0.4950166112956811,0.19047619047619047,0.16666666666666666,0.0,0.1744186046511628,0.06976744186046512,0.10465116279069768,0.4
2013,11320,6,1440362.0,49,14,3,0,1,1,0,0,0,2,0,0,0,3,0.0,0,0,0,0,0.0,0.0,16,0.21428571428571427,0.3125,0.35714285714285715,0.6696428571428572,0.2727272727272727,0.2,0.0,0.1875,0.125,0.0625,0.6666666666666666
2013,11320,6,1440363.0,49,191,63,0,35,9,1,0,30,25,5,1,2,27,5.0,11,1,0,0,0.0,0.0,219,0.3298429319371728,0.4246575342465753,0.4397905759162304,0.8644481101628056,0.38181818181818183,0.3763440860215054,0.0,0.1232876712328767,0.1141552511415525,0.0091324200913242,0.9259259259259259
2013,11320,6,1440366.0,49,29,3,0,1,0,0,0,0,2,0,0,1,7,0.0,0,1,0,0,0.0,0.0,32,0.10344827586206896,0.15625,0.10344827586206896,0.25969827586206895,0.13636363636363635,0.2,0.0,0.21875,0.0625,0.15625,0.2857142857142857
2013,11320,6,1440368.0,49,4,2,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0.0,0.0,4,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.0,0.25,0.0,0.25,0.0
2013,11320,6,1440369.0,49,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2013,11320,6,1440371.0,49,111,33,0,16,12,1,3,17,4,2,0,3,38,0.0,0,2,0,0,0.0,0.0,118,0.2972972972972973,0.3305084745762712,0.6486486486486487,0.9791571232249199,0.42857142857142855,0.3611111111111111,0.025423728813559324,0.3220338983050847,0.03389830508474576,0.28813559322033894,0.10526315789473684
2013,11320,6,1772806.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1105885.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1216735.0,57,21,4,0,0,0,0,0,2,0,2,0,0,12,0.0,0,0,0,0,0.0,0.0,21,0.19047619047619047,0.2857142857142857,0.19047619047619047,0.47619047619047616,0.4444444444444444,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0
2013,11320,7,1316331.0,57,200,54,0,56,9,1,2,37,32,16,4,8,33,3.0,34,7,0,0,0.0,0.0,244,0.27,0.4180327868852459,0.415,0.8330327868852458,0.3076923076923077,0.54,0.00819672131147541,0.13524590163934427,0.13114754098360656,0.0040983606557377095,0.9696969696969697
2013,11320,7,1316332.0,57,172,54,0,45,11,5,1,30,14,9,2,11,24,4.0,14,2,0,0,0.0,0.0,199,0.313953488372093,0.3869346733668342,0.5523255813953488,0.939260254762183,0.35570469798657717,0.5789473684210527,0.005025125628140704,0.12060301507537688,0.07035175879396985,0.05025125628140703,0.5833333333333334
2013,11320,7,1316333.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1316334.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1316335.0,57,114,30,0,29,8,1,1,14,11,4,2,6,19,1.0,14,3,0,0,0.0,0.0,133,0.2631578947368421,0.3383458646616541,0.4649122807017544,0.8032581453634084,0.3020833333333333,0.6363636363636364,0.007518796992481203,0.14285714285714285,0.08270676691729323,0.06015037593984962,0.5789473684210527
2013,11320,7,1316336.0,57,106,31,0,24,4,0,0,14,19,9,0,4,7,2.0,1,0,0,0,0.0,0.0,129,0.29245283018867924,0.4573643410852713,0.36792452830188677,0.8252888693871581,0.31313131313131315,0.4067796610169492,0.0,0.05426356589147287,0.14728682170542637,-0.0930232558139535,2.7142857142857144
2013,11320,7,1316337.0,57,181,63,0,29,10,3,1,35,22,24,4,5,18,4.0,11,3,0,0,0.0,0.0,212,0.34806629834254144,0.5141509433962265,0.5303867403314917,1.044537683727718,0.37349397590361444,0.25925925925925924,0.0047169811320754715,0.08490566037735849,0.10377358490566038,-0.018867924528301896,1.2222222222222223
2013,11320,7,1316339.0,57,204,68,0,28,6,0,7,51,21,11,4,3,28,8.0,5,1,0,0,0.0,0.0,232,0.3333333333333333,0.43103448275862066,0.5294117647058824,0.960446247464503,0.35260115606936415,0.22580645161290322,0.03017241379310345,0.1206896551724138,0.09051724137931035,0.030172413793103453,0.75
2013,11320,7,1316340.0,57,163,46,0,33,8,0,1,17,16,15,0,7,24,2.0,11,1,0,0,0.0,0.0,186,0.2822085889570552,0.41397849462365593,0.4049079754601227,0.8188864700837786,0.32608695652173914,0.42105263157894735,0.005376344086021506,0.12903225806451613,0.08602150537634409,0.04301075268817203,0.6666666666666666
2013,11320,7,1316341.0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1316343.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1316345.0,57,20,2,0,3,0,0,0,0,5,1,0,0,4,0.0,0,0,0,0,0.0,0.0,25,0.1,0.32,0.1,0.42000000000000004,0.125,0.375,0.0,0.16,0.2,-0.04000000000000001,1.25
2013,11320,7,1316347.0,57,6,2,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
2013,11320,7,1316348.0,57,53,15,0,11,2,1,0,13,5,1,2,0,13,2.0,0,0,0,0,0.0,0.0,60,0.2830188679245283,0.35,0.41509433962264153,0.7650943396226415,0.35714285714285715,0.5238095238095238,0.0,0.21666666666666667,0.08333333333333333,0.13333333333333336,0.38461538461538464
2013,11320,7,1316349.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1316350.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1316353.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430237.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430238.0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430239.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430240.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430241.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430242.0,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430243.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430244.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2013,11320,7,1430245.0,57,32,4,0,4,2,0,0,6,3,1,1,1,7,2.0,1,0,0,0,0.0,0.0,37,0.125,0.21621621621621623,0.25,0.46621621621621623,0.15384615384615385,0.5,0.0,0.1891891891891892,0.08108108108108109,0.10810810810810811,0.42857142857142855
2013,11320,7,1430246.0,57,195,46,0,35,11,1,8,27,24,8,2,4,72,4.0,9,5,0,0,0.0,0.0,225,0.2358974358974359,0.3466666666666667,0.5282051282051282,0.8748717948717949,0.3247863247863248,0.38571428571428573,0.035555555555555556,0.32,0.10666666666666667,0.21333333333333332,0.3333333333333333
