season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,15204,2,2347957.0,1.0,17.0,38,4,13,1,1,0,2,1,0,8,13,0,16,0.0,0,0,0,0.0,0,0.0,8.265217391304347,46,0.342,0.316,0.457,0.474,0.931,122.0,0.105,0.52,11.526,11.27,11.48,0.0,0.19,0.0,0.283,0.174,0.109,0.615
2020,15204,2,2347958.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347963.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347964.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347965.0,1.0,17.0,8,0,0,0,0,0,0,0,0,1,4,0,0,0.0,1,0,0,0.0,0,0.0,0.10400000000000001,9,0.0,0.125,0.222,0.0,0.222,-73.0,0.0,0.0,-0.412,-0.454,-0.428,,0.0,0.0,0.444,0.111,0.333,0.25
2020,15204,2,2347966.0,1.0,17.0,25,3,3,0,0,1,5,0,0,3,10,0,6,0.0,0,0,0,0.0,0,0.0,1.4528571428571428,28,0.12,0.24,0.214,0.28,0.494,24.0,0.0,0.143,2.92,2.764,2.868,0.0,0.4,0.036,0.357,0.107,0.25,0.3
2020,15204,2,2347967.0,1.0,17.0,60,10,11,2,1,0,4,5,0,8,20,0,15,0.0,2,0,0,0.0,0,2.0,5.317142857142858,68,0.183,0.283,0.309,0.3,0.609,43.0,0.083,0.275,10.09,9.688,9.956,0.0,0.476,0.0,0.294,0.118,0.176,0.4
2020,15204,2,2347968.0,1.0,17.0,48,8,15,2,0,1,6,1,0,13,9,0,20,0.0,1,1,0,0.0,0,2.0,10.898412698412699,62,0.312,0.396,0.468,0.479,0.947,125.0,0.042,0.368,14.698,14.256,14.532,1.0,0.25,0.016,0.145,0.21,-0.065,1.444
2020,15204,2,2347971.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347972.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347974.0,1.0,17.0,24,3,7,1,0,0,5,1,0,4,8,1,8,0.0,1,0,0,0.0,0,1.0,3.7586206896551717,28,0.292,0.25,0.429,0.375,0.804,84.0,0.042,0.438,6.456,5.704,5.828,0.0,0.25,0.0,0.286,0.143,0.143,0.5
2020,15204,2,2347975.0,1.0,17.0,13,2,1,0,0,0,0,1,0,1,5,0,1,0.0,0,0,0,0.0,0,0.0,0.21714285714285714,14,0.077,0.154,0.143,0.077,0.22,-56.0,0.0,0.125,-0.1,-0.166,-0.132,0.0,1.0,0.0,0.357,0.071,0.286,0.2
2020,15204,2,2347976.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347977.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347979.0,1.0,15.0,42,1,7,3,0,0,7,0,0,1,12,0,10,0.0,0,0,1,0.0,0,0.0,1.8772727272727272,44,0.167,0.095,0.182,0.31,0.492,30.0,0.071,0.226,6.184,5.53,5.7,,0.125,0.0,0.273,0.023,0.25,0.083
2020,15204,2,2347980.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347981.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347982.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347983.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347984.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347985.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347986.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,2,2347987.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308151.0,1.0,15.0,48,1,4,0,0,0,3,0,0,3,10,0,4,0.0,0,2,1,0.0,0,1.0,0.6485185185185186,54,0.083,0.062,0.13,0.083,0.213,-55.0,0.0,0.103,-0.23,-0.992,-0.864,,0.143,0.0,0.185,0.056,0.129,0.3
2020,15204,5,2308162.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308164.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308165.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308166.0,1.0,15.0,23,2,1,0,0,0,0,0,0,3,9,0,1,0.0,1,1,0,0.0,0,0.0,0.38285714285714284,27,0.043,0.13,0.185,0.043,0.228,-62.0,0.0,0.071,-0.832,-0.996,-0.932,,0.4,0.0,0.333,0.111,0.222,0.333
2020,15204,5,2308175.0,1.0,15.0,9,1,1,0,0,0,0,0,0,1,3,0,1,0.0,0,1,0,0.0,0,0.0,0.27636363636363637,11,0.111,0.111,0.182,0.111,0.293,-39.0,0.0,0.167,0.136,0.046,0.072,,0.5,0.0,0.273,0.091,0.182,0.333
2020,15204,5,2308179.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308185.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308188.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308191.0,1.0,15.0,20,1,2,0,0,0,0,0,0,1,9,0,2,0.0,0,0,0,0.0,0,0.0,0.32285714285714284,21,0.1,0.05,0.143,0.1,0.243,-48.0,0.0,0.182,-0.012,-0.104,-0.048,,0.333,0.0,0.429,0.048,0.381,0.111
2020,15204,5,2308194.0,1.0,15.0,45,5,9,2,1,0,1,2,1,8,13,1,13,0.0,1,0,1,0.0,0,0.0,4.689454545454546,54,0.2,0.289,0.333,0.356,0.689,65.0,0.111,0.273,9.396,8.112,8.964,0.0,0.278,0.0,0.241,0.148,0.093,0.615
2020,15204,5,2308195.0,1.0,15.0,5,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.474,-0.49,-0.48,,,0.0,0.6,0.0,0.6,0.0
2020,15204,5,2308200.0,1.0,15.0,16,0,2,0,0,0,1,0,1,3,3,0,2,0.0,0,1,0,0.0,0,1.0,0.5820000000000001,20,0.125,0.125,0.25,0.125,0.375,-26.0,0.0,0.154,0.116,-0.032,0.656,,0.0,0.0,0.15,0.15,0.0,1.0
2020,15204,5,2308203.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308206.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308209.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308212.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308258.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308259.0,1.0,15.0,21,1,3,1,0,0,1,0,0,1,4,0,4,0.0,0,0,0,0.0,0,0.0,0.7745454545454545,22,0.143,0.095,0.182,0.238,0.42,5.0,0.048,0.176,1.928,1.776,1.852,,0.25,0.0,0.182,0.045,0.137,0.25
2020,15204,5,2308261.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308268.0,1.0,15.0,21,0,1,0,0,0,1,0,0,1,7,0,1,0.0,0,0,0,0.0,0,1.0,0.11454545454545455,22,0.048,0.048,0.091,0.048,0.139,-72.0,0.0,0.071,-1.016,-1.13,-1.08,,0.0,0.0,0.318,0.045,0.273,0.143
2020,15204,5,2308269.0,1.0,15.0,7,0,1,0,0,0,0,0,0,0,5,0,1,0.0,0,0,0,0.0,0,0.0,0.14285714285714285,7,0.143,0.0,0.143,0.143,0.286,-33.0,0.0,0.5,0.26,0.242,0.264,,0.0,0.0,0.714,0.0,0.714,0.0
2020,15204,5,2308275.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308280.0,1.0,15.0,47,6,11,2,0,2,7,1,3,6,16,0,19,0.0,1,0,0,0.0,0,0.0,5.792962962962963,53,0.234,0.255,0.34,0.489,0.829,112.0,0.043,0.31,12.472,12.112,14.304,1.3,0.25,0.038,0.302,0.113,0.189,0.375
2020,15204,5,2308292.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308296.0,1.0,15.0,47,2,7,1,0,0,1,0,0,1,17,0,8,0.0,1,0,0,0.0,0,1.0,1.5648979591836734,48,0.149,0.043,0.188,0.191,0.379,-10.0,0.021,0.233,3.544,3.27,3.44,,0.222,0.0,0.354,0.021,0.333,0.059
2020,15204,5,2308299.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308300.0,1.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,5,2308374.0,1.0,15.0,45,3,9,0,0,0,4,0,1,4,12,0,9,0.0,1,0,0,0.0,0,1.0,2.678,49,0.2,0.067,0.286,0.2,0.486,5.0,0.0,0.273,4.244,3.952,4.764,,0.214,0.0,0.245,0.082,0.163,0.333
2020,15204,5,2308377.0,1.0,15.0,18,0,1,0,0,0,1,0,0,3,9,0,1,0.0,0,0,0,0.0,0,1.0,0.33904761904761904,21,0.056,0.167,0.19,0.056,0.246,-57.0,0.0,0.111,-0.762,-0.836,-0.792,,0.0,0.0,0.429,0.143,0.286,0.333
2020,15204,5,2308378.0,1.0,15.0,28,2,6,1,0,0,2,3,0,4,5,0,7,0.0,0,0,0,0.0,0,0.0,2.56125,32,0.214,0.286,0.312,0.286,0.598,38.0,0.036,0.261,4.62,4.414,4.528,0.0,0.2,0.0,0.156,0.125,0.031,0.8
2020,15204,5,2308380.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,1879676.0,1.0,17.0,3,1,2,0,0,0,1,0,0,1,1,0,2,0.0,0,0,0,0.0,0,0.0,1.6949999999999998,4,0.667,0.333,0.75,0.667,1.417,225.0,0.0,1.0,1.582,1.562,1.584,,0.333,0.0,0.25,0.25,0.0,1.0
2020,15204,6,1879680.0,1.0,17.0,46,5,8,1,0,1,8,3,1,8,9,0,12,0.0,0,0,2,0.0,0,1.0,3.8178571428571426,56,0.174,0.304,0.286,0.304,0.59,41.0,0.022,0.184,7.708,6.616,7.452,1.5,0.267,0.018,0.161,0.143,0.018,0.889
2020,15204,6,1998507.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,1998525.0,1.0,17.0,45,7,12,3,1,1,4,3,3,4,8,0,20,0.0,2,0,1,0.0,0,0.0,6.2592307692307685,50,0.267,0.267,0.36,0.556,0.916,138.0,0.133,0.297,15.036,14.246,16.452,1.5,0.353,0.02,0.16,0.08,0.08,0.5
2020,15204,6,1998529.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2117994.0,1.0,17.0,22,4,3,0,0,0,0,0,0,4,6,0,3,0.0,0,0,0,0.0,0,0.0,1.0876923076923077,26,0.136,0.182,0.269,0.136,0.405,-19.0,0.0,0.188,0.762,0.628,0.696,,0.571,0.0,0.231,0.154,0.077,0.667
2020,15204,6,2117997.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2118001.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2118006.0,1.0,17.0,49,4,8,2,0,1,5,1,1,6,16,0,13,0.0,0,0,1,0.0,0,1.0,3.3985714285714286,56,0.163,0.224,0.25,0.327,0.577,45.0,0.041,0.212,7.712,7.012,7.864,1.0,0.231,0.018,0.286,0.107,0.179,0.375
2020,15204,6,2118008.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2118012.0,1.0,17.0,63,5,17,3,0,0,11,0,3,4,8,0,20,0.0,0,1,1,0.0,0,2.0,5.503768115942028,69,0.27,0.063,0.304,0.365,0.669,65.0,0.048,0.304,12.706,11.792,14.004,,0.238,0.0,0.116,0.058,0.058,0.5
2020,15204,6,2118017.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2118018.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2118020.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2118021.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2142605.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2308870.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2308871.0,1.0,17.0,27,1,2,1,0,0,2,1,1,1,8,0,3,0.0,0,0,0,0.0,0,0.0,0.2514285714285714,28,0.074,0.074,0.107,0.148,0.255,-35.0,0.037,0.105,0.286,0.12,0.84,0.0,0.333,0.0,0.286,0.036,0.25,0.125
2020,15204,6,2308884.0,1.0,17.0,9,1,1,0,0,0,0,0,1,1,3,0,1,0.0,0,0,0,0.0,0,0.0,0.126,10,0.111,0.0,0.2,0.111,0.311,-37.0,0.0,0.167,-0.224,-0.274,0.392,,0.5,0.0,0.3,0.1,0.2,0.333
2020,15204,6,2308892.0,1.0,17.0,50,6,9,1,0,0,6,4,0,4,12,0,10,0.0,3,2,0,0.0,0,0.0,3.258305084745763,56,0.18,0.18,0.286,0.22,0.506,12.0,0.02,0.237,6.654,6.212,6.424,0.0,0.375,0.0,0.214,0.071,0.143,0.333
2020,15204,6,2308894.0,1.0,17.0,5,1,2,0,0,0,0,1,0,1,3,0,2,0.0,0,0,0,0.0,0,0.0,1.2166666666666666,6,0.4,0.4,0.5,0.4,0.9,101.0,0.0,1.0,1.566,1.546,1.572,0.0,0.333,0.0,0.5,0.167,0.333,0.333
2020,15204,6,2308899.0,1.0,17.0,11,1,1,1,0,0,1,0,1,1,4,0,2,0.0,0,1,0,0.0,0,0.0,0.21384615384615382,13,0.091,0.091,0.154,0.273,0.427,14.0,0.091,0.143,0.688,0.58,1.26,,0.5,0.0,0.308,0.077,0.231,0.25
2020,15204,6,2308901.0,1.0,17.0,10,0,1,0,0,0,0,0,1,1,5,0,1,0.0,0,0,0,0.0,0,1.0,0.11454545454545455,11,0.1,0.0,0.182,0.1,0.282,-43.0,0.0,0.2,-0.33,-0.372,0.296,,0.0,0.0,0.455,0.091,0.364,0.2
2020,15204,6,2308903.0,1.0,17.0,65,12,21,4,2,0,6,6,0,3,15,0,29,0.0,0,0,1,0.0,0,1.0,10.411014492753623,69,0.323,0.262,0.348,0.538,0.886,130.0,0.154,0.412,22.69,21.798,22.176,0.0,0.5,0.0,0.217,0.043,0.174,0.2
2020,15204,6,2308904.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2308906.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2308913.0,1.0,17.0,24,4,5,0,0,0,0,2,0,3,11,0,5,0.0,0,0,0,0.0,0,0.0,1.751111111111111,27,0.208,0.208,0.296,0.208,0.504,9.0,0.0,0.385,2.762,2.648,2.736,0.0,0.5,0.0,0.407,0.111,0.296,0.273
2020,15204,6,2308914.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2308915.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,2308918.0,1.0,17.0,52,4,13,4,0,1,5,3,1,6,20,0,20,0.0,0,0,1,0.0,0,0.0,6.612881355932203,59,0.25,0.288,0.322,0.481,0.803,107.0,0.077,0.375,14.54,13.818,14.736,1.5,0.167,0.017,0.339,0.102,0.237,0.3
2020,15204,6,2308919.0,1.0,17.0,8,1,1,0,0,0,1,0,0,1,3,0,1,0.0,0,0,1,0.0,0,0.0,0.304,10,0.125,0.125,0.2,0.125,0.325,-32.0,0.0,0.167,0.556,0.144,0.168,,0.5,0.0,0.3,0.1,0.2,0.333
2020,15204,6,2349679.0,1.0,17.0,11,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0.0,0,0.0,0.021666666666666667,12,0.0,0.091,0.083,0.0,0.083,-90.0,0.0,0.0,-1.006,-1.078,-1.056,,0.0,0.0,0.167,0.083,0.084,0.5
2020,15204,7,1996843.0,1.0,21.0,59,3,10,0,0,1,7,0,0,4,11,0,13,0.0,0,0,0,0.0,0,2.0,3.12,63,0.169,0.119,0.222,0.237,0.459,10.0,0.0,0.191,6.362,5.928,6.156,0.0,0.154,0.016,0.175,0.063,0.112,0.364
2020,15204,7,1996866.0,1.0,21.0,61,12,18,2,1,1,7,3,3,13,17,0,25,0.0,0,0,0,0.0,0,0.0,10.759459459459459,74,0.295,0.328,0.419,0.475,0.894,117.0,0.082,0.395,16.994,16.536,18.792,1.5,0.367,0.014,0.23,0.176,0.054,0.765
2020,15204,7,1996868.0,1.0,21.0,52,8,13,3,0,2,7,4,1,9,22,0,22,0.0,1,0,0,0.0,0,1.0,8.762580645161291,61,0.25,0.404,0.377,0.519,0.896,127.0,0.058,0.393,16.074,15.708,16.656,2.7,0.286,0.033,0.361,0.148,0.213,0.409
2020,15204,7,1996885.0,1.0,21.0,53,10,11,1,1,1,8,1,0,11,7,0,17,0.0,1,0,0,0.0,0,1.0,7.127384615384615,64,0.208,0.34,0.359,0.377,0.736,76.0,0.075,0.222,11.164,10.704,10.968,1.0,0.409,0.016,0.109,0.172,-0.063,1.571
2020,15204,7,1996886.0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,1996887.0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,1996890.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,2129572.0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,2129573.0,1.0,21.0,25,3,6,1,0,2,4,0,0,2,7,0,13,0.0,1,0,0,0.0,0,0.0,4.429285714285714,27,0.24,0.36,0.333,0.64,0.973,164.0,0.04,0.25,9.594,9.358,9.536,0.0,0.143,0.074,0.259,0.074,0.185,0.286
2020,15204,7,2129575.0,1.0,21.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0,0.0,0.08666666666666667,2,0.0,0.0,0.5,0.0,0.5,-38.0,0.0,0.0,0.152,0.134,0.148,,0.0,0.0,0.5,0.0,0.5,0.0
2020,15204,7,2129576.0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,2129593.0,1.0,21.0,36,5,7,1,0,0,2,0,0,9,16,0,8,0.0,2,1,0,0.0,0,1.0,4.083333333333333,46,0.194,0.278,0.391,0.25,0.641,35.0,0.028,0.35,4.922,4.678,4.836,,0.278,0.0,0.348,0.196,0.152,0.562
2020,15204,7,2129596.0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,2129597.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
