date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,110,UCLA,9,True,2,9,-7,loss,2 - 9,5208202,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
02/19/2022,away,15860,110,UCLA,9,True,6,4,2,win,6 - 4,5210049,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
02/20/2022,away,15860,110,UCLA,13,True,3,5,-2,loss,3 - 5,5211531,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
02/25/2022,home,15860,534,Pacific,9,True,8,3,5,win,8 - 3,5215217,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
02/26/2022,home,15860,534,Pacific,9,True,16,2,14,win,16 - 2,5236124,101,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
02/26/2022,home,15860,534,Pacific,9,True,8,5,3,win,8 - 5,5217081,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
02/27/2022,home,15860,534,Pacific,9,True,14,6,8,win,14 - 6,5236125,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
03/04/2022,away,15860,674,Stanford,9,True,9,3,6,win,9 - 3,5223398,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
03/05/2022,away,15860,674,Stanford,9,True,2,6,-4,loss,2 - 6,5225450,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
03/06/2022,away,15860,674,Stanford,9,True,2,3,-1,loss,2 - 3,5226559,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
03/08/2022,away,15860,1104,Grand Canyon,9,True,2,3,-1,loss,2 - 3,5228816,101,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2670453,2022
03/09/2022,away,15860,1104,Grand Canyon,9,True,9,4,5,win,9 - 4,5229449,101,2,3,1,1,0,2,0,1,0,2,1,0,1,0,0,0,0,0,0,2670453,2022
03/11/2022,away,15860,402,McNeese,9,True,9,6,3,win,9 - 6,5231264,101,0,5,4,0,0,4,0,2,0,0,0,0,1,0,0,0,1,0,0,2670453,2022
03/12/2022,away,15860,402,McNeese,10,True,3,4,-1,loss,3 - 4,5232385,101,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2670453,2022
03/13/2022,away,15860,402,McNeese,9,True,6,4,2,win,6 - 4,5233156,101,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,2670453,2022
03/15/2022,away,15860,370,LMU (CA),9,True,7,4,3,win,7 - 4,5235917,101,0,4,2,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0,0,2670453,2022
03/18/2022,away,15860,90,Cal Poly,9,True,4,6,-2,loss,4 - 6,5238704,101,1,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2670453,2022
03/19/2022,away,15860,90,Cal Poly,9,True,4,8,-4,loss,4 - 8,5239832,101,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2670453,2022
03/20/2022,away,15860,90,Cal Poly,9,True,4,6,-2,loss,4 - 6,5241318,101,0,4,1,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2670453,2022
03/22/2022,home,15860,30095,Dixie St.,9,True,6,4,2,win,6 - 4,5243466,101,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
03/25/2022,home,15860,99,Long Beach St.,9,True,8,11,-3,loss,8 - 11,5245507,101,2,3,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2670453,2022
03/26/2022,home,15860,99,Long Beach St.,9,True,4,3,1,win,4 - 3,5247168,101,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2670453,2022
03/27/2022,home,15860,99,Long Beach St.,9,True,7,3,4,win,7 - 3,5248274,101,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2670453,2022
04/01/2022,away,15860,109,UC Irvine,14,True,7,5,2,win,7 - 5,5252036,101,0,6,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,2670453,2022
04/02/2022,away,15860,109,UC Irvine,12,True,8,6,2,win,8 - 6,5254107,101,1,6,2,0,1,4,0,2,1,0,0,0,0,0,0,0,1,0,0,2670453,2022
04/03/2022,away,15860,109,UC Irvine,9,True,5,6,-1,loss,5 - 6,5255983,101,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2670453,2022
04/08/2022,home,15860,104,UC Santa Barbara,9,True,10,13,-3,loss,10 - 13,5258570,101,2,5,2,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,2670453,2022
04/09/2022,home,15860,104,UC Santa Barbara,9,True,7,9,-2,loss,7 - 9,5260073,101,1,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2670453,2022
04/10/2022,home,15860,104,UC Santa Barbara,9,True,1,7,-6,loss,1 - 7,5261642,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
04/12/2022,home,15860,657,Southern California,9,True,10,16,-6,loss,10 - 16,5263430,101,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2670453,2022
04/14/2022,away,15860,111,UC Riverside,9,True,6,0,6,win,6 - 0,5264727,101,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2670453,2022
04/15/2022,away,15860,111,UC Riverside,9,True,5,0,5,win,5 - 0,5266068,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
04/16/2022,away,15860,111,UC Riverside,9,True,1,0,1,win,1 - 0,5267595,101,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2670453,2022
04/19/2022,away,15860,28,Arizona St.,9,True,1,6,-5,loss,1 - 6,5269237,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
04/22/2022,away,15860,97,Cal St. Fullerton,9,True,2,3,-1,loss,2 - 3,5271599,101,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2670453,2022
04/23/2022,away,15860,97,Cal St. Fullerton,9,True,2,1,1,win,2 - 1,5273722,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
04/24/2022,away,15860,97,Cal St. Fullerton,9,True,5,2,3,win,5 - 2,5274780,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
04/29/2022,home,15860,94,CSU Bakersfield,9,True,5,4,1,win,5 - 4,5278546,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670453,2022
04/30/2022,home,15860,94,CSU Bakersfield,9,True,7,8,-1,loss,7 - 8,5280319,101,0,3,2,2,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,2670453,2022
