date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,817,Youngstown St.,9,True,5,3,2,win,5 - 3,658013,625,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108324,2013
02/15/2013,home,11320,817,Youngstown St.,9,True,17,3,14,win,17 - 3,658032,625,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1108324,2013
02/16/2013,home,11320,817,Youngstown St.,9,True,13,0,13,win,13 - 0,658213,625,4,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1108324,2013
02/17/2013,home,11320,817,Youngstown St.,9,True,4,6,-2,loss,4 - 6,658534,625,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108324,2013
02/19/2013,home,11320,6,Alabama A&M,9,True,12,1,11,win,12 - 1,658692,625,2,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1108324,2013
02/22/2013,home,11320,559,Purdue,9,True,4,9,-5,loss,4 - 9,659077,625,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1108324,2013
02/23/2013,away,11320,430,Mississippi St.,9,True,2,8,-6,loss,2 - 8,659297,625,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1108324,2013
02/24/2013,away,11320,430,Mississippi St.,9,True,1,8,-7,loss,1 - 8,659559,625,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108324,2013
02/24/2013,home,11320,559,Purdue,9,True,6,3,3,win,6 - 3,659837,625,3,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1108324,2013
02/26/2013,away,11320,8,Alabama,9,True,4,5,-1,loss,4 - 5,659952,625,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1108324,2013
03/01/2013,home,11320,559,Purdue,9,True,8,0,8,win,8 - 0,660236,625,3,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1108324,2013
03/02/2013,home,11320,559,Purdue,9,True,4,1,3,win,4 - 1,660476,625,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1108324,2013
03/03/2013,home,11320,559,Purdue,9,True,13,6,7,win,13 - 6,660959,625,4,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1108324,2013
03/06/2013,away,11320,6,Alabama A&M,9,True,7,6,1,win,7 - 6,661621,625,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1108324,2013
03/08/2013,away,11320,141,The Citadel,9,True,3,12,-9,loss,3 - 12,661927,625,3,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1108324,2013
03/09/2013,away,11320,141,The Citadel,9,True,1,2,-1,loss,1 - 2,662245,625,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1108324,2013
03/10/2013,away,11320,141,The Citadel,9,True,14,8,6,win,14 - 8,662781,625,6,3,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1108324,2013
03/12/2013,home,11320,315,Jacksonville St.,9,True,12,2,10,win,12 - 2,663198,625,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1108324,2013
03/15/2013,home,11320,253,Ga. Southern,9,True,6,2,4,win,6 - 2,663786,625,5,4,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1108324,2013
03/16/2013,home,11320,253,Ga. Southern,9,True,14,18,-4,loss,14 - 18,664180,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108324,2013
03/17/2013,home,11320,253,Ga. Southern,9,True,3,6,-3,loss,3 - 6,664751,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108324,2013
03/19/2013,home,11320,8,Alabama,9,True,7,15,-8,loss,7 - 15,665098,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108324,2013
03/22/2013,away,11320,244,Furman,9,True,9,1,8,win,9 - 1,665778,625,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1108324,2013
03/22/2013,away,11320,244,Furman,9,True,9,4,5,win,9 - 4,665830,625,3,1,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1108324,2013
03/23/2013,away,11320,244,Furman,9,True,16,6,10,win,16 - 6,665946,625,5,1,0,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1108324,2013
03/29/2013,home,11320,1014,Col. of Charleston,11,True,7,9,-2,loss,7 - 9,667778,625,6,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1108324,2013
03/29/2013,home,11320,1014,Col. of Charleston,9,True,7,13,-6,loss,7 - 13,667902,625,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1108324,2013
