R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,02/22/2020,away,15204,637,Shenandoah,9,True,3,5,-2,loss,1831526,783,2150471,2020
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,637,Shenandoah,9,True,1,10,-9,loss,1849685,783,2150471,2020
2,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,02/29/2020,neutral,15204,30029,Purchase,9,True,8,5,3,win,1832591,783,2150471,2020
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,neutral,15204,612,Saint Mary's (MN),9,True,3,1,2,win,1833270,783,2150471,2020
3,3,2,0,0,5,1,1,1,0,0,0,0,0,0,0,1,0,03/01/2020,away,15204,612,Saint Mary's (MN),9,True,7,8,-1,loss,1848201,783,2150471,2020
1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,03/02/2020,away,15204,145,Clark (MA),9,True,10,8,2,win,1833291,783,2150471,2020
0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/03/2020,home,15204,30037,Trine,9,True,3,10,-7,loss,1833348,783,2150471,2020
2,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,03/04/2020,neutral,15204,453,Muhlenberg,9,True,15,11,4,win,1833520,783,2150471,2020
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/05/2020,neutral,15204,10972,Chatham,9,True,6,7,-1,loss,1833645,783,2150471,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2020,away,15204,10972,Chatham,9,True,2,1,1,win,1848413,783,2150471,2020
2,4,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,1254,Neumann,9,True,19,9,10,win,1834960,783,2150471,2020
