date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,away,15204,406,Mercer,9,True,4,13,-9,loss,4 - 13,4926867,393,0,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1864201,2020
02/15/2020,away,15204,406,Mercer,9,True,2,3,-1,loss,2 - 3,4927535,393,1,4,1,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,1864201,2020
02/15/2020,away,15204,406,Mercer,9,True,1,5,-4,loss,1 - 5,4930122,393,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1864201,2020
02/22/2020,home,15204,14,UAlbany,9,True,4,7,-3,loss,4 - 7,4938826,393,1,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1864201,2020
02/22/2020,home,15204,14,UAlbany,9,True,3,6,-3,loss,3 - 6,4938834,393,1,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1864201,2020
02/23/2020,home,15204,14,UAlbany,9,True,10,3,7,win,10 - 3,4938835,393,0,4,4,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,1864201,2020
02/26/2020,home,15204,251,Georgetown,9,True,4,7,-3,loss,4 - 7,4940812,393,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1864201,2020
02/28/2020,away,15204,450,Mount St. Mary's,9,True,4,0,4,win,4 - 0,4941834,393,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1864201,2020
02/28/2020,away,15204,450,Mount St. Mary's,9,True,7,0,7,win,7 - 0,4941869,393,1,4,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1864201,2020
03/03/2020,away,15204,180,Delaware,9,True,5,3,2,win,5 - 3,4947885,393,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1864201,2020
03/06/2020,away,15204,459,UNC Greensboro,9,True,2,10,-8,loss,2 - 10,4955155,393,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1864201,2020
03/07/2020,away,15204,459,UNC Greensboro,9,True,3,16,-13,loss,3 - 16,4955143,393,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1864201,2020
03/07/2020,away,15204,459,UNC Greensboro,9,True,5,8,-3,loss,5 - 8,4955144,393,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1864201,2020
03/08/2020,away,15204,459,UNC Greensboro,9,True,4,9,-5,loss,4 - 9,4955145,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864201,2020
03/11/2020,home,15204,726,Navy,9,True,5,6,-1,loss,5 - 6,4957755,393,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1864201,2020
