AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2013,home,11320,7,Alabama St.,9,True,5,14,-9,loss,660878,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2013,home,11320,649,South Dakota St.,9,True,4,18,-14,loss,661452,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2013,home,11320,649,South Dakota St.,9,True,2,10,-8,loss,661623,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2013,away,11320,694,Tennessee,9,True,0,16,-16,loss,661847,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2013,away,11320,694,Tennessee,9,True,6,13,-7,loss,662144,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2013,away,11320,694,Tennessee,9,True,4,12,-8,loss,662698,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2013,away,11320,474,New Orleans,9,True,5,6,-1,loss,663164,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2013,away,11320,474,New Orleans,9,True,5,7,-2,loss,663390,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,home,11320,432,Mississippi Val.,9,True,10,11,-1,loss,664460,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,home,11320,432,Mississippi Val.,9,True,10,0,10,win,664593,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2013,home,11320,432,Mississippi Val.,9,True,2,1,1,win,664867,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2013,away,11320,430,Mississippi St.,9,True,6,7,-1,loss,665099,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/20/2013,away,11320,366,Louisiana Tech,9,True,1,9,-8,loss,665305,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,home,11320,314,Jackson St.,9,True,6,4,2,win,666229,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2013,home,11320,314,Jackson St.,10,True,9,15,-6,loss,666666,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2013,home,11320,314,Jackson St.,9,True,3,12,-9,loss,666712,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2013,home,11320,2678,Ark.-Pine Bluff,9,True,3,10,-7,loss,667109,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,away,11320,6,Alabama A&M,9,True,11,5,6,win,667779,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,away,11320,6,Alabama A&M,9,True,6,10,-4,loss,667903,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,away,11320,6,Alabama A&M,9,True,8,0,8,win,667951,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2013,away,11320,365,LSU,9,True,3,7,-4,loss,668735,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,away,11320,7,Alabama St.,9,True,2,5,-3,loss,669820,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,away,11320,7,Alabama St.,9,True,3,2,1,win,670098,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2013,away,11320,7,Alabama St.,9,True,9,7,2,win,670381,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2013,away,11320,8,Alabama,9,True,2,3,-1,loss,670884,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/2013,away,11320,8,Alabama,9,True,3,7,-4,loss,671192,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2013,away,11320,651,South Fla.,9,True,7,15,-8,loss,671445,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,away,11320,651,South Fla.,14,True,2,3,-1,loss,671675,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2013,away,11320,651,South Fla.,9,True,0,12,-12,loss,672380,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,neutral,11320,432,Mississippi Val.,9,True,5,3,2,win,674426,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,neutral,11320,432,Mississippi Val.,9,True,9,1,8,win,674429,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2013,neutral,11320,432,Mississippi Val.,9,True,8,3,5,win,674908,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2013,away,11320,2678,Ark.-Pine Bluff,9,True,1,13,-12,loss,674991,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2013,away,11320,314,Jackson St.,9,True,2,5,-3,loss,675804,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2013,away,11320,314,Jackson St.,9,True,5,6,-1,loss,675857,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2013,away,11320,314,Jackson St.,9,True,2,5,-3,loss,676000,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2013,home,11320,6,Alabama A&M,11,True,13,15,-2,loss,677873,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2013,home,11320,6,Alabama A&M,9,True,7,6,1,win,677992,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,home,11320,6,Alabama A&M,9,True,8,7,1,win,678140,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/07/2013,home,11320,261,Grambling,9,True,16,14,2,win,678520,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/10/2013,away,11320,305,Indiana St.,9,True,4,5,-1,loss,678800,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2013,away,11320,305,Indiana St.,9,True,2,14,-12,loss,679007,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/12/2013,away,11320,305,Indiana St.,9,True,1,10,-9,loss,679242,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/15/2013,neutral,11320,2678,Ark.-Pine Bluff,9,True,11,8,3,win,679495,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2013,neutral,11320,314,Jackson St.,9,True,2,11,-9,loss,679651,17,1216757,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/17/2013,neutral,11320,699,Texas Southern,10,True,4,7,-3,loss,679854,17,1216757,2013
