date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,home,15204,740,VCU,9,True,5,17,-12,loss,5 - 17,4926459,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/15/2020,home,15204,740,VCU,11,True,5,4,1,win,5 - 4,4929614,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/16/2020,home,15204,740,VCU,9,True,4,8,-4,loss,4 - 8,4932976,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/18/2020,away,15204,694,Tennessee,9,True,2,8,-6,loss,2 - 8,4931719,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/21/2020,home,15204,391,UMBC,9,True,4,0,4,win,4 - 0,4933762,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/22/2020,home,15204,391,UMBC,9,True,6,1,5,win,6 - 1,4934964,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/22/2020,home,15204,391,UMBC,9,True,4,0,4,win,4 - 0,4935885,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/23/2020,home,15204,391,UMBC,9,True,11,6,5,win,11 - 6,4938247,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/25/2020,away,15204,459,UNC Greensboro,9,True,4,6,-2,loss,4 - 6,4939717,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/28/2020,home,15204,603,St. John's (NY),9,True,5,1,4,win,5 - 1,4941951,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
02/29/2020,home,15204,603,St. John's (NY),9,True,6,5,1,win,6 - 5,4944047,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
03/01/2020,home,15204,603,St. John's (NY),9,True,10,8,2,win,10 - 8,4945482,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
03/03/2020,away,15204,149,Coastal Carolina,9,True,6,15,-9,loss,6 - 15,4948896,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
03/06/2020,home,15204,196,East Carolina,9,True,4,14,-10,loss,4 - 14,4950795,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
03/07/2020,home,15204,196,East Carolina,9,True,5,15,-10,loss,5 - 15,4952882,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
03/08/2020,home,15204,196,East Carolina,9,True,1,4,-3,loss,1 - 4,4954070,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
03/10/2020,away,15204,490,NC State,9,True,9,8,1,win,9 - 8,4957046,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118015,2020
