R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2019,neutral,14781,301,Illinois,9,True,3,11,-8,loss,1647707,251,1756830,2019
0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,02/16/2019,neutral,14781,590,Sacred Heart,9,True,5,6,-1,loss,1647945,251,1756830,2019
0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,02/17/2019,away,14781,749,Wake Forest,9,True,3,5,-2,loss,1648141,251,1756830,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2019,away,14781,115,Campbell,9,True,4,7,-3,loss,1648648,251,1756830,2019
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/23/2019,away,14781,115,Campbell,9,True,4,7,-3,loss,1648914,251,1756830,2019
0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,02/24/2019,away,14781,115,Campbell,9,True,5,9,-4,loss,1649289,251,1756830,2019
0,5,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,02/27/2019,away,14781,249,George Washington,9,True,14,4,10,win,1649669,251,1756830,2019
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,03/01/2019,neutral,14781,590,Sacred Heart,9,True,11,0,11,win,1649853,251,1756830,2019
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/02/2019,away,14781,678,Stetson,9,True,4,5,-1,loss,1650435,251,1756830,2019
1,3,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,03/03/2019,neutral,14781,609,Saint Louis,10,True,6,7,-1,loss,1650538,251,1756830,2019
0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,03/05/2019,neutral,14781,450,Mount St. Mary's,9,True,2,3,-1,loss,1650914,251,1756830,2019
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2019,neutral,14781,774,Western Mich.,9,True,1,22,-21,loss,1651086,251,1756830,2019
0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,03/08/2019,neutral,14781,47,Ball St.,9,True,4,6,-2,loss,1651453,251,1756830,2019
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2019,neutral,14781,328,Kansas,9,True,2,6,-4,loss,1651679,251,1756830,2019
0,4,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,03/10/2019,neutral,14781,606,Saint Joseph's,9,True,8,4,4,win,1652070,251,1756830,2019
3,3,3,2,0,5,0,2,0,0,1,0,0,0,0,0,0,0,03/13/2019,home,14781,165,Coppin St.,9,True,14,5,9,win,1652710,251,1756830,2019
1,4,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,03/15/2019,home,14781,554,Princeton,9,True,6,10,-4,loss,1653051,251,1756830,2019
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/16/2019,home,14781,554,Princeton,9,True,0,5,-5,loss,1653457,251,1756830,2019
2,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,03/16/2019,home,14781,554,Princeton,9,True,9,6,3,win,1667059,251,1756830,2019
0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2019,home,14781,554,Princeton,9,True,10,6,4,win,1653818,251,1756830,2019
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/19/2019,away,14781,248,George Mason,9,True,4,7,-3,loss,1654105,251,1756830,2019
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2019,home,14781,272,Hartford,9,True,1,14,-13,loss,1654603,251,1756830,2019
0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,03/23/2019,home,14781,272,Hartford,9,True,1,2,-1,loss,1655098,251,1756830,2019
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2019,home,14781,272,Hartford,9,True,2,4,-2,loss,1655393,251,1756830,2019
0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,03/27/2019,home,14781,726,Navy,9,True,3,12,-9,loss,1655772,251,1756830,2019
0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2019,away,14781,198,ETSU,9,True,0,4,-4,loss,1656056,251,1756830,2019
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/30/2019,away,14781,198,ETSU,9,True,1,11,-10,loss,1656323,251,1756830,2019
1,4,2,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,03/31/2019,away,14781,198,ETSU,9,True,5,3,2,win,1656803,251,1756830,2019
0,4,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,04/03/2019,home,14781,248,George Mason,9,True,4,1,3,win,1657284,251,1756830,2019
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/05/2019,away,14781,812,Xavier,9,True,4,7,-3,loss,1657626,251,1756830,2019
1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,04/06/2019,away,14781,812,Xavier,9,True,4,9,-5,loss,1723392,251,1756830,2019
0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,04/06/2019,away,14781,812,Xavier,9,True,0,1,-1,loss,1723495,251,1756830,2019
0,4,2,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0,04/10/2019,away,14781,165,Coppin St.,9,True,4,3,1,win,1658940,251,1756830,2019
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/12/2019,away,14781,739,Villanova,9,True,1,3,-2,loss,1659149,251,1756830,2019
1,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,04/13/2019,away,14781,739,Villanova,9,True,4,2,2,win,1724790,251,1756830,2019
1,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,04/13/2019,away,14781,739,Villanova,9,True,4,2,2,win,1659426,251,1756830,2019
0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2019,away,14781,726,Navy,9,True,3,17,-14,loss,1660170,251,1756830,2019
1,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,04/20/2019,home,14781,576,Rider,9,True,12,7,5,win,1661204,251,1756830,2019
3,4,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,04/20/2019,home,14781,576,Rider,9,True,10,9,1,win,1668437,251,1756830,2019
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/24/2019,home,14781,249,George Washington,9,True,6,18,-12,loss,1661881,251,1756830,2019
1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,04/26/2019,home,14781,603,St. John's (NY),9,True,4,3,1,win,1662100,251,1756830,2019
0,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,04/27/2019,home,14781,603,St. John's (NY),9,True,2,1,1,win,1662381,251,1756830,2019
1,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,04/28/2019,home,14781,603,St. John's (NY),9,True,4,1,3,win,1662815,251,1756830,2019
0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,05/01/2019,away,14781,391,UMBC,9,True,6,1,5,win,1663313,251,1756830,2019
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05/03/2019,home,14781,169,Creighton,9,True,3,7,-4,loss,1730245,251,1756830,2019
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05/03/2019,home,14781,169,Creighton,9,True,2,14,-12,loss,1730474,251,1756830,2019
0,4,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,05/04/2019,home,14781,169,Creighton,9,True,4,7,-3,loss,1663607,251,1756830,2019
3,3,3,2,0,5,0,0,1,0,0,0,0,0,0,0,1,0,05/08/2019,home,14781,393,UMES,9,True,13,5,8,win,1664182,251,1756830,2019
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05/08/2019,home,14781,393,UMES,9,True,4,2,2,win,1665327,251,1756830,2019
1,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,05/10/2019,away,14781,635,Seton Hall,10,True,5,6,-1,loss,1664234,251,1756830,2019
0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,05/11/2019,away,14781,635,Seton Hall,9,True,1,7,-6,loss,1664402,251,1756830,2019
0,4,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,05/11/2019,away,14781,635,Seton Hall,9,True,2,6,-4,loss,1665408,251,1756830,2019
1,4,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,05/14/2019,home,14781,391,UMBC,9,True,4,3,1,win,1664603,251,1756830,2019
0,4,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,05/16/2019,home,14781,87,Butler,9,True,2,3,-1,loss,1664683,251,1756830,2019
0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,05/17/2019,home,14781,87,Butler,9,True,6,2,4,win,1664796,251,1756830,2019
2,4,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,05/18/2019,home,14781,87,Butler,9,True,12,9,3,win,1664926,251,1756830,2019
