date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/15/2019,home,14781,301,Illinois,9,True,3,11,-8,loss,3 - 11,4704883,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
02/16/2019,home,14781,590,Sacred Heart,9,True,5,6,-1,loss,5 - 6,4707101,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
02/17/2019,away,14781,749,Wake Forest,9,True,3,5,-2,loss,3 - 5,4708061,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
02/22/2019,away,14781,115,Campbell,9,True,4,7,-3,loss,4 - 7,4712227,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
02/23/2019,away,14781,115,Campbell,9,True,4,7,-3,loss,4 - 7,4713890,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
02/24/2019,away,14781,115,Campbell,9,True,5,9,-4,loss,5 - 9,4714714,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
02/27/2019,away,14781,249,George Washington,9,True,14,4,10,win,14 - 4,4717186,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/01/2019,home,14781,590,Sacred Heart,9,True,11,0,11,win,11 - 0,4718653,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/02/2019,away,14781,678,Stetson,9,True,4,5,-1,loss,4 - 5,4725251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/03/2019,home,14781,609,Saint Louis,10,True,6,7,-1,loss,6 - 7,4722734,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/05/2019,home,14781,450,Mount St. Mary's,9,True,2,3,-1,loss,2 - 3,4723999,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/06/2019,home,14781,774,Western Mich.,9,True,1,22,-21,loss,1 - 22,4724889,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/08/2019,home,14781,47,Ball St.,9,True,4,6,-2,loss,4 - 6,4748712,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/09/2019,home,14781,328,Kansas,9,True,2,6,-4,loss,2 - 6,4728642,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/10/2019,home,14781,606,Saint Joseph's,9,True,8,4,4,win,8 - 4,4730284,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/13/2019,home,14781,165,Coppin St.,9,True,14,5,9,win,14 - 5,4733414,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/15/2019,home,14781,554,Princeton,9,True,6,10,-4,loss,6 - 10,4735548,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/16/2019,home,14781,554,Princeton,9,True,0,5,-5,loss,0 - 5,4737670,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/16/2019,home,14781,554,Princeton,9,True,9,6,3,win,9 - 6,4737672,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/17/2019,home,14781,554,Princeton,9,True,10,6,4,win,10 - 6,4738755,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
03/19/2019,away,14781,248,George Mason,9,True,4,7,-3,loss,4 - 7,4741053,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116634,2019
