R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,02/16/2018,home,12973,30024,Utah Valley,9,True,1,5,-4,loss,85319,657,1868696,2018
0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2018,home,12973,30024,Utah Valley,9,True,5,4,1,win,85522,657,1868696,2018
0,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/18/2018,home,12973,30024,Utah Valley,9,True,8,6,2,win,85864,657,1868696,2018
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/20/2018,away,12973,99,Long Beach St.,9,True,5,1,4,win,86098,657,1868696,2018
1,3,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,02/23/2018,home,12973,739,Villanova,9,True,15,6,9,win,86363,657,1868696,2018
2,4,2,0,0,5,1,4,0,0,0,0,1,0,0,0,0,0,02/24/2018,home,12973,739,Villanova,9,True,12,6,6,win,86595,657,1868696,2018
1,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,02/25/2018,home,12973,739,Villanova,9,True,5,2,3,win,87001,657,1868696,2018
0,2,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,02/27/2018,home,12973,370,LMU (CA),9,True,3,2,1,win,87354,657,1868696,2018
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/02/2018,away,12973,31,Arkansas,9,True,0,4,-4,loss,87658,657,1868696,2018
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/03/2018,away,12973,31,Arkansas,9,True,3,1,2,win,87867,657,1868696,2018
0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,03/04/2018,away,12973,31,Arkansas,9,True,6,7,-1,loss,88400,657,1868696,2018
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/09/2018,home,12973,698,TCU,9,True,1,10,-9,loss,89486,657,1868696,2018
1,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2018,neutral,12973,110,UCLA,9,True,3,2,1,win,90446,657,1868696,2018
2,4,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,03/15/2018,home,12973,732,Utah,9,True,2,0,2,win,91061,657,1868696,2018
0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,03/16/2018,home,12973,732,Utah,9,True,0,4,-4,loss,91325,657,1868696,2018
1,3,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,03/17/2018,home,12973,732,Utah,9,True,5,2,3,win,91637,657,1868696,2018
1,4,1,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,03/20/2018,away,12973,109,UC Irvine,9,True,7,8,-1,loss,92513,657,1868696,2018
0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,03/23/2018,away,12973,674,Stanford,9,True,1,5,-4,loss,92928,657,1868696,2018
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/24/2018,away,12973,674,Stanford,9,True,1,11,-10,loss,93224,657,1868696,2018
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/25/2018,away,12973,674,Stanford,9,True,0,18,-18,loss,93672,657,1868696,2018
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2018,away,12973,97,Cal St. Fullerton,9,True,3,1,2,win,94065,657,1868696,2018
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/29/2018,home,12973,756,Washington,9,True,1,0,1,win,94529,657,1868696,2018
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2018,home,12973,756,Washington,9,True,2,5,-3,loss,94750,657,1868696,2018
0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/31/2018,home,12973,756,Washington,9,True,5,9,-4,loss,95207,657,1868696,2018
0,5,3,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,04/03/2018,away,12973,104,UC Santa Barbara,9,True,9,3,6,win,95862,657,1868696,2018
