date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,739,Villanova,9,True,7,6,1,win,7 - 6,658049,439,2,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1311940,2013
02/22/2013,away,11320,736,Vanderbilt,9,True,1,5,-4,loss,1 - 5,658953,439,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1311940,2013
02/23/2013,away,11320,736,Vanderbilt,9,True,1,11,-10,loss,1 - 11,659144,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311940,2013
02/24/2013,away,11320,736,Vanderbilt,9,True,1,13,-12,loss,1 - 13,659530,439,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1311940,2013
03/01/2013,away,11320,180,Delaware,9,True,7,3,4,win,7 - 3,660216,439,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1311940,2013
03/02/2013,away,11320,180,Delaware,9,True,4,5,-1,loss,4 - 5,660456,439,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1311940,2013
03/03/2013,away,11320,180,Delaware,9,True,4,11,-7,loss,4 - 11,660935,439,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1311940,2013
03/08/2013,away,11320,196,East Carolina,10,True,4,3,1,win,4 - 3,661901,439,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1311940,2013
03/09/2013,away,11320,196,East Carolina,9,True,6,7,-1,loss,6 - 7,662214,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311940,2013
03/10/2013,away,11320,196,East Carolina,9,True,0,4,-4,loss,0 - 4,662757,439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311940,2013
03/15/2013,away,11320,740,VCU,9,True,3,1,2,win,3 - 1,663816,439,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1311940,2013
03/16/2013,away,11320,740,VCU,9,True,3,8,-5,loss,3 - 8,664201,439,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311940,2013
03/17/2013,away,11320,740,VCU,9,True,7,1,6,win,7 - 1,664779,439,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1311940,2013
03/19/2013,away,11320,393,UMES,9,True,8,2,6,win,8 - 2,665213,439,4,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1311940,2013
03/23/2013,away,11320,562,Quinnipiac,9,True,1,0,1,win,1 - 0,666225,439,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1311940,2013
03/23/2013,away,11320,562,Quinnipiac,9,True,2,3,-1,loss,2 - 3,666415,439,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1311940,2013
03/24/2013,away,11320,562,Quinnipiac,9,True,5,1,4,win,5 - 1,666698,439,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1311940,2013
03/24/2013,away,11320,562,Quinnipiac,9,True,1,5,-4,loss,1 - 5,666716,439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311940,2013
