AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/28/2013,home,11320,8,Alabama,9,True,2,6,-4,loss,667207,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,home,11320,8,Alabama,9,True,6,3,3,win,667441,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,home,11320,8,Alabama,9,True,0,2,-2,loss,667950,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/2013,home,11320,2915,Wofford,9,True,7,4,3,win,669120,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/2013,away,11320,697,Texas A&M,10,True,6,4,2,win,669325,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,away,11320,697,Texas A&M,9,True,10,5,5,win,669609,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2013,away,11320,697,Texas A&M,9,True,1,4,-3,loss,670384,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/2013,home,11320,7,Alabama St.,9,True,2,1,1,win,671190,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2013,home,11320,257,Georgia,9,True,4,3,1,win,671481,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,257,Georgia,9,True,8,4,4,win,672068,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,257,Georgia,9,True,1,7,-6,loss,672314,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2013,away,11320,625,Samford,9,True,6,2,4,win,672953,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/18/2013,away,11320,430,Mississippi St.,9,True,3,6,-3,loss,673453,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2013,away,11320,430,Mississippi St.,9,True,3,1,2,win,673534,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,away,11320,430,Mississippi St.,9,True,0,6,-6,loss,673745,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2013,away,11320,434,Missouri,9,True,3,1,2,win,675560,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2013,away,11320,434,Missouri,9,True,1,4,-3,loss,676589,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2013,away,11320,434,Missouri,9,True,1,3,-2,loss,676830,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/03/2013,home,11320,433,Ole Miss,9,True,1,6,-5,loss,677494,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2013,home,11320,433,Ole Miss,9,True,8,5,3,win,677751,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,home,11320,433,Ole Miss,9,True,5,4,1,win,678201,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/07/2013,away,11320,315,Jacksonville St.,9,True,12,8,4,win,678506,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/08/2013,home,11320,625,Samford,9,True,9,3,6,win,678622,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/10/2013,away,11320,235,Florida,9,True,7,4,3,win,678804,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2013,away,11320,235,Florida,9,True,4,5,-1,loss,679011,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/12/2013,away,11320,235,Florida,9,True,4,1,3,win,679247,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/14/2013,home,11320,315,Jacksonville St.,9,True,1,6,-5,loss,679416,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2013,home,11320,31,Arkansas,9,True,3,0,3,win,679524,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/17/2013,home,11320,31,Arkansas,9,True,0,1,-1,loss,679699,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2013,home,11320,31,Arkansas,9,True,11,6,5,win,679900,37,1420100,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/21/2013,neutral,11320,8,Alabama,9,True,3,6,-3,loss,680119,37,1420100,2013
