R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/16/2024,neutral,16580,528,Oregon St.,9,True,6,15,-9,loss,4525582,473,2809875,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/17/2024,neutral,16580,94,CSU Bakersfield,9,True,4,3,1,win,4525848,473,2809875,2024,1
1,3,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,02/19/2024,neutral,16580,94,CSU Bakersfield,9,True,6,2,4,win,4526277,473,2809875,2024,1
2,4,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,02/22/2024,home,16580,649,South Dakota St.,9,True,5,11,-6,loss,4526447,473,2809875,2024,1
0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,02/23/2024,home,16580,649,South Dakota St.,9,True,12,11,1,win,4526550,473,2809875,2024,1
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,02/24/2024,home,16580,649,South Dakota St.,9,True,9,8,1,win,4526907,473,2809875,2024,1
1,3,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,02/24/2024,home,16580,649,South Dakota St.,9,True,13,2,11,win,4543609,473,2809875,2024,1
2,4,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,03/01/2024,home,16580,283,Hofstra,9,True,9,10,-1,loss,4527963,473,2809875,2024,1
1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/02/2024,home,16580,283,Hofstra,10,True,15,16,-1,loss,4528367,473,2809875,2024,1
0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/02/2024,home,16580,283,Hofstra,9,True,11,7,4,win,4543830,473,2809875,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,03/03/2024,home,16580,283,Hofstra,9,True,9,6,3,win,4528718,473,2809875,2024,1
1,4,3,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,03/05/2024,home,16580,700,Texas Tech,9,True,8,11,-3,loss,4528844,473,2809875,2024,1
0,4,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,03/09/2024,home,16580,465,UNLV,9,True,7,6,1,win,4529294,473,2809875,2024,1
3,5,3,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,03/09/2024,home,16580,465,UNLV,9,True,31,15,16,win,4529573,473,2809875,2024,1
1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,03/10/2024,home,16580,465,UNLV,9,True,6,5,1,win,4529996,473,2809875,2024,1
1,3,1,0,0,4,1,4,1,0,0,0,1,0,0,0,0,0,0,03/12/2024,away,16580,28,Arizona St.,9,True,6,4,2,win,4530376,473,2809875,2024,1
0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/15/2024,away,16580,466,Nevada,9,True,2,13,-11,loss,4530849,473,2809875,2024,1
0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,03/16/2024,away,16580,466,Nevada,9,True,3,4,-1,loss,4531158,473,2809875,2024,1
0,4,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,03/17/2024,away,16580,466,Nevada,9,True,10,8,2,win,4531575,473,2809875,2024,1
2,4,2,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,03/19/2024,home,16580,472,New Mexico St.,9,True,14,4,10,win,4531899,473,2809875,2024,1
1,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,03/22/2024,home,16580,630,San Jose St.,9,True,13,16,-3,loss,4532320,473,2809875,2024,1
1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/23/2024,home,16580,630,San Jose St.,9,True,7,5,2,win,4532591,473,2809875,2024,1
0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,03/23/2024,home,16580,630,San Jose St.,9,True,17,4,13,win,4533037,473,2809875,2024,1
1,2,1,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,03/28/2024,away,16580,626,San Diego St.,9,True,5,2,3,win,4533669,473,2809875,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,03/29/2024,away,16580,626,San Diego St.,9,True,6,8,-2,loss,4533881,473,2809875,2024,1
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/29/2024,away,16580,626,San Diego St.,9,True,0,13,-13,loss,4534214,473,2809875,2024,1
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,04/02/2024,away,16580,29,Arizona,9,True,1,9,-8,loss,4534707,473,2809875,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,04/05/2024,home,16580,624,Sam Houston,9,True,14,23,-9,loss,4535178,473,2809875,2024,1
1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/07/2024,home,16580,624,Sam Houston,9,True,3,14,-11,loss,4535928,473,2809875,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,04/09/2024,away,16580,472,New Mexico St.,9,True,2,10,-8,loss,4536211,473,2809875,2024,1
1,3,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,04/12/2024,home,16580,96,Fresno St.,9,True,5,10,-5,loss,4536870,473,2809875,2024,1
2,5,1,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,04/13/2024,home,16580,96,Fresno St.,9,True,19,23,-4,loss,4537304,473,2809875,2024,1
0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,04/14/2024,home,16580,96,Fresno St.,9,True,6,2,4,win,4537521,473,2809875,2024,1
0,4,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,04/16/2024,home,16580,2720,CSU Pueblo,9,True,3,1,2,win,4537900,473,2809875,2024,1
