R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/14/2020,home,15204,669,Missouri St.,9,True,0,1,-1,loss,1830141,1004,2140065,2020
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2020,home,15204,669,Missouri St.,9,True,2,6,-4,loss,1830379,1004,2140065,2020
0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,669,Missouri St.,9,True,5,2,3,win,1830686,1004,2140065,2020
1,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,02/19/2020,home,15204,404,Memphis,9,True,5,3,2,win,1831001,1004,2140065,2020
0,3,1,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,02/21/2020,away,15204,664,Southern Miss.,9,True,6,3,3,win,1831329,1004,2140065,2020
1,4,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,664,Southern Miss.,10,True,4,5,-1,loss,1831639,1004,2140065,2020
0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,02/23/2020,away,15204,664,Southern Miss.,9,True,6,8,-2,loss,1831935,1004,2140065,2020
0,4,1,1,0,2,0,2,1,0,0,0,2,0,0,0,0,0,02/25/2020,away,15204,404,Memphis,9,True,5,8,-3,loss,1832135,1004,2140065,2020
1,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,02/28/2020,home,15204,660,SIUE,9,True,9,6,3,win,1832514,1004,2140065,2020
1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,02/29/2020,home,15204,660,SIUE,9,True,2,3,-1,loss,1832928,1004,2140065,2020
0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,660,SIUE,9,True,4,1,3,win,1833216,1004,2140065,2020
1,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,03/03/2020,away,15204,736,Vanderbilt,9,True,2,10,-8,loss,1833442,1004,2140065,2020
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/06/2020,home,15204,655,Southeastern La.,9,True,2,0,2,win,1833937,1004,2140065,2020
0,4,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,03/07/2020,home,15204,655,Southeastern La.,9,True,2,1,1,win,1834369,1004,2140065,2020
0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,03/08/2020,home,15204,655,Southeastern La.,9,True,3,7,-4,loss,1834668,1004,2140065,2020
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/10/2020,home,15204,695,UT Martin,9,True,5,3,2,win,1834833,1004,2140065,2020
