R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,3,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,02/01/2020,away,15204,1097,Ga. Southwestern,9,True,8,5,3,win,1829626,49,1971969,2020
1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,02/01/2020,away,15204,1097,Ga. Southwestern,9,True,6,2,4,win,1848332,49,1971969,2020
0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/02/2020,away,15204,1097,Ga. Southwestern,9,True,7,3,4,win,1829738,49,1971969,2020
1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/07/2020,home,15204,720,Tuskegee,9,True,16,1,15,win,1829863,49,1971969,2020
0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,02/08/2020,home,15204,720,Tuskegee,9,True,12,1,11,win,1829919,49,1971969,2020
2,4,3,1,0,7,1,4,0,0,0,0,0,0,1,0,0,0,02/08/2020,home,15204,720,Tuskegee,9,True,10,0,10,win,1849358,49,1971969,2020
0,5,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,02/11/2020,away,15204,0,St. Thomas (FL),10,True,8,6,2,win,1830108,49,1971969,2020
2,4,2,0,0,2,0,3,1,0,0,0,0,0,0,0,1,0,02/14/2020,home,15204,22,American Int'l,9,True,11,1,10,win,1830317,49,1971969,2020
2,5,3,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,24639,Nova Southeastern,9,True,10,3,7,win,1831343,49,1971969,2020
0,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,02/22/2020,home,15204,24639,Nova Southeastern,10,True,2,3,-1,loss,1831576,49,1971969,2020
0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,24639,Nova Southeastern,9,True,1,2,-1,loss,1831870,49,1971969,2020
2,5,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,233,Fla. Southern,9,True,13,7,6,win,1832497,49,1971969,2020
3,6,3,1,0,10,2,4,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,233,Fla. Southern,9,True,13,2,11,win,1832785,49,1971969,2020
1,3,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,02/29/2020,home,15204,233,Fla. Southern,9,True,2,4,-2,loss,1849181,49,1971969,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2020,home,15204,21323,Chestnut Hill,9,True,0,9,-9,loss,1833325,49,1971969,2020
1,4,2,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,21323,Chestnut Hill,14,True,5,4,1,win,1833475,49,1971969,2020
0,4,2,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,230,Florida Tech,9,True,9,8,1,win,1833919,49,1971969,2020
0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,03/07/2020,home,15204,230,Florida Tech,12,True,2,1,1,win,1834236,49,1971969,2020
2,3,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,03/07/2020,home,15204,230,Florida Tech,9,True,11,2,9,win,1847726,49,1971969,2020
0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,03/09/2020,home,15204,984,Bloomfield,9,True,5,1,4,win,1834818,49,1971969,2020
1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/10/2020,home,15204,23157,Felician,9,True,14,1,13,win,1835010,49,1971969,2020
