date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/20/2015,away,12080,370,LMU (CA),9,True,2,1,1,win,2 - 1,405706,606,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549183,2015
02/21/2015,away,12080,370,LMU (CA),9,True,3,7,-4,loss,3 - 7,406007,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
02/21/2015,away,12080,370,LMU (CA),9,True,0,10,-10,loss,0 - 10,406084,606,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1549183,2015
02/28/2015,away,12080,10411,USC Upstate,9,True,1,5,-4,loss,1 - 5,406851,606,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549183,2015
02/28/2015,away,12080,10411,USC Upstate,9,True,5,12,-7,loss,5 - 12,406932,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
03/01/2015,away,12080,10411,USC Upstate,9,True,0,3,-3,loss,0 - 3,407078,606,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1549183,2015
03/06/2015,home,12080,299,Illinois St.,9,True,2,7,-5,loss,2 - 7,407757,606,0,4,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1549183,2015
03/07/2015,home,12080,306,Indiana,9,True,2,3,-1,loss,2 - 3,408153,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
03/08/2015,home,12080,352,Lehigh,9,True,2,9,-7,loss,2 - 9,408535,606,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549183,2015
03/10/2015,home,12080,231,FIU,9,True,11,5,6,win,11 - 5,408997,606,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1549183,2015
03/11/2015,home,12080,635,Seton Hall,9,True,9,16,-7,loss,9 - 16,409214,606,1,3,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1549183,2015
03/13/2015,home,12080,748,Wagner,9,True,7,2,5,win,7 - 2,409503,606,1,4,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1549183,2015
03/15/2015,home,12080,500,Northeastern,9,True,2,0,2,win,2 - 0,410252,606,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1549183,2015
03/17/2015,away,12080,83,Bucknell,9,True,9,2,7,win,9 - 2,410805,606,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1549183,2015
03/18/2015,home,12080,439,Monmouth,9,True,11,4,7,win,11 - 4,411047,606,0,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1549183,2015
03/22/2015,home,12080,249,George Washington,9,True,1,2,-1,loss,1 - 2,412360,606,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549183,2015
03/22/2015,home,12080,249,George Washington,9,True,6,0,6,win,6 - 0,412393,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
03/24/2015,home,12080,540,Penn,9,True,2,4,-2,loss,2 - 4,412663,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
03/27/2015,away,12080,248,George Mason,9,True,9,0,9,win,9 - 0,413198,606,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1549183,2015
03/28/2015,away,12080,248,George Mason,9,True,4,3,1,win,4 - 3,413428,606,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1549183,2015
03/29/2015,away,12080,248,George Mason,9,True,2,6,-4,loss,2 - 6,413961,606,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1549183,2015
04/02/2015,away,12080,739,Villanova,9,True,5,6,-1,loss,5 - 6,415015,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
04/03/2015,home,12080,81,Bryant,9,True,8,13,-5,loss,8 - 13,415223,606,1,4,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1549183,2015
04/07/2015,away,12080,342,Lafayette,9,True,8,6,2,win,8 - 6,416657,606,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549183,2015
04/10/2015,away,12080,572,Rhode Island,9,True,5,11,-6,loss,5 - 11,417064,606,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1549183,2015
04/11/2015,away,12080,572,Rhode Island,9,True,1,2,-1,loss,1 - 2,417310,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
04/12/2015,away,12080,572,Rhode Island,9,True,3,6,-3,loss,3 - 6,418091,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
04/15/2015,home,12080,617,Saint Peter's,9,True,8,7,1,win,8 - 7,418911,606,0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1549183,2015
04/17/2015,home,12080,740,VCU,9,True,9,15,-6,loss,9 - 15,419349,606,0,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1549183,2015
04/18/2015,home,12080,740,VCU,9,True,2,4,-2,loss,2 - 4,419611,606,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
04/19/2015,home,12080,740,VCU,9,True,5,1,4,win,5 - 1,420391,606,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549183,2015
04/21/2015,away,12080,739,Villanova,9,True,9,8,1,win,9 - 8,420883,606,1,5,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1549183,2015
04/22/2015,away,12080,180,Delaware,9,True,7,6,1,win,7 - 6,421065,606,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1549183,2015
04/24/2015,away,12080,175,Dayton,9,True,7,6,1,win,7 - 6,421420,606,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1549183,2015
04/25/2015,away,12080,175,Dayton,9,True,4,5,-1,loss,4 - 5,421698,606,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549183,2015
04/26/2015,away,12080,175,Dayton,9,True,14,3,11,win,14 - 3,422316,606,2,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1549183,2015
04/28/2015,away,12080,576,Rider,9,True,4,6,-2,loss,4 - 6,422891,606,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549183,2015
