date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,456,UNC Asheville,9,True,9,2,7,win,9 - 2,658092,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
02/17/2013,home,11320,482,Niagara,9,True,20,3,17,win,20 - 3,658634,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
02/18/2013,away,11320,10411,USC Upstate,9,True,11,10,1,win,11 - 10,658653,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
02/21/2013,home,11320,327,Kansas St.,9,True,5,7,-2,loss,5 - 7,658891,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
02/22/2013,home,11320,1068,Elon,9,True,6,1,5,win,6 - 1,659062,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
02/24/2013,away,11320,149,Coastal Carolina,9,True,8,2,6,win,8 - 2,659641,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
02/26/2013,home,11320,454,Murray St.,9,True,11,5,6,win,11 - 5,659942,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
02/27/2013,home,11320,202,Eastern Ky.,9,True,6,2,4,win,6 - 2,660022,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/01/2013,home,11320,5,Akron,9,True,21,2,19,win,21 - 2,660157,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/02/2013,home,11320,5,Akron,9,True,7,0,7,win,7 - 0,660393,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/03/2013,home,11320,5,Akron,9,True,9,2,7,win,9 - 2,660877,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/06/2013,home,11320,812,Xavier,9,True,6,3,3,win,6 - 3,661633,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/08/2013,home,11320,416,Michigan St.,9,True,2,1,1,win,2 - 1,661899,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/09/2013,home,11320,416,Michigan St.,9,True,1,6,-5,loss,1 - 6,662209,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/10/2013,home,11320,416,Michigan St.,9,True,3,1,2,win,3 - 1,662752,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/12/2013,home,11320,519,Ohio,9,True,6,3,3,win,6 - 3,663220,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/15/2013,away,11320,235,Florida,9,True,1,4,-3,loss,1 - 4,663795,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/16/2013,away,11320,235,Florida,9,True,11,5,6,win,11 - 5,664188,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/17/2013,away,11320,235,Florida,9,True,6,2,4,win,6 - 2,664762,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/19/2013,home,11320,772,Western Ky.,9,True,3,6,-3,loss,3 - 6,665174,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/22/2013,home,11320,430,Mississippi St.,9,True,4,8,-4,loss,4 - 8,665603,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/23/2013,home,11320,430,Mississippi St.,9,True,3,2,1,win,3 - 2,666234,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/23/2013,home,11320,430,Mississippi St.,9,True,4,3,1,win,4 - 3,666292,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/27/2013,home,11320,388,Marshall,9,True,8,2,6,win,8 - 2,667061,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/29/2013,home,11320,257,Georgia,10,True,3,2,1,win,3 - 2,667482,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/30/2013,home,11320,257,Georgia,9,True,6,7,-1,loss,6 - 7,667988,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
03/31/2013,home,11320,257,Georgia,9,True,5,0,5,win,5 - 0,668577,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/02/2013,away,11320,367,Louisville,10,True,5,4,1,win,5 - 4,668790,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/05/2013,away,11320,365,LSU,9,True,1,11,-10,loss,1 - 11,669384,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/06/2013,away,11320,365,LSU,9,True,1,9,-8,loss,1 - 9,669645,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/07/2013,away,11320,365,LSU,9,True,4,11,-7,loss,4 - 11,670441,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/09/2013,home,11320,43,Austin Peay,9,True,6,3,3,win,6 - 3,670886,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/12/2013,home,11320,694,Tennessee,9,True,5,4,1,win,5 - 4,671550,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/13/2013,home,11320,694,Tennessee,9,True,9,10,-1,loss,9 - 10,671751,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/14/2013,home,11320,694,Tennessee,9,True,0,5,-5,loss,0 - 5,672502,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/16/2013,home,11320,367,Louisville,9,True,5,12,-7,loss,5 - 12,673000,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/20/2013,away,11320,648,South Carolina,9,True,2,5,-3,loss,2 - 5,674139,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/20/2013,away,11320,648,South Carolina,11,True,6,7,-1,loss,6 - 7,674385,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/21/2013,away,11320,648,South Carolina,9,True,1,3,-2,loss,1 - 3,674504,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/23/2013,away,11320,772,Western Ky.,18,True,2,3,-1,loss,2 - 3,675022,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/25/2013,away,11320,433,Ole Miss,9,True,3,2,1,win,3 - 2,675437,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/26/2013,away,11320,433,Ole Miss,9,True,5,11,-6,loss,5 - 11,675609,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
04/27/2013,away,11320,433,Ole Miss,9,True,5,4,1,win,5 - 4,675917,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/03/2013,home,11320,31,Arkansas,9,True,1,2,-1,loss,1 - 2,677439,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/04/2013,home,11320,31,Arkansas,9,True,3,5,-2,loss,3 - 5,677981,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/04/2013,home,11320,31,Arkansas,9,True,4,3,1,win,4 - 3,678095,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/07/2013,home,11320,810,Wright St.,9,True,4,1,3,win,4 - 1,678547,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/11/2013,home,11320,736,Vanderbilt,9,True,3,11,-8,loss,3 - 11,679155,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/11/2013,home,11320,736,Vanderbilt,9,True,3,5,-2,loss,3 - 5,679187,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/12/2013,home,11320,736,Vanderbilt,9,True,5,10,-5,loss,5 - 10,679334,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/14/2013,home,11320,306,Indiana,9,True,5,3,2,win,5 - 3,679415,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/16/2013,away,11320,434,Missouri,9,True,2,4,-2,loss,2 - 4,679553,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/17/2013,away,11320,434,Missouri,9,True,3,4,-1,loss,3 - 4,679733,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/18/2013,away,11320,434,Missouri,9,True,5,1,4,win,5 - 1,679937,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
05/21/2013,home,11320,433,Ole Miss,9,True,1,4,-3,loss,1 - 4,680121,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322620,2013
