R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2020,neutral,15204,50,Bates,9,True,4,9,-5,loss,1830928,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2020,neutral,15204,73,Brandeis,9,True,2,14,-12,loss,1830927,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,neutral,15204,50,Bates,9,True,6,4,2,win,1830951,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2020,neutral,15204,73,Brandeis,9,True,2,11,-9,loss,1831047,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,neutral,15204,40,Augustana (IL),9,True,2,16,-14,loss,1831148,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,neutral,15204,123,Castleton,9,True,10,1,9,win,1831443,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,773,McDaniel,9,True,1,3,-2,loss,1832710,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,773,McDaniel,9,True,1,2,-1,loss,1848960,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,21852,Stevenson,9,True,6,14,-8,loss,1833036,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,21852,Stevenson,9,True,3,16,-13,loss,1849712,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,239,Franklin & Marshall,9,True,1,4,-3,loss,1834170,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,239,Franklin & Marshall,9,True,7,15,-8,loss,1849851,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,815,York (PA),9,True,5,12,-7,loss,1834493,213,1890213,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,815,York (PA),9,True,5,14,-9,loss,1848821,213,1890213,2020
