R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
5,5,4,1,0,11,2,4,0,1,0,0,0,0,0,0,1,0,0,02/23/2024,neutral,16580,1013,Charleston (WV),9,True,17,5,12,win,4527455,765,2346421,2024,2
1,5,2,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,02/24/2024,neutral,16580,1059,D'Youville,9,True,14,10,4,win,4526929,765,2346421,2024,2
3,6,4,0,0,7,1,3,0,0,0,0,0,0,0,0,1,0,0,02/25/2024,away,16580,1098,Glenville St.,9,True,14,4,10,win,5249744,765,2346421,2024,2
0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/01/2024,neutral,16580,246,Gannon,9,True,3,2,1,win,4527890,765,2346421,2024,2
2,5,3,2,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,03/02/2024,neutral,16580,1028,Concord,9,True,10,9,1,win,4528165,765,2346421,2024,2
1,5,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,03/02/2024,neutral,16580,243,Frostburg St.,9,True,10,3,7,win,4528406,765,2346421,2024,2
1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,03/03/2024,neutral,16580,408,Mercyhurst,9,True,5,4,1,win,4528558,765,2346421,2024,2
0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,03/08/2024,neutral,16580,339,Kutztown,11,True,2,1,1,win,4529374,765,2346421,2024,2
1,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,03/08/2024,neutral,16580,339,Kutztown,9,True,7,2,5,win,4544958,765,2346421,2024,2
4,4,3,2,0,5,0,1,1,0,0,0,0,0,0,0,2,0,0,03/11/2024,away,16580,339,Kutztown,9,True,17,6,11,win,4529783,765,2346421,2024,2
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2024,away,16580,339,Kutztown,9,True,8,9,-1,loss,4543996,765,2346421,2024,2
2,3,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,03/15/2024,home,16580,638,Shippensburg,9,True,8,10,-2,loss,4530952,765,2346421,2024,2
0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/15/2024,home,16580,638,Shippensburg,9,True,4,8,-4,loss,4543200,765,2346421,2024,2
1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2024,away,16580,638,Shippensburg,9,True,2,6,-4,loss,4531409,765,2346421,2024,2
0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,03/16/2024,away,16580,638,Shippensburg,9,True,2,3,-1,loss,4544623,765,2346421,2024,2
0,2,1,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,03/22/2024,away,16580,360,Lock Haven,9,True,9,4,5,win,4532379,765,2346421,2024,2
1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,03/22/2024,away,16580,360,Lock Haven,9,True,10,3,7,win,4542762,765,2346421,2024,2
2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,03/25/2024,home,16580,360,Lock Haven,9,True,7,1,6,win,4532887,765,2346421,2024,2
1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,03/25/2024,home,16580,360,Lock Haven,9,True,8,4,4,win,4543063,765,2346421,2024,2
2,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,03/29/2024,away,16580,21323,Chestnut Hill,9,True,8,5,3,win,4534009,765,2346421,2024,2
1,4,1,0,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,03/29/2024,away,16580,21323,Chestnut Hill,9,True,7,4,3,win,4544485,765,2346421,2024,2
0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,03/30/2024,home,16580,1059,D'Youville,9,True,4,0,4,win,5256192,765,2346421,2024,2
0,3,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,03/30/2024,home,16580,1059,D'Youville,9,True,8,0,8,win,5256237,765,2346421,2024,2
1,3,3,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,04/06/2024,away,16580,384,Mansfield,9,True,6,4,2,win,4535572,765,2346421,2024,2
1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,04/06/2024,away,16580,384,Mansfield,9,True,5,3,2,win,4544675,765,2346421,2024,2
2,5,2,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,04/07/2024,home,16580,384,Mansfield,9,True,9,1,8,win,5281609,765,2346421,2024,2
2,4,2,1,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,04/07/2024,home,16580,384,Mansfield,9,True,19,3,16,win,5281597,765,2346421,2024,2
3,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,04/08/2024,away,16580,1460,Wilmington (DE),9,True,10,9,1,win,4531904,765,2346421,2024,2
1,4,1,1,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,04/09/2024,home,16580,3,Adelphi,9,True,21,9,12,win,4536300,765,2346421,2024,2
0,4,1,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,04/10/2024,neutral,16580,543,Jefferson,10,True,9,5,4,win,5281684,765,2346421,2024,2
1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,04/14/2024,home,16580,65,Bloomsburg,9,True,6,1,5,win,4536745,765,2346421,2024,2
2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,04/14/2024,home,16580,65,Bloomsburg,9,True,13,1,12,win,4546345,765,2346421,2024,2
3,2,2,0,0,2,0,1,2,1,0,0,0,0,0,0,3,0,0,04/16/2024,away,16580,65,Bloomsburg,9,True,9,3,6,win,4537263,765,2346421,2024,2
1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,04/16/2024,away,16580,65,Bloomsburg,9,True,6,5,1,win,4545963,765,2346421,2024,2
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2024,away,16580,10870,Shepherd,9,True,5,2,3,win,4538240,765,2346421,2024,2
1,4,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,04/19/2024,away,16580,10870,Shepherd,9,True,12,3,9,win,4546379,765,2346421,2024,2
3,2,1,0,0,4,1,1,1,1,0,0,0,0,0,0,1,0,0,04/20/2024,home,16580,10870,Shepherd,9,True,7,9,-2,loss,4538694,765,2346421,2024,2
1,2,1,0,0,4,1,3,1,0,1,0,0,0,0,0,0,0,0,04/20/2024,home,16580,10870,Shepherd,9,True,9,6,3,win,4545997,765,2346421,2024,2
0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,04/26/2024,away,16580,197,East Stroudsburg,9,True,4,2,2,win,4539677,765,2346421,2024,2
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2024,away,16580,197,East Stroudsburg,9,True,0,8,-8,loss,4546230,765,2346421,2024,2
0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,04/27/2024,home,16580,197,East Stroudsburg,9,True,2,1,1,win,4540019,765,2346421,2024,2
