date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,772,Western Ky.,9,True,4,6,-2,loss,4 - 6,5219790,771,0,2,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
02/19/2022,away,15860,772,Western Ky.,9,True,14,7,7,win,14 - 7,5219792,771,3,4,2,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
02/20/2022,away,15860,772,Western Ky.,9,True,6,9,-3,loss,6 - 9,5219796,771,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
02/25/2022,away,15860,32,Little Rock,9,True,2,6,-4,loss,2 - 6,5215183,771,1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2307894,2022
02/26/2022,away,15860,32,Little Rock,9,True,3,8,-5,loss,3 - 8,5216528,771,0,4,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2307894,2022
02/27/2022,away,15860,32,Little Rock,9,True,1,16,-15,loss,1 - 16,5218374,771,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2307894,2022
03/01/2022,away,15860,659,Southern Ill.,9,True,5,14,-9,loss,5 - 14,5220218,771,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2307894,2022
03/04/2022,away,15860,458,Charlotte,9,True,3,4,-1,loss,3 - 4,5223227,771,1,4,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
03/05/2022,away,15860,458,Charlotte,9,True,4,29,-25,loss,4 - 29,5225321,771,0,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2307894,2022
03/06/2022,away,15860,458,Charlotte,9,True,1,16,-15,loss,1 - 16,5226315,771,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2307894,2022
03/08/2022,away,15860,609,Saint Louis,11,True,6,7,-1,loss,6 - 7,5229999,771,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2307894,2022
03/13/2022,away,15860,87,Butler,9,True,5,8,-3,loss,5 - 8,5233086,771,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
03/13/2022,away,15860,87,Butler,9,True,5,9,-4,loss,5 - 9,5234060,771,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
03/14/2022,away,15860,87,Butler,9,True,3,6,-3,loss,3 - 6,5234740,771,0,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2307894,2022
03/16/2022,away,15860,660,SIUE,9,True,18,11,7,win,18 - 11,5236658,771,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2307894,2022
03/18/2022,away,15860,502,Northern Colo.,9,True,7,12,-5,loss,7 - 12,5256841,771,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2307894,2022
03/19/2022,away,15860,502,Northern Colo.,9,True,13,14,-1,loss,13 - 14,5256840,771,2,3,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2307894,2022
03/20/2022,away,15860,502,Northern Colo.,9,True,8,9,-1,loss,8 - 9,5256842,771,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2307894,2022
03/25/2022,away,15860,428,Minnesota,9,True,4,11,-7,loss,4 - 11,5245955,771,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
03/26/2022,away,15860,428,Minnesota,9,True,2,7,-5,loss,2 - 7,5246797,771,0,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
03/27/2022,away,15860,428,Minnesota,9,True,1,6,-5,loss,1 - 6,5247918,771,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2307894,2022
04/01/2022,home,15860,493,North Dakota St.,9,True,6,15,-9,loss,6 - 15,5289838,771,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
04/02/2022,home,15860,493,North Dakota St.,9,True,4,6,-2,loss,4 - 6,5255568,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/03/2022,home,15860,493,North Dakota St.,9,True,6,2,4,win,6 - 2,5254736,771,0,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2307894,2022
04/06/2022,home,15860,299,Illinois St.,9,True,7,15,-8,loss,7 - 15,5258092,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/09/2022,away,15860,649,South Dakota St.,9,True,3,4,-1,loss,3 - 4,5259247,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/09/2022,away,15860,649,South Dakota St.,9,True,5,2,3,win,5 - 2,5259949,771,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2307894,2022
04/10/2022,away,15860,649,South Dakota St.,9,True,1,12,-11,loss,1 - 12,5261011,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/12/2022,away,15860,434,Missouri,9,True,1,9,-8,loss,1 - 9,5263240,771,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2307894,2022
04/15/2022,home,15860,527,Oral Roberts,9,True,4,6,-2,loss,4 - 6,5265569,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/16/2022,home,15860,527,Oral Roberts,9,True,0,12,-12,loss,0 - 12,5267464,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/16/2022,home,15860,527,Oral Roberts,9,True,3,4,-1,loss,3 - 4,5268193,771,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2307894,2022
04/19/2022,home,15860,660,SIUE,9,True,5,13,-8,loss,5 - 13,5268943,771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/22/2022,home,15860,464,Omaha,10,True,2,3,-1,loss,2 - 3,5271239,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/23/2022,home,15860,464,Omaha,9,True,5,6,-1,loss,5 - 6,5273029,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/24/2022,home,15860,464,Omaha,9,True,5,11,-6,loss,5 - 11,5274586,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
04/26/2022,away,15860,312,Iowa,9,True,1,11,-10,loss,1 - 11,5276028,771,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2307894,2022
04/29/2022,away,15860,620,St. Thomas (MN),9,True,1,4,-3,loss,1 - 4,5280595,771,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2307894,2022
04/29/2022,away,15860,620,St. Thomas (MN),9,True,11,1,10,win,11 - 1,5280585,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
05/01/2022,away,15860,620,St. Thomas (MN),9,True,2,12,-10,loss,2 - 12,5280987,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307894,2022
