date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
03/05/2016,away,12360,48,Charleston So.,9,True,1,3,-2,loss,1 - 3,295717,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/05/2016,away,12360,48,Charleston So.,9,True,2,7,-5,loss,2 - 7,295731,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/06/2016,away,12360,48,Charleston So.,9,True,8,12,-4,loss,8 - 12,295805,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/12/2016,home,12360,725,Army West Point,9,True,5,6,-1,loss,5 - 6,297561,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/12/2016,home,12360,725,Army West Point,9,True,3,10,-7,loss,3 - 10,297581,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/13/2016,home,12360,725,Army West Point,9,True,6,2,4,win,6 - 2,297918,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/15/2016,home,12360,275,Harvard,9,True,1,5,-4,loss,1 - 5,298287,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/16/2016,home,12360,275,Harvard,9,True,5,9,-4,loss,5 - 9,298483,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/18/2016,home,12360,380,Maine,9,True,5,3,2,win,5 - 3,298841,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/20/2016,home,12360,380,Maine,9,True,10,1,9,win,10 - 1,299770,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/22/2016,home,12360,285,Holy Cross,9,True,3,6,-3,loss,3 - 6,300012,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
03/25/2016,away,12360,173,Davidson,9,True,2,10,-8,loss,2 - 10,300601,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756856,2016
