date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,312,Iowa,9,True,4,2,2,win,4 - 2,657898,43,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1216847,2013
02/16/2013,home,11320,312,Iowa,9,True,1,13,-12,loss,1 - 13,658153,43,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1216847,2013
02/17/2013,home,11320,312,Iowa,9,True,6,1,5,win,6 - 1,658470,43,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1216847,2013
02/19/2013,away,11320,419,Middle Tenn.,9,True,5,2,3,win,5 - 2,658696,43,3,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1216847,2013
02/22/2013,home,11320,299,Illinois St.,9,True,9,4,5,win,9 - 4,658936,43,4,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1216847,2013
02/23/2013,home,11320,299,Illinois St.,9,True,9,6,3,win,9 - 6,659125,43,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1216847,2013
02/24/2013,home,11320,299,Illinois St.,9,True,6,4,2,win,6 - 4,659508,43,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1216847,2013
02/26/2013,home,11320,659,Southern Ill.,9,True,11,8,3,win,11 - 8,659958,43,3,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1216847,2013
03/03/2013,home,11320,416,Michigan St.,9,True,7,2,5,win,7 - 2,661057,43,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1216847,2013
03/03/2013,home,11320,416,Michigan St.,9,True,3,4,-1,loss,3 - 4,661114,43,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1216847,2013
03/04/2013,home,11320,416,Michigan St.,9,True,10,7,3,win,10 - 7,661271,43,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1216847,2013
03/06/2013,home,11320,772,Western Ky.,9,True,7,6,1,win,7 - 6,661632,43,4,1,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1216847,2013
03/08/2013,home,11320,797,Milwaukee,10,True,4,3,1,win,4 - 3,661955,43,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1216847,2013
03/09/2013,home,11320,169,Creighton,9,True,9,8,1,win,9 - 8,662174,43,3,2,0,2,1,0,0,3,1,1,0,0,0,1,0,0,0,0,1216847,2013
03/10/2013,home,11320,32,Little Rock,9,True,8,4,4,win,8 - 4,662700,43,5,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1216847,2013
03/12/2013,home,11320,305,Indiana St.,11,True,6,5,1,win,6 - 5,663196,43,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1216847,2013
03/13/2013,away,11320,28600,Lipscomb,9,True,3,1,2,win,3 - 1,663393,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216847,2013
03/15/2013,away,11320,201,Eastern Ill.,9,True,11,3,8,win,11 - 3,663743,43,4,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1216847,2013
03/16/2013,away,11320,201,Eastern Ill.,9,True,5,2,3,win,5 - 2,664150,43,2,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1216847,2013
03/19/2013,away,11320,305,Indiana St.,9,True,1,8,-7,loss,1 - 8,665212,43,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1216847,2013
03/22/2013,home,11320,315,Jacksonville St.,9,True,5,4,1,win,5 - 4,665775,43,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1216847,2013
03/22/2013,home,11320,315,Jacksonville St.,9,True,10,1,9,win,10 - 1,665828,43,5,2,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1216847,2013
03/23/2013,home,11320,315,Jacksonville St.,9,True,9,19,-10,loss,9 - 19,665922,43,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1216847,2013
03/26/2013,away,11320,430,Mississippi St.,9,True,5,13,-8,loss,5 - 13,666848,43,4,3,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1216847,2013
03/28/2013,away,11320,454,Murray St.,12,True,4,3,1,win,4 - 3,667212,43,4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1216847,2013
03/29/2013,away,11320,454,Murray St.,9,True,10,3,7,win,10 - 3,667447,43,4,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1216847,2013
03/30/2013,away,11320,454,Murray St.,9,True,6,4,2,win,6 - 4,667953,43,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1216847,2013
