date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,away,12360,193,Duke,9,True,5,2,3,win,5 - 2,292544,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
02/20/2016,away,12360,193,Duke,10,True,5,6,-1,loss,5 - 6,292753,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
02/21/2016,away,12360,193,Duke,9,True,4,5,-1,loss,4 - 5,293242,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
02/23/2016,home,12360,629,San Francisco,9,True,5,4,1,win,5 - 4,293415,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
02/26/2016,home,12360,559,Purdue,9,True,10,0,10,win,10 - 0,293592,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
02/27/2016,home,12360,559,Purdue,9,True,4,0,4,win,4 - 0,293831,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
02/28/2016,home,12360,559,Purdue,9,True,15,5,10,win,15 - 5,294362,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
02/29/2016,home,12360,418,Michigan,9,True,0,5,-5,loss,0 - 5,294642,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/03/2016,away,12360,703,Texas,9,True,4,1,3,win,4 - 1,294938,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/04/2016,away,12360,703,Texas,9,True,4,3,1,win,4 - 3,295072,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/05/2016,away,12360,703,Texas,9,True,6,0,6,win,6 - 0,295299,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/06/2016,away,12360,703,Texas,11,True,10,7,3,win,10 - 7,295866,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/11/2016,home,12360,700,Texas Tech,9,True,9,2,7,win,9 - 2,296883,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/12/2016,home,12360,700,Texas Tech,9,True,8,11,-3,loss,8 - 11,297594,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/17/2016,away,12360,657,Southern California,9,True,5,4,1,win,5 - 4,298551,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/18/2016,away,12360,657,Southern California,9,True,5,18,-13,loss,5 - 18,298726,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/19/2016,away,12360,657,Southern California,9,True,4,5,-1,loss,4 - 5,299065,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/24/2016,home,12360,528,Oregon St.,9,True,6,2,4,win,6 - 2,300437,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/25/2016,home,12360,528,Oregon St.,9,True,5,0,5,win,5 - 0,300673,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/26/2016,home,12360,528,Oregon St.,9,True,5,3,2,win,5 - 3,301086,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
03/29/2016,home,12360,629,San Francisco,9,True,7,5,2,win,7 - 5,301793,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/01/2016,home,12360,110,UCLA,9,True,9,1,8,win,9 - 1,302333,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/02/2016,home,12360,110,UCLA,9,True,8,2,6,win,8 - 2,302595,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/03/2016,home,12360,110,UCLA,9,True,5,3,2,win,5 - 3,303185,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/05/2016,home,12360,674,Stanford,9,True,6,8,-2,loss,6 - 8,303578,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/08/2016,away,12360,529,Oregon,9,True,12,2,10,win,12 - 2,304153,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/09/2016,away,12360,529,Oregon,9,True,3,4,-1,loss,3 - 4,304394,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/10/2016,away,12360,529,Oregon,9,True,5,11,-6,loss,5 - 11,304921,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/12/2016,away,12360,90,Cal Poly,9,True,7,1,6,win,7 - 1,305406,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/15/2016,away,12360,28,Arizona St.,9,True,4,6,-2,loss,4 - 6,306034,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
04/16/2016,away,12360,28,Arizona St.,11,True,8,4,4,win,8 - 4,306321,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641158,2016
