date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,725,Army West Point,9,True,7,4,3,win,7 - 4,657957,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
02/17/2013,home,11320,725,Army West Point,9,True,8,5,3,win,8 - 5,658521,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
02/20/2013,home,11320,456,UNC Asheville,9,True,10,9,1,win,10 - 9,658843,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
02/23/2013,home,11320,175,Dayton,9,True,8,2,6,win,8 - 2,659112,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
02/24/2013,home,11320,175,Dayton,9,True,2,3,-1,loss,2 - 3,659683,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
02/24/2013,home,11320,175,Dayton,9,True,8,9,-1,loss,8 - 9,659782,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/01/2013,home,11320,14,UAlbany,9,True,5,8,-3,loss,5 - 8,660159,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/02/2013,home,11320,14,UAlbany,9,True,9,0,9,win,9 - 0,660395,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/03/2013,home,11320,14,UAlbany,10,True,9,8,1,win,9 - 8,660880,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/05/2013,away,11320,196,East Carolina,9,True,9,11,-2,loss,9 - 11,661428,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/08/2013,home,11320,386,Marist,9,True,3,7,-4,loss,3 - 7,661897,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/09/2013,home,11320,386,Marist,9,True,9,4,5,win,9 - 4,662204,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/10/2013,home,11320,386,Marist,9,True,6,5,1,win,6 - 5,662749,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/12/2013,home,11320,352,Lehigh,9,True,8,9,-1,loss,8 - 9,663199,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/13/2013,home,11320,572,Rhode Island,9,True,8,18,-10,loss,8 - 18,663449,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/15/2013,home,11320,1068,Elon,9,True,8,14,-6,loss,8 - 14,663886,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/16/2013,home,11320,1068,Elon,9,True,3,6,-3,loss,3 - 6,664247,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/17/2013,home,11320,1068,Elon,9,True,4,8,-4,loss,4 - 8,664840,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/19/2013,away,11320,490,NC State,11,True,8,5,3,win,8 - 5,665135,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/20/2013,home,11320,554,Princeton,9,True,9,7,2,win,9 - 7,665348,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/22/2013,away,11320,2915,Wofford,9,True,10,9,1,win,10 - 9,665767,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/22/2013,away,11320,2915,Wofford,9,True,1,4,-3,loss,1 - 4,665820,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/23/2013,away,11320,2915,Wofford,9,True,2,3,-1,loss,2 - 3,665936,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/26/2013,home,11320,488,N.C. A&T,9,True,10,4,6,win,10 - 4,667018,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/28/2013,home,11320,253,Ga. Southern,9,True,4,8,-4,loss,4 - 8,667237,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/29/2013,home,11320,253,Ga. Southern,9,True,5,4,1,win,5 - 4,667480,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
03/30/2013,home,11320,253,Ga. Southern,9,True,10,6,4,win,10 - 6,667987,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/01/2013,home,11320,489,N.C. Central,9,True,17,8,9,win,17 - 8,668651,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/02/2013,away,11320,749,Wake Forest,9,True,4,5,-1,loss,4 - 5,668804,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/05/2013,away,11320,1014,Col. of Charleston,9,True,12,0,12,win,12 - 0,669406,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/06/2013,away,11320,1014,Col. of Charleston,9,True,3,11,-8,loss,3 - 11,669661,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/07/2013,away,11320,1014,Col. of Charleston,10,True,2,3,-1,loss,2 - 3,670470,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/09/2013,away,11320,193,Duke,9,True,2,17,-15,loss,2 - 17,670955,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/12/2013,home,11320,27,App State,9,True,1,9,-8,loss,1 - 9,671446,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/13/2013,home,11320,27,App State,11,True,6,5,1,win,6 - 5,671676,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/14/2013,home,11320,27,App State,9,True,5,9,-4,loss,5 - 9,672382,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/16/2013,home,11320,749,Wake Forest,9,True,4,11,-7,loss,4 - 11,673056,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/20/2013,away,11320,173,Davidson,9,True,8,6,2,win,8 - 6,674149,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/20/2013,away,11320,173,Davidson,9,True,4,5,-1,loss,4 - 5,674242,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
04/21/2013,away,11320,173,Davidson,9,True,5,7,-2,loss,5 - 7,674525,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212870,2013
