date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,1356,Seattle U,9,True,7,6,1,win,7 - 6,657981,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/16/2013,home,11320,1356,Seattle U,9,True,16,11,5,win,16 - 11,658226,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/17/2013,home,11320,1356,Seattle U,9,True,13,15,-2,loss,13 - 15,658545,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/18/2013,home,11320,90,Cal Poly,9,True,4,5,-1,loss,4 - 5,658651,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/22/2013,home,11320,302,UIC,9,True,3,5,-2,loss,3 - 5,658937,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/23/2013,home,11320,302,UIC,9,True,8,15,-7,loss,8 - 15,1716073,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/23/2013,home,11320,302,UIC,9,True,10,3,7,win,10 - 3,659126,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/26/2013,home,11320,626,San Diego St.,9,True,12,3,9,win,12 - 3,659953,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
02/27/2013,home,11320,626,San Diego St.,9,True,4,7,-3,loss,4 - 7,660051,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/01/2013,home,11320,502,Northern Colo.,9,True,7,1,6,win,7 - 1,660224,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/02/2013,home,11320,502,Northern Colo.,9,True,6,1,5,win,6 - 1,660464,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/03/2013,home,11320,502,Northern Colo.,9,True,2,3,-1,loss,2 - 3,660950,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/05/2013,home,11320,674,Stanford,9,True,4,6,-2,loss,4 - 6,661456,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/08/2013,away,11320,630,San Jose St.,9,True,5,0,5,win,5 - 0,661930,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/09/2013,home,11320,630,San Jose St.,9,True,1,9,-8,loss,1 - 9,662247,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/10/2013,away,11320,630,San Jose St.,9,True,2,1,1,win,2 - 1,662782,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/12/2013,home,11320,107,California,9,True,1,3,-2,loss,1 - 3,663176,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/15/2013,home,11320,416,Michigan St.,9,True,1,6,-5,loss,1 - 6,663811,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/16/2013,home,11320,416,Michigan St.,9,True,1,9,-8,loss,1 - 9,664295,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/16/2013,home,11320,416,Michigan St.,9,True,5,7,-2,loss,5 - 7,1942610,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/23/2013,away,11320,541,Pepperdine,9,True,3,4,-1,loss,3 - 4,666224,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/23/2013,away,11320,541,Pepperdine,9,True,5,7,-2,loss,5 - 7,666435,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/24/2013,away,11320,541,Pepperdine,9,True,4,19,-15,loss,4 - 19,666587,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/28/2013,away,11320,551,Portland,10,True,1,2,-1,loss,1 - 2,667362,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/28/2013,away,11320,551,Portland,9,True,3,10,-7,loss,3 - 10,667394,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
03/30/2013,away,11320,551,Portland,9,True,6,7,-1,loss,6 - 7,668041,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
04/04/2013,home,11320,77,BYU,9,True,1,3,-2,loss,1 - 3,669230,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
04/05/2013,home,11320,77,BYU,9,True,2,8,-6,loss,2 - 8,669334,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
04/06/2013,home,11320,77,BYU,9,True,2,5,-3,loss,2 - 5,669614,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
04/09/2013,away,11320,534,Pacific,9,True,7,5,2,win,7 - 5,670981,631,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1418318,2013
04/12/2013,home,11320,629,San Francisco,12,True,3,4,-1,loss,3 - 4,671538,631,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418318,2013
04/13/2013,home,11320,629,San Francisco,13,True,3,5,-2,loss,3 - 5,671739,631,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1418318,2013
04/14/2013,home,11320,629,San Francisco,10,True,5,7,-2,loss,5 - 7,672489,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
04/16/2013,away,11320,90,Cal Poly,9,True,2,7,-5,loss,2 - 7,673028,631,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1418318,2013
04/19/2013,home,11320,627,San Diego,9,True,3,7,-4,loss,3 - 7,673614,631,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418318,2013
04/20/2013,home,11320,627,San Diego,9,True,4,7,-3,loss,4 - 7,673806,631,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418318,2013
04/21/2013,home,11320,627,San Diego,9,True,3,6,-3,loss,3 - 6,674553,631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1418318,2013
04/23/2013,home,11320,108,UC Davis,10,True,7,6,1,win,7 - 6,674999,631,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418318,2013
04/26/2013,away,11320,610,Saint Mary's (CA),9,True,3,8,-5,loss,3 - 8,675662,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
04/27/2013,away,11320,610,Saint Mary's (CA),9,True,2,16,-14,loss,2 - 16,675949,631,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418318,2013
04/28/2013,away,11320,610,Saint Mary's (CA),9,True,3,10,-7,loss,3 - 10,676676,631,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
04/30/2013,away,11320,108,UC Davis,9,True,9,11,-2,loss,9 - 11,677073,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/03/2013,home,11320,260,Gonzaga,10,True,4,6,-2,loss,4 - 6,677477,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/04/2013,home,11320,260,Gonzaga,9,True,1,6,-5,loss,1 - 6,677735,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/05/2013,home,11320,260,Gonzaga,9,True,3,9,-6,loss,3 - 9,678177,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/07/2013,home,11320,534,Pacific,9,True,1,8,-7,loss,1 - 8,678536,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/11/2013,away,11320,140,Cincinnati,9,True,3,7,-4,loss,3 - 7,679150,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/11/2013,away,11320,140,Cincinnati,9,True,3,1,2,win,3 - 1,679180,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/12/2013,away,11320,140,Cincinnati,9,True,6,1,5,win,6 - 1,679320,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/14/2013,away,11320,674,Stanford,9,True,3,0,3,win,3 - 0,679439,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/17/2013,away,11320,370,LMU (CA),9,True,6,12,-6,loss,6 - 12,679771,631,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418318,2013
05/18/2013,away,11320,370,LMU (CA),9,True,1,2,-1,loss,1 - 2,679974,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
05/19/2013,away,11320,370,LMU (CA),9,True,5,4,1,win,5 - 4,680079,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418318,2013
