date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/20/2016,home,12360,464,Omaha,9,True,3,9,-6,loss,3 - 9,293001,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
02/20/2016,home,12360,204,Eastern Mich.,9,True,0,8,-8,loss,0 - 8,293003,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
02/28/2016,away,12360,485,Norfolk St.,9,True,0,16,-16,loss,0 - 16,294463,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
02/28/2016,away,12360,485,Norfolk St.,9,True,9,2,7,win,9 - 2,294479,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
02/29/2016,away,12360,485,Norfolk St.,9,True,0,7,-7,loss,0 - 7,294649,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
02/29/2016,away,12360,485,Norfolk St.,9,True,1,6,-5,loss,1 - 6,294652,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/05/2016,away,12360,489,N.C. Central,9,True,5,4,1,win,5 - 4,295462,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/05/2016,away,12360,489,N.C. Central,9,True,5,6,-1,loss,5 - 6,295579,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/06/2016,away,12360,489,N.C. Central,9,True,4,8,-4,loss,4 - 8,295930,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/09/2016,away,12360,635,Seton Hall,9,True,2,9,-7,loss,2 - 9,296544,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/12/2016,away,12360,165,Coppin St.,9,True,9,2,7,win,9 - 2,297345,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/12/2016,away,12360,165,Coppin St.,9,True,3,2,1,win,3 - 2,297658,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/13/2016,away,12360,165,Coppin St.,10,True,5,4,1,win,5 - 4,297811,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
03/15/2016,away,12360,249,George Washington,9,True,6,0,6,win,6 - 0,298165,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416342,2016
