R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,02/18/2023,away,16340,61,Bethune-Cookman,10,True,6,7,-1,loss,2390805,352,2484863,2023,1
0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,02/19/2023,away,16340,61,Bethune-Cookman,9,True,3,4,-1,loss,2391029,352,2484863,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2023,away,16340,141,The Citadel,9,True,4,11,-7,loss,2391320,352,2484863,2023,1
4,2,2,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,02/25/2023,away,16340,141,The Citadel,9,True,19,7,12,win,2391611,352,2484863,2023,1
1,4,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,02/26/2023,away,16340,141,The Citadel,9,True,9,6,3,win,2392046,352,2484863,2023,1
3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,03/04/2023,neutral,16340,381,Manhattan,9,True,18,6,12,win,2393043,352,2484863,2023,1
0,4,2,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,03/04/2023,away,16340,393,UMES,9,True,12,2,10,win,2392955,352,2484863,2023,1
0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,03/05/2023,away,16340,393,UMES,9,True,7,8,-1,loss,2393397,352,2484863,2023,1
0,2,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,03/05/2023,neutral,16340,381,Manhattan,9,True,5,4,1,win,2392702,352,2484863,2023,1
1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,03/08/2023,home,16340,165,Coppin St.,9,True,12,2,10,win,2394054,352,2484863,2023,1
2,5,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,03/10/2023,away,16340,30024,Utah Valley,9,True,9,7,2,win,2394412,352,2484863,2023,1
2,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2023,away,16340,30024,Utah Valley,9,True,12,3,9,win,2394744,352,2484863,2023,1
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/11/2023,away,16340,30024,Utah Valley,9,True,4,9,-5,loss,2408069,352,2484863,2023,1
0,5,3,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,03/12/2023,away,16340,30024,Utah Valley,9,True,9,13,-4,loss,2395100,352,2484863,2023,1
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/15/2023,away,16340,222,FDU,9,True,3,4,-1,loss,2395591,352,2484863,2023,1
0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,03/17/2023,home,16340,617,Saint Peter's,9,True,3,4,-1,loss,2395828,352,2484863,2023,1
0,4,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,03/22/2023,home,16340,540,Penn,10,True,4,7,-3,loss,2397172,352,2484863,2023,1
