date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,27,App State,9,True,11,5,6,win,11 - 5,205974,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
02/18/2017,away,12560,460,UNCW,9,True,3,4,-1,loss,3 - 4,206039,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
02/18/2017,home,12560,27,App State,9,True,1,3,-2,loss,1 - 3,206281,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
02/19/2017,home,12560,248,George Mason,9,True,1,21,-20,loss,1 - 21,206607,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
02/21/2017,away,12560,746,Virginia,9,True,7,9,-2,loss,7 - 9,206719,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
02/24/2017,home,12560,83,Bucknell,9,True,6,1,5,win,6 - 1,206934,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
02/25/2017,home,12560,83,Bucknell,9,True,10,2,8,win,10 - 2,207232,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
02/26/2017,home,12560,83,Bucknell,9,True,0,4,-4,loss,0 - 4,207687,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/03/2017,home,12560,249,George Washington,9,True,10,0,10,win,10 - 0,208282,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/04/2017,home,12560,249,George Washington,9,True,5,6,-1,loss,5 - 6,208537,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/05/2017,home,12560,249,George Washington,9,True,13,8,5,win,13 - 8,209037,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/10/2017,home,12560,562,Quinnipiac,11,True,5,8,-3,loss,5 - 8,210115,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/11/2017,home,12560,562,Quinnipiac,9,True,9,5,4,win,9 - 5,210477,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/12/2017,home,12560,562,Quinnipiac,9,True,13,7,6,win,13 - 7,210884,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/14/2017,away,12560,523,Old Dominion,9,True,2,14,-12,loss,2 - 14,211350,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/17/2017,away,12560,1068,Elon,9,True,2,3,-1,loss,2 - 3,211729,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/18/2017,away,12560,1068,Elon,9,True,10,4,6,win,10 - 4,212047,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/19/2017,away,12560,1068,Elon,9,True,3,8,-5,loss,3 - 8,212517,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/21/2017,home,12560,575,Richmond,9,True,6,3,3,win,6 - 3,212982,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/22/2017,away,12560,786,William & Mary,9,True,0,7,-7,loss,0 - 7,213225,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/24/2017,away,12560,141,The Citadel,9,True,0,3,-3,loss,0 - 3,213410,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/25/2017,away,12560,141,The Citadel,12,True,4,1,3,win,4 - 1,213772,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/26/2017,away,12560,141,The Citadel,9,True,2,4,-2,loss,2 - 4,214393,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/28/2017,away,12560,317,James Madison,9,True,6,1,5,win,6 - 1,214791,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/29/2017,away,12560,363,Longwood,9,True,6,4,2,win,6 - 4,214989,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
03/31/2017,home,12560,625,Samford,9,True,4,0,4,win,4 - 0,215273,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/01/2017,home,12560,625,Samford,9,True,1,2,-1,loss,1 - 2,215496,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/02/2017,home,12560,625,Samford,9,True,8,9,-1,loss,8 - 9,216057,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/04/2017,home,12560,363,Longwood,9,True,4,3,1,win,4 - 3,216637,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/05/2017,home,12560,523,Old Dominion,9,True,17,14,3,win,17 - 14,216832,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/07/2017,away,12560,2915,Wofford,9,True,4,3,1,win,4 - 3,217127,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/08/2017,away,12560,2915,Wofford,9,True,8,1,7,win,8 - 1,217355,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/09/2017,away,12560,2915,Wofford,9,True,3,13,-10,loss,3 - 13,218078,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/13/2017,home,12560,406,Mercer,9,True,6,10,-4,loss,6 - 10,219078,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/14/2017,home,12560,406,Mercer,9,True,6,9,-3,loss,6 - 9,219325,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/15/2017,home,12560,406,Mercer,9,True,5,17,-12,loss,5 - 17,219828,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/18/2017,away,12560,740,VCU,9,True,4,5,-1,loss,4 - 5,220860,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/21/2017,away,12560,769,Western Caro.,9,True,1,9,-8,loss,1 - 9,221192,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/21/2017,away,12560,769,Western Caro.,9,True,3,19,-16,loss,3 - 19,221417,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/22/2017,away,12560,769,Western Caro.,9,True,5,10,-5,loss,5 - 10,221476,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/28/2017,away,12560,563,Radford,13,True,7,5,2,win,7 - 5,223180,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/29/2017,away,12560,563,Radford,9,True,3,9,-6,loss,3 - 9,223551,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
04/30/2017,home,12560,563,Radford,9,True,9,15,-6,loss,9 - 15,224060,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/02/2017,home,12560,740,VCU,9,True,4,11,-7,loss,4 - 11,224404,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/05/2017,home,12560,459,UNC Greensboro,9,True,7,3,4,win,7 - 3,224771,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/06/2017,home,12560,459,UNC Greensboro,10,True,8,7,1,win,8 - 7,224990,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/07/2017,home,12560,459,UNC Greensboro,9,True,5,8,-3,loss,5 - 8,225416,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/13/2017,away,12560,244,Furman,9,True,2,8,-6,loss,2 - 8,226385,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/13/2017,away,12560,244,Furman,9,True,1,4,-3,loss,1 - 4,226435,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/14/2017,away,12560,244,Furman,13,True,9,7,2,win,9 - 7,226547,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/16/2017,home,12560,317,James Madison,9,True,7,6,1,win,7 - 6,226645,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/18/2017,home,12560,198,ETSU,9,True,5,7,-2,loss,5 - 7,226750,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/19/2017,home,12560,198,ETSU,9,True,12,14,-2,loss,12 - 14,226929,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/20/2017,home,12560,198,ETSU,9,True,3,9,-6,loss,3 - 9,227133,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/23/2017,home,12560,141,The Citadel,9,True,8,0,8,win,8 - 0,227330,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/24/2017,home,12560,406,Mercer,9,True,6,11,-5,loss,6 - 11,227355,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
05/25/2017,home,12560,2915,Wofford,10,True,6,5,1,win,6 - 5,227419,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659187,2017
