AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2013,home,11320,61,Bethune-Cookman,11,True,5,4,1,win,657852,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2013,home,11320,61,Bethune-Cookman,9,True,15,7,8,win,658109,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2013,home,11320,61,Bethune-Cookman,9,True,6,7,-1,loss,658432,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2013,away,11320,694,Tennessee,9,True,4,0,4,win,658909,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2013,away,11320,694,Tennessee,9,True,2,11,-9,loss,659090,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2013,away,11320,694,Tennessee,9,True,5,1,4,win,659470,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2013,neutral,11320,31,Arkansas,9,True,3,2,1,win,660152,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2013,neutral,11320,534,Pacific,9,True,8,1,7,win,660370,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2013,neutral,11320,31,Arkansas,9,True,3,1,2,win,660832,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2013,neutral,11320,260,Gonzaga,9,True,6,6,0,tie,661186,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2013,home,11320,99,Long Beach St.,9,True,4,0,4,win,662333,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2013,home,11320,99,Long Beach St.,9,True,6,0,6,win,662537,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2013,home,11320,99,Long Beach St.,9,True,11,2,9,win,662714,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2013,home,11320,473,New Mexico,11,True,4,3,1,win,663435,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2013,home,11320,754,Washington St.,9,True,4,15,-11,loss,663870,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,home,11320,754,Washington St.,9,True,4,1,3,win,664238,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2013,home,11320,754,Washington St.,9,True,8,11,-3,loss,664829,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2013,away,11320,700,Texas Tech,9,True,7,8,-1,loss,665101,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2013,away,11320,528,Oregon St.,9,True,0,5,-5,loss,665562,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,528,Oregon St.,9,True,4,0,4,win,665892,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2013,away,11320,528,Oregon St.,9,True,3,4,-1,loss,666522,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/28/2013,home,11320,110,UCLA,9,True,4,1,3,win,667223,28,1419949,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,home,11320,110,UCLA,9,True,7,4,3,win,667463,28,1419949,2013
