date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/18/2017,home,12560,201,Eastern Ill.,9,True,8,2,6,win,8 - 2,206339,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
02/18/2017,home,12560,201,Eastern Ill.,9,True,32,0,32,win,32 - 0,206352,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
02/19/2017,home,12560,201,Eastern Ill.,9,True,8,3,5,win,8 - 3,206510,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
02/22/2017,home,12560,6,Alabama A&M,9,True,11,1,10,win,11 - 1,206831,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
02/24/2017,away,12560,51,Baylor,9,True,2,3,-1,loss,2 - 3,206959,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
02/25/2017,away,12560,51,Baylor,9,True,9,10,-1,loss,9 - 10,207251,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
02/26/2017,away,12560,51,Baylor,9,True,7,9,-2,loss,7 - 9,207712,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
02/28/2017,home,12560,474,New Orleans,9,True,10,7,3,win,10 - 7,208062,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
03/03/2017,home,12560,655,Southeastern La.,9,True,3,4,-1,loss,3 - 4,208447,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
03/04/2017,home,12560,716,Troy,9,True,6,4,2,win,6 - 4,208840,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
03/05/2017,home,12560,635,Seton Hall,9,True,2,3,-1,loss,2 - 3,209234,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
03/07/2017,away,12560,37,Auburn,9,True,14,3,11,win,14 - 3,209594,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
03/10/2017,home,12560,158,Columbia,9,True,4,1,3,win,4 - 1,210305,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
03/10/2017,away,12560,430,Mississippi St.,9,True,0,2,-2,loss,0 - 2,210132,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884742,2017
