AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2013,away,11320,489,N.C. Central,9,True,3,2,1,win,662704,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2013,away,11320,678,Stetson,9,True,2,7,-5,loss,663170,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2013,home,11320,316,Jacksonville,9,True,3,2,1,win,663419,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,away,11320,488,N.C. A&T,9,True,6,15,-9,loss,664338,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,away,11320,488,N.C. A&T,9,True,15,2,13,win,664475,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2013,away,11320,488,N.C. A&T,9,True,6,9,-3,loss,664715,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2013,home,11320,651,South Fla.,9,True,6,2,4,win,665158,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2013,away,11320,327,Kansas St.,9,True,0,12,-12,loss,665765,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2013,away,11320,327,Kansas St.,9,True,2,9,-7,loss,665812,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,327,Kansas St.,9,True,3,6,-3,loss,665899,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2013,away,11320,2711,North Florida,14,True,6,5,1,win,666851,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,home,11320,632,Savannah St.,9,True,4,14,-10,loss,668250,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,home,11320,632,Savannah St.,9,True,2,3,-1,loss,668441,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/31/2013,home,11320,632,Savannah St.,9,True,14,2,12,win,668597,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2013,away,11320,2711,North Florida,9,True,1,3,-2,loss,668744,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/2013,away,11320,415,Miami (FL),9,True,5,3,2,win,669028,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,away,11320,228,Florida A&M,9,True,4,1,3,win,669832,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,away,11320,228,Florida A&M,9,True,16,3,13,win,670111,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2013,away,11320,228,Florida A&M,9,True,4,0,4,win,670388,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/08/2013,home,11320,678,Stetson,9,True,10,2,8,win,670852,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2013,away,11320,316,Jacksonville,9,True,5,3,2,win,671070,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,489,N.C. Central,9,True,4,2,2,win,671932,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,489,N.C. Central,9,True,0,10,-10,loss,672185,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2013,home,11320,489,N.C. Central,9,True,9,2,7,win,672457,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2013,away,11320,231,FIU,9,True,4,3,1,win,672959,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/17/2013,away,11320,415,Miami (FL),9,True,1,6,-5,loss,673223,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,neutral,11320,488,N.C. A&T,9,True,4,2,2,win,674428,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,neutral,11320,488,N.C. A&T,9,True,4,3,1,win,674431,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2013,neutral,11320,488,N.C. A&T,9,True,7,5,2,win,674910,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2013,away,11320,28755,FGCU,9,True,7,5,2,win,674993,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/24/2013,away,11320,28755,FGCU,10,True,8,7,1,win,675228,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/01/2013,away,11320,128,UCF,9,True,1,8,-7,loss,677271,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,away,11320,632,Savannah St.,9,True,9,2,7,win,678352,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,away,11320,632,Savannah St.,9,True,2,4,-2,loss,678398,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/2013,away,11320,632,Savannah St.,9,True,9,3,6,win,678447,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/07/2013,away,11320,651,South Fla.,9,True,3,7,-4,loss,678508,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/08/2013,away,11320,128,UCF,9,True,0,4,-4,loss,678602,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/15/2013,neutral,11320,165,Coppin St.,9,True,8,10,-2,loss,679514,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2013,neutral,11320,178,Delaware St.,9,True,5,1,4,win,679680,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/17/2013,neutral,11320,488,N.C. A&T,9,True,11,5,6,win,679881,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/17/2013,neutral,11320,489,N.C. Central,9,True,7,3,4,win,679882,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2013,neutral,11320,165,Coppin St.,9,True,4,1,3,win,680051,61,1315147,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/19/2013,neutral,11320,632,Savannah St.,10,True,0,1,-1,loss,680095,61,1315147,2013
