R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/06/2020,neutral,15204,105,Cal Lutheran,9,True,0,3,-3,loss,1829774,23121,1870223,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/07/2020,neutral,15204,134,Chapman,9,True,6,16,-10,loss,1829792,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2020,neutral,15204,1179,Linfield,9,True,17,8,9,win,1829966,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,567,Redlands,9,True,12,9,3,win,1830211,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,567,Redlands,9,True,6,3,3,win,1830412,23121,1870223,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,567,Redlands,9,True,2,3,-1,loss,1830726,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,271,Hardin-Simmons,9,True,9,4,5,win,1831192,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,271,Hardin-Simmons,8,True,3,2,1,win,1831515,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,271,Hardin-Simmons,9,True,4,3,1,win,1849674,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,8530,McMurry,9,True,9,2,7,win,1832546,23121,1870223,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,8530,McMurry,9,True,12,0,12,win,1832791,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,8530,McMurry,9,True,5,12,-7,loss,1849187,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,2741,Howard Payne,9,True,8,5,3,win,1833790,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,2741,Howard Payne,9,True,6,0,6,win,1834145,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,2741,Howard Payne,9,True,11,1,10,win,1849761,23121,1870223,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,1203,Mary Hardin-Baylor,9,True,5,8,-3,loss,1834917,23121,1870223,2020
