date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/16/2018,away,12973,346,Lamar University,9,True,11,2,9,win,11 - 2,85329,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
02/16/2018,home,12973,699,Texas Southern,9,True,8,2,6,win,8 - 2,85346,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
02/17/2018,away,12973,346,Lamar University,9,True,0,8,-8,loss,0 - 8,85530,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
02/18/2018,home,12973,699,Texas Southern,9,True,6,5,1,win,6 - 5,85900,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
02/25/2018,away,12973,1004,Central Ark.,9,True,5,2,3,win,5 - 2,87034,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
02/25/2018,away,12973,1004,Central Ark.,10,True,0,1,-1,loss,0 - 1,87121,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/02/2018,home,12973,606,Saint Joseph's,9,True,3,6,-3,loss,3 - 6,87725,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/03/2018,away,12973,196,East Carolina,9,True,7,4,3,win,7 - 4,87830,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/04/2018,home,12973,541,Pepperdine,9,True,8,7,1,win,8 - 7,88541,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/07/2018,home,12973,521,Oklahoma St.,9,True,8,10,-2,loss,8 - 10,89136,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/09/2018,home,12973,30,Arkansas St.,9,True,12,4,8,win,12 - 4,89485,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/10/2018,home,12973,30,Arkansas St.,9,True,1,4,-3,loss,1 - 4,89828,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/11/2018,home,12973,30,Arkansas St.,9,True,5,4,1,win,5 - 4,90382,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
03/13/2018,home,12973,527,Oral Roberts,9,True,6,5,1,win,6 - 5,90768,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873657,2018
