R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,03/10/2024,home,16580,150,Coe,9,True,8,9,-1,loss,4530076,23260,2816768,2024,3
1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/10/2024,neutral,16580,150,Coe,9,True,7,3,4,win,4544970,23260,2816768,2024,3
0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/13/2024,neutral,16580,30042,Mitchell,9,True,2,10,-8,loss,4530629,23260,2816768,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2024,away,16580,1111,Greenville,9,True,11,2,9,win,4532660,23260,2816768,2024,3
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,03/23/2024,away,16580,1111,Greenville,9,True,6,1,5,win,4543914,23260,2816768,2024,3
1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,03/27/2024,away,16580,64,Blackburn,9,True,13,1,12,win,4544632,23260,2816768,2024,3
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/30/2024,home,16580,1450,Westminster (MO),9,True,7,1,6,win,4542887,23260,2816768,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/04/2024,home,16580,28749,Transylvania,9,True,4,7,-3,loss,4534654,23260,2816768,2024,3
1,1,1,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,04/06/2024,home,16580,759,Webster,9,True,7,4,3,win,4535488,23260,2816768,2024,3
0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,04/06/2024,home,16580,759,Webster,9,True,9,3,6,win,4544353,23260,2816768,2024,3
1,3,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,04/13/2024,away,16580,555,Principia,9,True,14,1,13,win,4537177,23260,2816768,2024,3
0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,04/16/2024,home,16580,431,MUW,9,True,3,2,1,win,4536245,23260,2816768,2024,3
1,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,04/16/2024,home,16580,431,MUW,9,True,10,8,2,win,4543744,23260,2816768,2024,3
1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2024,home,16580,11538,Fontbonne,9,True,2,1,1,win,4538485,23260,2816768,2024,3
1,4,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,04/20/2024,home,16580,11538,Fontbonne,9,True,6,4,2,win,4545218,23260,2816768,2024,3
0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,04/23/2024,home,16580,1115,Hanover,9,True,6,5,1,win,4539140,23260,2816768,2024,3
1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,04/27/2024,home,16580,218,Eureka,9,True,14,4,10,win,4539946,23260,2816768,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/30/2024,away,16580,1115,Hanover,9,True,11,8,3,win,4540572,23260,2816768,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2024,away,16580,22989,Lyon,9,True,8,9,-1,loss,4546477,23260,2816768,2024,3
