R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/02/2020,neutral,15204,18422,Rivier,9,True,8,12,-4,loss,1833301,30032,1998848,2020
1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2020,neutral,15204,18422,Rivier,9,True,3,17,-14,loss,1849716,30032,1998848,2020
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,neutral,15204,938,Alvernia,9,True,4,16,-12,loss,1833364,30032,1998848,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,neutral,15204,938,Alvernia,9,True,0,25,-25,loss,1849832,30032,1998848,2020
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,03/04/2020,neutral,15204,602,Saint John's (MN),9,True,2,6,-4,loss,1833531,30032,1998848,2020
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,away,15204,602,Saint John's (MN),9,True,0,18,-18,loss,1847912,30032,1998848,2020
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/06/2020,away,15204,548,Plymouth St.,9,True,3,10,-7,loss,1833774,30032,1998848,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,neutral,15204,548,Plymouth St.,9,True,0,11,-11,loss,1848817,30032,1998848,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/07/2020,neutral,15204,58,Baruch,9,True,0,14,-14,loss,1834068,30032,1998848,2020
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/07/2020,neutral,15204,58,Baruch,9,True,0,15,-15,loss,1849579,30032,1998848,2020
