date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,235,Florida,9,True,4,3,1,win,4 - 3,657877,193,4,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1208078,2013
02/16/2013,away,11320,235,Florida,9,True,2,4,-2,loss,2 - 4,658132,193,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1208078,2013
02/17/2013,away,11320,235,Florida,9,True,5,16,-11,loss,5 - 16,658453,193,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1208078,2013
02/22/2013,home,11320,83,Bucknell,9,True,9,0,9,win,9 - 0,658913,193,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1208078,2013
02/23/2013,home,11320,83,Bucknell,9,True,2,0,2,win,2 - 0,659099,193,4,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1208078,2013
02/24/2013,home,11320,83,Bucknell,9,True,4,1,3,win,4 - 1,659482,193,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1208078,2013
02/27/2013,home,11320,115,Campbell,9,True,3,9,-6,loss,3 - 9,660016,193,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1208078,2013
03/01/2013,home,11320,711,Towson,9,True,3,9,-6,loss,3 - 9,660258,193,4,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1208078,2013
03/02/2013,home,11320,711,Towson,9,True,5,6,-1,loss,5 - 6,660516,193,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1208078,2013
03/03/2013,home,11320,711,Towson,9,True,8,6,2,win,8 - 6,660990,193,5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1208078,2013
03/05/2013,home,11320,540,Penn,9,True,0,6,-6,loss,0 - 6,661443,193,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1208078,2013
03/06/2013,home,11320,540,Penn,9,True,8,1,7,win,8 - 1,661616,193,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1208078,2013
03/08/2013,away,11320,415,Miami (FL),9,True,4,2,2,win,4 - 2,661877,193,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1208078,2013
03/09/2013,away,11320,415,Miami (FL),9,True,9,2,7,win,9 - 2,662176,193,5,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1208078,2013
03/10/2013,away,11320,415,Miami (FL),9,True,3,5,-2,loss,3 - 5,662729,193,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1208078,2013
03/12/2013,away,11320,489,N.C. Central,9,True,6,3,3,win,6 - 3,663182,193,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1208078,2013
03/13/2013,home,11320,562,Quinnipiac,9,True,15,2,13,win,15 - 2,663448,193,4,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1208078,2013
03/15/2013,home,11320,742,Virginia Tech,11,True,1,2,-1,loss,1 - 2,663867,193,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1208078,2013
03/16/2013,home,11320,742,Virginia Tech,9,True,7,14,-7,loss,7 - 14,664235,193,4,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1208078,2013
03/17/2013,home,11320,742,Virginia Tech,9,True,2,6,-4,loss,2 - 6,664826,193,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1208078,2013
03/20/2013,home,11320,458,Charlotte,9,True,3,0,3,win,3 - 0,665339,193,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1208078,2013
03/22/2013,away,11320,147,Clemson,9,True,0,7,-7,loss,0 - 7,665583,193,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1208078,2013
03/23/2013,away,11320,147,Clemson,9,True,4,8,-4,loss,4 - 8,666062,193,4,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1208078,2013
03/23/2013,away,11320,147,Clemson,9,True,13,1,12,win,13 - 1,666267,193,6,1,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1208078,2013
03/26/2013,away,11320,115,Campbell,9,True,3,6,-3,loss,3 - 6,666868,193,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1208078,2013
03/27/2013,away,11320,488,N.C. A&T,9,True,15,1,14,win,15 - 1,667049,193,3,2,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,1208078,2013
03/29/2013,home,11320,67,Boston College,9,True,13,0,13,win,13 - 0,667451,193,4,2,0,2,0,0,1,3,0,0,1,0,1,0,0,0,0,0,1208078,2013
03/30/2013,home,11320,67,Boston College,9,True,7,4,3,win,7 - 4,668339,193,2,1,0,2,1,0,0,1,3,0,0,0,1,0,0,0,0,1,1208078,2013
03/30/2013,home,11320,67,Boston College,9,True,6,0,6,win,6 - 0,668524,193,4,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1208078,2013
04/02/2013,home,11320,173,Davidson,9,True,9,3,6,win,9 - 3,668761,193,4,1,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1208078,2013
04/05/2013,home,11320,255,Georgia Tech,9,True,2,0,2,win,2 - 0,669372,193,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1208078,2013
04/06/2013,home,11320,255,Georgia Tech,9,True,1,2,-1,loss,1 - 2,669636,193,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1208078,2013
04/07/2013,home,11320,255,Georgia Tech,9,True,3,0,3,win,3 - 0,670425,193,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1208078,2013
04/09/2013,home,11320,459,UNC Greensboro,9,True,17,2,15,win,17 - 2,670955,193,5,3,0,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1208078,2013
04/10/2013,home,11320,489,N.C. Central,9,True,8,3,5,win,8 - 3,671241,193,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1208078,2013
04/12/2013,away,11320,234,Florida St.,9,True,2,16,-14,loss,2 - 16,671472,193,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1208078,2013
04/13/2013,away,11320,234,Florida St.,9,True,5,8,-3,loss,5 - 8,672072,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208078,2013
04/13/2013,away,11320,234,Florida St.,9,True,3,8,-5,loss,3 - 8,672319,193,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1208078,2013
04/16/2013,home,11320,488,N.C. A&T,9,True,12,2,10,win,12 - 2,673014,193,6,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1208078,2013
04/20/2013,away,11320,457,North Carolina,9,True,1,7,-6,loss,1 - 7,674120,193,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1208078,2013
04/20/2013,away,11320,457,North Carolina,9,True,1,4,-3,loss,1 - 4,674380,193,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1208078,2013
04/21/2013,away,11320,457,North Carolina,9,True,1,10,-9,loss,1 - 10,674474,193,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1208078,2013
04/23/2013,home,11320,19651,High Point,9,True,5,4,1,win,5 - 4,675101,193,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1208078,2013
04/24/2013,away,11320,19651,High Point,9,True,4,2,2,win,4 - 2,675239,193,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1208078,2013
04/26/2013,home,11320,392,Maryland,9,True,0,1,-1,loss,0 - 1,675617,193,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1208078,2013
04/27/2013,home,11320,392,Maryland,9,True,11,9,2,win,11 - 9,675920,193,5,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1208078,2013
04/28/2013,home,11320,392,Maryland,9,True,1,4,-3,loss,1 - 4,676628,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208078,2013
05/05/2013,away,11320,355,Liberty,9,True,3,4,-1,loss,3 - 4,678167,193,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1208078,2013
05/10/2013,away,11320,746,Virginia,9,True,5,6,-1,loss,5 - 6,678813,193,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1208078,2013
05/11/2013,away,11320,746,Virginia,9,True,8,17,-9,loss,8 - 17,679020,193,4,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1208078,2013
