date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,2711,North Florida,9,True,0,4,-4,loss,0 - 4,657965,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
02/16/2013,away,11320,2711,North Florida,9,True,6,7,-1,loss,6 - 7,658209,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
02/17/2013,away,11320,2711,North Florida,9,True,4,3,1,win,4 - 3,658529,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
02/22/2013,home,11320,817,Youngstown St.,9,True,7,10,-3,loss,7 - 10,659080,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
02/23/2013,home,11320,817,Youngstown St.,9,True,7,3,4,win,7 - 3,659455,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
02/23/2013,away,11320,749,Wake Forest,9,True,9,2,7,win,9 - 2,659180,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
02/24/2013,away,11320,749,Wake Forest,9,True,3,11,-8,loss,3 - 11,659585,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/01/2013,home,11320,306,Indiana,9,True,5,8,-3,loss,5 - 8,660360,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/02/2013,home,11320,391,UMBC,9,True,4,0,4,win,4 - 0,660812,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/03/2013,home,11320,229,Fla. Atlantic,9,True,5,6,-1,loss,5 - 6,661163,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/05/2013,home,11320,202,Eastern Ky.,9,True,2,1,1,win,2 - 1,661403,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/07/2013,home,11320,71,Bowling Green,9,True,8,2,6,win,8 - 2,661802,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/08/2013,home,11320,129,Central Mich.,9,True,1,4,-3,loss,1 - 4,662071,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/09/2013,home,11320,380,Maine,12,True,1,2,-1,loss,1 - 2,662590,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/10/2013,home,11320,312,Iowa,12,True,4,6,-2,loss,4 - 6,662944,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/12/2013,away,11320,545,Pittsburgh,9,True,8,7,1,win,8 - 7,663248,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/15/2013,away,11320,327,Kansas St.,9,True,13,2,11,win,13 - 2,663985,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/15/2013,away,11320,327,Kansas St.,9,True,5,6,-1,loss,5 - 6,664015,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/16/2013,away,11320,327,Kansas St.,9,True,3,4,-1,loss,3 - 4,664240,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/19/2013,away,11320,388,Marshall,9,True,0,8,-8,loss,0 - 8,665173,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/22/2013,home,11320,700,Texas Tech,9,True,2,0,2,win,2 - 0,665640,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/23/2013,home,11320,700,Texas Tech,10,True,4,6,-2,loss,4 - 6,666232,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/23/2013,home,11320,700,Texas Tech,9,True,3,1,2,win,3 - 1,666440,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/26/2013,away,11320,202,Eastern Ky.,9,True,16,9,7,win,16 - 9,666914,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/28/2013,home,11320,474,New Orleans,9,True,11,2,9,win,11 - 2,667254,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/29/2013,home,11320,474,New Orleans,9,True,12,2,10,win,12 - 2,667515,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/30/2013,home,11320,474,New Orleans,9,True,5,1,4,win,5 - 1,668337,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
03/30/2013,home,11320,474,New Orleans,9,True,4,3,1,win,4 - 3,668523,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/02/2013,home,11320,388,Marshall,9,True,10,2,8,win,10 - 2,668795,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/05/2013,away,11320,51,Baylor,9,True,9,8,1,win,9 - 8,669474,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/06/2013,away,11320,51,Baylor,9,True,0,8,-8,loss,0 - 8,669708,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/07/2013,away,11320,51,Baylor,9,True,1,11,-10,loss,1 - 11,670538,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/09/2013,away,11320,518,Ohio St.,9,True,0,9,-9,loss,0 - 9,671004,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/10/2013,home,11320,817,Youngstown St.,9,True,5,1,4,win,5 - 1,671276,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/12/2013,away,11320,355,Liberty,9,True,8,0,8,win,8 - 0,671563,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/13/2013,away,11320,355,Liberty,9,True,2,9,-7,loss,2 - 9,671763,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/14/2013,away,11320,355,Liberty,9,True,2,1,1,win,2 - 1,672519,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/16/2013,home,11320,444,Morehead St.,9,True,13,5,8,win,13 - 5,673123,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/19/2013,away,11320,703,Texas,9,True,1,0,1,win,1 - 0,673638,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/20/2013,away,11320,703,Texas,9,True,0,12,-12,loss,0 - 12,673822,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/21/2013,away,11320,703,Texas,10,True,6,3,3,win,6 - 3,674585,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/24/2013,away,11320,817,Youngstown St.,9,True,7,6,1,win,7 - 6,675304,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
04/26/2013,home,11320,328,Kansas,9,True,1,0,1,win,1 - 0,675607,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217316,2013
