R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,02/14/2020,away,15204,1004,Central Ark.,9,True,1,0,1,win,1830141,669,1768958,2020
0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2020,away,15204,1004,Central Ark.,9,True,6,2,4,win,1830379,669,1768958,2020
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,1004,Central Ark.,9,True,2,5,-3,loss,1830686,669,1768958,2020
0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,02/20/2020,away,15204,43,Austin Peay,9,True,4,1,3,win,1831103,669,1768958,2020
0,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,14927,Belmont,11,True,0,1,-1,loss,1831289,669,1768958,2020
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,28600,Lipscomb,9,True,0,4,-4,loss,1831403,669,1768958,2020
0,4,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,02/23/2020,away,15204,419,Middle Tenn.,9,True,0,4,-4,loss,1831794,669,1768958,2020
0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,02/25/2020,away,15204,527,Oral Roberts,9,True,6,3,3,win,1832120,669,1768958,2020
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,574,Rice,9,True,4,12,-8,loss,1832528,669,1768958,2020
1,4,3,1,0,4,0,3,1,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,574,Rice,9,True,9,3,6,win,1832831,669,1768958,2020
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,574,Rice,9,True,1,5,-4,loss,1833141,669,1768958,2020
1,3,1,0,0,4,1,1,2,0,0,0,1,0,0,0,0,0,03/03/2020,away,15204,521,Oklahoma St.,9,True,11,10,1,win,1833429,669,1768958,2020
1,3,2,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,380,Maine,9,True,6,2,4,win,1833702,669,1768958,2020
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/07/2020,home,15204,380,Maine,9,True,2,4,-2,loss,1834011,669,1768958,2020
2,3,1,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,03/08/2020,home,15204,380,Maine,9,True,4,1,3,win,1834419,669,1768958,2020
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,527,Oral Roberts,9,True,0,2,-2,loss,1834945,669,1768958,2020
1,4,2,1,0,6,1,3,1,0,0,0,2,0,0,0,0,0,03/11/2020,home,15204,660,SIUE,9,True,13,3,10,win,1835165,669,1768958,2020
