R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,02/15/2023,away,16340,307,Indiana (PA),9,True,10,15,-5,loss,2404627,30036,2684706,2023,3
0,4,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,03/01/2023,away,16340,637,Shenandoah,9,True,5,7,-2,loss,2392529,30036,2684706,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2023,neutral,16340,684,Suffolk,9,True,7,14,-7,loss,2395255,30036,2684706,2023,3
0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,03/16/2023,neutral,16340,200,Eastern Conn. St.,9,True,0,4,-4,loss,2425022,30036,2684706,2023,3
1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,03/16/2023,neutral,16340,200,Eastern Conn. St.,9,True,3,5,-2,loss,2425023,30036,2684706,2023,3
1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2023,neutral,16340,1305,Cairn,9,True,2,7,-5,loss,2395874,30036,2684706,2023,3
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/21/2023,home,16340,30064,Saint Vincent,9,True,4,8,-4,loss,2396927,30036,2684706,2023,3
1,5,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,03/21/2023,home,16340,30064,Saint Vincent,9,True,15,10,5,win,2410458,30036,2684706,2023,3
2,3,1,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,0,03/26/2023,home,16340,258,Gettysburg,9,True,20,21,-1,loss,2409986,30036,2684706,2023,3
2,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,03/30/2023,neutral,16340,807,Wooster,9,True,8,6,2,win,2398734,30036,2684706,2023,3
0,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,04/03/2023,away,16340,1315,Pitt.-Bradford,9,True,4,9,-5,loss,2399338,30036,2684706,2023,3
1,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,04/03/2023,away,16340,1315,Pitt.-Bradford,9,True,6,10,-4,loss,2409083,30036,2684706,2023,3
1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,04/08/2023,home,16340,25719,Penn St.-Altoona,9,True,5,4,1,win,2401077,30036,2684706,2023,3
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/15/2023,home,16340,538,Penn St.-Behrend,9,True,2,4,-2,loss,2402333,30036,2684706,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/15/2023,home,16340,538,Penn St.-Behrend,9,True,9,6,3,win,2409914,30036,2684706,2023,3
1,4,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,04/16/2023,home,16340,12973,Wilson,9,True,2,12,-10,loss,2427469,30036,2684706,2023,3
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2023,away,16340,11839,Pitt.-Greensburg,9,True,8,5,3,win,2403092,30036,2684706,2023,3
1,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,04/19/2023,away,16340,11839,Pitt.-Greensburg,9,True,14,12,2,win,2411456,30036,2684706,2023,3
1,4,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,04/21/2023,away,16340,30170,Alfred St.,9,True,5,6,-1,loss,2430046,30036,2684706,2023,3
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,04/21/2023,away,16340,30170,Alfred St.,9,True,1,11,-10,loss,2411467,30036,2684706,2023,3
1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/25/2023,away,16340,1163,La Roche,9,True,5,6,-1,loss,2404377,30036,2684706,2023,3
1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/25/2023,away,16340,1163,La Roche,9,True,11,8,3,win,2410970,30036,2684706,2023,3
