date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,472,New Mexico St.,10,True,8,3,5,win,8 - 3,5211154,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
02/19/2022,away,15860,472,New Mexico St.,9,True,3,6,-3,loss,3 - 6,5211122,302,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2310842,2022
02/20/2022,away,15860,472,New Mexico St.,9,True,1,4,-3,loss,1 - 4,5211188,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
02/25/2022,away,15860,107,California,9,True,4,2,2,win,4 - 2,5215607,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
02/26/2022,away,15860,107,California,9,True,2,12,-10,loss,2 - 12,5236205,302,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2310842,2022
02/26/2022,away,15860,107,California,9,True,6,1,5,win,6 - 1,5217645,302,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2310842,2022
03/04/2022,home,15860,519,Ohio,9,True,1,5,-4,loss,1 - 5,5270763,302,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2310842,2022
03/04/2022,away,15860,219,Evansville,9,True,2,4,-2,loss,2 - 4,5227425,302,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2310842,2022
03/05/2022,away,15860,219,Evansville,9,True,7,5,2,win,7 - 5,5225554,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
03/10/2022,away,15860,31,Arkansas,9,True,4,5,-1,loss,4 - 5,5230352,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
03/10/2022,away,15860,31,Arkansas,9,True,4,12,-8,loss,4 - 12,5230144,302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2310842,2022
03/12/2022,away,15860,31,Arkansas,9,True,1,10,-9,loss,1 - 10,5232419,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
03/13/2022,away,15860,31,Arkansas,9,True,8,10,-2,loss,8 - 10,5233529,302,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
03/20/2022,home,15860,505,Northern Ky.,10,True,4,3,1,win,4 - 3,5241461,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
03/20/2022,home,15860,505,Northern Ky.,9,True,6,7,-1,loss,6 - 7,5241459,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
03/23/2022,away,15860,299,Illinois St.,9,True,5,9,-4,loss,5 - 9,5243874,302,1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2310842,2022
03/25/2022,home,15860,797,Milwaukee,9,True,5,12,-7,loss,5 - 12,5245217,302,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2310842,2022
03/29/2022,away,15860,559,Purdue,9,True,10,9,1,win,10 - 9,5249639,302,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2310842,2022
04/01/2022,home,15860,735,Valparaiso,9,True,3,8,-5,loss,3 - 8,5251670,302,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2310842,2022
04/01/2022,home,15860,735,Valparaiso,9,True,9,7,2,win,9 - 7,5251739,302,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2310842,2022
04/03/2022,home,15860,735,Valparaiso,9,True,2,5,-3,loss,2 - 5,5254947,302,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2310842,2022
04/05/2022,away,15860,509,Northwestern,9,True,3,13,-10,loss,3 - 13,5256412,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/09/2022,home,15860,514,Oakland,9,True,5,6,-1,loss,5 - 6,5259419,302,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2310842,2022
04/09/2022,home,15860,514,Oakland,9,True,5,2,3,win,5 - 2,5260169,302,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2310842,2022
04/10/2022,home,15860,514,Oakland,9,True,2,1,1,win,2 - 1,5261153,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/14/2022,away,15860,810,Wright St.,9,True,8,6,2,win,8 - 6,5264429,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/15/2022,away,15860,810,Wright St.,9,True,3,5,-2,loss,3 - 5,5265140,302,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/16/2022,away,15860,810,Wright St.,10,True,6,5,1,win,6 - 5,5266912,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/19/2022,home,15860,559,Purdue,9,True,9,6,3,win,9 - 6,5269213,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/23/2022,away,15860,797,Milwaukee,9,True,7,0,7,win,7 - 0,5272811,302,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/23/2022,away,15860,797,Milwaukee,9,True,12,5,7,win,12 - 5,5273161,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/24/2022,home,15860,810,Wright St.,10,True,10,11,-1,loss,10 - 11,5274861,302,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2310842,2022
04/29/2022,away,15860,308,Purdue Fort Wayne,9,True,7,3,4,win,7 - 3,5278125,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
04/30/2022,away,15860,308,Purdue Fort Wayne,9,True,4,2,2,win,4 - 2,5279849,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
05/01/2022,away,15860,308,Purdue Fort Wayne,9,True,21,5,16,win,21 - 5,5281235,302,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2310842,2022
05/04/2022,home,15860,509,Northwestern,9,True,13,0,13,win,13 - 0,5282769,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
05/07/2022,away,15860,505,Northern Ky.,9,True,1,7,-6,loss,1 - 7,5284025,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
05/07/2022,away,15860,505,Northern Ky.,9,True,11,7,4,win,11 - 7,5284614,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
05/08/2022,home,15860,308,Purdue Fort Wayne,9,True,2,3,-1,loss,2 - 3,5285412,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
05/08/2022,home,15860,308,Purdue Fort Wayne,9,True,11,6,5,win,11 - 6,5285413,302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
05/13/2022,home,15860,817,Youngstown St.,9,True,3,8,-5,loss,3 - 8,5287414,302,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2310842,2022
