R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,3,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,02/01/2020,home,15204,8875,Chowan,9,True,8,6,2,win,1829633,1023,2307557,2020
0,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,02/01/2020,home,15204,8875,Chowan,9,True,3,11,-8,loss,1848339,1023,2307557,2020
2,4,2,2,0,4,0,6,1,1,0,0,0,0,0,0,0,0,02/02/2020,home,15204,8875,Chowan,9,True,16,1,15,win,1829708,1023,2307557,2020
2,4,3,1,0,7,1,4,0,0,0,0,0,0,0,0,1,0,02/04/2020,home,15204,0,St. Andrews,9,True,22,5,17,win,1829750,1023,2307557,2020
1,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,02/08/2020,home,15204,934,Alderson Broaddus,9,True,6,4,2,win,1963821,1023,2307557,2020
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,02/08/2020,home,15204,934,Alderson Broaddus,9,True,4,6,-2,loss,1963834,1023,2307557,2020
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/09/2020,home,15204,934,Alderson Broaddus,9,True,4,2,2,win,1963864,1023,2307557,2020
1,3,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,02/09/2020,home,15204,934,Alderson Broaddus,9,True,7,4,3,win,1963865,1023,2307557,2020
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/15/2020,home,15204,30063,Seton Hill,9,True,1,10,-9,loss,1967530,1023,2307557,2020
0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,02/15/2020,home,15204,30063,Seton Hill,9,True,2,7,-5,loss,1830430,1023,2307557,2020
1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,30063,Seton Hill,9,True,4,14,-10,loss,1830759,1023,2307557,2020
0,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,02/18/2020,away,15204,2683,Belmont Abbey,9,True,3,5,-2,loss,1830975,1023,2307557,2020
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,02/22/2020,away,15204,13028,Anderson (SC),9,True,1,6,-5,loss,1831623,1023,2307557,2020
1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,02/22/2020,away,15204,13028,Anderson (SC),8,True,10,7,3,win,1847694,1023,2307557,2020
1,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,13028,Anderson (SC),9,True,12,16,-4,loss,1968682,1023,2307557,2020
1,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2020,away,15204,39,Augusta,9,True,5,12,-7,loss,1832230,1023,2307557,2020
1,3,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,02/28/2020,home,15204,1462,Wingate,9,True,8,6,2,win,1832361,1023,2307557,2020
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/29/2020,home,15204,1462,Wingate,9,True,3,8,-5,loss,1832704,1023,2307557,2020
1,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,02/29/2020,home,15204,1462,Wingate,9,True,4,8,-4,loss,1848794,1023,2307557,2020
0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,12830,Tusculum,9,True,2,17,-15,loss,1834154,1023,2307557,2020
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/07/2020,home,15204,12830,Tusculum,9,True,3,9,-6,loss,1849770,1023,2307557,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/08/2020,home,15204,12830,Tusculum,9,True,3,5,-2,loss,1971513,1023,2307557,2020
1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,0,Columbia Int'l,9,True,4,5,-1,loss,1834898,1023,2307557,2020
