R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,neutral,15204,283,Hofstra,9,True,9,6,3,win,1830241,559,1988246,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,neutral,15204,283,Hofstra,9,True,6,13,-7,loss,1830547,559,1988246,2020
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,02/15/2020,neutral,15204,283,Hofstra,9,True,10,4,6,win,1848759,559,1988246,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,neutral,15204,283,Hofstra,9,True,10,9,1,win,1830792,559,1988246,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,115,Campbell,9,True,6,4,2,win,1831316,559,1988246,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,380,Maine,9,True,6,2,4,win,1831551,559,1988246,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,neutral,15204,739,Villanova,9,True,7,1,6,win,1831824,559,1988246,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,neutral,15204,193,Duke,9,True,1,5,-4,loss,1832455,559,1988246,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,neutral,15204,490,NC State,10,True,0,6,-6,loss,1832647,559,1988246,2020
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,03/01/2020,neutral,15204,457,North Carolina,10,True,5,6,-1,loss,1833016,559,1988246,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/04/2020,away,15204,306,Indiana,9,True,2,17,-15,loss,1833507,559,1988246,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,772,Western Ky.,9,True,3,8,-5,loss,1833825,559,1988246,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,772,Western Ky.,9,True,2,11,-9,loss,1834200,559,1988246,2020
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,772,Western Ky.,9,True,19,1,18,win,1834612,559,1988246,2020
