date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2014,home,11620,355,Liberty,9,True,2,1,1,win,2 - 1,587239,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
02/15/2014,home,11620,575,Richmond,9,True,11,4,7,win,11 - 4,587238,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
02/16/2014,away,11620,2711,North Florida,9,True,12,1,11,win,12 - 1,587318,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
02/18/2014,away,11620,28755,FGCU,9,True,5,1,4,win,5 - 1,587586,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
02/21/2014,home,11620,539,Penn St.,9,True,19,1,18,win,19 - 1,587828,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
02/22/2014,home,11620,539,Penn St.,9,True,11,7,4,win,11 - 7,588055,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
02/23/2014,home,11620,539,Penn St.,9,True,6,5,1,win,6 - 5,588526,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
02/28/2014,home,11620,158,Columbia,9,True,0,1,-1,loss,0 - 1,588975,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
03/01/2014,home,11620,158,Columbia,9,True,13,5,8,win,13 - 5,589258,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
03/01/2014,home,11620,158,Columbia,9,True,4,6,-2,loss,4 - 6,3128383,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
03/02/2014,home,11620,158,Columbia,9,True,7,2,5,win,7 - 2,589673,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
03/04/2014,home,11620,234,Florida St.,9,True,1,5,-4,loss,1 - 5,589991,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
03/05/2014,home,11620,234,Florida St.,9,True,1,4,-3,loss,1 - 4,590105,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
03/07/2014,home,11620,509,Northwestern,9,True,7,0,7,win,7 - 0,590322,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
03/08/2014,home,11620,509,Northwestern,9,True,4,2,2,win,4 - 2,590590,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439058,2014
