R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,346,Lamar University,9,True,3,7,-4,loss,1830367,572,2138251,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,346,Lamar University,9,True,2,8,-6,loss,1830635,572,2138251,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,346,Lamar University,9,True,4,2,2,win,1830730,572,2138251,2020
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,02/21/2020,away,15204,392,Maryland,9,True,3,9,-6,loss,1831121,572,2138251,2020
1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,02/22/2020,away,15204,392,Maryland,9,True,11,8,3,win,1831402,572,2138251,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,392,Maryland,9,True,0,3,-3,loss,1832006,572,2138251,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,neutral,15204,129,Central Mich.,9,True,9,2,7,win,1832426,572,2138251,2020
1,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,02/29/2020,neutral,15204,129,Central Mich.,9,True,3,2,1,win,1832742,572,2138251,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,29,Arizona,9,True,10,19,-9,loss,1832942,572,2138251,2020
1,5,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,29,Arizona,9,True,15,11,4,win,1833070,572,2138251,2020
1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,178,Delaware St.,9,True,23,5,18,win,1971332,572,2138251,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,178,Delaware St.,9,True,11,8,3,win,1834178,572,2138251,2020
1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,178,Delaware St.,9,True,12,4,8,win,1849859,572,2138251,2020
