R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/31/2020,away,15204,30202,Okla. Baptist,9,True,5,3,2,win,1829590,9013,2302936,2020
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,away,15204,30202,Okla. Baptist,9,True,5,25,-20,loss,1829653,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,away,15204,30202,Okla. Baptist,9,True,6,7,-1,loss,1848537,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/07/2020,away,15204,1376,Southern Ark.,9,True,0,7,-7,loss,1829853,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2020,away,15204,1376,Southern Ark.,9,True,0,1,-1,loss,1829950,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2020,away,15204,1376,Southern Ark.,9,True,2,7,-5,loss,1849374,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/09/2020,away,15204,1376,Southern Ark.,9,True,9,12,-3,loss,1830026,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,neutral,15204,436,Mo.-St. Louis,9,True,2,6,-4,loss,1830134,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,neutral,15204,395,Maryville (MO),9,True,5,4,1,win,1830152,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,neutral,15204,30138,McKendree,9,True,8,7,1,win,1830399,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2020,neutral,15204,598,St. Cloud St.,9,True,0,6,-6,loss,1830153,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,30125,Minot St.,9,True,5,8,-3,loss,1968237,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,30125,Minot St.,9,True,0,10,-10,loss,1968257,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,30125,Minot St.,9,True,0,11,-11,loss,1831597,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,30125,Minot St.,9,True,12,7,5,win,1847668,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,2814,Washburn,9,True,6,8,-2,loss,1832418,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,2814,Washburn,9,True,3,11,-8,loss,1832767,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,2814,Washburn,9,True,9,13,-4,loss,1833231,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,away,15204,561,Quincy,9,True,7,3,4,win,1833345,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,away,15204,561,Quincy,9,True,2,7,-5,loss,1849830,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,30180,Rogers St.,9,True,6,5,1,win,1833819,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,30180,Rogers St.,9,True,9,7,2,win,1834196,9013,2302936,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,home,15204,30180,Rogers St.,9,True,11,10,1,win,1834510,9013,2302936,2020
