R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2023,neutral,16340,531,Otterbein,9,True,7,14,-7,loss,2423003,19,2498602,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2023,home,16340,30069,Franciscan,9,True,6,0,6,win,2409983,19,2498602,2023,3
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2023,home,16340,30160,Houghton,9,True,12,1,11,win,2427699,19,2498602,2023,3
1,3,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2023,home,16340,30160,Houghton,9,True,4,2,2,win,2409466,19,2498602,2023,3
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/08/2023,away,16340,265,Grove City,9,True,3,8,-5,loss,2401056,19,2498602,2023,3
0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,04/11/2023,home,16340,1163,La Roche,10,True,1,2,-1,loss,2427628,19,2498602,2023,3
0,4,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,04/12/2023,away,16340,59,Bethany (WV),9,True,8,3,5,win,2401583,19,2498602,2023,3
2,5,2,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,04/12/2023,away,16340,59,Bethany (WV),9,True,22,10,12,win,2409207,19,2498602,2023,3
2,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,04/15/2023,home,16340,10972,Chatham,9,True,8,9,-1,loss,2402095,19,2498602,2023,3
1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,04/15/2023,home,16340,10972,Chatham,9,True,6,4,2,win,2411928,19,2498602,2023,3
1,2,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,04/18/2023,away,16340,30084,Geneva,9,True,14,6,8,win,2402880,19,2498602,2023,3
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/18/2023,away,16340,30084,Geneva,9,True,7,0,7,win,2411040,19,2498602,2023,3
0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,04/21/2023,home,16340,1434,Waynesburg,9,True,3,2,1,win,2403671,19,2498602,2023,3
0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/21/2023,home,16340,1434,Waynesburg,9,True,11,6,5,win,2411082,19,2498602,2023,3
0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,04/26/2023,home,16340,707,Thiel,9,True,17,3,14,win,2404600,19,2498602,2023,3
1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/26/2023,home,16340,707,Thiel,9,True,12,1,11,win,2411406,19,2498602,2023,3
0,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,04/27/2023,home,16340,30064,Saint Vincent,9,True,7,2,5,win,2431354,19,2498602,2023,3
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2023,home,16340,30064,Saint Vincent,9,True,0,8,-8,loss,2431440,19,2498602,2023,3
