R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,02/17/2023,away,16340,198,ETSU,9,True,2,15,-13,loss,2390251,709,2680557,2023,1
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/18/2023,away,16340,198,ETSU,9,True,6,4,2,win,2390499,709,2680557,2023,1
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/19/2023,away,16340,198,ETSU,9,True,2,3,-1,loss,2390820,709,2680557,2023,1
1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2023,away,16340,1320,Presbyterian,10,True,6,7,-1,loss,2391483,709,2680557,2023,1
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,02/25/2023,away,16340,10411,USC Upstate,9,True,11,3,8,win,2391607,709,2680557,2023,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2023,away,16340,1092,Gardner-Webb,9,True,7,10,-3,loss,2392048,709,2680557,2023,1
1,3,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,03/04/2023,away,16340,419,Middle Tenn.,9,True,8,0,8,win,2392632,709,2680557,2023,1
1,4,1,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,03/07/2023,away,16340,695,UT Martin,9,True,8,3,5,win,2393875,709,2680557,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/08/2023,away,16340,695,UT Martin,9,True,6,10,-4,loss,2394066,709,2680557,2023,1
0,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,03/10/2023,away,16340,414,Miami (OH),10,True,5,2,3,win,2394381,709,2680557,2023,1
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2023,away,16340,414,Miami (OH),9,True,7,3,4,win,2395182,709,2680557,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2023,away,16340,810,Wright St.,9,True,2,6,-4,loss,2395339,709,2680557,2023,1
1,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,03/17/2023,away,16340,47,Ball St.,9,True,2,14,-12,loss,2425054,709,2680557,2023,1
