date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/20/2021,home,15580,287,Houston Baptist,10,True,7,8,-1,loss,7 - 8,5003803,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
02/21/2021,home,15580,287,Houston Baptist,9,True,9,3,6,win,9 - 3,5005231,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
02/22/2021,home,15580,287,Houston Baptist,9,True,1,0,1,win,1 - 0,5005721,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
02/26/2021,away,15580,671,Louisiana,9,True,3,7,-4,loss,3 - 7,5008824,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
02/27/2021,away,15580,671,Louisiana,9,True,3,5,-2,loss,3 - 5,5010315,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
02/28/2021,away,15580,671,Louisiana,9,True,3,6,-3,loss,3 - 6,5011330,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/03/2021,home,15580,553,Prairie View,9,True,10,0,10,win,10 - 0,5013639,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/05/2021,home,15580,624,Sam Houston,9,True,4,12,-8,loss,4 - 12,5016786,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/06/2021,home,15580,26172,A&M-Corpus Christi,9,True,16,5,11,win,16 - 5,5018619,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/07/2021,home,15580,670,Texas St.,9,True,1,9,-8,loss,1 - 9,5018784,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/09/2021,home,15580,287,Houston Baptist,9,True,3,1,2,win,3 - 1,5020033,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/12/2021,home,15580,503,NIU,9,True,6,3,3,win,6 - 3,5022552,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/13/2021,home,15580,327,Kansas St.,9,True,3,8,-5,loss,3 - 8,5024288,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/13/2021,home,15580,503,NIU,9,True,4,1,3,win,4 - 1,5024840,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/14/2021,home,15580,327,Kansas St.,9,True,1,0,1,win,1 - 0,5026118,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/17/2021,away,15580,670,Texas St.,9,True,5,16,-11,loss,5 - 16,5028715,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/19/2021,home,15580,665,Southern U.,10,True,14,2,12,win,14 - 2,5030114,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/20/2021,home,15580,665,Southern U.,9,True,13,4,9,win,13 - 4,5031358,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/21/2021,home,15580,665,Southern U.,9,True,4,6,-2,loss,4 - 6,5033126,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/23/2021,away,15580,697,Texas A&M,9,True,2,1,1,win,2 - 1,5035104,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/26/2021,home,15580,706,UTSA,9,True,4,16,-12,loss,4 - 16,5037820,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/27/2021,home,15580,706,UTSA,9,True,10,8,2,win,10 - 8,5039521,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/27/2021,home,15580,706,UTSA,9,True,1,4,-3,loss,1 - 4,5039516,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
03/28/2021,home,15580,706,UTSA,9,True,3,11,-8,loss,3 - 11,5040620,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/01/2021,away,15580,419,Middle Tenn.,9,True,1,4,-3,loss,1 - 4,5043548,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/02/2021,away,15580,419,Middle Tenn.,9,True,3,4,-1,loss,3 - 4,5044344,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/02/2021,away,15580,419,Middle Tenn.,9,True,4,1,3,win,4 - 1,5044799,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/09/2021,home,15580,366,Louisiana Tech,9,True,0,6,-6,loss,0 - 6,5051229,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/10/2021,home,15580,366,Louisiana Tech,9,True,6,7,-1,loss,6 - 7,5052815,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/10/2021,home,15580,366,Louisiana Tech,9,True,6,20,-14,loss,6 - 20,5052820,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/11/2021,home,15580,366,Louisiana Tech,9,True,4,13,-9,loss,4 - 13,5054014,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/13/2021,home,15580,2743,UIW,10,True,15,12,3,win,15 - 12,5055747,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/16/2021,away,15580,523,Old Dominion,9,True,4,11,-7,loss,4 - 11,5057477,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/17/2021,away,15580,523,Old Dominion,9,True,2,11,-9,loss,2 - 11,5059453,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/17/2021,away,15580,523,Old Dominion,9,True,11,2,9,win,11 - 2,5059464,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/18/2021,away,15580,523,Old Dominion,9,True,1,4,-3,loss,1 - 4,5060192,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/23/2021,away,15580,706,UTSA,9,True,8,6,2,win,8 - 6,5064543,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/24/2021,away,15580,706,UTSA,9,True,5,4,1,win,5 - 4,5065506,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/24/2021,away,15580,706,UTSA,9,True,6,12,-6,loss,6 - 12,5068030,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/25/2021,away,15580,706,UTSA,9,True,4,12,-8,loss,4 - 12,5066803,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/30/2021,home,15580,664,Southern Miss.,9,True,6,0,6,win,6 - 0,5070147,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
04/30/2021,home,15580,664,Southern Miss.,9,True,1,12,-11,loss,1 - 12,5070148,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/01/2021,home,15580,664,Southern Miss.,9,True,1,10,-9,loss,1 - 10,5071267,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/02/2021,home,15580,664,Southern Miss.,9,True,1,8,-7,loss,1 - 8,5072297,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/07/2021,away,15580,9,UAB,9,True,6,1,5,win,6 - 1,5074968,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/08/2021,away,15580,9,UAB,9,True,1,2,-1,loss,1 - 2,5075540,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/08/2021,away,15580,9,UAB,9,True,7,0,7,win,7 - 0,5075952,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/09/2021,away,15580,9,UAB,9,True,10,5,5,win,10 - 5,5076334,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/14/2021,home,15580,458,Charlotte,9,True,6,9,-3,loss,6 - 9,5078033,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/15/2021,home,15580,458,Charlotte,9,True,11,8,3,win,11 - 8,5078671,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/15/2021,home,15580,458,Charlotte,9,True,4,6,-2,loss,4 - 6,5078889,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
05/16/2021,home,15580,458,Charlotte,9,True,6,0,6,win,6 - 0,5079039,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124247,2021
